underlying,symbols,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
ETHA,ETHA,0.0,4932.464101774636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4932.464101774636
COIN,COIN,0.0,1246.3967649952183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1246.3967649952183
PLTR,PLTR,0.0,852.1243245219188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,852.1243245219188
CRCL,CRCL,0.0,521.6727961433127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,521.6727961433127
XLK,"WEBS, XLK",313.26477971,0.0,0.0,0.0,0.0,-1.57,0.0,0.0,0.0,311.69477971000003
QQQ,QID,72.44317078,0.0,0.0,0.0,0.0,-0.79,0.0,0.0,0.0,71.65317078
DIA,"DIA, DXD, SDOW",-51.37564591,0.0,0.0,0.0,0.0,-3.055,0.0,0.0,0.0,-54.43064591
MU,MU,0.0,-104.25874689618753,-0.20749181183013599,0.0,0.0,0.0,0.0,0.0,0.0,-104.46623870801767
SLV,"SLV, ZSL",0.0,-887.397632,0.0,0.0,0.0,-317.2,10.67942496115681,0.0,0.0,-1193.918207038843
IREN,IREN,0.0,-2068.925290730719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2068.925290730719
BMNR,BMNR,0.0,-2391.484696681736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2391.484696681736
QBTS,QBTS,0.0,-18942.308569498924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18942.308569498924
CLSK,"CLSK, CLSZ",342.45757941,-23575.565083602232,0.0,0.0,0.0,4.787986663551219,0.0,0.0,0.0,-23228.31951752868
MSTR,MSTR,0.0,-32895.93610840847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32895.93610840847
NBIS,NBIS,0.0,-33421.66192662905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33421.66192662905
IONQ,IONQ,0.0,-62208.36344670403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-62208.36344670403
