symbol,description,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
SOXS,DIREXION DAILY SEMI BEAR 3X,0.0,3051.775888,0.0,0.0,-25.53,-56.27,1.415443059198061,0.0,0.0,2971.391331059198
AMZO,TRADR 2X SHORT AMZN DAILY ET,0.0,3219.866608,0.0,0.0,0.0,-381.76,27.979964632571367,0.0,0.0,2866.0865726325715
LABD,DRX DLY S&P BIOTECH BEAR 3X,0.0,2146.465835,0.0,0.0,-15.54,-140.81,5.390228413607511,0.0,0.0,1995.5060634136075
SQQQ,PROSHARES ULTRAPRO SHORT QQQ,0.0,1792.527687,0.0,0.0,-29.37,-39.65,8.263247442367907,0.0,0.0,1731.770934442368
TSLQ,TRADR 2X SHORT TSLA DAILY ET,0.0,919.451913,0.0,0.0,0.0,-78.74,11.686902157239972,0.0,0.0,852.3988151572399
NVDQ,T-REX 2X INVERSE NVIDIA DLY,0.0,1066.474204,0.0,0.0,0.0,-264.51,10.623989675509808,0.0,0.0,812.58819367551
SDS,PROSHARES ULTRASHORT S&P500,0.0,839.65656,0.0,0.0,-26.99,-83.38,16.78411814282222,0.0,0.0,746.0706781428222
FAZ,DIREXION DAILY FIN BEAR 3X,0.0,535.591216,0.0,0.0,-26.13,-96.74,9.91824795961365,0.0,0.0,422.6394639596137
AZYY,GRANITE YIELDBOOST AMZN ETF,149.34178575,0.0,0.0,0.0,-43.59,-6.33,0.0,0.0,0.0,99.42178575000001
TSYY,GRANITE YIELDBOOST TSLA ETF,0.49581973,23.472349,0.0,0.0,-19.3,-2.14,0.431908733117478,0.0,0.0,2.9600774631174795
TQQY,GRANITE YIELDBOOST QQQ,159.88451495,19.172053,0.0,0.0,-156.44,-60.87,2.043848302325725,0.0,0.0,-36.20958374767425
NVYY,GRANITE YIELDBOOST NVDA,104.42386226,25.10934,0.0,0.0,-169.89000000000001,-8.94,0.5850040146099862,0.0,0.0,-48.71179372539003
EWV,PROSHARES ULTSHRT MSCI JAPAN,-379.67922922,185.857546,0.0,0.0,-1.46,-24.53,4.955226221579293,0.0,0.0,-214.85645699842073
DUST,DIREXION DAILY GOLD MINERS I,-3.4059583,-3429.055048,0.0,0.0,-90.65,-364.71,24.98920855766822,0.0,0.0,-3862.831797742332
ZSL,PROSHARES ULTRASHORT SILVER,0.0,-3758.577632,0.0,0.0,0.0,-571.61,23.033523834298574,0.0,0.0,-4307.1541081657015
