symbol,underlying,description,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
MSTR,MSTR,STRATEGY INC,0.0,11565.038649935186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11565.038649935186
NBIZ,NBIS,TRADR 2X SHRT NBIS DAILY ETF,0.0,7180.910961,0.0,0.0,0.0,-169.1,50.920932176260614,0.0,0.0,7062.73189317626
QBTZ,QBTS,DEF DAILY T2X SHORT QBTS,0.0,7208.024524,0.0,0.0,0.0,-584.02,41.91315104325587,0.0,0.0,6665.917675043256
IREN,IREN,IREN LTD,0.0,5300.578633192513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5300.578633192513
ASTN,ASTS,DFNCE DT 2X SHORT ASTS,0.0,5213.941969,0.0,0.0,0.0,-1102.29,31.453331232139025,0.0,0.0,4143.10530023214
LITE,LITE,LUMENTUM HOLDINGS INC,0.0,2420.2799999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2420.2799999999993
RKLB,RKLB,ROCKET LAB CORP,0.0,2161.562378378368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2161.562378378368
COIN,COIN,COINBASE GLOBAL INC -CLASS A,0.0,810.1796712545225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810.1796712545225
CONI,COIN,GRANITESHARES 2X SHORT COIN,0.0,761.310682,0.0,0.0,0.0,-62.85,24.401915383464285,0.0,0.0,722.8625973834643
BEZ,BE,TRADR 2X SHORT BE DAILY ETF,1562.93144603,0.0,0.0,0.0,0.0,-854.81,0.0,0.0,0.0,708.12144603
RGTI,RGTI,RIGETTI COMPUTING INC,0.0,667.6631908044578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,667.6631908044578
DAMD,AMD,DEFIANCE DT 2X SHT AMD ETF,0.0,457.220755,0.0,0.0,0.0,-10.33,8.678389628189176,0.0,0.0,455.5691446281892
