underlying,symbols,net_notional_usd,gross_notional_usd,n_legs
IBIT,"BITU, BITX, BTCL, IBIT",1686.8278306980114,6111.279993982012,4
NVTS,"NVTS, NVTX",935.4725554799952,59806.28744452,2
XRPZ,"UXRP, XRPT, XRPZ, XXRP",907.9309458320004,50932.429054168,4
GLXY,"GLGG, GLXU, GLXY",786.5569883736025,40068.4030116264,3
WULF,"WULF, WULX",750.4423433800002,20071.67765662,2
CIFR,"CIFG, CIFR",696.8151383519998,17925.684861648,2
AVAV,"AVAV, AVXX",609.7778816000009,21352.2221184,2
LEU,"LEU, LEUX",591.5316236799999,11587.468376320001,2
CRDO,"CRDO, CRDU",590.7958702799988,17098.16412972,2
ACHR,"ACHR, ARCX",566.890175999999,12078.469824,2
META,"FBL, META, METU",524.134022700003,3090.323951700003,3
IONQ,"IONL, IONQ, IONX, QPUX",519.1374742500093,40589.01089985001,4
CLS,"CLS, CSEX",483.429499079999,20111.570500920003,2
GDX,"GDX, GDXU, NUGT",437.3524962200004,7887.44750378,3
LAC,"LAC, LACG",420.0793926289998,10942.700607371,2
CLSK,"CLSK, CLSX",335.97008597499917,17401.009914025002,2
UUUU,"UUUG, UUUU",332.9365938090996,30597.8634061909,2
GDXJ,"GDXJ, JNUG",312.85656629999994,3248.2634337,2
PLUG,"PLUG, PLUL",310.4666558112003,14934.2733441888,2
ETHA,"ETHA, ETHT, ETHU, ETU",300.8624507800005,36321.217549220004,4
KEEL,"KEEL, KEEX",294.82684597500156,27402.933154025,2
QCOM,"QCML, QCMU, QCOM",265.5698271499999,2388.62599685,3
KTOS,"KTOS, KTUP",244.74646464000034,4919.75353536,2
STX,"STX, STXL, STXX",238.4203035599994,9446.879696439999,3
DUOL,"DUOG, DUOL",235.53886981120058,7886.5611301888,2
INTC,"INTC, INTW, LINT",225.4787265599989,11629.32127344,3
SOUN,"SOUN, SOUX",203.082633858,8705.717366142002,2
BE,"BE, BEG, BEX",200.92585269999654,53151.0141473,3
FCX,"FCX, FCXG",198.58611354360005,2882.4138864564,2
FIGR,"FGRU, FIGR",193.66958920000025,7494.2104108,2
NIO,"NIO, NIOG",192.8306674800001,2262.36933252,2
NEM,"NEM, NEMG",163.01701387699973,2679.805982123,2
SOXX,"SOXL, SOXX",161.8650816000004,7223.6048783999995,2
