underlying,symbol,leg_class,net_notional_usd,gross_notional_usd,_ratio_b1,_ratio_b2,_ratio_b4
AAOI,AAOI,spot,114676.4,114676.4,1.0,0.0,0.0
AAOI,AAOX,core_levered_etf,-122991.31369719999,122991.31369719999,1.0,0.0,0.0
AAPL,AAPL,spot,563.48,563.48,1.0,0.0,0.0
AAPL,AAPB,core_levered_etf,-710.1589572,710.1589572,1.0,0.0,0.0
ACHR,ACHR,spot,6322.679999999999,6322.679999999999,1.0,0.0,0.0
ACHR,ARCX,core_levered_etf,-5755.7235104,5755.7235104,1.0,0.0,0.0
ADBE,ADBE,spot,1445.01,1445.01,1.0,0.0,0.0
ADBE,ADBG,core_levered_etf,-1621.2722202,1621.2722202,1.0,0.0,0.0
AFRM,AFRM,spot,2126.54,2126.54,1.0,0.0,0.0
AFRM,AFRU,core_levered_etf,-2456.5977402,2456.5977402,1.0,0.0,0.0
ALAB,ALAB,spot,11854.96,11854.96,1.0,0.0,0.0
ALAB,LABX,core_levered_etf,-12965.313319199999,12965.313319199999,1.0,0.0,0.0
ALB,ALB,spot,1556.6399999999999,1556.6399999999999,1.0,0.0,0.0
ALB,ALBG,core_levered_etf,-1500.3500837292002,1500.3500837292002,1.0,0.0,0.0
AMD,AMD,spot_b4_structural,28592.97,28592.97,0.27636578009181295,0.7978972369342001,-0.07426301702601314
AMD,DAMD,inverse_b4_etf,5689.3680324,5689.3680324,0.0,0.0,1.0
AMD,AMDG,core_levered_etf,-2896.991327544,2896.991327544,1.0,0.0,0.0
AMD,AMUU,core_levered_etf,-2995.42598064,2995.42598064,1.0,0.0,0.0
AMD,AMDL,core_levered_etf,-3002.5605456000003,3002.5605456000003,1.0,0.0,0.0
AMD,AMYY,yieldboost_etf,-25680.7418406408,25680.7418406408,0.0,1.0,0.0
AMZN,AMZN,spot,1440.84,1440.84,1.0,0.0,0.0
AMZN,AMZU,core_levered_etf,-472.24912672,472.24912672,1.0,0.0,0.0
AMZN,AMZZ,core_levered_etf,-1248.5091777999999,1248.5091777999999,1.0,0.0,0.0
ANET,ANET,spot,1805.1,1805.1,1.0,0.0,0.0
ANET,ANEL,core_levered_etf,-1792.70545905,1792.70545905,1.0,0.0,0.0
APH,APH,spot,665.68,665.68,1.0,0.0,0.0
APH,APHU,core_levered_etf,-945.8127682300001,945.8127682300001,1.0,0.0,0.0
APP,APP,spot,9975.2,9975.2,1.0,0.0,0.0
APP,APPX,core_levered_etf,-10037.12918908,10037.12918908,1.0,0.0,0.0
ARKK,ARKK,spot,1128.82,1128.82,1.0,0.0,0.0
ARKK,TARK,core_levered_etf,-1423.083024,1423.083024,1.0,0.0,0.0
ARM,ARM,spot,3092.22,3092.22,1.0,0.0,0.0
ARM,ARMG,core_levered_etf,-3107.19626532,3107.19626532,1.0,0.0,0.0
ASML,ASML,spot,1883.11,1883.11,1.0,0.0,0.0
ASML,ASMU,core_levered_etf,-1907.852117,1907.852117,1.0,0.0,0.0
ASTS,ASTS,spot_b4_structural,42951.15,42951.15,1.4750023463395043,0.0,-0.4750023463395044
ASTS,ASTN,inverse_b4_etf,20401.897027980005,20401.897027980005,0.0,0.0,1.0
ASTS,ASTX,core_levered_etf,-98256.80794272,98256.80794272,1.0,0.0,0.0
AVAV,AVAV,spot,10981.0,10981.0,1.0,0.0,0.0
AVAV,AVXX,core_levered_etf,-10348.527411199999,10348.527411199999,1.0,0.0,0.0
AVGO,AVGO,spot,2234.7,2234.7,1.0,0.0,0.0
AVGO,AVGG,core_levered_etf,-901.543494012,901.543494012,1.0,0.0,0.0
AVGO,AVL,core_levered_etf,-1288.07403,1288.07403,1.0,0.0,0.0
AXTI,AXTI,spot,127341.71999999999,127341.71999999999,1.0,0.0,0.0
AXTI,AXTX,core_levered_etf,-128625.14920920001,128625.14920920001,1.0,0.0,0.0
BA,BA,spot,1932.21,1932.21,1.0,0.0,0.0
BA,BOEG,core_levered_etf,-1026.9620339550002,1026.9620339550002,1.0,0.0,0.0
BA,BOEU,core_levered_etf,-1061.4694845919998,1061.4694845919998,1.0,0.0,0.0
BABA,BABA,spot,24164.030000000002,24164.030000000002,0.05239430206554946,0.9476056979344505,0.0
BABA,BABU,core_levered_etf,-298.91926079999996,298.91926079999996,1.0,0.0,0.0
BABA,BABX,core_levered_etf,-905.62415427,905.62415427,1.0,0.0,0.0
BABA,BBYY,yieldboost_etf,-22897.972513059,22897.972513059,0.0,1.0,0.0
BBAI,BBAI,spot,13496.4,13496.4,1.0,0.0,0.0
BBAI,BAIG,core_levered_etf,-13809.127719316799,13809.127719316799,1.0,0.0,0.0
BE,BE,spot,26675.969999999998,26675.969999999998,1.0,0.0,0.0
BE,BEG,core_levered_etf,-10202.967076440002,10202.967076440002,1.0,0.0,0.0
BE,BEX,core_levered_etf,-16256.228211,16256.228211,1.0,0.0,0.0
BIDU,BIDU,spot,1121.8000000000002,1121.8000000000002,1.0,0.0,0.0
BIDU,BIDG,core_levered_etf,-1220.7645968,1220.7645968,1.0,0.0,0.0
BLSH,BLSH,spot,7320.21,7320.21,1.0,0.0,0.0
BLSH,BLSG,core_levered_etf,-7569.0141473804,7569.0141473804,1.0,0.0,0.0
BMNR,BMNR,spot,26137.2,26137.2,1.0,0.0,0.0
BMNR,BMNG,core_levered_etf,-12774.499010447702,12774.499010447702,1.0,0.0,0.0
BMNR,BMNU,core_levered_etf,-13830.5177892,13830.5177892,1.0,0.0,0.0
BULL,BULL,spot,2349.0,2349.0,1.0,0.0,0.0
BULL,BULG,core_levered_etf,-2286.3564603,2286.3564603,1.0,0.0,0.0
CEG,CEG,spot,1299.608112,1299.608112,1.0,0.0,0.0
CEG,CEGX,core_levered_etf,-1301.71401675,1301.71401675,1.0,0.0,0.0
CHNL,CHNL,spot,1177.9715402000002,1177.9715402000002,1.0,0.0,0.0
CHNL,CHNU,core_levered_etf,-1092.9001370364,1092.9001370364,1.0,0.0,0.0
CIFR,CIFR,spot,9311.25,9311.25,1.0,0.0,0.0
CIFR,CIFG,core_levered_etf,-8614.534263627602,8614.534263627602,1.0,0.0,0.0
CLS,CLS,spot,10297.5,10297.5,1.0,0.0,0.0
CLS,CSEX,core_levered_etf,-9811.1169828,9811.1169828,1.0,0.0,0.0
CLSK,CLSK,spot,8868.49,8868.49,1.0,0.0,0.0
CLSK,CLSX,core_levered_etf,-8536.9059486,8536.9059486,1.0,0.0,0.0
CMG,CMG,spot,494.54999999999995,494.54999999999995,1.0,0.0,0.0
CMG,CMGG,core_levered_etf,-702.9598054275,702.9598054275,1.0,0.0,0.0
CNC,CNC,spot,1161.72,1161.72,1.0,0.0,0.0
CNC,CNCG,core_levered_etf,-1336.720620148,1336.720620148,1.0,0.0,0.0
COHR,COHR,spot,7041.960000000001,7041.960000000001,1.0,0.0,0.0
