etf,underlying,pair_frac_merged
OSCX,OSCR,0.0004149377700844768
GLXU,GLXY,0.0004149377699433882
SATG,SATS,0.00041493776983506125
JNUG,GDXJ,0.0004149377698103649
NVDL,NVDA,0.0004149377697418916
BOEU,BA,0.0004149377694181372
AAPB,AAPL,0.00041493776937203786
NUGT,GDX,0.0004149377692032829
BOEG,BA,0.00041493776842506483
ASMG,ASML,0.00041493776758547466
OPEX,OPEN,0.00041493776740133615
USGG,USAR,0.00041493776735776483
NEBX,NBIS,0.0004149377671586314
LRCU,LRCX,0.0004149377669278804
MUU,MU,0.0004149377667382273
ASTN,ASTS,0.00041493776671660567
NUG,NU,0.0004149377666942616
PONX,PONY,0.00041493776668483074
MSFU,MSFT,0.0004149377661717889
NVDB,NVDA,0.0004149377661544928
PLUL,PLUG,0.00041493776614396466
COYY,COIN,0.0004149377659107889
COHX,COHR,0.00041493776576776624
QSU,QS,0.00041493776548083344
MPL,MP,0.0004149377652931361
BMNG,BMNR,0.0004149377651779112
AMZZ,AMZN,0.00041493776492876507
BMNU,BMNR,0.00041493776490621046
SOXL,SOXX,0.0004149377648674587
MULL,MU,0.00041493776474472045
BEX,BE,0.0004149377647393151
ETHU,ETHA,0.0004149377646994698
AVGG,AVGO,0.00041493776442115744
AMZU,AMZN,0.00041493776437995976
PALU,PANW,0.0004149377643631568
CRCG,CRCL,0.0004149377642273766
GEVX,GEV,0.0004149377640945548
ETU,ETHA,0.0004149377640817708
KEEX,KEEL,0.000414937764030601
MPG,MP,0.0004149377639680505
CIFU,CIFR,0.00041493776395254656
ETRL,ETOR,0.000414937763926339
PANG,PANW,0.0004149377638889525
GDXU,GDX,0.00041493776385601147
TSMU,TSM,0.00041493776383567547
UUUG,UUUU,0.0004149377638176281
ARCX,ACHR,0.00041493776367454124
TSLI,TSLA,0.00041493776337659305
TSMG,TSM,0.0004149377633072733
COIA,COIN,0.0004149377632771973
WULX,WULF,0.0004149377632353243
AMDL,AMD,0.00041493776320930174
SOFX,SOFI,0.0004149377631851587
AMUU,AMD,0.0004149377631092723
ROBN,HOOD,0.0004149377630166701
ETHT,ETHA,0.0004149377629915668
LLYX,LLY,0.00041493776295677506
TSLL,TSLA,0.0004149377627895616
KORU,EWY,0.0004149377627663743
QUBX,QUBT,0.0004149377627352766
HOOX,HOOD,0.0004149377627081909
AVL,AVGO,0.00041493776269990946
TSLR,TSLA,0.000414937762669289
CRCA,CRCL,0.0004149377626511705
AMDG,AMD,0.0004149377625926161
VRTL,VRT,0.00041493776255252675
ANEL,ANET,0.00041493776253266964
NBIL,NBIS,0.0004149377625199381
MTYY,MSTR,0.0004149377624070083
SOLX,GSOL,0.0004149377623859289
TSLT,TSLA,0.0004149377623431311
COZX,CORZ,0.0004149377623423514
NBIG,NBIS,0.00041493776233828114
RKLX,RKLB,0.0004149377622965218
XXRP,XRPZ,0.00041493776221778497
CONL,COIN,0.0004149377621578059
IREG,IREN,0.0004149377621377253
AVGX,AVGO,0.0004149377621291125
HOOG,HOOD,0.0004149377620842303
QBTX,QBTS,0.00041493776205425796
KLAG,KLAC,0.00041493776198731514
UXRP,XRPZ,0.00041493776198106645
ELIL,LLY,0.0004149377619385619
RBLU,RBLX,0.00041493776186870906
CCUP,CRCL,0.0004149377618309463
TSLG,TSLA,0.00041493776182107035
INTW,INTC,0.00041493776177431826
UNHG,UNH,0.0004149377617551212
SBTU,SBET,0.00041493776171765395
RDTL,RDDT,0.00041493776165650836
NFLU,NFLX,0.000414937761636087
GUSH,XOP,0.0004149377616291433
BEZ,BE,0.0004149377615985352
NFXL,NFLX,0.00041493776153662737
UPSX,UPST,0.00041493776149258756
CEGX,CEG,0.000414937761462119
AVGU,AVGO,0.000414937761442136
CVNX,CVNA,0.00041493776140605614
COIG,COIN,0.00041493776139948506
CRWG,CRWV,0.00041493776138131747
XRPT,XRPZ,0.0004149377613797696
BU,B,0.0004149377613273118
CRMG,CRM,0.00041493776132307423
TXXD,TDOG,0.0004149377613111766
QCMU,QCOM,0.0004149377612667611
TEMT,TEM,0.00041493776115033887
CWVX,CRWV,0.00041493776114489715
HUTG,HUT,0.0004149377611107219
XPEG,XPEV,0.0004149377610964848
TERG,TER,0.0004149377610737883
HIMZ,HIMS,0.000414937761056121
NVOX,NVO,0.0004149377609976029
CONX,COIN,0.00041493776099144015
NIOG,NIO,0.00041493776097552406
SOLT,SOEZ,0.0004149377609653945
JOBX,JOBY,0.0004149377609518703
XRPK,XRPZ,0.0004149377609426994
MSTX,MSTR,0.0004149377609225057
IOYY,IONQ,0.00041493776092111744
TTDU,TTD,0.00041493776087828143
PYPG,PYPL,0.00041493776086279956
NEMG,NEM,0.0004149377608026412
DKNX,DKNG,0.0004149377607463381
ARMG,ARM,0.0004149377607319367
PTIR,PLTR,0.00041493776072313644
IONX,IONQ,0.0004149377607022719
MAAY,MARA,0.0004149377606792339
IRE,IREN,0.00041493776066463245
RIOX,RIOT,0.00041493776064995333
CRWL,CRWD,0.000414937760632195
GLGG,GLXY,0.0004149377606116623
ORCX,ORCL,0.0004149377605182964
HODU,HOOD,0.00041493776050238686
MSTU,MSTR,0.0004149377604397152
PLTA,PLTR,0.0004149377604062581
PLTU,PLTR,0.00041493776040442155
SNAG,SNAP,0.0004149377603957828
CNCG,CNC,0.0004149377603928824
VSTL,VST,0.0004149377603462504
RGTX,RGTI,0.00041493776033872735
LMNX,LMND,0.0004149377603164815
SHPU,SHOP,0.0004149377602560062
AFRU,AFRM,0.00041493776017052845
XYZG,XYZ,0.0004149377601658988
IONL,IONQ,0.0004149377601629374
BLSG,BLSH,0.0004149377599942152
RGTU,RGTI,0.00041493775998487846
CRWU,CRWV,0.00041493775991078126
FLYT,FLY,0.0004149377598665318
PLTG,PLTR,0.000414937759839881
MVLL,MRVL,0.0004149377598385787
DUOG,DUOL,0.0004149377598155426
SOUX,SOUN,0.0004149377597900586
IREX,IREN,0.000414937759773491
BEG,BE,0.0004149377597718947
CSEX,CLS,0.0004149377597593024
KTUP,KTOS,0.0004149377596630319
RKTL,RKT,0.00041493775965875776
NOWL,NOW,0.0004149377596240769
QPUX,IONQ,0.000414937759601962
LINT,INTC,0.0004149377595882623
APPX,APP,0.00041493775958619943
DLLL,DELL,0.0004149377595531403
FIGG,FIG,0.00041493775954996425
HMYY,HIMS,0.0004149377595356918
SNOU,SNOW,0.0004149377595301366
SRPU,SRPT,0.0004149377595274052
ORCU,ORCL,0.00041493775935042503
CRDU,CRDO,0.00041493775926665247
QBY,QBTS,0.00041493775924432246
OKTG,OKTA,0.0004149377591695926
AVXX,AVAV,0.0004149377590890422
LABX,ALAB,0.00041493775904899
GEMG,GEMI,0.0004149377590025246
LUNL,LUNR,0.00041493775889816506
QBTZ,QBTS,0.0004149377587744897
UNX,U,0.00041493775870923323
NBIZ,NBIS,0.0004149377586633693
CRCD,CRCL,0.0004149377586196904
PLTZ,PLTR,0.00041493775857388626
CORD,CRWV,0.0004149377585503229
ETHD,ETHA,0.0004149377583116217
IREZ,IREN,0.00041493775830595995
ZSL,SLV,0.0004149377581652513
BMNZ,BMNR,0.00041493775814781193
MSDD,MSTR,0.0004149377580823125
MSTZ,MSTR,0.00041493775798685876
CONI,COIN,0.000414937757847825
