underlying,net_notional_usd,gross_notional_usd,ratio_spot_b1,ratio_spot_b2,ratio_spot_b4,ratio_spot_source,net_bucket_1,net_bucket_2,net_bucket_4
AMD,73321.86,73321.86,1.0,0.0,0.0,sleeve_balance,73321.86,0.0,0.0
NVTS,63117.119999999995,63117.119999999995,0.8438164415955609,0.0,0.0,sleeve_balance,53259.263602160005,0.0,0.0
NBIS,54235.020000000004,54235.020000000004,1.0,0.0,0.0,sleeve_balance,54235.020000000004,0.0,0.0
CRWV,47051.17999999999,47051.17999999999,1.0,0.0,0.0,sleeve_balance,47051.17999999999,0.0,0.0
NVDA,43228.64,43228.64,1.0,0.0,0.0,sleeve_balance,43228.64,0.0,0.0
IBIT,43049.079999999994,43049.079999999994,0.8387866470837473,0.14853731649224564,0.0,sleeve_balance,36108.99347324,6394.394820660001,0.0
IONQ,39427.5,39427.5,0.7484074384178555,0.21629097182885043,0.0,sleeve_balance,29507.834278219998,8527.812291782,0.0
CRCL,37027.2,37027.2,1.0,0.0,0.0,sleeve_balance,37027.2,0.0,0.0
ETHA,35936.159999999996,35936.159999999996,0.974126505121304,0.0,0.0,sleeve_balance,35006.36594828,0.0,0.0
CRML,35145.39,35145.39,1.0,0.0,0.0,sleeve_balance,35145.39,0.0,0.0
OPEN,32006.52,32006.52,1.0,0.0,0.0,sleeve_balance,32006.52,0.0,0.0
MSTR,31946.219999999998,31946.219999999998,0.4295739391602513,0.45573970984930295,0.0,sleeve_balance,13723.263566680002,14559.161033581999,0.0
MSFT,31874.92,31874.92,0.937272935879996,0.0,0.0,sleeve_balance,29875.49984934,0.0,0.0
IREN,31465.679999999997,31465.679999999997,1.0,0.0,0.0,sleeve_balance,31465.679999999997,0.0,0.0
PLTR,30504.12,30504.12,0.8701646835837258,0.0,0.0,sleeve_balance,26543.6079278,0.0,0.0
TSLA,29904.75,29904.75,1.0,0.0,0.0,sleeve_balance,29904.75,0.0,0.0
INTC,29721.63,29721.63,1.0,0.0,0.0,sleeve_balance,29721.63,0.0,0.0
AVGO,29355.36,29355.36,1.0,0.0,0.0,sleeve_balance,29355.36,0.0,0.0
QUBT,29308.920000000002,29308.920000000002,1.0,0.0,0.0,sleeve_balance,29308.920000000002,0.0,0.0
NFLX,28334.67,28334.67,0.9258423205087619,0.0,0.0,sleeve_balance,26233.43662365,0.0,0.0
AMZN,26949.02,26949.02,1.0,0.0,0.0,sleeve_balance,26949.02,0.0,0.0
XRPZ,26759.879999999997,26759.879999999997,0.9684085342355796,0.0,0.0,sleeve_balance,25914.49616712,0.0,0.0
ALAB,26524.84,26524.84,1.0,0.0,0.0,sleeve_balance,26524.84,0.0,0.0
PANW,26266.24,26266.24,1.0,0.0,0.0,sleeve_balance,26266.24,0.0,0.0
GOOGL,24678.48,24678.48,1.0,0.0,0.0,sleeve_balance,24678.48,0.0,0.0
MU,23997.24,23997.24,1.0,0.0,0.0,sleeve_balance,23997.24,0.0,0.0
QBTS,22638.5,22638.5,0.9675243961057639,0.03247560389423619,0.0,sleeve_balance,21903.301041240335,735.198958759666,0.0
COIN,22171.52,22171.52,0.9793201699689512,0.0,0.0,sleeve_balance,21713.01673487,0.0,0.0
HUT,20698.6,20698.6,1.0,0.0,0.0,sleeve_balance,20698.6,0.0,0.0
CRDO,20423.87,20423.87,1.0,0.0,0.0,sleeve_balance,20423.87,0.0,0.0
KEEL,20340.440000000002,20340.440000000002,1.0,0.0,0.0,sleeve_balance,20340.440000000002,0.0,0.0
MARA,20105.289999999997,20105.289999999997,0.0,0.7669144678826071,0.0,sleeve_balance,0.0,15419.0377819755,0.0
BA,19314.12,19314.12,1.0,0.0,0.0,sleeve_balance,19314.12,0.0,0.0
USAR,19247.8,19247.8,1.0,0.0,0.0,sleeve_balance,19247.8,0.0,0.0
PLUG,19181.45,19181.45,1.0,0.0,0.0,sleeve_balance,19181.45,0.0,0.0
WULF,19073.34,19073.34,1.0,0.0,0.0,sleeve_balance,19073.34,0.0,0.0
META,18999.28,18999.28,0.3803022996239858,0.532156492843413,0.0,sleeve_balance,7225.4698752,10110.59021135,0.0
TSM,18877.5,18877.5,1.0,0.0,0.0,sleeve_balance,18877.5,0.0,0.0
GDX,18672.88,18672.88,0.9013930728768138,0.0,0.0,sleeve_balance,16831.60468266,0.0,0.0
HOOD,18339.6,18339.6,0.9012549350431853,0.0,0.0,sleeve_balance,16528.655006718,0.0,0.0
SNDK,18329.74,18329.74,1.0,0.0,0.0,sleeve_balance,18329.74,0.0,0.0
AAPL,17825.62,17825.62,1.0,0.0,0.0,sleeve_balance,17825.62,0.0,0.0
CORZ,16526.73,16526.73,1.0,0.0,0.0,sleeve_balance,16526.73,0.0,0.0
SOXX,15206.1,15206.1,1.0,0.0,0.0,sleeve_balance,15206.1,0.0,0.0
BE,15129.910000000002,15129.910000000002,1.0,0.0,0.0,sleeve_balance,15129.910000000002,0.0,0.0
RCAT,15112.259999999998,15112.259999999998,0.7959087873554321,0.0,0.0,sleeve_balance,12027.980530800001,0.0,0.0
FIGR,14592.0,14592.0,1.0,0.0,0.0,sleeve_balance,14592.0,0.0,0.0
BBAI,14337.970000000001,14337.970000000001,1.0,0.0,0.0,sleeve_balance,14337.970000000001,0.0,0.0
TER,14151.76,14151.76,0.9396266545892525,0.0,0.0,sleeve_balance,13297.37090535,0.0,0.0
ONDS,13524.32,13524.32,0.8149643790741421,0.0,0.0,sleeve_balance,11021.8390512,0.0,0.0
GEV,13427.52,13427.52,1.0,0.0,0.0,sleeve_balance,13427.52,0.0,0.0
VRT,13280.04,13280.04,1.0,0.0,0.0,sleeve_balance,13280.04,0.0,0.0
UNH,13222.079999999998,13222.079999999998,1.0,0.0,0.0,sleeve_balance,13222.079999999998,0.0,0.0
SOFI,13056.300000000001,13056.300000000001,0.8372915660884017,0.0,0.0,sleeve_balance,10931.92987432,0.0,0.0
HIMS,12956.16,12956.16,0.7844024172378236,0.1319180486350894,0.0,sleeve_balance,10162.84322212,1709.151345004,0.0
LEU,12722.6,12722.6,1.0,0.0,0.0,sleeve_balance,12722.6,0.0,0.0
KLAC,12714.029999999999,12714.029999999999,0.986440687421219,0.0,0.0,sleeve_balance,12541.636493094,0.0,0.0
U,12576.08,12576.08,1.0,0.0,0.0,sleeve_balance,12576.08,0.0,0.0
GLXY,12323.52,12323.52,1.0,0.0,0.0,sleeve_balance,12323.52,0.0,0.0
ASTS,12086.28,12086.28,0.8199261888819388,0.0,0.0,sleeve_balance,9909.85749816,0.0,0.0
