underlying,symbols,net_notional_usd,gross_notional_usd,n_legs
NVTS,"NVTS, NVTX",9857.85639783999,116376.38360216,2
MARA,MARA,4686.252218024498,4686.252218024498,1
PLTR,"PLTA, PLTR, PLTU, PTIR",3960.5120721999992,57047.7279278,4
MSTR,"MSTR, MSTU, MSTX",3663.7953997379964,31110.322533098,3
CVNA,CVNA,3115.04,3115.04,1
RCAT,"RCAT, RCAX",3084.279469199997,27140.2405308,2
ONDS,"ONDG, ONDS",2502.480948799999,24546.1590512,2
FLY,"FLY, FLYT",2487.110983999997,19970.389016,2
ASTS,"ASTS, ASTX",2176.422501840001,21996.137498160002,2
SOFI,"SOFA, SOFI, SOFX",2124.396460000001,23988.203540000002,3
NFLX,"NFLU, NFLX",2101.233376349999,54568.10662365,2
MSFT,"MSFT, MSFU, MSFX",1999.435049920001,61750.404950079996,3
RBLX,"RBLU, RBLX",1915.7739456,9636.8660544,2
GDX,"GDX, GDXU, NUGT",1841.2753173400015,35504.48468266,3
HOOD,"HODU, HOOD, HOOG, HOOX, ROBN",1810.944993281998,34868.255006718,5
META,"FBL, META",1663.2199134499988,16114.15966385,2
RDW,"RDW, RDWU",1468.6713305500007,10870.52866945,2
IONQ,"IONL, IONQ, IONX, QPUX",1391.8167461865032,60407.485302626505,4
MRNA,"MRNA, MRNX",1111.4953699544994,14598.8846300455,2
HIMS,"HIMS, HIMZ",1084.1654328759996,21409.851877116,2
UPST,"UPST, UPSX",1078.2195060000004,10114.780493999999,2
EOSE,"EOSE, EOSU",1014.510801280001,19926.56919872,2
ETHA,"ETHA, ETHT, ETHU, ETU",929.794051719995,70942.52594828,4
SNOW,"SNOU, SNOW",866.6509442400011,14504.74905576,2
TER,"TER, TERG",854.3890946499996,27449.13090535,2
XRPZ,"UXRP, XRPT, XRPZ, XXRP",845.3838328799975,52674.37616712,4
COPX,"COPX, COPZ",664.4903860900004,16216.649613909998,2
PONY,"PONX, PONY",655.5547244000009,15776.4452756,2
TEM,"TEM, TEMT",639.0827277999997,17657.9172722,2
RKLB,"RKLB, RKLX",617.1059000000014,13773.394100000001,2
IBIT,"BITU, BITX, BTCL, IBIT",545.6917060999913,72763.67865257998,4
RKT,"RKT, RKTL",496.64595200000076,14329.154048,2
COIN,"COIA, COIG, COIN, CONL, CONX",458.5032651299989,43884.53673487,5
FCX,"FCX, FCXG",448.3659752900003,5153.51402471,2
ANET,"ANEL, ANET",427.8889955999998,4572.151004400001,2
CMG,"CMG, CMGG",416.9349692896003,13399.3450307104,2
SHOP,"SHOP, SHPU",412.4378016799999,3594.28219832,2
CRM,"CRM, CRMG",398.3631559099995,18807.77684409,2
NU,"NU, NUG",376.36512424800003,15870.194875752,2
NOW,"NOW, NOWL",371.0697181999999,3190.9302818,2
KTOS,"KTOS, KTUP",344.86327528000015,2977.2167247200005,2
GRAB,"GRAB, GRAG",326.3694485120004,9196.650551488001,2
AVAV,"AVAV, AVXX",323.5370032999999,4558.822996700001,2
NIO,"NIO, NIOG",289.7072966400001,5032.09270336,2
FIG,"FIG, FIGG",263.5538008800004,11233.28619912,2
BLSH,"BLSG, BLSH",217.27211625800373,21051.527883741997,2
XPEV,"XPEG, XPEV",216.83328044000018,3574.50671956,2
ZETA,"ZETA, ZETX",212.47230356010004,4749.7676964399,2
LMND,"LMND, LMNX",190.05640159640006,1187.9435984036,2
KLAC,"KLAC, KLAG",172.39980370800004,25255.660196291996,2
PYPL,"PYPG, PYPL",148.5285540512,4478.4714459488005,2
XOP,"GUSH, XOP",148.11759820999941,22880.76240179,2
SPOT,"SPOG, SPOT",118.49433819000024,3283.5056618099998,2
LCID,"LCDL, LCID",103.08843380500002,1172.051566195,2
APH,"APH, APHU",102.60181808000016,4882.31818192,2
DJT,"DJT, DJTU",84.88533247999999,1553.11466752,2
GDXJ,"GDXJ, JNUG",73.16023440000004,4100.3397656,2
CLS,"CLS, CSEX",68.1954512000002,13175.644548799999,2
AI,AI,48.242047959999915,48.242047959999915,1
BULL,"BULG, BULL",47.287461840000105,7272.71253816,2
AFRM,"AFRM, AFRU",30.9107444400006,10199.56925556,2
IWM,"IWM, URTY",27.493966499999942,2840.5060335,2
SATS,"SATG, SATS",22.615120908800236,8779.8848790912,2
DNN,"DNN, DNNG",16.556924099199932,5256.2030759008,2
EWW,"EWW, MEXX",8.847325679999358,6193.712674320001,2
NEM,"NEM, NEMG",6.275102229999675,3907.1248977699997,2
SBET,"SBET, SBTU",-1.131434499999159,20021.8314345,2
ADBE,"ADBE, ADBG",-22.86052160000031,4025.5805216,2
DUOL,"DUOG, DUOL",-32.091563172800306,16205.1715631728,2
OKTA,"OKTA, OKTG",-33.8260977998998,5454.6260977999,2
URA,"URA, URAA",-45.61764349000077,19271.41764349,2
LLY,"ELIL, LLY",-57.0065931872,4005.2065931872,2
VST,"VST, VSTL",-61.02422599360011,1643.9242259936,2
GME,"GME, GMEU",-63.6382858799999,1825.5382858799999,2
TTD,"TTD, TTDU",-72.67550657999982,4538.53550658,2
ARKK,"ARKK, TARK",-87.89400466400048,5817.654004664,2
XYZ,"XYZ, XYZG",-89.48324661559946,13122.203246615598,2
AAL,"AAL, AALG",-105.69187980800007,5566.371879807999,2
SPY,"SPXL, SPY",-149.54434985999978,4552.52434986,2
BA,"BA, BOEG, BOEU",-157.02194270960354,38785.2619427096,3
FIGR,"FGRU, FIGR",-162.76063875,29346.760638749998,2
SNAP,"SNAG, SNAP",-167.46004083200023,6240.800040832,2
COHR,"COHR, COHX",-171.64012031999982,2239.66012032,2
SOEZ,"SOEZ, SOLT",-172.7512720699997,18311.79127207,2
JOBY,"JOBX, JOBY",-178.9374276000001,3145.5774276,2
UBER,"UBER, UBRL",-194.93071442880137,19037.390714428802,2
KWEB,"CWEB, KWEB",-231.06380409999838,16241.9438041,2
MRVL,"MRVL, MVLL",-238.0252178400001,7468.32521784,2
CRDO,"CRDO, CRDU",-246.3703244799981,41094.110324479996,2
FXI,"FXI, YINN",-270.0515775999993,20589.6315776,2
QS,"QS, QSU",-304.0959106199998,9319.395910620002,2
NET,"NET, NETG",-306.21921865599984,1797.7592186559998,2
BABA,"BABA, BABX",-316.92879281000023,17006.84879281,2
MP,"MP, MPG",-333.0477959999989,9051.047795999999,2
UEC,"UEC, UECG",-334.62028497150095,19447.8602849715,2
RDDT,"RDDT, RDTL",-338.0242613999999,16994.0242614,2
RGTI,"RGTI, RGTX",-352.8375993599984,22090.21759936,2
CRWD,"CRWD, CRWL",-368.68611130880026,5049.3861113088005,2
SOUN,"SOUN, SOUX",-383.1646805850005,7035.864680585,2
LEU,"LEU, LEUX",-428.13527312800034,25873.335273128003,2
PANW,"PALU, PANG, PANW",-441.2791983319985,52973.759198332,3
UNH,"UNH, UNHG",-447.24797880000006,26891.407978799994,2
QQQ,"QQQ, TQQQ",-481.0653002499994,10221.84530025,2
LRCX,"LRCU, LRCX",-488.6933211999999,6432.0933212,2
QUBT,"QUBT, QUBX",-519.8670226499962,59137.70702265,2
ACHR,"ACHR, ARCX",-565.8539171200009,14514.01391712,2
GEV,"GEV, GEVX",-586.6879325000009,27441.7279325,2
DELL,"DELL, DLLL",-608.3740359751991,11115.5740359752,2
AVGO,"AVGG, AVGO, AVL",-651.7623006799986,59362.48230068,3
AAPL,"AAPB, AAPL",-667.882832147603,36319.1228321476,2
APP,"APP, APPX",-685.3455533199976,18500.885553319997,2
PLUG,"PLUG, PLUL",-686.6055108181972,39049.5055108182,2
ARM,"ARM, ARMG",-703.0556672999992,8296.6556673,2
ORCL,"ORCL, ORCU, ORCX",-761.3768191999998,16671.8368192,3
CIFR,"CIFG, CIFR",-820.9901082310007,24702.890108231004,2
OKLO,"OKLL, OKLO",-834.0346091999982,20898.2746092,2
UUUU,"UUUG, UUUU",-835.2515445007975,22003.251544500796,2
BBAI,"BAIG, BBAI",-909.5939805999988,29585.5339806,2
ASML,"ASML, ASMU",-955.3136440599992,19492.19364406,2
QBTS,"QBTS, QBTX",-961.5445606796638,44768.14664316033,2
SMCI,"SMCI, SMCL",-993.6135892999991,10698.413589299998,2
U,"U, UNX",-1033.4276858928006,26185.587685892802,2
NVO,"NVO, NVOX",-1038.3402404800008,14125.70024048,2
TSLA,"TSLA, TSLI, TSLL, TSLR, TSLT",-1068.3025167000014,60877.8025167,5
CEG,"CEG, CEGX",-1072.3973774400001,24312.557377439996,2
NOK,"LNOK, NOK",-1086.5605903600003,9026.94059036,2
WDC,"WDC, WDCX",-1167.721039680001,10830.72103968,2
OSCR,"OSCR, OSCX",-1270.8842571968007,15793.764257196799,2
LITE,"LITE, LITX",-1355.8764651600013,20241.476465159998,2
EWY,"EWY, KORU",-1365.0383560000005,8644.238356,2
OPEN,"OPEG, OPEN, OPEX",-1372.5952146642012,65385.6352146642,3
LAC,"LAC, LACG",-1448.3354485504005,20855.9354485504,2
CLSK,"CLSK, CLSX",-1465.5626019200008,24375.56260192,2
NVDA,"NVDA, NVDB, NVDG, NVDL, NVDU",-1487.006167890002,87944.28616789001,5
USAR,"USAR, USGG",-1529.3759839600025,40024.97598396,2
CORZ,"CORZ, COZX",-1606.5479166000005,34660.0079166,2
GLXY,"GLXU, GLXY",-1727.3153921499998,26374.35539215,2
AMZN,"AMZN, AMZZ",-1765.332059080003,55663.37205908001,2
TSM,"TSM, TSMG, TSMU",-1858.6661112399997,39613.66611124,3
ALAB,"ALAB, LABX",-2006.7638134399967,55056.44381344,2
VRT,"VRT, VRTL",-2165.6728671300007,28725.752867130002,2
CRML,"CRML, CRMU",-3062.2163627940026,73352.996362794,2
BE,"BE, BEX",-3203.7442321399994,33463.56423214,2
CNC,"CNC, CNCG",-3596.628910314801,24622.0289103148,2
QCOM,"QCMU, QCOM",-4332.116459999999,27825.65646,2
GOOGL,"GGLL, GOOGL, GOOX",-4383.654321360002,53740.61432136,3
WULF,"WULF, WULX",-4475.685984419997,42622.36598442,2
HUT,"HUT, HUTG",-4784.208311120001,46181.40831112,2
CRCL,"CCUP, CRCA, CRCG, CRCL",-4901.563710299999,78955.96371029998,4
CRWV,"CRWG, CRWU, CRWV, CWVX",-4917.822079240006,99020.18207924,4
KEEL,"KEEL, KEEX",-4979.935837200501,45660.815837200505,2
IREN,"IRE, IREG, IREN, IREX",-5870.158555000002,68801.51855499999,4
SOXX,"SOXL, SOXX",-6080.285939449999,36492.48593945,2
SNDK,"SNDK, SNXX",-8155.4218124,44814.9018124,2
NBIS,"NBIG, NBIL, NBIS, NEBX",-8270.722569279991,116740.76256927999,4
MU,"MU, MULL, MUU",-8674.262526999999,56668.742527,3
INTC,"INTC, INTW",-17981.1876966,77424.44769660001,2
