underlying,symbol,leg_class,net_notional_usd,gross_notional_usd,_ratio_b1,_ratio_b2,_ratio_b4
AAL,AAL,spot,2698.6899999999996,2698.6899999999996,1.0,0.0,0.0
AAL,AALG,core_levered_etf,-2749.217182848,2749.217182848,1.0,0.0,0.0
AAPL,AAPL,spot,18146.16,18146.16,1.0,0.0,0.0
AAPL,AAPB,core_levered_etf,-19227.371144349996,19227.371144349996,1.0,0.0,0.0
ACHR,ACHR,spot,7115.52,7115.52,1.0,0.0,0.0
ACHR,ARCX,core_levered_etf,-7880.74174096,7880.74174096,1.0,0.0,0.0
ADBE,ADBE,spot,1969.2,1969.2,1.0,0.0,0.0
ADBE,ADBG,core_levered_etf,-1955.6028768,1955.6028768,1.0,0.0,0.0
AFRM,AFRM,spot,5183.1,5183.1,1.0,0.0,0.0
AFRM,AFRU,core_levered_etf,-5238.846493196399,5238.846493196399,1.0,0.0,0.0
AI,AI,spot,862.6800000000001,862.6800000000001,0.07860321926368985,0.9213967807363102,0.0
AI,AIYY,yieldboost_etf,-794.8705748056001,794.8705748056001,0.0,1.0,0.0
ALAB,ALAB,spot,25711.399999999998,25711.399999999998,1.0,0.0,0.0
ALAB,LABX,core_levered_etf,-26471.5013472,26471.5013472,1.0,0.0,0.0
AMD,AMD,spot,79829.46,79829.46,1.0,0.0,0.0
AMD,AMUU,core_levered_etf,-38219.9418624,38219.9418624,1.0,0.0,0.0
AMD,AMDG,core_levered_etf,-38744.28094446,38744.28094446,1.0,0.0,0.0
AMD,AMDL,core_levered_etf,-38878.260339600005,38878.260339600005,1.0,0.0,0.0
AMZN,AMZN,spot,26361.02,26361.02,1.0,0.0,0.0
AMZN,AMZZ,core_levered_etf,-27463.524535440003,27463.524535440003,1.0,0.0,0.0
ANET,ANET,spot,2319.31,2319.31,1.0,0.0,0.0
ANET,ANEL,core_levered_etf,-1774.3972331999998,1774.3972331999998,1.0,0.0,0.0
APH,APH,spot,2204.46,2204.46,1.0,0.0,0.0
APH,APHU,core_levered_etf,-1842.6606338294,1842.6606338294,1.0,0.0,0.0
APP,APP,spot,9089.98,9089.98,1.0,0.0,0.0
APP,APPX,core_levered_etf,-9831.24253514,9831.24253514,1.0,0.0,0.0
ARKK,ARKK,spot,2881.08,2881.08,1.0,0.0,0.0
ARKK,TARK,core_levered_etf,-2984.49943616,2984.49943616,1.0,0.0,0.0
ARM,ARM,spot,3402.4,3402.4,1.0,0.0,0.0
ARM,ARMG,core_levered_etf,-3560.93361918,3560.93361918,1.0,0.0,0.0
ASML,ASML,spot,9394.86,9394.86,1.0,0.0,0.0
ASML,ASMU,core_levered_etf,-10529.60836818,10529.60836818,1.0,0.0,0.0
ASTS,ASTS,spot_b4_structural,14116.05,14116.05,1.3394468907657209,0.0,-0.3394468907657208
ASTS,ASTX,core_levered_etf,-12992.55891816,12992.55891816,1.0,0.0,0.0
AVAV,AVAV,spot,2330.2999999999997,2330.2999999999997,1.0,0.0,0.0
AVAV,AVXX,core_levered_etf,-1925.129997,1925.129997,1.0,0.0,0.0
AVGO,AVGO,spot,29561.670000000002,29561.670000000002,1.0,0.0,0.0
AVGO,AVL,core_levered_etf,-14527.22570705,14527.22570705,1.0,0.0,0.0
AVGO,AVGG,core_levered_etf,-15774.1721991,15774.1721991,1.0,0.0,0.0
BA,BA,spot,20009.64,20009.64,1.0,0.0,0.0
BA,BOEU,core_levered_etf,-8788.36629792,8788.36629792,1.0,0.0,0.0
BA,BOEG,core_levered_etf,-12072.202035479999,12072.202035479999,1.0,0.0,0.0
BABA,BABA,spot,8100.700000000001,8100.700000000001,1.0,0.0,0.0
BABA,BABX,core_levered_etf,-8148.215361629999,8148.215361629999,1.0,0.0,0.0
BBAI,BBAI,spot,14173.92,14173.92,1.0,0.0,0.0
BBAI,BAIG,core_levered_etf,-14955.4083768,14955.4083768,1.0,0.0,0.0
BE,BE,spot,15047.76,15047.76,1.0,0.0,0.0
BE,BEX,core_levered_etf,-17937.53942265,17937.53942265,1.0,0.0,0.0
BLSH,BLSH,spot,10567.2,10567.2,1.0,0.0,0.0
BLSH,BLSG,core_levered_etf,-10103.863346599997,10103.863346599997,1.0,0.0,0.0
BULL,BULL,spot,3535.0,3535.0,1.0,0.0,0.0
BULL,BULG,core_levered_etf,-3330.67353408,3330.67353408,1.0,0.0,0.0
CEG,CEG,spot,10788.84,10788.84,1.0,0.0,0.0
CEG,CEGX,core_levered_etf,-10860.889184459998,10860.889184459998,1.0,0.0,0.0
CIFR,CIFR,spot,11052.6,11052.6,1.0,0.0,0.0
CIFR,CIFG,core_levered_etf,-10869.660994294802,10869.660994294802,1.0,0.0,0.0
CLS,CLS,spot,6095.84,6095.84,1.0,0.0,0.0
CLS,CSEX,core_levered_etf,-5496.9849396,5496.9849396,1.0,0.0,0.0
CLSK,CLSK,spot,11297.0,11297.0,1.0,0.0,0.0
CLSK,CLSX,core_levered_etf,-12422.747580480001,12422.747580480001,1.0,0.0,0.0
CMG,CMG,spot,6735.120000000001,6735.120000000001,1.0,0.0,0.0
CMG,CMGG,core_levered_etf,-6164.4143392832,6164.4143392832,1.0,0.0,0.0
CNC,CNC,spot,10708.4,10708.4,1.0,0.0,0.0
CNC,CNCG,core_levered_etf,-14632.1365608779,14632.1365608779,1.0,0.0,0.0
COHR,COHR,spot,1139.07,1139.07,1.0,0.0,0.0
COHR,COHX,core_levered_etf,-1435.1489971199999,1435.1489971199999,1.0,0.0,0.0
COIN,COIN,spot,24259.2,24259.2,1.0,0.0,0.0
COIN,COIG,core_levered_etf,-4162.35694523,4162.35694523,1.0,0.0,0.0
COIN,COIA,core_levered_etf,-5896.364831360001,5896.364831360001,1.0,0.0,0.0
COIN,CONX,core_levered_etf,-6792.733546680001,6792.733546680001,1.0,0.0,0.0
COIN,CONL,core_levered_etf,-8819.52385392,8819.52385392,1.0,0.0,0.0
COPX,COPX,spot,8846.59,8846.59,1.0,0.0,0.0
COPX,COPZ,core_levered_etf,-8532.767384010001,8532.767384010001,1.0,0.0,0.0
CORZ,CORZ,spot,15399.449999999999,15399.449999999999,1.0,0.0,0.0
CORZ,COZX,core_levered_etf,-15559.050823200001,15559.050823200001,1.0,0.0,0.0
CRCL,CRCL,spot,40055.03999999999,40055.03999999999,1.0,0.0,0.0
