underlying,symbols,net_notional_usd,gross_notional_usd,n_legs
MSTR,"MSTR, MTYY",7387.190173718343,43210.811760894336,2
IONQ,"IONQ, IOYY",800.6499364112788,20068.760976281275,2
QBTS,"QBTS, QBY",280.9699229133229,1958.3601196977224,2
AI,"AI, AIYY",0.0,1567.8324025319998,2
HIMS,"HIMS, HMYY",0.0,3817.3654071,2
IBIT,"IBIT, XBTY",0.0,13701.56443656,2
MARA,"MAAY, MARA",0.0,34032.47759964,2
META,"FBYY, META",0.0,21440.527380000003,2
TSLA,"TSLA, TSYY",-0.11804016601941925,125.53237071398058,2
NVDA,"NVDA, NVYY",-0.14801959362918637,164.39149320637082,2
QQQ,"QQQ, TQQY",-33.18418831291149,814.7759087270886,2
