underlying,symbols,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
MSTR,"MSOO, MSTR, MSTU, MSTW, MSTX, MSTY, MTYY",2505.71456033,14843.697507,-0.37,0.0,-9763.87,-1232.88,199.0148813383197,0.0,0.0,6551.30694866832
MARA,"MAAY, MARA, MARO",979.7263744200001,11852.500038,-9.29,0.0,-7093.9400000000005,-710.3900000000001,204.27847175229294,0.0,0.0,5222.884884172293
CRML,"CRML, CRMU",0.0,3789.346966,0.0,0.0,0.0,-301.19,51.57187024433273,0.0,0.0,3539.7288362443323
GDX,"GDX, GDXU, NUGT",-170.39822695000004,3446.7387750000003,0.0,0.0,-10.84,-40.36,33.22237151053379,0.0,0.0,3258.362919560534
BLSH,"BLSG, BLSH",1753.26777316,322.55617800000005,0.0,0.0,0.0,-58.45,18.257517032492213,0.0,0.0,2035.631468192492
NVTS,"NVTS, NVTX",0.0,2333.0722439999954,0.0,0.0,0.0,-513.04,170.2847353959721,0.0,0.0,1990.3169793959678
IONQ,"IONL, IONQ, IONX, IOYY, QPUX",0.0,3250.316585999999,0.0,0.0,-1385.04,-382.45,193.49836839501555,0.0,0.0,1676.324954395015
CRWV,"CRWG, CRWU, CRWV, CWVX",178.71005494,1335.33632,0.0,0.0,0.0,-198.66000000000003,63.34118412959465,0.0,0.0,1378.7275590695947
META,"FBL, FBY, FBYY, META, METU, METW",666.85666068,2052.5621180000003,12.6,0.0,-1501.34,-181.03,86.75955876680841,0.0,0.0,1136.4083374468084
IREN,"IRE, IREG, IREN, IREX",0.0,1249.5948720000001,0.0,0.0,0.0,-242.13000000000002,54.11825387153453,0.0,0.0,1061.5831258715348
SLV,SLV,950.86998489,0.0,0.0,0.0,0.0,-0.5800000000000001,0.0,0.0,0.0,950.2899848899999
NBIS,"NBIG, NBIL, NBIS, NEBX",-50.60766285999999,974.477723,0.0,0.0,0.0,-163.20999999999998,102.79271862421396,0.0,0.0,863.4527787642146
XRPZ,"GXRP, UXRP, XRPT, XXRP",-1439.7644517400004,2316.72141,0.0,0.0,-11.16,-104.47,50.136362040074886,0.0,0.0,811.4633203000747
RCAT,"RCAT, RCAX",0.0,871.2505410000003,0.0,0.0,0.0,-108.12,24.08237319961798,0.0,0.0,787.2129141996184
ASTS,"ASTS, ASTX",121.6925205,717.485981,0.0,0.0,0.0,-100.3,23.57156887567501,0.0,0.0,762.4500703756748
CRCL,"CCUP, CRCA, CRCG, CRCL",-10.19988844,823.3443880000004,0.0,0.0,0.0,-180.42000000000002,86.03344269183341,0.0,0.0,718.7579422518338
TER,"TER, TERG",-3.3504049999999994,853.6313770000002,3.12,0.0,0.0,-188.24,22.008314341660604,0.0,0.0,687.16928634166
PLUG,"PLUG, PLUL",0.0,798.7669719999994,0.0,0.0,0.0,-222.37,39.64715398059393,0.0,0.0,616.0441259805939
RDW,"RDW, RDWU",0.0,696.7772150000001,0.0,0.0,0.0,-125.8,12.923048943919028,0.0,0.0,583.9002639439192
TSLA,"TSLA, TSLI, TSLL, TSLR, TSLT, TSLW, TSLY",1020.4489595800001,133.53018999999995,0.0,0.0,-402.9,-239.0,69.55648289030336,0.0,0.0,581.6356324703036
LEU,"LEU, LEUX",0.0,734.146064,0.0,0.0,0.0,-195.35,19.84915159555993,0.0,0.0,558.6452155955599
HUT,"HUT, HUTG",0.0,635.3999240000003,0.0,0.0,0.0,-127.75,40.174320260062544,0.0,0.0,547.8242442600631
NVDA,"NVDA, NVDB, NVDG, NVDL, NVDO, NVDU, NVDY",71.14948496,826.0922689999998,1.44,0.0,-167.34,-301.95,90.19050156486063,0.0,0.0,519.5822555248606
URA,"URA, URAA",0.0,564.235572,0.0,0.0,-42.69,-23.89,17.325537149830758,0.0,0.0,514.9811091498308
UEC,"UEC, UECG",-18.904435080000003,562.0725209999999,0.0,0.0,0.0,-55.66,19.137804719377993,0.0,0.0,506.64589063937797
CORZ,"CORZ, COZX",-11.887826,550.0390560000001,0.0,0.0,0.0,-66.64,28.08971293978232,0.0,0.0,499.6009429397824
PLTR,"PLTA, PLTR, PLTU, PLTW, PTIR",993.91680568,110.66731999999956,0.0,0.0,-454.58,-226.51999999999998,50.20170126512747,0.0,0.0,473.6858269451268
MRNA,"MRNA, MRNX",18.78210047999999,504.52410399999997,0.0,0.0,0.0,-76.62,14.066937870047434,0.0,0.0,460.7531423500474
FLY,"FLY, FLYT",0.0,535.528884,0.0,0.0,0.0,-94.73,19.0732618726917,0.0,0.0,459.8721458726916
RIOT,"RIOT, RIOX",468.88332721,0.0,0.0,0.0,0.0,-11.95,0.0,0.0,0.0,456.93332721
QBTS,"QBTS, QBTX, QBY",0.0,672.9406440000002,0.0,0.0,-128.24,-143.54000000000002,55.655517511594496,0.0,0.0,456.81616151159415
WULF,"WULF, WULX",0.0,580.7389129999992,0.0,0.0,0.0,-162.21,34.95529083558504,0.0,0.0,453.4842038355846
HOOD,"HODU, HOOD, HOOG, HOOW, HOOX, HOOY, ROBN",3705.18488328,-2554.661062,0.0,0.0,-669.09,-73.27,31.08474717933966,0.0,0.0,439.24856845933937
OKLO,"OKLL, OKLO",0.0,563.963179,0.0,0.0,0.0,-149.52,18.543742657140864,0.0,0.0,432.9869216571408
SRPT,"SRPT, SRPU",0.0,525.672249,0.0,0.0,0.0,-122.62,24.018771527364574,0.0,0.0,427.0710205273645
CIFR,"CIFG, CIFR",0.0,540.2053599999999,0.0,0.0,0.0,-149.9,19.74004775937794,0.0,0.0,410.04540775937767
USAR,"USAR, USGG",0.0,613.8829010000009,0.0,0.0,0.0,-237.02,31.600510768563634,0.0,0.0,408.4634117685637
COIN,"COIA, COIG, COIN, COIW, CONL, CONX, CONY",1741.2357913199999,-1089.001417,0.0,0.0,-179.87,-120.49000000000001,46.46194465603722,0.0,0.0,398.3363189760372
BMNR,"BMNG, BMNR, BMNU",674.92111151,0.0,0.0,0.0,0.0,-283.03999999999996,0.0,0.0,0.0,391.88111151
FIGR,"FGRU, FIGR",264.31496168,267.65658399999984,0.0,0.0,0.0,-168.25,27.906473517501876,0.0,0.0,391.6280191975017
EWJ,EWJ,388.67593575,0.0,0.0,0.0,0.0,-0.4,0.0,0.0,0.0,388.27593575000003
RKLB,"RKLB, RKLX",0.0,370.53743499999996,0.0,0.0,0.0,-23.580000000000002,21.015701106111013,0.0,0.0,367.97313610611104
TSM,"TSM, TSMG, TSMU, TSMY",82.82289362,472.42083100000013,37.56000000000001,-7.890000000000001,-138.64,-118.08,34.833336348492416,0.0,0.0,363.0270609684926
SNOW,"SNOU, SNOW, SNOY",734.35125347,-233.04492400000026,0.0,0.0,-114.75,-41.31,14.350919155663806,0.0,0.0,359.59724862566327
HIMS,"HIMS, HIMZ, HMYY",-63.22327532,679.5574479999999,0.0,0.0,-240.75,-67.92999999999999,48.2153164254955,0.0,0.0,355.86948910549563
RKT,"RKT, RKTL",14.0651807,361.72397,0.0,0.0,0.0,-37.96,12.4521721353406,0.0,0.0,350.2813228353405
AVGO,"AVGG, AVGO, AVL",0.0,387.3788619999996,34.45,0.0,-30.49,-104.62,54.92321140477242,0.0,0.0,341.6420734047733
VRT,"VRT, VRTL",-205.89726943999997,554.9719500000001,2.06,0.0,0.0,-76.84,29.279936607222258,0.0,0.0,303.57461716722287
RGTI,"RGTI, RGTX",0.0,318.746078,0.0,0.0,0.0,-69.6,20.83383724646325,0.0,0.0,269.9799152464633
SOEZ,"SOEZ, SOLT",13.511677599999999,277.22643700000003,19.7,0.0,-21.98,-61.59,20.10348588654026,0.0,0.0,246.97160048654024
LITE,"LITE, LITX",0.0,251.576775,0.0,0.0,0.0,-30.16,23.787097820806924,0.0,0.0,245.2038728208072
UUUU,"UUUG, UUUU",0.0,268.025117,0.0,0.0,0.0,-51.28,17.919961202234386,0.0,0.0,234.66507820223438
KLAC,"KLAC, KLAG",0.0,259.9353080000001,11.4,0.0,0.0,-63.410000000000004,23.393107723592312,0.0,0.0,231.31841572359235
BBAI,"BAIG, BBAI",0.0,312.21711200000004,0.0,0.0,0.0,-109.45,27.081932316256527,0.0,0.0,229.84904431625637
APP,"APP, APPX",0.0,239.38259600000015,0.0,0.0,0.0,-29.62,17.81596142739999,0.0,0.0,227.57855742740026
OPEN,"OPEG, OPEN, OPEX",-127.80801093999997,529.8026260000001,0.0,0.0,0.0,-222.75,46.99236884700429,0.0,0.0,226.23698390700457
KEEL,"BTFL, KEEX",0.0,211.93351900000016,0.0,0.0,0.0,-47.03,48.28966920569385,0.0,0.0,213.19318820569424
CEG,"CEG, CEGX",5.9e-07,294.279642,14.93,0.0,0.0,-129.66,19.63934209505866,0.0,0.0,199.18898468505867
CRM,"CRM, CRMG",0.0,232.73788100000024,22.44,0.0,0.0,-72.07000000000001,15.936580880984335,0.0,0.0,199.04446188098473
ALAB,"ALAB, LABX",2.4e-07,199.51139299999977,0.0,0.0,0.0,-67.48,48.12695462585375,0.0,0.0,180.158347865854
