symbol,target_net_usd,actual_net_usd,discrepancy_usd,abs_discrepancy_usd,target_gross_usd,actual_gross_usd,gross_gap_usd,under_exposed
COYY,-150965.616272905,0.0,150965.616272905,150965.616272905,150965.616272905,0.0,-150965.616272905,True
HOYY,-148946.4169434263,0.0,148946.4169434263,148946.4169434263,148946.4169434263,0.0,-148946.4169434263,True
MTYY,-154939.8506348625,-47482.844,107457.0066348625,107457.0066348625,154939.8506348625,47482.844,-107457.0066348625,True
IOYY,-80399.54517274427,-36943.655,43455.89017274427,43455.89017274427,80399.54517274427,36943.655,-43455.89017274427,True
BBYY,-41773.663856900544,0.0,41773.663856900544,41773.663856900544,41773.663856900544,0.0,-41773.663856900544,True
SMYY,-32265.51471764222,0.0,32265.51471764222,32265.51471764222,32265.51471764222,0.0,-32265.51471764222,True
NVTX,-14976.481275036347,-47041.26,-32064.778724963653,32064.778724963653,14976.481275036347,47041.26,32064.778724963653,False
INTW,-1790.118217418494,-30815.53,-29025.411782581505,29025.411782581505,1790.118217418494,30815.53,29025.411782581505,False
QBY,-26198.55223882504,-3794.2106999999996,22404.34153882504,22404.34153882504,26198.55223882504,3794.2106999999996,-22404.34153882504,True
XBTY,-32960.992670606225,-12852.84,20108.152670606225,20108.152670606225,32960.992670606225,12852.84,-20108.152670606225,True
HMYY,-26646.3511536966,-7419.650000000001,19226.7011536966,19226.7011536966,26646.3511536966,7419.650000000001,-19226.7011536966,True
MAAY,-37237.07687699386,-56432.051999999996,-19194.975123006137,19194.975123006137,37237.07687699386,56432.051999999996,19194.975123006137,False
AMDL,-1260.459144903624,-19523.550000000003,-18263.09085509638,18263.09085509638,1260.459144903624,19523.550000000003,18263.09085509638,False
AMDG,-1260.6146037409578,-19475.82,-18215.205396259043,18215.205396259043,1260.6146037409578,19475.82,18215.205396259043,False
AMUU,-1201.1851065986295,-19244.8,-18043.61489340137,18043.61489340137,1201.1851065986295,19244.8,18043.61489340137,False
NBIZ,-16000.0,0.0,16000.0,16000.0,16000.0,0.0,-16000.0,True
MUU,-1551.8356583041382,-15339.75,-13787.914341695861,13787.914341695861,1551.8356583041382,15339.75,13787.914341695861,False
AMZZ,-74.2711503242162,-13741.56,-13667.288849675784,13667.288849675784,74.2711503242162,13741.56,13667.288849675784,False
ASTN,-12619.753444646443,0.0,12619.753444646443,12619.753444646443,12619.753444646443,0.0,-12619.753444646443,True
NFLU,-61.2664584419688,-12278.23,-12216.96354155803,12216.96354155803,61.2664584419688,12278.23,12216.96354155803,False
QCMU,-156.83329330659532,-11993.800000000001,-11836.966706693405,11836.966706693405,156.83329330659532,11993.800000000001,11836.966706693405,False
CORD,-11740.015111791074,0.0,11740.015111791074,11740.015111791074,11740.015111791074,0.0,-11740.015111791074,True
FBYY,-31974.95459488865,-20522.75,11452.204594888652,11452.204594888652,31974.95459488865,20522.75,-11452.204594888652,True
PANG,-54.35883450060396,-11333.44,-11279.081165499396,11279.081165499396,54.35883450060396,11333.44,11279.081165499396,False
QUBX,-3039.8163368405526,-14075.61,-11035.793663159448,11035.793663159448,3039.8163368405526,14075.61,11035.793663159448,False
LUNL,-10529.967746428249,0.0,10529.967746428249,10529.967746428249,10529.967746428249,0.0,-10529.967746428249,True
MSFX,0.0,-10317.419999999998,-10317.419999999998,10317.419999999998,0.0,10317.419999999998,10317.419999999998,False
SMZ,-9649.999618530275,0.0,9649.999618530275,9649.999618530275,9649.999618530275,0.0,-9649.999618530275,True
AAPB,-30.73479318178261,-9589.85,-9559.115206818218,9559.115206818218,30.73479318178261,9589.85,9559.115206818218,False
PLUL,-2051.999969482423,-10952.55,-8900.550030517577,8900.550030517577,2051.999969482423,10952.55,8900.550030517577,False
SNXX,-7401.98681881736,-15703.0,-8301.01318118264,8301.01318118264,7401.98681881736,15703.0,8301.01318118264,False
AVGG,-407.9180657877911,-7898.099999999999,-7490.181934212208,7490.181934212208,407.9180657877911,7898.099999999999,7490.181934212208,False
VRTL,-599.7209468947617,-8088.6,-7488.879053105238,7488.879053105238,599.7209468947617,8088.6,7488.879053105238,False
GOOX,-51.56756022016372,-7510.32,-7458.752439779836,7458.752439779836,51.56756022016372,7510.32,7458.752439779836,False
UNHG,-66.86689194657697,-7524.92,-7458.053108053423,7458.053108053423,66.86689194657697,7524.92,7458.053108053423,False
AMZO,0.0,-7455.1176,-7455.1176,7455.1176,0.0,7455.1176,7455.1176,False
SNDU,-7391.971990473678,0.0,7391.971990473678,7391.971990473678,7391.971990473678,0.0,-7391.971990473678,True
FLYT,-12650.389673313794,-5269.0,7381.3896733137935,7381.3896733137935,12650.389673313794,5269.0,-7381.3896733137935,True
RCAX,-13935.918803924184,-6652.7748,7283.144003924183,7283.144003924183,13935.918803924184,6652.7748,-7283.144003924183,True
NUGT,-572.2208839710647,-7839.400000000001,-7267.179116028936,7267.179116028936,572.2208839710647,7839.400000000001,7267.179116028936,False
SOXL,-1114.9134451747495,-8188.0599999999995,-7073.14655482525,7073.14655482525,1114.9134451747495,8188.0599999999995,7073.14655482525,False
NVDG,0.0,-7025.7,-7025.7,7025.7,0.0,7025.7,7025.7,False
AVL,-252.95523016992385,-7274.47,-7021.514769830076,7021.514769830076,252.95523016992385,7274.47,7021.514769830076,False
IREZ,-6795.683988475858,0.0,6795.683988475858,6795.683988475858,6795.683988475858,0.0,-6795.683988475858,True
BMNG,-6764.340718355432,0.0,6764.340718355432,6764.340718355432,6764.340718355432,0.0,-6764.340718355432,True
CNCG,-618.7628474191613,-7320.7499,-6701.987052580838,6701.987052580838,618.7628474191613,7320.7499,6701.987052580838,False
IONL,-2176.929949062192,-8748.3,-6571.370050937807,6571.370050937807,2176.929949062192,8748.3,6571.370050937807,False
MULL,-973.4532784491764,-7537.04,-6563.586721550823,6563.586721550823,973.4532784491764,7537.04,6563.586721550823,False
PALU,-75.54211464795638,-6618.919999999999,-6543.3778853520425,6543.3778853520425,75.54211464795638,6618.919999999999,6543.3778853520425,False
CLSZ,-6420.000076293947,0.0,6420.000076293947,6420.000076293947,6420.000076293947,0.0,-6420.000076293947,True
GGLL,-14.706014482993991,-6394.459999999999,-6379.753985517005,6379.753985517005,14.706014482993991,6394.459999999999,6379.753985517005,False
NVDL,-63.72889237655068,-6279.84,-6216.111107623449,6216.111107623449,63.72889237655068,6279.84,6216.111107623449,False
LABX,-7115.216258109217,-13295.1,-6179.883741890783,6179.883741890783,7115.216258109217,13295.1,6179.883741890783,False
QBTZ,-6032.44966685667,0.0,6032.44966685667,6032.44966685667,6032.44966685667,0.0,-6032.44966685667,True
BOEG,-26.695771674432063,-6052.74,-6026.044228325568,6026.044228325568,26.695771674432063,6052.74,6026.044228325568,False
MSDD,-5956.613336090311,0.0,5956.613336090311,5956.613336090311,5956.613336090311,0.0,-5956.613336090311,True
TXXS,-5952.455805999433,0.0,5952.455805999433,5952.455805999433,5952.455805999433,0.0,-5952.455805999433,True
KLAG,-511.5340914476091,-6462.3642,-5950.830108552391,5950.830108552391,511.5340914476091,6462.3642,5950.830108552391,False
TSLL,-309.176204247819,-6228.950000000001,-5919.773795752182,5919.773795752182,309.176204247819,6228.950000000001,5919.773795752182,False
BITU,-181.5961710962827,-6086.719999999999,-5905.1238289037165,5905.1238289037165,181.5961710962827,6086.719999999999,5905.1238289037165,False
NEBX,-8498.834707972755,-14334.57,-5835.735292027244,5835.735292027244,8498.834707972755,14334.57,5835.735292027244,False
GEVX,-571.3959960656798,-6403.900000000001,-5832.50400393432,5832.50400393432,571.3959960656798,6403.900000000001,5832.50400393432,False
TSMG,-105.05115935452326,-5933.400000000001,-5828.348840645477,5828.348840645477,105.05115935452326,5933.400000000001,5828.348840645477,False
NVDB,-29.014029874419688,-5790.84,-5761.82597012558,5761.82597012558,29.014029874419688,5790.84,5761.82597012558,False
BITX,-354.6144977586624,-6107.4,-5752.785502241337,5752.785502241337,354.6144977586624,6107.4,5752.785502241337,False
BTCL,-283.0567422613171,-6035.38,-5752.323257738683,5752.323257738683,283.0567422613171,6035.38,5752.323257738683,False
