symbol,target_net_usd,actual_net_usd,discrepancy_usd,abs_discrepancy_usd,target_gross_usd,actual_gross_usd,gross_gap_usd,under_exposed
HMYY,-136225.46040232378,-7611.92,128613.54040232378,128613.54040232378,136225.46040232378,7611.92,-128613.54040232378,True
QBY,-91897.98209773027,-3730.6499999999996,88167.33209773028,88167.33209773028,91897.98209773027,3730.6499999999996,-88167.33209773028,True
NVTX,-8713.260943798094,-35180.04,-26466.779056201907,26466.779056201907,8713.260943798094,35180.04,26466.779056201907,False
SMYY,-16150.226531980908,0.0,16150.226531980908,16150.226531980908,16150.226531980908,0.0,-16150.226531980908,True
NFLU,-936.9301433173572,-14159.449999999999,-13222.519856682642,13222.519856682642,936.9301433173572,14159.449999999999,13222.519856682642,False
AMZZ,-991.7884544238948,-13023.6678,-12031.879345576104,12031.879345576104,991.7884544238948,13023.6678,12031.879345576104,False
INTW,-3053.9183533644728,-14019.34,-10965.421646635528,10965.421646635528,3053.9183533644728,14019.34,10965.421646635528,False
MSFX,-625.5694811019403,-11031.66,-10406.09051889806,10406.09051889806,625.5694811019403,11031.66,10406.09051889806,False
AMDL,-1951.8960562561692,-10939.95,-8988.053943743831,8988.053943743831,1951.8960562561692,10939.95,8988.053943743831,False
BTFL,-8755.154540911111,0.0,8755.154540911111,8755.154540911111,8755.154540911111,0.0,-8755.154540911111,True
QUBX,-3136.31358590259,-11728.11,-8591.79641409741,8591.79641409741,3136.31358590259,11728.11,8591.79641409741,False
CRMU,-13501.06235450686,-21987.6,-8486.53764549314,8486.53764549314,13501.06235450686,21987.6,8486.53764549314,False
MTYY,-39040.17299707932,-47305.200000000004,-8265.027002920688,8265.027002920688,39040.17299707932,47305.200000000004,8265.027002920688,False
AMZO,0.0,-7902.72,-7902.72,7902.72,0.0,7902.72,7902.72,False
AMUU,-2857.0226510006783,-10722.380000000001,-7865.357348999323,7865.357348999323,2857.0226510006783,10722.380000000001,7865.357348999323,False
AMDG,-3135.8430683816478,-10880.800000000001,-7744.956931618353,7744.956931618353,3135.8430683816478,10880.800000000001,7744.956931618353,False
FBYY,-29636.157659680382,-21925.47,7710.687659680381,7710.687659680381,29636.157659680382,21925.47,-7710.687659680381,True
TERG,-397.34220658876666,-8003.9400000000005,-7606.597793411234,7606.597793411234,397.34220658876666,8003.9400000000005,7606.597793411234,False
AAPB,-437.5879174154423,-8029.650000000001,-7592.062082584558,7592.062082584558,437.5879174154423,8029.650000000001,7592.062082584558,False
PANG,-978.9093975544127,-8414.48,-7435.570602445587,7435.570602445587,978.9093975544127,8414.48,7435.570602445587,False
RDWU,-9475.439420608727,-2307.75,7167.689420608727,7167.689420608727,9475.439420608727,2307.75,-7167.689420608727,True
LABX,-6200.626420390637,-12274.08,-6073.453579609363,6073.453579609363,6200.626420390637,12274.08,6073.453579609363,False
XRPK,-5891.426094284011,0.0,5891.426094284011,5891.426094284011,5891.426094284011,0.0,-5891.426094284011,True
DUST,0.0,-5741.879999999999,-5741.879999999999,5741.879999999999,0.0,5741.879999999999,5741.879999999999,False
