underlying,sector,sector_source,sector_confidence,instrument_class,beta_to_spy,beta_source,net_notional_usd,gross_notional_usd
NBIS,software,override,1.0,letf,3.1657766037233936,computed,4050.700526740002,76547.05947326001
IONQ,quantum,override,1.0,letf,3.359187887182876,computed,3634.375641079602,62125.6243589204
CVNA,consumer,override,1.0,passive_low_delta,2.31905558736976,computed,3253.84,3253.84
MSTR,crypto-equity,override,1.0,letf,3.0464572926156737,computed,2993.8779769199955,54872.52202308
CRWV,software,override,1.0,letf,2.920453197830077,computed,2989.194831269997,73435.72516873
QBTS,quantum,override,1.0,letf,4.077310935356446,computed,2493.905936260002,33226.09406374
QUBT,quantum,override,1.0,letf,3.657343380536942,computed,2140.1090963700008,48856.29090363
FLY,evtol,override,1.0,letf,3.159727083891268,computed,2123.0411440000007,20308.458856
CRCL,software,override,1.0,letf,3.033920107686827,computed,1964.803862750001,56062.71613725
PLTR,software,override,1.0,letf,1.7903566787716079,computed,1947.1955267199992,63306.40447328
IBIT,crypto,override,1.0,letf,1.802702866980832,computed,1789.835437180006,79406.00456282
MARA,crypto-equity,override,1.0,letf,3.148174695598902,computed,1779.471828399497,32722.0081716005
RCAT,drones,override,1.0,letf,3.4425252927923906,computed,1729.029096799999,31540.7109032
ETHA,crypto,override,1.0,letf,2.96948281034266,computed,1597.3897182799956,68449.73028172
GDX,metals,override,1.0,letf,1.7025260061014063,computed,1519.9826259399997,35886.37737406
META,mega-cap-tech,override,1.0,letf,1.4465829767171845,computed,1431.0583077499996,40643.381692250005
RDW,space,override,1.0,letf,3.749036999495683,computed,1361.9470792499997,10580.45292075
FIGR,software,override,1.0,letf,2.8557455640484393,computed,1348.3098792809978,23926.570120719
XRPZ,crypto,override,1.0,letf,2.694504240973505,computed,1309.3991971199976,50763.88080288
USAR,industrials,override,1.0,letf,3.040864297428169,computed,1160.3334621552003,30484.1265378448
BMNR,crypto-equity,override,1.0,letf,5.025233074402912,computed,1146.7669689100012,37686.33303109
BLSH,crypto-equity,override,1.0,letf,2.676300106053648,computed,1111.1389830920016,17565.661016907998
CRDO,semis,override,1.0,letf,3.1171170867973257,computed,1085.73667328,36097.26332672
MRNA,healthcare,override,1.0,letf,1.6404492750442818,computed,1076.962097877501,14604.4379021225
HUT,crypto-equity,override,1.0,letf,4.566000476906745,computed,1070.834549438001,27698.965450562
MSFT,mega-cap-tech,override,1.0,letf,0.8003185269488805,computed,1051.71526438,64370.56473562
ASTS,space,override,1.0,letf,3.228723229175,computed,1006.0331824799996,25396.36681752
RGTI,quantum,override,1.0,letf,3.7861883491392807,computed,982.3125760000004,17314.307424
NFLX,mega-cap-tech,override,1.0,letf,0.3217623315790996,computed,981.545779050004,57677.99422095
BBAI,software,override,1.0,letf,3.0555413304637407,computed,814.1062569799979,23662.15374302
COPX,metals,override,1.0,letf,2.250203779408512,computed,705.2528687927006,15798.1471312073
FIG,software,override,1.0,letf,1.2418918468294895,computed,684.8452514335995,9631.9147485664
SNOW,software,override,1.0,letf,1.27175792323306,computed,642.7611084600003,15224.73889154
GLXY,crypto-equity,override,1.0,letf,3.853850090168674,computed,639.7620306500012,19199.837969350003
RKLB,space,override,1.0,letf,3.3248528972263798,computed,638.1694224000012,13351.1305776
CIFR,crypto-equity,override,1.0,letf,3.984591099129745,computed,609.2195072768009,19185.1804927232
