underlying,pnl_total,pnl_share_b1,pnl_share_b2,pnl_share_b4,exp_net_total,exp_share_b1,exp_share_b2,exp_share_b4,ratio_spot_b1,ratio_spot_b2,ratio_spot_b4,diff_exp_b1,diff_exp_b2,diff_exp_b4,diff_pnl_b1,diff_pnl_b2,diff_pnl_b4,max_diff
CVNA,-1048.81844,0.01092415671105096,0.989075843288949,0.0,3253.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01092415671105096,0.989075843288949,0.0,0.989075843288949
HIMS,1044.8801676799999,0.04786122368229607,0.9521387763177039,0.0,14165.98,0.8694843674013377,0.12527499183254528,0.0,0.8694843674013377,0.12527499183254528,0.0,0.0,0.0,0.0,0.8216231437190417,0.8268637844851586,0.0,0.8268637844851586
MSTR,4023.6441761300002,0.09560707169994752,0.9043929283000525,0.0,28933.199999999997,0.39540804814814823,0.5011164297208743,0.0,0.39540804814814823,0.5011164297208743,0.0,0.0,0.0,0.0,0.2998009764482007,0.40327649857917813,0.0,0.40327649857917813
IONQ,2767.33836,0.9234835729540156,0.07651642704598435,0.0,32880.0,0.6383768324439598,0.2510875484986618,0.0,0.6383768324439598,0.2510875484986618,0.0,0.0,0.0,0.0,0.2851067405100558,0.17457112145267742,0.0,0.2851067405100558
RDW,-212.223996,1.0,0.0,0.0,5971.2,0.7719140073603297,0.0,0.0,0.7719140073603297,0.0,0.0,0.0,0.0,0.0,0.22808599263967033,0.0,0.0,0.22808599263967033
META,959.2513817900001,0.2914957197214398,0.7085042802785602,0.0,21037.22,0.4263749422338122,0.5055999903974956,0.0,0.4263749422338122,0.5055999903974956,0.0,0.0,0.0,0.0,0.13487922251237244,0.20290428988106457,0.0,0.20290428988106457
NOW,-487.454257,1.0,0.0,0.0,1809.0,0.8092977771144277,0.0,0.0,0.8092977771144277,0.0,0.0,0.0,0.0,0.0,0.19070222288557226,0.0,0.0,0.19070222288557226
FLY,-1517.120534,1.0,0.0,0.0,11215.75,0.8107089455453268,0.0,0.0,0.8107089455453268,0.0,0.0,0.0,0.0,0.0,0.1892910544546732,0.0,0.0,0.1892910544546732
KTOS,-691.285657,1.0,0.0,0.0,1705.32,0.8301606950015247,0.0,0.0,0.8301606950015247,0.0,0.0,0.0,0.0,0.0,0.16983930499847533,0.0,0.0,0.16983930499847533
LCID,-239.135365,1.0,0.0,0.0,610.79,0.83174884993402,0.0,0.0,0.83174884993402,0.0,0.0,0.0,0.0,0.0,0.16825115006598002,0.0,0.0,0.16825115006598002
FCX,96.369486,1.0,0.0,0.0,2786.22,0.8421920065396129,0.0,0.0,0.8421920065396129,0.0,0.0,0.0,0.0,0.0,0.1578079934603871,0.0,0.0,0.1578079934603871
QBTS,-223.903583,0.958604824574468,0.041395175425531915,0.0,17860.0,0.8189684339664053,0.041395175425531915,0.0,0.8189684339664053,0.041395175425531915,0.0,0.0,0.0,0.0,0.13963639060806277,0.0,0.0,0.13963639060806277
