ETF,Underlying,sleeve,strategy_tag,Delta,borrow_current,optimal_gross_target_usd,optimal_long_usd,optimal_short_usd,optimal_underlying_target_usd,optimal_etf_target_usd,optimal_binding_cap,binding_cap,liquidity_gap_usd,executable_pct_of_optimal,gross_target_usd,long_usd,short_usd
GLWG,GLW,core_leveraged,ETF_LS,1.99459,0.2499299999999999,5962.79364020082,3971.604983255856,-1991.1886569449641,3971.604983255856,-1991.1886569449641,haircut,haircut,0.0,1.0,5962.79364020082,3971.604983255856,-1991.1886569449641
SNDU,SNDK,core_leveraged,ETF_LS,1.99193,0.0837219999999999,13299.414675666592,8854.319143462766,-4445.095532203826,8854.319143462766,-4445.095532203826,haircut,haircut,0.0,1.0,13299.414675666592,8854.319143462766,-4445.095532203826
PAAU,PAAS,core_leveraged,ETF_LS,1.99741,0.046684,4483.659572775593,2987.8149693427654,-1495.8446034328283,2987.8149693427654,-1495.8446034328283,haircut,haircut,0.0,1.0,4483.659572775593,2987.8149693427654,-1495.8446034328283
BITX,IBIT,core_leveraged,ETF_LS,1.998836,0.024543,2509.0819160801652,1672.3966435010161,-836.685272579149,1672.3966435010161,-836.685272579149,haircut,haircut,0.0,1.0,2509.0819160801652,1672.3966435010161,-836.685272579149
ETHU,ETHA,core_leveraged,ETF_LS,2.001296,0.021839,11589.557630822352,7728.039929528527,-3861.517701293825,7728.039929528527,-3861.517701293825,haircut,haircut,0.0,1.0,11589.557630822352,7728.039929528527,-3861.517701293825
XXRP,XRPZ,core_leveraged,ETF_LS,1.998947,0.033167,13377.214404594895,8916.577252756302,-4460.637151838594,8916.577252756302,-4460.637151838594,haircut,haircut,0.0,1.0,13377.214404594895,8916.577252756302,-4460.637151838594
TXXD,TDOG,core_leveraged,ETF_LS,2.006812,0.141409,10509.900666006459,7014.537249202728,-3495.36341680373,7014.537249202728,-3495.36341680373,haircut,shares_available,7442.862228184402,0.2918237322396565,3067.0384378220565,2047.0084399964337,-1020.0299978256227
TXXS,TSUI,core_leveraged,ETF_LS,2.005205,0.1671213678033112,19237.433744886992,12836.062209538492,-6401.3715353485,12836.062209538492,-6401.3715353485,haircut,shares_available,13262.78552847731,0.3105740763368529,5974.648216409682,3986.5481645298,-1988.1000518798824
SUIL,TSUI,,ETF_LS,2.0,,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
ONDL,ONDS,core_leveraged,ETF_LS,1.99269,0.332095,25614.697404178292,17055.609291417433,-8559.088112760857,17055.609291417433,-8559.088112760857,haircut,haircut,0.0,1.0,25614.697404178292,17055.609291417433,-8559.088112760857
MSTX,MSTR,core_leveraged,ETF_LS,1.995697,0.186342,2995.78621872885,1995.7564364348295,-1000.0297822940203,1995.7564364348295,-1000.0297822940203,haircut,haircut,0.0,1.0,2995.78621872885,1995.7564364348295,-1000.0297822940203
SMCX,SMCI,core_leveraged,ETF_LS,1.996552,0.196167,4447.286942234941,2963.1521959549027,-1484.134746280038,2963.1521959549027,-1484.134746280038,haircut,haircut,0.0,1.0,4447.286942234941,2963.1521959549027,-1484.134746280038
ORCX,ORCL,core_leveraged,ETF_LS,1.99697,0.058673,3415.23361779887,2275.671454080558,-1139.5621637183124,2275.671454080558,-1139.5621637183124,haircut,haircut,0.0,1.0,3415.23361779887,2275.671454080558,-1139.5621637183124
IONX,IONQ,core_leveraged,ETF_LS,1.986664,0.222347,7968.810341784644,5300.679496873853,-2668.1308449107914,5300.679496873853,-2668.1308449107914,haircut,haircut,9.094947017729282e-13,0.9999999999999999,7968.810341784643,5300.679496873852,-2668.130844910791
HIMZ,HIMS,core_leveraged,ETF_LS,1.995053,0.136379,8908.02524636426,5933.77896545896,-2974.246280905299,5933.77896545896,-2974.246280905299,haircut,haircut,0.0,1.0,8908.02524636426,5933.77896545896,-2974.246280905299
IRE,IREN,core_leveraged,ETF_LS,1.997105,0.237742,25897.723745365467,17256.810682471285,-8640.913062894182,17256.810682471285,-8640.913062894182,haircut,haircut,0.0,1.0,25897.723745365467,17256.810682471285,-8640.913062894182
AVGX,AVGO,core_leveraged,ETF_LS,1.993636,0.099605,1363.5278456732085,908.0523484273148,-455.47549724589385,908.0523484273148,-455.47549724589385,haircut,haircut,0.0,1.0,1363.5278456732085,908.0523484273148,-455.47549724589385
RKLX,RKLB,core_leveraged,ETF_LS,1.995641,0.16527,14080.516290360898,9380.181273461043,-4700.335016899855,9380.181273461043,-4700.335016899855,haircut,haircut,0.0,1.0,14080.516290360898,9380.181273461043,-4700.335016899855
RGTX,RGTI,core_leveraged,ETF_LS,1.986685,0.335543,12490.983488154572,8308.76022451794,-4182.223263636632,8308.76022451794,-4182.223263636632,haircut,haircut,0.0,1.0,12490.983488154572,8308.76022451794,-4182.223263636632
SOFX,SOFI,core_leveraged,ETF_LS,2.003369,0.114488,3802.677164907576,2536.539981994795,-1266.1371829127809,2536.539981994795,-1266.1371829127809,haircut,haircut,0.0,1.0,3802.677164907576,2536.539981994795,-1266.1371829127809
NVOX,NVO,core_leveraged,ETF_LS,2.002898,0.09003,1636.5355595503718,1091.5501622606964,-544.9853972896755,1091.5501622606964,-544.9853972896755,haircut,haircut,0.0,1.0,1636.5355595503718,1091.5501622606964,-544.9853972896755
LLYX,LLY,core_leveraged,ETF_LS,1.994184,0.056646,783.6218379852895,521.9071811755244,-261.714656809765,521.9071811755244,-261.714656809765,haircut,haircut,0.0,1.0,783.6218379852895,521.9071811755244,-261.714656809765
SOUX,SOUN,core_leveraged,ETF_LS,2.001291,0.2639539999999999,5872.637285911831,3915.933558778464,-1956.7037271333672,3915.933558778464,-1956.7037271333672,haircut,haircut,0.0,1.0,5872.637285911831,3915.933558778464,-1956.7037271333672
QPUX,IONQ,core_leveraged,ETF_LS,1.973243,0.305161,5718.143573409372,3794.942686899466,-1923.2008865099058,3794.942686899466,-1923.2008865099058,haircut,haircut,0.0,1.0,5718.143573409372,3794.942686899466,-1923.2008865099058
HOOX,HOOD,core_leveraged,ETF_LS,1.995291,0.12915,5558.651326891513,3702.85456894996,-1855.7967579415533,3702.85456894996,-1855.7967579415533,haircut,haircut,0.0,1.0,5558.651326891513,3702.85456894996,-1855.7967579415533
RIOX,RIOT,core_leveraged,ETF_LS,1.993489,0.261121,4159.812174211998,2770.1921775418923,-1389.6199966701058,2770.1921775418923,-1389.6199966701058,haircut,haircut,0.0,1.0,4159.812174211998,2770.1921775418923,-1389.6199966701058
QSU,QS,,ETF_LS,1.999068,,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
MPL,MP,core_leveraged,ETF_LS,2.000021,0.281453,4395.663891365406,2930.4528507208884,-1465.2110406445174,2930.4528507208884,-1465.2110406445174,haircut,haircut,0.0,1.0,4395.663891365406,2930.4528507208884,-1465.2110406445174
OSCX,OSCR,,ETF_LS,1.996939,,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
DKNX,DKNG,core_leveraged,ETF_LS,2.008436,0.055446,2765.4500317126376,1846.2182342894457,-919.2317974231918,1846.2182342894457,-919.2317974231918,haircut,haircut,0.0,1.0,2765.4500317126376,1846.2182342894457,-919.2317974231918
ANEL,ANET,core_leveraged,ETF_LS,2.000429,0.070228,2947.0089630817547,1964.813096063487,-982.195867018268,1964.813096063487,-982.195867018268,haircut,haircut,0.0,1.0,2947.0089630817547,1964.813096063487,-982.195867018268
VSTL,VST,core_leveraged,ETF_LS,1.997426,0.107905,2061.4985405127263,1373.7422654578204,-687.7562750549059,1373.7422654578204,-687.7562750549059,haircut,haircut,0.0,1.0,2061.4985405127263,1373.7422654578204,-687.7562750549059
LMNX,LMND,core_leveraged,ETF_LS,2.005658,0.266295,6025.497460640848,4020.7792057226743,-2004.7182549181737,4020.7792057226743,-2004.7182549181737,haircut,haircut,0.0,1.0,6025.497460640848,4020.7792057226743,-2004.7182549181737
AVXX,AVAV,core_leveraged,ETF_LS,2.000894,0.043959,16006.949672267107,10672.889331492956,-5334.060340774151,10672.889331492956,-5334.060340774151,haircut,haircut,1.8189894035458565e-12,0.9999999999999999,16006.949672267105,10672.889331492954,-5334.06034077415
PLU,PL,core_leveraged,ETF_LS,1.998315,0.231061,19287.966698030184,12855.031299971546,-6432.9353980586375,12855.031299971546,-6432.9353980586375,haircut,haircut,0.0,1.0,19287.966698030184,12855.031299971546,-6432.9353980586375
ADBU,ADBE,,ETF_LS,2.001344,0.384255,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
PYPU,PYPL,core_leveraged,ETF_LS,1.997559,0.148812,239.03836619872425,159.29402548725727,-79.74434071146698,159.29402548725727,-79.74434071146698,haircut,haircut,0.0,1.0,239.03836619872425,159.29402548725727,-79.74434071146698
TXNU,TXN,core_leveraged,ETF_LS,1.99237,0.1700199999999999,645.8162657001019,429.99527240712615,-215.82099329297577,429.99527240712615,-215.82099329297577,haircut,haircut,0.0,1.0,645.8162657001019,429.99527240712615,-215.82099329297577
UNHU,UNH,,ETF_LS,1.985042,0.194818,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
AAOX,AAOI,core_leveraged,ETF_LS,1.993268,0.151648,115044.16699079011,76609.86475297174,-38434.30223781837,76609.86475297174,-38434.30223781837,haircut,haircut,0.0,1.0,115044.16699079011,76609.86475297174,-38434.30223781837
IBX,IBM,core_leveraged,ETF_LS,1.999687,0.130565,1109.7311925039717,739.7821969907826,-369.9489955131892,739.7821969907826,-369.9489955131892,haircut,haircut,0.0,1.0,1109.7311925039717,739.7821969907826,-369.9489955131892
AXTX,AXTI,core_leveraged,ETF_LS,2.005052,0.146845,69907.68513695047,46644.29896694394,-23263.386170006535,46644.29896694394,-23263.386170006535,haircut,haircut,0.0,1.0,69907.68513695047,46644.29896694394,-23263.386170006535
CPNX,CPNG,core_leveraged,ETF_LS,1.994213,0.152723,4267.069734343606,2841.9641275134954,-1425.1056068301104,2841.9641275134954,-1425.1056068301104,haircut,haircut,0.0,1.0,4267.069734343606,2841.9641275134954,-1425.1056068301104
MPWX,MPWR,core_leveraged,ETF_LS,2.001282,0.092319,7295.531652851068,4864.72653262209,-2430.8051202289785,4864.72653262209,-2430.8051202289785,haircut,haircut,0.0,1.0,7295.531652851068,4864.72653262209,-2430.8051202289785
STXX,STX,core_leveraged,ETF_LS,1.998541,0.103403,3678.4101462332696,2451.676829519151,-1226.7333167141185,2451.676829519151,-1226.7333167141185,haircut,haircut,0.0,1.0,3678.4101462332696,2451.676829519151,-1226.7333167141185
STXL,STX,core_leveraged,ETF_LS,1.999525,0.115354,3921.095846118351,2613.8569179152682,-1307.2389282030824,2613.8569179152682,-1307.2389282030824,haircut,haircut,-4.547473508864641e-13,1.0000000000000002,3921.0958461183513,2613.8569179152687,-1307.2389282030827
NXPX,NXPI,,ETF_LS,2.0,,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
ABNG,ABNB,,ETF_LS,1.994535,0.116878,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
ADBG,ADBE,core_leveraged,ETF_LS,2.004673,0.055011,1026.4550240948702,684.8354787750068,-341.61954531986356,684.8354787750068,-341.61954531986356,haircut,haircut,0.0,1.0,1026.4550240948702,684.8354787750068,-341.61954531986356
AMDG,AMD,core_leveraged,ETF_LS,1.989497,0.029956,3989.57430945523,2655.0440157452076,-1334.530293710022,2655.0440157452076,-1334.530293710022,haircut,haircut,4.547473508864641e-13,0.9999999999999999,3989.5743094552295,2655.0440157452076,-1334.530293710022
ARMG,ARM,core_leveraged,ETF_LS,1.989342,0.0405619999999999,4334.514517777136,2884.5250158141166,-1449.9895019630192,2884.5250158141166,-1449.9895019630192,haircut,haircut,0.0,1.0,4334.514517777136,2884.5250158141166,-1449.9895019630192
ASMG,ASML,core_leveraged,ETF_LS,1.99499,0.1373639999999999,653.8331443929573,435.5241869697414,-218.30895742321584,435.5241869697414,-218.30895742321584,haircut,haircut,0.0,1.0,653.8331443929573,435.5241869697414,-218.30895742321584
AVGG,AVGO,core_leveraged,ETF_LS,1.995987,0.045187,2988.9943791527753,1991.3283748767972,-997.6660042759783,1991.3283748767972,-997.6660042759783,haircut,haircut,0.0,1.0,2988.9943791527753,1991.3283748767972,-997.6660042759783
BAIG,BBAI,core_leveraged,ETF_LS,1.998109,0.13208,13957.305370023181,9301.935812070758,-4655.369557952424,9301.935812070758,-4655.369557952424,haircut,haircut,0.0,1.0,13957.305370023181,9301.935812070758,-4655.369557952424
BEG,BE,,ETF_LS,1.989313,0.35401,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
BIDG,BIDU,core_leveraged,ETF_LS,2.001773,0.113534,545.3838046480596,363.69658024832665,-181.68722439973294,363.69658024832665,-181.68722439973294,haircut,haircut,0.0,1.0,545.3838046480596,363.69658024832665,-181.68722439973294
BLSG,BLSH,core_leveraged,ETF_LS,2.002572,0.0829965913588165,10726.368612184688,7153.975140126503,-3572.393472058185,7153.975140126503,-3572.393472058185,haircut,haircut,0.0,1.0,10726.368612184688,7153.975140126503,-3572.393472058185
BMNG,BMNR,core_leveraged,ETF_LS,2.00522,0.264772,17064.492310072546,11386.20842068257,-5678.283889389977,11386.20842068257,-5678.283889389977,haircut,haircut,0.0,1.0,17064.492310072546,11386.20842068257,-5678.283889389977
BOEG,BA,core_leveraged,ETF_LS,1.994031,0.054707,703.9920647693772,468.86020916421575,-235.13185560516146,468.86020916421575,-235.13185560516146,haircut,haircut,0.0,1.0,703.9920647693772,468.86020916421575,-235.13185560516146
BULG,BULL,core_leveraged,ETF_LS,1.98901,0.107385,2330.1030930837046,1550.5462856177862,-779.5568074659184,1550.5462856177862,-779.5568074659184,haircut,haircut,0.0,1.0,2330.1030930837046,1550.5462856177862,-779.5568074659184
CIFG,CIFR,core_leveraged,ETF_LS,1.992586,0.276412,13919.244784247296,9268.00175088174,-4651.243033365556,9268.00175088174,-4651.243033365556,haircut,haircut,0.0,1.0,13919.244784247296,9268.00175088174,-4651.243033365556
CMGG,CMG,core_leveraged,ETF_LS,1.999227,0.077802,555.1931763895058,370.08108704464934,-185.11208934485643,370.08108704464934,-185.11208934485643,haircut,haircut,0.0,1.0,555.1931763895058,370.08108704464934,-185.11208934485643
CNCG,CNC,core_leveraged,ETF_LS,1.999153,0.097447,1598.1346921506522,1065.2726833932957,-532.8620087573566,1065.2726833932957,-532.8620087573566,haircut,haircut,0.0,1.0,1598.1346921506522,1065.2726833932957,-532.8620087573566
COIG,COIN,core_leveraged,ETF_LS,1.996988,0.173643,5710.888730555591,3805.3459887909958,-1905.5427417645953,3805.3459887909958,-1905.5427417645953,haircut,haircut,0.0,1.0,5710.888730555591,3805.3459887909958,-1905.5427417645953
CRCG,CRCL,core_leveraged,ETF_LS,1.999018,0.0660869999999999,27389.095365832763,18256.407477386358,-9132.687888446406,18256.407477386358,-9132.687888446406,haircut,haircut,0.0,1.0,27389.095365832763,18256.407477386358,-9132.687888446406
CRMG,CRM,core_leveraged,ETF_LS,1.998324,0.048436,1919.3044073248811,1279.178654629415,-640.1257526954662,1279.178654629415,-640.1257526954662,haircut,haircut,0.0,1.0,1919.3044073248811,1279.178654629415,-640.1257526954662
CRWG,CRWV,core_leveraged,ETF_LS,2.000396,0.0549369999999999,21731.715673110262,14488.766518028646,-7242.949155081617,14488.766518028646,-7242.949155081617,haircut,haircut,0.0,1.0,21731.715673110262,14488.766518028646,-7242.949155081617
DUOG,DUOL,core_leveraged,ETF_LS,2.006855,0.020514,4183.11338591404,2791.9211315771863,-1391.1922543368537,2791.9211315771863,-1391.1922543368537,haircut,haircut,0.0,1.0,4183.11338591404,2791.9211315771863,-1391.1922543368537
FIGG,FIG,core_leveraged,ETF_LS,2.003565,0.072696,11888.1611881574,7930.144235583575,-3958.0169525738247,7930.144235583575,-3958.0169525738247,haircut,haircut,0.0,1.0,11888.1611881574,7930.144235583575,-3958.0169525738247
FUTG,FUTU,,ETF_LS,2.009722,0.347826,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
GEMG,GEMI,,ETF_LS,1.999671,0.418236,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
GEVG,GEV,core_leveraged,ETF_LS,1.997529,0.081065,3552.390697782462,2367.2843325788353,-1185.1063652036266,2367.2843325788353,-1185.1063652036266,haircut,haircut,0.0,1.0,3552.390697782462,2367.2843325788353,-1185.1063652036266
GLGG,GLXY,core_leveraged,ETF_LS,2.000889,0.282771,6578.243321590918,4386.145139488574,-2192.098182102343,4386.145139488574,-2192.098182102343,haircut,haircut,0.0,1.0,6578.243321590918,4386.145139488574,-2192.098182102343
HOOG,HOOD,core_leveraged,ETF_LS,1.996884,0.143727,5015.770508859172,3342.1086291003385,-1673.6618797588333,3342.1086291003385,-1673.6618797588333,haircut,haircut,0.0,1.0,5015.770508859172,3342.1086291003385,-1673.6618797588333
IREG,IREN,core_leveraged,ETF_LS,1.99552,0.152598,28699.181930558978,19118.480773311163,-9580.701157247817,19118.480773311163,-9580.701157247817,haircut,haircut,0.0,1.0,28699.181930558978,19118.480773311163,-9580.701157247817
KLAG,KLAC,core_leveraged,ETF_LS,1.9914,0.065131,4389.47312567641,2922.1089732138803,-1467.3641524625289,2922.1089732138803,-1467.3641524625289,haircut,haircut,0.0,1.0,4389.47312567641,2922.1089732138803,-1467.3641524625289
LACG,LAC,core_leveraged,ETF_LS,1.999465,0.151583,7693.892702785654,5128.804361102836,-2565.0883416828183,5128.804361102836,-2565.0883416828183,haircut,haircut,0.0,1.0,7693.892702785654,5128.804361102836,-2565.0883416828183
MPG,MP,,ETF_LS,1.999756,0.35796,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
NBIG,NBIS,core_leveraged,ETF_LS,1.989649,0.039254,16920.39780810813,11260.737490757121,-5659.660317351011,11260.737490757121,-5659.660317351011,haircut,haircut,0.0,1.0,16920.39780810813,11260.737490757121,-5659.660317351011
NEMG,NEM,core_leveraged,ETF_LS,2.002368,0.148132,2357.93337133488,1572.575490044219,-785.3578812906612,1572.575490044219,-785.3578812906612,haircut,haircut,0.0,1.0,2357.93337133488,1572.575490044219,-785.3578812906612
NETG,NET,core_leveraged,ETF_LS,2.00616,0.002688,3657.5637038213663,2440.8740719250713,-1216.6896318962952,2440.8740719250713,-1216.6896318962952,haircut,haircut,0.0,1.0,3657.5637038213663,2440.8740719250713,-1216.6896318962952
NIOG,NIO,core_leveraged,ETF_LS,1.990992,0.150474,1198.0952638054846,797.5274041102783,-400.5678596952063,797.5274041102783,-400.5678596952063,haircut,haircut,0.0,1.0,1198.0952638054846,797.5274041102783,-400.5678596952063
NVDG,NVDA,core_leveraged,ETF_LS,1.996452,0.035439,1285.9490932456135,856.7918455254386,-429.15724772017495,856.7918455254386,-429.15724772017495,haircut,haircut,0.0,1.0,1285.9490932456135,856.7918455254386,-429.15724772017495
OKTG,OKTA,core_leveraged,ETF_LS,1.993366,0.137172,1992.6271329269844,1326.9460458407461,-665.6810870862382,1326.9460458407461,-665.6810870862382,haircut,haircut,-2.2737367544323206e-13,1.0000000000000002,1992.6271329269846,1326.9460458407461,-665.6810870862382
OPEG,OPEN,core_leveraged,ETF_LS,2.004389,0.165895,8447.209646501082,5635.5865023273145,-2811.6231441737677,5635.5865023273145,-2811.6231441737677,haircut,haircut,0.0,1.0,8447.209646501082,5635.5865023273145,-2811.6231441737677
PANG,PANW,core_leveraged,ETF_LS,1.996101,0.0693039999999999,568.5722166336813,378.80150575521577,-189.77071087846545,378.80150575521577,-189.77071087846545,haircut,haircut,0.0,1.0,568.5722166336813,378.80150575521577,-189.77071087846545
PLTG,PLTR,core_leveraged,ETF_LS,1.998982,0.042806,3035.209093728958,2023.1292967415277,-1012.0797969874305,2023.1292967415277,-1012.0797969874305,haircut,haircut,0.0,1.0,3035.209093728958,2023.1292967415277,-1012.0797969874305
PYPG,PYPL,,ETF_LS,2.003031,0.083315,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
SATG,SATS,core_leveraged,ETF_LS,2.001905,0.18248,3595.306982494814,2397.63184537528,-1197.6751371195337,2397.63184537528,-1197.6751371195337,haircut,haircut,0.0,1.0,3595.306982494814,2397.63184537528,-1197.6751371195337
SBU,SBUX,,ETF_LS,1.995147,0.046096,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
SNAG,SNAP,core_leveraged,ETF_LS,2.005441,0.050484,9076.693474600144,6056.606414298463,-3020.087060301681,6056.606414298463,-3020.087060301681,haircut,haircut,0.0,1.0,9076.693474600144,6056.606414298463,-3020.087060301681
SPOG,SPOT,core_leveraged,ETF_LS,1.995234,0.0966009999999999,2091.8904258780667,1393.4840823743316,-698.4063435037352,1393.4840823743316,-698.4063435037352,haircut,haircut,0.0,1.0,2091.8904258780667,1393.4840823743316,-698.4063435037352
TERG,TER,core_leveraged,ETF_LS,1.997315,0.11363,7623.106133424882,5079.794491697241,-2543.31164172764,5079.794491697241,-2543.31164172764,haircut,haircut,0.0,1.0,7623.106133424882,5079.794491697241,-2543.31164172764
TSLG,TSLA,core_leveraged,ETF_LS,2.000918,0.133544,593.8775250066728,395.97890698156425,-197.8986180251086,395.97890698156425,-197.8986180251086,haircut,haircut,0.0,1.0,593.8775250066728,395.97890698156425,-197.8986180251086
TSMG,TSM,core_leveraged,ETF_LS,2.000031,0.07,1238.4481837386904,825.6363882143474,-412.8117955243431,825.6363882143474,-412.8117955243431,haircut,haircut,0.0,1.0,1238.4481837386904,825.6363882143474,-412.8117955243431
UNHG,UNH,core_leveraged,ETF_LS,1.990796,0.065608,417.1115599730465,277.6464944944761,-139.46506547857044,277.6464944944761,-139.46506547857044,haircut,haircut,0.0,1.0,417.1115599730465,277.6464944944761,-139.46506547857044
UPSG,UPS,,ETF_LS,1.998475,0.148812,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
VALG,VALE,,ETF_LS,1.998722,,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
XYZG,XYZ,core_leveraged,ETF_LS,1.992032,0.032735,2180.315445994006,1451.60818417528,-728.7072618187259,1451.60818417528,-728.7072618187259,haircut,haircut,0.0,1.0,2180.315445994006,1451.60818417528,-728.7072618187259
CATG,CAT,,ETF_LS,2.0,,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
CIEG,CIEN,,ETF_LS,2.0,0.458677,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
COHH,COHR,,ETF_LS,2.0,,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
CRMX,CRML,,ETF_LS,1.99003,0.438106,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
AXTL,AXTI,,ETF_LS,2.0,,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
KEYG,KEYS,,ETF_LS,2.0,,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
MCHG,MCHP,,ETF_LS,2.0,,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
TELG,TEL,,ETF_LS,2.0,,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
CDNG,CDNS,,ETF_LS,2.0,,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
FOMG,FORM,,ETF_LS,2.0,,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
ENTL,ENTG,,ETF_LS,2.0,,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
FPSX,FPS,,ETF_LS,2.0,,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
ASTG,ASTS,,ETF_LS,2.0,,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
GFSG,GFS,,ETF_LS,2.0,,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
HPEL,HPE,,ETF_LS,2.0,,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
MTSG,MTSI,,ETF_LS,2.0,,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
SMTG,SMTC,,ETF_LS,2.0,,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
COIO,COIN,,ETF_LS,1.659781,,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
MSOO,MSTR,,ETF_LS,1.653366,,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
NVDO,NVDA,,ETF_LS,1.598617,,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
PLOO,PLTR,,ETF_LS,1.652537,,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
TSLO,TSLA,,ETF_LS,1.592389,,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
CRCA,CRCL,core_leveraged,ETF_LS,1.998589,0.123725,22803.474428411468,15198.739525291545,-7604.734903119924,15198.739525291545,-7604.734903119924,haircut,haircut,0.0,1.0,22803.474428411468,15198.739525291545,-7604.734903119924
NVDB,NVDA,core_leveraged,ETF_LS,1.992089,0.0622119999999999,589.1687275763665,392.2599031475589,-196.9088244288076,392.2599031475589,-196.9088244288076,haircut,haircut,0.0,1.0,589.1687275763665,392.2599031475589,-196.9088244288076
PLTA,PLTR,core_leveraged,ETF_LS,2.004167,0.0491739999999999,2867.167447152512,1912.7706219585357,-954.3968251939763,1912.7706219585357,-954.3968251939763,haircut,haircut,0.0,1.0,2867.167447152512,1912.7706219585357,-954.3968251939763
TSLI,TSLA,core_leveraged,ETF_LS,1.996935,0.07439,2251.0310253433413,1499.9199650956743,-751.1110602476667,1499.9199650956743,-751.1110602476667,haircut,haircut,0.0,1.0,2251.0310253433413,1499.9199650956743,-751.1110602476667
COIA,COIN,core_leveraged,ETF_LS,2.006096,0.143399,7399.1115987898365,4937.742567731002,-2461.3690310588336,4937.742567731002,-2461.3690310588336,haircut,haircut,0.0,1.0,7399.1115987898365,4937.742567731002,-2461.3690310588336
BITU,IBIT,core_leveraged,ETF_LS,1.996831,0.072729,1412.0753906685918,940.8858605721026,-471.1895300964892,940.8858605721026,-471.1895300964892,haircut,haircut,0.0,1.0,1412.0753906685918,940.8858605721026,-471.1895300964892
ETHT,ETHA,core_leveraged,ETF_LS,2.000243,0.0666819999999999,8671.126405046078,5780.985038148105,-2890.141366897974,5780.985038148105,-2890.141366897974,haircut,haircut,0.0,1.0,8671.126405046078,5780.985038148105,-2890.141366897974
UXRP,XRPZ,core_leveraged,ETF_LS,1.995589,0.0420139999999999,12450.462851404658,8294.197472073694,-4156.265379330962,8294.197472073694,-4156.265379330962,haircut,haircut,0.0,1.0,12450.462851404658,8294.197472073694,-4156.265379330962
SOLT,SOEZ,core_leveraged,ETF_LS,2.002421,0.054513,12818.836382537464,8549.336408170957,-4269.499974366508,8549.336408170957,-4269.499974366508,haircut,haircut,0.0,1.0,12818.836382537464,8549.336408170957,-4269.499974366508
TSLR,TSLA,core_leveraged,ETF_LS,1.99958,0.070468,1893.0113421434057,1261.9192085302313,-631.0921336131745,1261.9192085302313,-631.0921336131745,haircut,haircut,0.0,1.0,1893.0113421434057,1261.9192085302313,-631.0921336131745
