date,expiry,strike,spot,vix,dte,observed_mid,bid,ask,model_price,error,abs_error,error_pct,buy_ask,sell_bid,buy_stressed,sell_stressed
2023-10-31,2024-04-19,2925.0,4193.7998046875,18.139999389648438,171,13.15,12.9,13.4,13.158654891905968,0.008654891905967688,0.008654891905967688,0.000658166684864463,13.4,12.9,13.65,12.65
2023-10-26,2024-04-19,3350.0,4137.22998046875,20.68000030517578,176,36.55,36.1,37.0,57.13572591768809,20.585725917688094,20.585725917688094,0.5632209553403036,37.0,36.1,37.45,35.650000000000006
2023-10-27,2024-04-19,3350.0,4117.3701171875,21.270000457763672,175,38.4,37.9,38.9,62.337642965464795,23.937642965464796,23.937642965464796,0.6233761188923125,38.9,37.9,39.4,37.4
2023-10-30,2024-04-19,3350.0,4166.81982421875,19.75,172,31.450000000000003,31.1,31.8,47.38363505750095,15.93363505750095,15.93363505750095,0.5066338651033688,31.8,31.1,32.15,30.75
2023-10-31,2024-04-19,3350.0,4193.7998046875,18.139999389648438,171,27.25,26.900000000000002,27.6,36.029811802809775,8.779811802809775,8.779811802809775,0.322194928543478,27.6,26.900000000000002,27.950000000000003,26.550000000000004
2023-10-26,2024-04-19,3775.0,4137.22998046875,20.68000030517578,176,83.15,81.9,84.4,124.85464644785304,41.70464644785304,41.70464644785304,0.5015591875869276,84.4,81.9,85.65,80.65
2023-10-27,2024-04-19,3775.0,4117.3701171875,21.270000457763672,175,88.30000000000001,87.7,88.9,134.09621588212804,45.796215882128024,45.796215882128024,0.5186434414737034,88.9,87.7,89.5,87.1
2023-10-30,2024-04-19,3775.0,4166.81982421875,19.75,172,74.25,73.60000000000001,74.9,108.27597979156633,34.02597979156633,34.02597979156633,0.4582623540951694,74.9,73.60000000000001,75.55000000000001,72.95000000000002
2023-10-31,2024-04-19,3775.0,4193.7998046875,18.139999389648438,171,66.15,65.4,66.9,87.8851948341786,21.7351948341786,21.7351948341786,0.3285743739104852,66.9,65.4,67.65,64.65
2023-10-09,2024-04-19,3900.0,4335.66015625,17.700000762939453,193,71.05,70.3,71.8,95.54017987636075,24.490179876360756,24.490179876360756,0.3446893719403344,71.8,70.3,72.55,69.55
2023-10-10,2024-04-19,3900.0,4358.240234375,17.030000686645508,192,65.4,65.0,65.8,85.26428719761816,19.864287197618154,19.864287197618154,0.3037352782510421,65.8,65.0,66.19999999999999,64.6
2023-10-11,2024-04-19,3900.0,4376.9501953125,16.09000015258789,191,59.25,58.300000000000004,60.2,73.3287770479302,14.078777047930203,14.078777047930203,0.23761649026042536,60.2,58.300000000000004,61.150000000000006,57.35000000000001
2023-10-12,2024-04-19,3900.0,4349.60986328125,16.690000534057617,190,64.7,64.2,65.2,82.1006650277086,17.400665027708598,17.400665027708598,0.26894381804804635,65.2,64.2,65.7,63.7
2023-10-13,2024-04-19,3900.0,4327.77978515625,19.31999969482422,189,77.2,76.3,78.10000000000001,112.30834319833434,35.10834319833434,35.10834319833434,0.45477128495251734,78.10000000000001,76.3,79.00000000000001,75.39999999999999
2023-12-28,2024-05-17,3350.0,4783.35009765625,12.470000267028809,141,7.2,7.0,7.4,1.953253716172803,-5.246746283827197,5.246746283827197,-0.7287147616426662,7.4,7.0,7.6000000000000005,6.8
2023-12-29,2024-05-17,3350.0,4769.830078125,12.449999809265137,140,7.25,7.0,7.5,1.9455070681322795,-5.3044929318677205,5.3044929318677205,-0.731654197498996,7.5,7.0,7.75,6.75
2024-01-02,2024-05-17,3350.0,4742.830078125,13.199999809265137,136,7.2,7.0,7.4,2.4418844082652527,-4.7581155917347475,4.7581155917347475,-0.6608493877409372,7.4,7.0,7.6000000000000005,6.8
2023-12-28,2024-05-17,3840.0,4783.35009765625,12.470000267028809,141,15.7,15.4,16.0,9.181336356224364,-6.518663643775636,6.518663643775636,-0.41520150597297045,16.0,15.4,16.3,15.100000000000001
2023-12-29,2024-05-17,3840.0,4769.830078125,12.449999809265137,140,16.0,15.6,16.4,9.255119791059741,-6.744880208940259,6.744880208940259,-0.4215550130587662,16.4,15.6,16.799999999999997,15.2
2024-01-02,2024-05-17,3840.0,4742.830078125,13.199999809265137,136,16.15,15.9,16.4,11.366142334405765,-4.783857665594233,4.783857665594233,-0.2962140969408194,16.4,15.9,16.65,15.650000000000002
2023-12-28,2024-05-17,4320.0,4783.35009765625,12.470000267028809,141,39.800000000000004,39.300000000000004,40.300000000000004,36.830971158487046,-2.9690288415129586,2.9690288415129586,-0.07459871461087834,40.300000000000004,39.300000000000004,40.800000000000004,38.800000000000004
2023-12-29,2024-05-17,4320.0,4769.830078125,12.449999809265137,140,41.25,40.5,42.0,37.54505707108524,-3.704942928914761,3.704942928914761,-0.08981679827672148,42.0,40.5,42.75,39.75
2024-01-02,2024-05-17,4320.0,4742.830078125,13.199999809265137,136,42.900000000000006,42.5,43.300000000000004,44.647404183130675,1.7474041831306693,1.7474041831306693,0.04073203224080814,43.300000000000004,42.5,43.7,42.099999999999994
2023-11-27,2024-06-21,3225.0,4550.43017578125,12.6899995803833,207,14.600000000000001,14.4,14.8,7.223196041943524,-7.3768039580564775,7.3768039580564775,-0.5052605450723614,14.8,14.4,15.0,14.2
2023-11-28,2024-06-21,3225.0,4554.89013671875,12.6899995803833,206,14.3,14.1,14.5,7.0840413056757825,-7.215958694324218,7.215958694324218,-0.5046124961065886,14.5,14.1,14.7,13.899999999999999
2023-11-29,2024-06-21,3225.0,4550.580078125,12.979999542236328,205,14.5,14.3,14.700000000000001,7.64153702325342,-6.85846297674658,6.85846297674658,-0.4729974466721779,14.700000000000001,14.3,14.900000000000002,14.100000000000001
2023-11-30,2024-06-21,3225.0,4567.7998046875,12.920000076293945,204,14.05,13.8,14.3,7.226838545942627,-6.823161454057374,6.823161454057374,-0.4856342671926956,14.3,13.8,14.55,13.55
2023-12-01,2024-06-21,3225.0,4594.6298828125,12.630000114440918,203,13.3,13.1,13.5,6.296443262337405,-7.003556737662596,7.003556737662596,-0.5265832133580899,13.5,13.1,13.7,12.899999999999999
2023-12-04,2024-06-21,3675.0,4569.77978515625,13.079999923706055,200,27.200000000000003,26.900000000000002,27.5,20.904636143846687,-6.295363856153315,6.295363856153315,-0.23144720059387186,27.5,26.900000000000002,27.799999999999997,26.6
2023-12-05,2024-06-21,3675.0,4567.18017578125,12.850000381469727,199,26.650000000000002,26.400000000000002,26.900000000000002,19.728545533836154,-6.921454466163848,6.921454466163848,-0.25971686552209555,26.900000000000002,26.400000000000002,27.150000000000002,26.150000000000002
2023-12-06,2024-06-21,3675.0,4549.33984375,12.970000267028809,198,27.4,27.1,27.7,20.71193205286403,-6.68806794713597,6.68806794713597,-0.2440900710633566,27.7,27.1,28.0,26.800000000000004
2023-12-07,2024-06-21,3675.0,4585.58984375,13.0600004196167,197,25.700000000000003,25.400000000000002,26.0,19.75173976889147,-5.948260231108534,5.948260231108534,-0.23144981444002077,26.0,25.400000000000002,26.299999999999997,25.1
2024-01-16,2024-07-19,4350.0,4765.97998046875,13.84000015258789,185,60.5,59.6,61.4,68.74860207407812,8.248602074078121,8.248602074078121,0.1363405301500516,61.4,59.6,62.3,58.7
2024-01-17,2024-07-19,4350.0,4739.2099609375,14.789999961853027,184,66.4,65.6,67.2,82.0978359263197,15.697835926319698,15.697835926319698,0.2364131916614412,67.2,65.6,68.0,64.79999999999998
2024-01-18,2024-07-19,4350.0,4780.93994140625,14.130000114440918,183,58.45,57.4,59.5,69.41312159779193,10.963121597791925,10.963121597791925,0.18756409919233405,59.5,57.4,60.55,56.349999999999994
2024-01-19,2024-07-19,4350.0,4839.81005859375,13.300000190734863,182,49.650000000000006,48.7,50.6,54.59636305670767,4.946363056707668,4.946363056707668,0.09962463356913731,50.6,48.7,51.55,47.75
2024-02-01,2024-08-16,3475.0,4906.18994140625,13.880000114440918,197,13.75,13.3,14.200000000000001,9.434370637700724,-4.315629362299276,4.315629362299276,-0.31386395362176556,14.200000000000001,13.3,14.650000000000002,12.850000000000001
2024-02-02,2024-08-16,3475.0,4958.60986328125,13.850000381469727,196,13.8,13.4,14.200000000000001,8.583981087300032,-5.216018912699969,5.216018912699969,-0.3779723849782586,14.200000000000001,13.4,14.600000000000001,13.0
2024-02-05,2024-08-16,3475.0,4942.81005859375,13.670000076293945,193,13.05,12.700000000000001,13.4,8.038105020393317,-5.011894979606684,5.011894979606684,-0.38405325514227456,13.4,12.700000000000001,13.75,12.350000000000001
2024-02-06,2024-08-16,3475.0,4954.22998046875,13.0600004196167,192,12.3,11.8,12.8,6.574243946553025,-5.725756053446975,5.725756053446975,-0.4655086222314614,12.8,11.8,13.3,11.3
2024-02-01,2024-08-16,3975.0,4906.18994140625,13.880000114440918,197,26.95,26.7,27.2,27.710056543964754,0.7600565439647546,0.7600565439647546,0.028202469163812787,27.2,26.7,27.45,26.45
2024-02-02,2024-08-16,3975.0,4958.60986328125,13.850000381469727,196,26.8,26.6,27.0,25.300507468139926,-1.4994925318600743,1.4994925318600743,-0.0559512138753759,27.0,26.6,27.2,26.400000000000002
2024-02-05,2024-08-16,3975.0,4942.81005859375,13.670000076293945,193,25.75,25.3,26.2,24.262683046845268,-1.487316953154732,1.487316953154732,-0.057759881675911916,26.2,25.3,26.65,24.85
2024-02-06,2024-08-16,3975.0,4954.22998046875,13.0600004196167,192,24.35,23.7,25.0,20.58555316154218,-3.764446838457822,3.764446838457822,-0.15459740609683045,25.0,23.7,25.65,23.049999999999997
2024-02-01,2024-08-16,4450.0,4906.18994140625,13.880000114440918,197,57.45,56.5,58.4,71.23610706945442,13.786107069454417,13.786107069454417,0.23996705081730924,58.4,56.5,59.349999999999994,55.55
2024-02-02,2024-08-16,4450.0,4958.60986328125,13.850000381469727,196,56.7,55.9,57.5,65.09132905868455,8.391329058684548,8.391329058684548,0.14799522149355462,57.5,55.9,58.3,55.099999999999994
2024-02-05,2024-08-16,4450.0,4942.81005859375,13.670000076293945,193,55.2,54.5,55.9,63.83841367282628,8.638413672826275,8.638413672826275,0.15649300131931657,55.9,54.5,56.599999999999994,53.8
2024-02-06,2024-08-16,4450.0,4954.22998046875,13.0600004196167,192,52.25,51.4,53.1,56.213383829561735,3.963383829561735,3.963383829561735,0.0758542359724734,53.1,51.4,53.95,50.55
2024-03-04,2024-09-20,3575.0,5130.9501953125,13.489999771118164,200,13.25,13.1,13.4,8.120771716626152,-5.129228283373848,5.129228283373848,-0.38711156855651685,13.4,13.1,13.55,12.95
2024-03-05,2024-09-20,3575.0,5078.64990234375,14.460000038146973,199,14.85,14.6,15.1,11.040177394832085,-3.8098226051679145,3.8098226051679145,-0.25655371078571815,15.1,14.6,15.35,14.35
2024-03-06,2024-09-20,3575.0,5104.759765625,14.5,198,14.7,14.4,15.0,10.641629338687068,-4.058370661312932,4.058370661312932,-0.276079636824009,15.0,14.4,15.3,14.100000000000001
2024-03-07,2024-09-20,3575.0,5157.35986328125,14.4399995803833,197,13.75,13.4,14.1,9.664806459462355,-4.085193540537645,4.085193540537645,-0.2971049847663742,14.1,13.4,14.45,13.05
2024-03-08,2024-09-20,3575.0,5123.68994140625,14.739999771118164,196,14.95,14.1,15.8,10.734417246582225,-4.215582753417774,4.215582753417774,-0.2819787794928277,15.8,14.1,16.650000000000002,13.25
2024-03-11,2024-09-20,4125.0,5117.93994140625,15.220000267028809,193,29.05,28.8,29.3,34.886302795046674,5.836302795046674,5.836302795046674,0.20090543184325899,29.3,28.8,29.55,28.55
2024-03-12,2024-09-20,4125.0,5175.27001953125,13.84000015258789,192,25.8,25.1,26.5,24.254562829252905,-1.5454371707470962,1.5454371707470962,-0.059900665532833186,26.5,25.1,27.2,24.400000000000002
2024-03-13,2024-09-20,4125.0,5165.31005859375,13.75,191,25.6,25.400000000000002,25.8,23.89949920826325,-1.7005007917367507,1.7005007917367507,-0.06642581217721683,25.8,25.400000000000002,26.0,25.200000000000003
2024-03-14,2024-09-20,4125.0,5150.47998046875,14.399999618530273,190,27.0,26.7,27.3,27.75605280985326,0.7560528098532586,0.7560528098532586,0.02800195592049106,27.3,26.7,27.6,26.4
2024-04-22,2024-10-18,4540.0,5010.60009765625,16.940000534057617,179,64.05000000000001,63.2,64.9,100.2276422365594,36.17764223655939,36.17764223655939,0.5648343830844557,64.9,63.2,65.75,62.35
2024-04-23,2024-10-18,4540.0,5070.5498046875,15.6899995803833,178,53.2,52.5,53.9,78.2634513846383,25.0634513846383,25.0634513846383,0.4711175072300432,53.9,52.5,54.599999999999994,51.8
2024-04-24,2024-10-18,4540.0,5071.6298828125,15.970000267028809,177,57.800000000000004,57.300000000000004,58.300000000000004,80.73737513584445,22.93737513584444,22.93737513584444,0.39684040027412526,58.300000000000004,57.300000000000004,58.800000000000004,56.800000000000004
2024-04-25,2024-10-18,4540.0,5048.419921875,15.369999885559082,176,49.35,48.0,50.7,76.4985982024773,27.148598202477295,27.148598202477295,0.5501235704655987,50.7,48.0,52.050000000000004,46.65
2024-05-08,2024-11-15,3650.0,5187.669921875,13.0,191,12.25,12.1,12.4,6.844475383528845,-5.405524616471155,5.405524616471155,-0.44126731563029836,12.4,12.1,12.55,11.95
2024-05-09,2024-11-15,3650.0,5214.080078125,12.6899995803833,190,11.65,11.5,11.8,5.920936780385716,-5.729063219614284,5.729063219614284,-0.4917650832286939,11.8,11.5,11.950000000000001,11.35
2024-05-10,2024-11-15,3650.0,5222.68017578125,12.550000190734863,189,11.55,11.3,11.8,5.516967708628215,-6.033032291371786,6.033032291371786,-0.5223404581274274,11.8,11.3,12.05,11.05
2024-05-13,2024-11-15,3650.0,5221.419921875,13.600000381469727,186,11.5,11.3,11.700000000000001,7.197142834811814,-4.302857165188186,4.302857165188186,-0.37416149262505966,11.700000000000001,11.3,11.900000000000002,11.100000000000001
2024-05-08,2024-11-15,4175.0,5187.669921875,13.0,191,24.2,23.7,24.7,21.621626661564903,-2.578373338435096,2.578373338435096,-0.10654435282789652,24.7,23.7,25.2,23.2
2024-05-09,2024-11-15,4175.0,5214.080078125,12.6899995803833,190,22.700000000000003,22.5,22.900000000000002,19.098627594309903,-3.6013724056900998,3.6013724056900998,-0.15865076677048895,22.900000000000002,22.5,23.1,22.299999999999997
2024-05-10,2024-11-15,4175.0,5222.68017578125,12.550000190734863,189,22.55,22.3,22.8,18.02237790726545,-4.52762209273455,4.52762209273455,-0.20078146752703102,22.8,22.3,23.05,22.05
2024-05-13,2024-11-15,4175.0,5221.419921875,13.600000381469727,186,22.6,22.3,22.900000000000002,22.525488059630334,-0.07451194036966768,0.07451194036966768,-0.0032969885119321983,22.900000000000002,22.3,23.200000000000003,22.0
2024-05-08,2024-11-15,4700.0,5187.669921875,13.0,191,58.25,57.800000000000004,58.7,62.75146525425771,4.50146525425771,4.50146525425771,0.07727837346365167,58.7,57.800000000000004,59.150000000000006,57.35000000000001
2024-05-09,2024-11-15,4700.0,5214.080078125,12.6899995803833,190,53.55,53.2,53.9,56.6144610790077,3.0644610790076996,3.0644610790076996,0.05722616394038655,53.9,53.2,54.25,52.85000000000001
2024-05-10,2024-11-15,4700.0,5222.68017578125,12.550000190734863,189,53.150000000000006,52.6,53.7,54.10427950283065,0.9542795028306443,0.9542795028306443,0.017954459131338557,53.7,52.6,54.25,52.05
2024-05-13,2024-11-15,4700.0,5221.419921875,13.600000381469727,186,53.150000000000006,52.7,53.6,64.22088011047583,11.070880110475827,11.070880110475827,0.20829501618957338,53.6,52.7,54.05,52.25
2024-06-10,2024-12-20,3800.0,5360.7900390625,12.739999771118164,193,13.0,12.8,13.200000000000001,7.1814932647561704,-5.8185067352438296,5.8185067352438296,-0.4475774411726023,13.200000000000001,12.8,13.400000000000002,12.600000000000001
2024-06-11,2024-12-20,3800.0,5375.31982421875,12.850000381469727,192,12.7,12.5,12.9,7.167124113685858,-5.532875886314141,5.532875886314141,-0.4356595186074127,12.9,12.5,13.100000000000001,12.3
2024-06-12,2024-12-20,3800.0,5421.02978515625,12.039999961853027,191,11.850000000000001,11.700000000000001,12.0,5.155658288446162,-6.6943417115538395,6.6943417115538395,-0.5649233511859779,12.0,11.700000000000001,12.149999999999999,11.55
2024-06-13,2024-12-20,3800.0,5433.740234375,11.9399995803833,190,12.350000000000001,12.200000000000001,12.5,4.822912370926673,-7.527087629073328,7.527087629073328,-0.6094807796820508,12.5,12.200000000000001,12.649999999999999,12.05
2024-08-12,2024-12-20,3875.0,5344.39013671875,20.709999084472656,130,18.4,17.8,19.0,19.488858420200785,1.0888584202007863,1.0888584202007863,0.059177088054390564,19.0,17.8,19.6,17.200000000000003
2024-08-13,2024-12-20,3875.0,5434.43017578125,18.1200008392334,129,13.5,13.1,13.9,10.191768908590177,-3.308231091409823,3.308231091409823,-0.24505415491924615,13.9,13.1,14.3,12.7
2024-08-14,2024-12-20,3875.0,5455.2099609375,16.190000534057617,128,11.25,10.9,11.6,6.075588652521418,-5.174411347478582,5.174411347478582,-0.4599476753314295,11.6,10.9,11.95,10.55
2024-08-15,2024-12-20,3875.0,5543.22021484375,15.229999542236328,127,10.45,10.3,10.6,3.893275542245057,-6.556724457754942,6.556724457754942,-0.627437747153583,10.6,10.3,10.75,10.150000000000002
2024-06-17,2024-12-20,4375.0,5473.22998046875,12.75,186,24.700000000000003,24.3,25.1,19.25418921355498,-5.445810786445023,5.445810786445023,-0.2204781694917013,25.1,24.3,25.5,23.9
2024-06-18,2024-12-20,4375.0,5487.02978515625,12.300000190734863,185,24.4,24.0,24.8,16.63365343014135,-7.766346569858648,7.766346569858648,-0.31829289220732165,24.8,24.0,25.200000000000003,23.6
2024-06-20,2024-12-20,4375.0,5473.169921875,13.279999732971191,183,26.1,26.0,26.2,21.235861994508298,-4.864138005491704,4.864138005491704,-0.18636544082343692,26.2,26.0,26.299999999999997,25.9
2024-08-12,2024-12-20,4425.0,5344.39013671875,20.709999084472656,130,37.85,37.0,38.7,58.00009150889662,20.150091508896615,20.150091508896615,0.5323670147660928,38.7,37.0,39.550000000000004,36.15
2024-08-13,2024-12-20,4425.0,5434.43017578125,18.1200008392334,129,27.65,27.1,28.2,34.82054519865261,7.170545198652611,7.170545198652611,0.2593325569132952,28.2,27.1,28.75,26.550000000000004
2024-08-14,2024-12-20,4425.0,5455.2099609375,16.190000534057617,128,23.35,22.900000000000002,23.8,23.491745624245084,0.14174562424508252,0.14174562424508252,0.006070476413065632,23.8,22.900000000000002,24.25,22.450000000000003
2024-08-15,2024-12-20,4425.0,5543.22021484375,15.229999542236328,127,20.35,20.2,20.5,16.20365491233295,-4.146345087667051,4.146345087667051,-0.20375160135956022,20.5,20.2,20.65,20.049999999999997
2024-08-12,2024-12-20,4990.0,5344.39013671875,20.709999084472656,130,95.2,94.0,96.4,152.69805026593917,57.49805026593917,57.49805026593917,0.6039711162388568,96.4,94.0,97.60000000000001,92.8
2024-08-13,2024-12-20,4990.0,5434.43017578125,18.1200008392334,129,72.0,71.2,72.8,104.84698598479804,32.84698598479804,32.84698598479804,0.45620813867775056,72.8,71.2,73.6,70.4
2024-08-14,2024-12-20,4990.0,5455.2099609375,16.190000534057617,128,61.45,60.7,62.2,80.08662311982835,18.636623119828343,18.636623119828343,0.30328109226734484,62.2,60.7,62.95,59.95
2024-08-15,2024-12-20,4990.0,5543.22021484375,15.229999542236328,127,50.25,49.300000000000004,51.2,59.49098006013628,9.24098006013628,9.24098006013628,0.18390010069922946,51.2,49.300000000000004,52.150000000000006,48.35000000000001
2024-07-26,2025-01-17,4890.0,5459.10009765625,16.389999389648438,175,63.150000000000006,62.5,63.800000000000004,91.33999873910102,28.189998739101014,28.189998739101014,0.4463974463832306,63.800000000000004,62.5,64.45,61.849999999999994
2024-07-29,2025-01-17,4890.0,5463.5400390625,16.600000381469727,172,61.1,60.6,61.6,91.78822679872894,30.68822679872894,30.68822679872894,0.5022623043981823,61.6,60.6,62.1,60.1
2024-07-30,2025-01-17,4890.0,5436.43994140625,17.690000534057617,171,69.4,68.5,70.3,107.74341418872132,38.34341418872131,38.34341418872131,0.5524987635262436,70.3,68.5,71.19999999999999,67.6
2024-08-12,2025-02-21,3875.0,5344.39013671875,20.709999084472656,193,27.6,26.7,28.5,42.3767336319292,14.776733631929197,14.776733631929197,0.5353888997075795,28.5,26.7,29.4,25.799999999999997
2024-08-13,2025-02-21,3875.0,5434.43017578125,18.1200008392334,192,21.5,20.900000000000002,22.1,25.542841822062798,4.0428418220627975,4.0428418220627975,0.18803915451454872,22.1,20.900000000000002,22.700000000000003,20.300000000000004
2024-08-14,2025-02-21,3875.0,5455.2099609375,16.190000534057617,191,18.8,18.3,19.3,17.04919985060218,-1.750800149397822,1.750800149397822,-0.09312766752116074,19.3,18.3,19.8,17.8
2024-08-15,2025-02-21,3875.0,5543.22021484375,15.229999542236328,190,17.0,16.8,17.2,12.26102343312408,-4.73897656687592,4.73897656687592,-0.2787633274632894,17.2,16.8,17.4,16.6
2024-08-12,2025-02-21,4425.0,5344.39013671875,20.709999084472656,193,54.1,52.9,55.300000000000004,95.39407917008737,41.294079170087365,41.294079170087365,0.7632916667298958,55.300000000000004,52.9,56.50000000000001,51.699999999999996
2024-08-13,2025-02-21,4425.0,5434.43017578125,18.1200008392334,192,41.95,41.1,42.800000000000004,62.939828134447794,20.98982813444779,20.98982813444779,0.5003534716197328,42.800000000000004,41.1,43.650000000000006,40.25
2024-08-14,2025-02-21,4425.0,5455.2099609375,16.190000534057617,191,36.85,36.1,37.6,45.5366833163464,8.686683316346397,8.686683316346397,0.2357308905385725,37.6,36.1,38.35,35.35
2024-08-15,2025-02-21,4425.0,5543.22021484375,15.229999542236328,190,32.25,31.900000000000002,32.6,34.25363060795161,2.0036306079516066,2.0036306079516066,0.062128080866716485,32.6,31.900000000000002,32.95,31.550000000000004
2024-08-12,2025-02-21,5000.0,5344.39013671875,20.709999084472656,193,123.7,122.0,125.4,201.92889594779604,78.22889594779603,78.22889594779603,0.6324082129975427,125.4,122.0,127.10000000000001,120.3
2024-08-13,2025-02-21,5000.0,5434.43017578125,18.1200008392334,192,98.25,97.3,99.2,146.03861911318313,47.78861911318313,47.78861911318313,0.4863981589128054,99.2,97.3,100.15,96.35
2024-08-14,2025-02-21,5000.0,5455.2099609375,16.190000534057617,191,87.4,86.60000000000001,88.2,115.06320440293302,27.66320440293302,27.66320440293302,0.316512636189165,88.2,86.60000000000001,89.0,85.80000000000001
2024-08-15,2025-02-21,5000.0,5543.22021484375,15.229999542236328,190,73.2,72.4,74.0,90.63960916850135,17.43960916850135,17.43960916850135,0.23824602689209493,74.0,72.4,74.8,71.60000000000001
2024-09-12,2025-03-21,3950.0,5595.759765625,17.06999969482422,190,22.3,22.1,22.5,19.739230474893134,-2.560769525106867,2.560769525106867,-0.11483271413035277,22.5,22.1,22.7,21.900000000000002
2024-09-13,2025-03-21,3950.0,5626.02001953125,16.559999465942383,189,21.85,21.1,22.6,17.021998275339655,-4.828001724660346,4.828001724660346,-0.22096117732999296,22.6,21.1,23.35,20.35
2024-09-16,2025-03-21,3950.0,5633.08984375,17.139999389648438,186,22.200000000000003,21.8,22.6,18.31853051904534,-3.8814694809546637,3.8814694809546637,-0.1748409676105704,22.6,21.8,23.0,21.4
2024-09-17,2025-03-21,3950.0,5634.580078125,17.610000610351562,185,23.25,22.3,24.2,19.804957916057987,-3.4450420839420133,3.4450420839420133,-0.14817385307277475,24.2,22.3,25.15,21.35
2024-09-18,2025-03-21,4575.0,5618.259765625,18.229999542236328,184,47.2,46.300000000000004,48.1,62.429970102395146,15.229970102395143,15.229970102395143,0.322668858101592,48.1,46.300000000000004,49.0,45.400000000000006
2024-09-19,2025-03-21,4575.0,5713.64013671875,16.329999923706055,183,39.45,39.1,39.800000000000004,41.49300786488703,2.0430078648870307,2.0430078648870307,0.05178727160676883,39.800000000000004,39.1,40.150000000000006,38.75
2024-09-20,2025-03-21,4575.0,5702.5498046875,16.149999618530273,182,40.25,39.6,40.9,40.399025219133364,0.14902521913336386,0.14902521913336386,0.003702489916356866,40.9,39.6,41.55,38.95
2024-09-23,2025-03-21,4575.0,5718.56982421875,15.890000343322754,179,38.650000000000006,38.2,39.1,36.846971009593744,-1.8030289904062613,1.8030289904062613,-0.04665016792771697,39.1,38.2,39.55,37.75
2024-11-18,2025-05-16,4175.0,5893.6201171875,15.579999923706055,179,17.35,17.0,17.7,13.555379209167825,-3.7946207908321767,3.7946207908321767,-0.2187101320364367,17.7,17.0,18.049999999999997,16.65
2024-11-19,2025-05-16,4175.0,5916.97998046875,16.350000381469727,178,18.1,17.900000000000002,18.3,15.457245475470302,-2.6427545245296997,2.6427545245296997,-0.14600853726683422,18.3,17.900000000000002,18.5,17.700000000000003
2024-11-20,2025-05-16,4175.0,5917.10986328125,17.15999984741211,177,18.650000000000002,17.900000000000002,19.400000000000002,18.067103173578147,-0.5828968264218553,0.5828968264218553,-0.03125452152396006,19.400000000000002,17.900000000000002,20.150000000000002,17.150000000000002
2024-11-21,2025-05-16,4175.0,5948.7099609375,16.8700008392334,176,19.0,18.5,19.5,16.218669194754938,-2.7813308052450623,2.7813308052450623,-0.14638583185500328,19.5,18.5,20.0,18.0
2024-11-22,2025-05-16,4175.0,5969.33984375,15.239999771118164,175,17.05,16.8,17.3,10.787876716936239,-6.262123283063762,6.262123283063762,-0.36727995795095375,17.3,16.8,17.55,16.55
2024-11-18,2025-05-16,4775.0,5893.6201171875,15.579999923706055,179,35.3,35.1,35.5,39.72817789795204,4.42817789795204,4.42817789795204,0.12544413308646005,35.5,35.1,35.7,34.900000000000006
2024-11-19,2025-05-16,4775.0,5916.97998046875,16.350000381469727,178,36.25,36.0,36.5,43.86810561533247,7.6181056153324676,7.6181056153324676,0.21015463766434395,36.5,36.0,36.75,35.75
2024-11-20,2025-05-16,4775.0,5917.10986328125,17.15999984741211,177,37.0,36.0,38.0,49.678785747301276,12.678785747301276,12.678785747301276,0.34266988506219664,38.0,36.0,39.0,35.0
2024-11-21,2025-05-16,4775.0,5948.7099609375,16.8700008392334,176,36.7,36.4,37.0,45.36302256506514,8.663022565065134,8.663022565065134,0.23604966117343687,37.0,36.4,37.3,36.099999999999994
2024-11-22,2025-05-16,4775.0,5969.33984375,15.239999771118164,175,33.15,32.9,33.4,32.750356613273425,-0.3996433867265736,0.3996433867265736,-0.012055607442732236,33.4,32.9,33.65,32.65
2024-10-31,2025-05-16,5200.0,5705.4501953125,23.15999984741211,197,115.65,114.3,117.0,225.37587447953365,109.72587447953364,109.72587447953364,0.9487753954131746,117.0,114.3,118.35,112.94999999999999
2024-11-01,2025-05-16,5200.0,5728.7998046875,21.8799991607666,196,109.4,108.10000000000001,110.7,200.0749581714481,90.67495817144808,90.67495817144808,0.8288387401412073,110.7,108.10000000000001,112.0,106.80000000000001
2024-11-04,2025-05-16,5200.0,5712.68994140625,21.979999542236328,193,106.15,105.4,106.9,202.1426663247007,95.9926663247007,95.9926663247007,0.9043115056495591,106.9,105.4,107.65,104.65
2024-11-05,2025-05-16,5200.0,5782.759765625,20.489999771118164,192,88.85000000000001,87.10000000000001,90.60000000000001,167.19290625351118,78.34290625351117,78.34290625351117,0.8817434581149259,90.60000000000001,87.10000000000001,92.35000000000001,85.35000000000001
2024-11-18,2025-05-16,5375.0,5893.6201171875,15.579999923706055,179,80.9,80.60000000000001,81.2,105.00299679827458,24.102996798274575,24.102996798274575,0.29793568353862265,81.2,80.60000000000001,81.5,80.30000000000001
2024-11-19,2025-05-16,5375.0,5916.97998046875,16.350000381469727,178,81.45,80.7,82.2,111.9681154692023,30.5181154692023,30.5181154692023,0.3746852727956083,82.2,80.7,82.95,79.95
2024-11-20,2025-05-16,5375.0,5917.10986328125,17.15999984741211,177,82.2,80.5,83.9,122.65932419671776,40.45932419671776,40.45932419671776,0.4922058904710189,83.9,80.5,85.60000000000001,78.8
