date,ratio,rho,gross_frac,sleeve_equity,base_equity,put_mtm,put_cash_cum,realized_cum,redeploy_extra,combined_equity,combined_ret,drawdown
2023-04-17,0.8625954754195172,1.0,0.2,1019220.0552585046,1058486.4284160587,26420.0,-33384.442865219055,0.0,0.0,1051521.9855508397,0.002780843300734359,0.0
2023-04-18,0.8491422897499352,1.0,0.2,1019978.5433997838,1059419.3662957093,26420.0,-33384.442865219055,0.0,0.0,1052454.9234304903,0.0008872262230084083,0.0
2023-04-19,0.8221777576478295,1.0,0.2,1020042.6193029603,1059631.2942428067,26420.0,-33384.442865219055,0.0,0.0,1052666.8513775878,0.00020136534342651835,0.0
2023-04-20,0.8355231490874705,1.0,0.2,1018318.3932498666,1057985.1913982045,26420.0,-33384.442865219055,0.0,0.0,1051020.7485329856,-0.0015637453031298598,-0.0015637453031298598
2023-04-21,0.8224620382420138,1.0,0.2,1020172.1243443838,1060056.3451859467,26185.0,-33149.442865219055,0.0,0.0,1053091.9023207277,0.0019706117035587223,0.0
2023-04-24,0.8279411620334768,1.0,0.2,1020123.9490507126,1060151.7788372,26185.0,-33149.442865219055,0.0,0.0,1053187.335971981,9.062233888901261e-05,0.0
2023-04-25,0.8665127279182545,1.0,0.2,1014164.7069731983,1054102.945925807,26185.0,-33149.442865219055,0.0,0.0,1047138.503060588,-0.005743358949346411,-0.005743358949346411
2023-04-26,0.8746517804930487,1.0,0.2,1017339.4928977173,1057546.8519388046,26185.0,-33149.442865219055,0.0,0.0,1050582.4090735856,0.0032888734421776533,-0.0024733746878862206
2023-04-27,0.8360333816896599,1.0,0.2,1021642.9406960827,1062165.863026993,26185.0,-33149.442865219055,0.0,0.0,1055201.4201617741,0.004396619482960551,0.0
2023-04-28,0.8075741552515338,1.0,0.2,1024854.265518262,1065651.3632283476,26185.0,-33149.442865219055,0.0,0.0,1058686.9203631287,0.003303161021921408,0.0
2023-05-01,0.8174885542113182,1.0,0.2,1026086.8089453203,1067080.517284244,26185.0,-33149.442865219055,0.0,0.0,1060116.074419025,0.0013499307759523571,0.0
2023-05-02,0.8568675029708679,1.0,0.2,1023382.4145873983,1064415.254580203,26185.0,-33149.442865219055,0.0,0.0,1057450.811714984,-0.0025141234703961457,-0.0025141234703961457
2023-05-03,0.8614372646274552,1.0,0.2,1021616.2345936454,1062724.6979322822,26185.0,-33149.442865219055,0.0,0.0,1055760.2550670633,-0.0015987094900224985,-0.004108813607367479
2023-05-04,0.8823012625692764,1.0191771880773035,0.19750696554995054,1016729.2853457895,1057786.6266256585,26185.0,-33149.442865219055,0.0,0.0,1050822.1837604395,-0.00467726577404648,-0.008766861368156187
2023-05-05,0.8272377269508445,1.0,0.2,1024496.0976669434,1066013.5656240531,26185.0,-33149.442865219055,0.0,0.0,1059049.1227588342,0.00782904960090769,-0.001006447959744139
2023-05-08,0.8198937852666107,1.0,0.2,1024566.4923268594,1066234.4604812937,26185.0,-33149.442865219055,0.0,0.0,1059270.0176160748,0.00020857848091604403,-0.0007980794022145465
2023-05-09,0.8365611252077519,1.0,0.2,1024427.9373765884,1066237.9238260277,26185.0,-33149.442865219055,0.0,0.0,1059273.4809608087,3.2695579752495263e-06,-0.0007948124536062418
2023-05-10,0.8187530254613982,1.0,0.2,1026331.6358882872,1068367.3770205285,26185.0,-33149.442865219055,0.0,0.0,1061402.9341553096,0.002010295955459318,0.0
2023-05-11,0.8210475080565126,1.0,0.2,1026783.4357242344,1068986.1355261067,26185.0,-33149.442865219055,0.0,0.0,1062021.6926608877,0.0005829628745754878,0.0
2023-05-12,0.8242982000204953,1.0,0.2,1026994.068918117,1069354.0149614164,26185.0,-33149.442865219055,0.0,0.0,1062389.5720961974,0.00034639540590553075,0.0
2023-05-15,0.8429345785036451,1.0,0.2,1027776.7636001665,1070317.802074416,26185.0,-33149.442865219055,0.0,0.0,1063353.359209197,0.000907188039410034,0.0
2023-05-16,0.8607655549987638,1.0,0.2,1027048.0836750435,1069707.7550625391,26185.0,-33149.442865219055,0.0,0.0,1062743.3121973202,-0.0005737011188177155,-0.0005737011188177155
2023-05-17,0.8413965826018976,1.0,0.2,1028539.7469680022,1071410.4035611993,26185.0,-33149.442865219055,0.0,0.0,1064445.9606959803,0.0016021258182654652,0.0
2023-05-18,0.8303155354582822,1.0,0.2,1029696.1258005251,1072764.4931977785,26185.0,-33149.442865219055,0.0,0.0,1065800.0503325595,0.0012721074498640572,0.0
2023-05-19,0.8388222903182455,1.0,0.2,1029630.6390540225,1072845.9585331639,26185.0,-33149.442865219055,0.0,0.0,1065881.515667945,7.643585244720974e-05,0.0
2023-05-22,0.8452848019917366,1.0,0.2,1029591.6266481739,1072955.0073074761,26185.0,-33149.442865219055,0.0,0.0,1065990.5644422572,0.00010230853308668131,0.0
2023-05-23,0.879867101450391,1.0,0.2,1029431.052667354,1072934.136419876,26185.0,-33149.442865219055,0.0,0.0,1065969.693554657,-1.9578867108460685e-05,-1.9578867108460685e-05
2023-05-24,0.909627623535469,1.246896862795575,0.16790340783657526,1024989.2887859419,1068450.1822742485,26185.0,-33149.442865219055,0.0,0.0,1061485.7394090295,-0.004206455561297506,-0.004225952070771588
2023-05-25,0.8952291927481139,1.1269099395676154,0.18350170785621,1028017.476511676,1071752.3286023852,26185.0,-33149.442865219055,0.0,0.0,1064787.8857371663,0.0031108720593602257,-0.0011282264076325488
2023-05-26,0.878180053519604,1.0,0.2,1032292.5105869423,1076356.1589421097,26185.0,-33149.442865219055,0.0,0.0,1069391.7160768907,0.004323706534787641,0.0
2023-05-30,0.867362136730846,1.0,0.2,1034434.5296769501,1078737.6252189071,26185.0,-33149.442865219055,0.0,0.0,1071773.1823536882,0.002226935407293018,0.0
2023-05-31,0.8876794332880955,1.063995277400796,0.19168061393789654,1035320.8363845521,1079810.4256925357,26185.0,-33149.442865219055,0.0,0.0,1072845.9828273167,0.0010009584969019603,0.0
2023-06-01,0.8346666463216146,1.0,0.2,1039393.540472635,1084207.689387971,26185.0,-33149.442865219055,0.0,0.0,1077243.246522752,0.004098690553743012,0.0
2023-06-02,0.8147321606758144,1.0,0.2,1041337.8323913243,1086386.3828739347,26185.0,-33149.442865219055,0.0,0.0,1079421.9400087157,0.0020224712412877377,0.0
2023-06-05,0.8229050198966302,1.0,0.2,1041773.7538087936,1086992.133483941,26185.0,-33149.442865219055,0.0,0.0,1080027.690618722,0.0005611805611449583,0.0
2023-06-06,0.8192487845130463,1.0,0.2,1043092.3389217744,1088519.2897229414,26185.0,-33149.442865219055,0.0,0.0,1081554.8468577224,0.0014139973005002915,0.0
2023-06-07,0.8133022215159617,1.0,0.2,1042929.9422970507,1088501.3411835132,26185.0,-33149.442865219055,0.0,0.0,1081536.8983182942,-1.659512643337191e-05,-1.659512643337191e-05
2023-06-08,0.8096084889907751,1.0,0.2,1043034.6811179016,1088762.2011563801,26185.0,-33149.442865219055,0.0,0.0,1081797.7582911612,0.00024119378014053616,0.0
2023-06-09,0.8154481527282509,1.0,0.2,1043186.9979503541,1089072.8130892846,26185.0,-33149.442865219055,0.0,0.0,1082108.3702240656,0.0002871256947278855,0.0
2023-06-12,0.8686342379883124,1.0,0.2,1043015.2385963821,1089045.1275603,26185.0,-33149.442865219055,0.0,0.0,1082080.684695081,-2.5584802544997842e-05,-2.5584802544997842e-05
2023-06-13,0.8479396427645508,1.0,0.2,1043462.9024831022,1089661.2093614275,26185.0,-33149.442865219055,0.0,0.0,1082696.7664962085,0.0005693492267639932,0.0
2023-06-14,0.8232502735450076,1.0,0.2,1046348.398664541,1092823.823892727,26185.0,-33149.442865219055,0.0,0.0,1085859.381027508,0.00292105290157485,0.0
2023-06-15,0.8440046415849956,1.0,0.2,1043918.5123934259,1090435.2944711028,26185.0,-33149.442865219055,0.0,0.0,1083470.8516058838,-0.0021996673449227178,-0.0021996673449227178
2023-06-16,0.8083582066777927,1.0,0.2,1047464.3185112991,1094288.8192793166,26185.0,-33149.442865219055,0.0,0.0,1087324.3764140976,0.003556648342225577,0.0
2023-06-20,0.8023121807258112,1.0,0.2,1047640.8719714088,1094623.5547966075,26185.0,-33149.442865219055,0.0,0.0,1087659.1119313885,0.00030785249052800445,0.0
2023-06-21,0.7815275480326641,1.0,0.2,1048979.0573280589,1096172.3775920265,26185.0,-33149.442865219055,0.0,0.0,1089207.9347268075,0.0014239965246727326,0.0
2023-06-22,0.7795893879080773,1.0,0.2,1050723.1896868811,1098146.1912529985,26185.0,-33149.442865219055,0.0,0.0,1091181.7483877796,0.0018121550514293983,0.0
2023-06-23,0.7966804334192338,1.0,0.2,1049292.7481132965,1096802.3742649436,26185.0,-33149.442865219055,0.0,0.0,1089837.9313997247,-0.0012315244367314682,-0.0012315244367314682
2023-06-26,0.8357771634983796,1.0,0.2,1050205.426726391,1097907.5762006782,26185.0,-33149.442865219055,0.0,0.0,1090943.1333354593,0.0010140975129349084,-0.0002186758096649477
2023-06-27,0.8357663822853261,1.0,0.2,1051785.804574633,1099711.429283246,26185.0,-33149.442865219055,0.0,0.0,1092746.986418027,0.0016534803945762455,0.0
2023-06-28,0.8446541275085384,1.0,0.2,1053942.1486537247,1102118.4316897406,26185.0,-33149.442865219055,0.0,0.0,1095153.9888245217,0.0022027078879298667,0.0
2023-06-29,0.8409937665241842,1.0,0.2,1053347.2871735638,1101648.9931442132,26185.0,-33149.442865219055,0.0,0.0,1094684.5502789943,-0.0004286507197324152,-0.0004286507197324152
2023-06-30,0.8483145920262352,1.0,0.2,1054262.7153646892,1102759.146567842,26185.0,-33149.442865219055,0.0,0.0,1095794.703702623,0.0010141308958329098,0.0
2023-07-03,0.844430613100435,1.0,0.2,1054795.9824000546,1103469.9633101535,26185.0,-33149.442865219055,0.0,0.0,1096505.5204449345,0.0006486769281779381,0.0
2023-07-05,0.8588734166320567,1.0,0.2,1053892.8747687133,1102675.8130522706,26185.0,-33149.442865219055,0.0,0.0,1095711.3701870516,-0.0007242555947740703,-0.0007242555947740703
2023-07-06,0.8812784918359602,1.0106540986330015,0.19861496717770982,1049054.5485736688,1097763.0155167605,26185.0,-33149.442865219055,0.0,0.0,1090798.5726515416,-0.0044836602678234305,-0.005204668546563429
2023-07-07,0.8602088237002453,1.0,0.2,1051404.221348251,1100371.1155852731,26185.0,-33149.442865219055,0.0,0.0,1093406.6727200542,0.0023910006245908555,-0.00282611228771823
2023-07-10,0.8736231707144475,1.0,0.2,1052355.2472049845,1101516.3270835285,26185.0,-33149.442865219055,0.0,0.0,1094551.8842183095,0.001047379284238703,-0.0017816930149445742
2023-07-11,0.8744844285827162,1.0,0.2,1053496.4789601795,1102861.1708481582,26185.0,-33149.442865219055,0.0,0.0,1095896.7279829392,0.0012286706404878167,-0.0005552114883545789
2023-07-12,0.8404717224624332,1.0,0.2,1059750.9593913509,1109560.5437444726,26185.0,-33149.442865219055,0.0,0.0,1102596.1008792536,0.006113142529994509,0.0
2023-07-13,0.8442927387170336,1.0,0.2,1059830.2181411432,1109796.2917878965,26185.0,-33149.442865219055,0.0,0.0,1102831.8489226776,0.0002138117876855361,0.0
2023-07-14,0.8316707849856949,1.0,0.2,1060357.7492877014,1110501.6070798063,26185.0,-33149.442865219055,0.0,0.0,1103537.1642145873,0.0006395492591175778,0.0
2023-07-17,0.8285186947123889,1.0,0.2,1060724.231520838,1111038.5134509043,26185.0,-33149.442865219055,0.0,0.0,1104074.0705856853,0.0004865322061720079,0.0
2023-07-18,0.8245505816940638,1.0,0.2,1061793.1750582485,1112311.5606091693,26185.0,-33149.442865219055,0.0,0.0,1105347.1177439503,0.0011530450648022939,0.0
2023-07-19,0.8309179150144854,1.0,0.2,1060774.9642321984,1111398.2678501557,26185.0,-33149.442865219055,0.0,0.0,1104433.8249849367,-0.0008262497312858663,-0.0008262497312858663
2023-07-20,0.8397358883104257,1.0,0.2,1059982.7780454312,1110721.3488326725,26185.0,-33149.442865219055,0.0,0.0,1103756.9059674535,-0.0006129104362522231,-0.0014386537504549324
2023-07-21,0.829268335232347,1.0,0.2,1061628.0311451415,1112598.6901737382,26185.0,-33149.442865219055,0.0,0.0,1105634.2473085192,0.001700864865185281,0.0
2023-07-24,0.8554735333093331,1.0,0.2,1062591.99499997,1113762.7388338828,26185.0,-33149.442865219055,0.0,0.0,1106798.2959686639,0.0010528333967387837,0.0
2023-07-25,0.8545006315299795,1.0,0.2,1063508.5262204765,1114875.4439521045,26185.0,-33149.442865219055,0.0,0.0,1107911.0010868856,0.0010053368552107589,0.0
2023-07-26,0.8353387974825173,1.0,0.2,1065788.6719884463,1117418.401532401,31265.0,-38229.442865219055,0.0,0.0,1110453.9586671821,0.00229527243415939,0.0
2023-07-27,0.866506348443366,1.0,0.2,1060833.696156452,1112375.3616912093,31265.0,-38229.442865219055,0.0,0.0,1105410.9188259903,-0.004541421822877534,-0.004541421822877534
2023-07-28,0.8373115489839354,1.0,0.2,1067541.237448335,1119561.5176978272,31265.0,-38229.442865219055,0.0,0.0,1112597.0748326082,0.006500891102333206,0.0
2023-07-31,0.8513429056579632,1.0,0.2,1066616.3471836878,1118745.0738283873,31265.0,-38229.442865219055,0.0,0.0,1111780.6309631683,-0.0007338180981311115,-0.0007338180981311115
2023-08-01,0.8525091906421788,1.0,0.2,1066051.9848593203,1118306.4167191323,31265.0,-38229.442865219055,0.0,0.0,1111341.9738539134,-0.0003945536529764704,-0.0011280822204963181
2023-08-02,0.8958797869036933,1.1323315575307775,0.18279689752099892,1057291.4605116774,1109267.8191597054,31265.0,-38229.442865219055,0.0,0.0,1102303.3762944865,-0.008133047947503358,-0.0092519554212116
2023-08-03,0.8984199036788904,1.1534991973240862,0.1800451043478688,1057623.2450734198,1109766.106998542,31265.0,-38229.442865219055,0.0,0.0,1102801.6641333231,0.00045204237740037456,-0.008804095319735472
2023-08-04,0.9188608178743466,1.3238401489528884,0.15790078063612453,1053313.4980246816,1105393.2114992125,31265.0,-38229.442865219055,0.0,0.0,1098428.7686339936,-0.003965260156517991,-0.012734444947867796
2023-08-07,0.8899549135918293,1.0829576132652443,0.18921551027551825,1061564.9744576986,1114203.1942068692,31265.0,-38229.442865219055,0.0,0.0,1107238.7513416503,0.00802053165323846,-0.004816050313420139
2023-08-08,0.8819636244507167,1.016363537089306,0.1978727401783902,1057964.2641410304,1110574.89044242,31265.0,-38229.442865219055,0.0,0.0,1103610.447577201,-0.0032768937684422017,-0.008077162396601834
2023-08-09,0.884210565803108,1.035088048359233,0.1954385537132997,1060218.392138539,1113092.0607852878,31265.0,-38229.442865219055,0.0,0.0,1106127.6179200688,0.0022808504109341765,-0.005814734784839182
2023-08-10,0.8727973851678436,1.0,0.2,1060479.1889532928,1113517.215498296,31265.0,-38229.442865219055,0.0,0.0,1106552.772633077,0.00038436316580514607,-0.005432606588904099
2023-08-11,0.8451025400866367,1.0,0.2,1065417.519435899,1118855.0019132942,31265.0,-38229.442865219055,0.0,0.0,1111890.5590480752,0.004823797424768683,-0.0006350149578088216
2023-08-14,0.8512349123901413,1.0,0.2,1066618.3374706209,1120268.781129131,31265.0,-38229.442865219055,0.0,0.0,1113304.3382639121,0.0012715093264639155,0.0
2023-08-15,0.8854222135216755,1.045185112680629,0.19412593535151823,1061265.668839499,1114798.64899004,31265.0,-38229.442865219055,0.0,0.0,1107834.206124821,-0.004913420303042426,-0.004913420303042426
2023-08-16,0.8845546280453859,1.037955233711549,0.19506581961749866,1058517.2621901534,1112062.0472035522,31265.0,-38229.442865219055,0.0,0.0,1105097.6043383332,-0.002470226836613354,-0.007371509876963667
2023-08-17,0.9021684043609897,1.1847367030082472,0.17598422860892787,1052865.922679817,1106273.6821217365,31265.0,-38229.442865219055,0.0,0.0,1099309.2392565175,-0.00523787678037857,-0.012570775596921324
2023-08-18,0.899168370211219,1.1597364184268248,0.17923426560451278,1056232.805667758,1109960.16129616,31265.0,-38229.442865219055,0.0,0.0,1102995.718430941,0.003353450551290438,-0.009259480519986485
2023-08-21,0.9126264647309196,1.2718872060909965,0.16465466320817046,1061145.747876212,1115273.3806040145,31265.0,-38229.442865219055,0.0,0.0,1108308.9377387955,0.004817080627849357,-0.004487003556373881
2023-08-22,0.9065170905881613,1.2209757549013442,0.17127315186282524,1060493.2667185245,1114738.5713629304,31265.0,-38229.442865219055,0.0,0.0,1107774.1284977114,-0.0004825452749440684,-0.004967383648953105
2023-08-23,0.8907468821920942,1.0895573516007848,0.188357544291898,1065122.951470666,1119756.953422545,31265.0,-38229.442865219055,0.0,0.0,1112792.510557326,0.004530149179797327,-0.00045973745811878075
2023-08-24,0.9173333740234375,1.3111114501953125,0.15955551147460936,1060269.2595036963,1114805.8200397273,31265.0,-38229.442865219055,0.0,0.0,1107841.3771745083,-0.004449287118528544,-0.004906979072696993
2023-08-25,0.884875898011955,1.040632483432958,0.19471777715371544,1066430.4203625477,1121436.0727804508,31265.0,-38229.442865219055,0.0,0.0,1114471.6299152318,0.005984839415940302,0.0
2023-08-28,0.8808410738595097,1.0070089488292475,0.19908883665219781,1071562.6674308972,1126987.22992237,31265.0,-38229.442865219055,0.0,0.0,1120022.787057151,0.004980976628666145,0.0
2023-08-29,0.8725845576857226,1.0,0.2,1074108.8441323154,1129820.607860874,31265.0,-38229.442865219055,0.0,0.0,1122856.164995655,0.002529750261553554,0.0
2023-08-30,0.8578491874317752,1.0,0.2,1076812.561198767,1132821.0383152934,31265.0,-38229.442865219055,0.0,0.0,1125856.5954500744,0.0026721414086292583,0.0
2023-08-31,0.8523869114191117,1.0,0.2,1077960.9314801414,1134186.2811463908,31265.0,-38229.442865219055,0.0,0.0,1127221.8382811719,0.001212625867819117,0.0
2023-09-01,0.8316391577468226,1.0,0.2,1079226.6256816583,1135672.8174238969,31265.0,-38229.442865219055,0.0,0.0,1128708.374558678,0.001318761069935226,0.0
2023-09-05,0.8626847553161765,1.0,0.2,1078837.3681290592,1135418.1493755728,31265.0,-38229.442865219055,0.0,0.0,1128453.7065103538,-0.0002256278539827239,-0.0002256278539827239
2023-09-06,0.869957813262193,1.0,0.2,1076503.3499473212,1133116.135649422,31265.0,-38229.442865219055,0.0,0.0,1126151.692784203,-0.002039971788713957,-0.00226513936823991
2023-09-07,0.8685162656690474,1.0,0.2,1076441.772079781,1133205.4124925423,31265.0,-38229.442865219055,0.0,0.0,1126240.9696273233,7.927603687174489e-05,-0.0021860429026402395
2023-09-08,0.8574969439877627,1.0,0.2,1078945.1880401068,1135995.4900303835,31265.0,-38229.442865219055,0.0,0.0,1129031.0471651645,0.0024773362123067244,0.0
2023-09-11,0.8614232082650819,1.0,0.2,1082222.936195861,1139602.2923586392,31265.0,-38229.442865219055,0.0,0.0,1132637.8494934202,0.0031945997741265053,0.0
2023-09-12,0.8756922795222356,1.0,0.2,1080837.4248213232,1138299.262319689,31265.0,-38229.442865219055,0.0,0.0,1131334.81945447,-0.0011504383678623276,-0.0011504383678623276
2023-09-13,0.8467336355298793,1.0,0.2,1082790.8645551922,1140512.7423949216,31265.0,-38229.442865219055,0.0,0.0,1133548.2995297026,0.0019565207727805234,0.0
2023-09-14,0.8357235702283522,1.0,0.2,1085949.4427367484,1143996.8720926745,31265.0,-38229.442865219055,0.0,0.0,1137032.4292274555,0.0030736490886169587,0.0
2023-09-15,0.8607989742703201,1.0,0.2,1083319.97668652,1141383.9454303,31265.0,-38229.442865219055,0.0,0.0,1134419.502565081,-0.0022980229896784055,-0.0022980229896784055
2023-09-18,0.8679479682833803,1.0,0.2,1083845.0175743771,1142093.9789397996,31265.0,-38229.442865219055,0.0,0.0,1135129.5360745806,0.0006259003022199838,-0.0016735610207422313
2023-09-19,0.8747675381780149,1.0,0.2,1084987.8766290364,1143455.457482936,31265.0,-38229.442865219055,0.0,0.0,1136491.0146177171,0.0011994036802571717,-0.00047616461573241065
2023-09-20,0.9006544214351045,1.1721201786258713,0.17762437677863674,1081000.8438518983,1139410.104775722,31265.0,-38229.442865219055,0.0,0.0,1132445.661910503,-0.0035595113865242167,-0.004033981088885086
2023-09-21,0.9616228692777057,1.680190577314214,0.11157522494915217,1072587.6704450313,1130696.5029509882,31265.0,-38229.442865219055,0.0,0.0,1123732.0600857693,-0.00769449883364226,-0.011697440459743969
2023-09-22,0.9508015819711799,1.5900131830931659,0.12329828619788841,1072609.266536743,1130888.4154362977,31265.0,-38229.442865219055,0.0,0.0,1123923.9725710787,0.0001707813562734639,-0.011528656808217241
2023-09-25,0.9378467918544996,1.4820565987874965,0.13733264215762545,1072592.331495888,1131039.734977656,31265.0,-38229.442865219055,0.0,0.0,1124075.292112437,0.00013463503319743886,-0.011395573936111902
2023-09-26,0.9604463079890345,1.670385899908621,0.11284983301187929,1070516.537501902,1129019.6074497479,31265.0,-38229.442865219055,0.0,0.0,1122055.164584529,-0.0017971461005177325,-0.013172240525367251
2023-09-27,0.9534274584734983,1.6118954872791527,0.12045358665371016,1072716.5982649345,1131509.3448301596,31265.0,-38229.442865219055,0.0,0.0,1124544.9019649406,0.0022189081775971786,-0.010982560339989123
2023-09-28,0.9434168087233289,1.5284734060277407,0.13129845721639372,1073561.0597231742,1132570.0804334194,31265.0,-38229.442865219055,0.0,0.0,1125605.6375682005,0.0009432576693082506,-0.010049662054950281
2023-09-29,0.9465154101093186,1.5542950842443217,0.1279416390482382,1073442.8651879055,1132615.5192212835,31265.0,-38229.442865219055,0.0,0.0,1125651.0763560645,4.036830160369931e-05,-0.0100096994411355
2023-10-02,0.9457572404210794,1.5479770035089953,0.1287629895438306,1073167.5003240425,1132493.3535039993,31265.0,-38229.442865219055,0.0,0.0,1125528.9106387803,-0.00010852893925150653,-0.010117142038324367
2023-10-03,0.9691328189379441,1.7427734911495343,0.10343944615056055,1070616.2216419221,1129968.8810540617,31265.0,-38229.442865219055,0.0,0.0,1123004.4381888427,-0.0022429210179104597,-0.012337371105715866
2023-10-04,0.9518442360648741,1.5987019672072842,0.12216874426305305,1073868.9214135646,1133570.0369360563,31265.0,-38229.442865219055,0.0,0.0,1126605.5940708374,0.0032067156277695297,-0.009170217918676782
2023-10-05,0.9482051164675982,1.5683759705633182,0.12611112382676862,1073877.2104867166,1133747.8201417138,31265.0,-38229.442865219055,0.0,0.0,1126783.3772764949,0.00015780429867651158,-0.009013860719807476
2023-10-06,0.9316605013037792,1.4305041775314933,0.14403445692090586,1074555.554061855,1134633.183060566,31265.0,-38229.442865219055,0.0,0.0,1127668.740195347,0.0007857436812674923,-0.008235199622644518
2023-10-09,0.940988903002751,1.5082408583562579,0.13392868841368646,1074546.3421573448,1134792.789961682,31265.0,-38229.442865219055,0.0,0.0,1127828.347096463,0.00014153704490227348,-0.008094828163560996
2023-10-10,0.9321291877367612,1.4344098978063435,0.14352671328517533,1075003.9535801432,1135441.90135524,31265.0,-38229.442865219055,0.0,0.0,1128477.458490021,0.0005755409457735006,-0.007523946122844571
2023-10-11,0.9126489460302534,1.2720745502521114,0.1646303084672255,1076180.003972492,1136850.2542728551,31265.0,-38229.442865219055,0.0,0.0,1129885.8114076362,0.0012480115637396594,-0.006285324530871161
2023-10-12,0.9226091980806316,1.3550766506719298,0.15384003541264912,1075326.7635648996,1136115.1294350647,31265.0,-38229.442865219055,0.0,0.0,1129150.6865698458,-0.0006506187000211439,-0.006931853881216865
2023-10-13,0.9392318902019954,1.493599085016628,0.13583211894783834,1070873.6494220938,1131575.4721892169,31265.0,-38229.442865219055,0.0,0.0,1124611.029323998,-0.004020417557942135,-0.010924402492105911
2023-10-16,0.9159126261803939,1.299271884836616,0.16109465497123993,1079451.2268765143,1140801.2451188806,31265.0,-38229.442865219055,0.0,0.0,1133836.8022536617,0.008203523430860615,-0.002810497653057298
2023-10-17,0.9283488550511116,1.4029071254259304,0.14762207369462907,1076786.859029595,1138148.1955027904,31265.0,-38229.442865219055,0.0,0.0,1131183.7526375714,-0.002339886666949731,-0.00514380807402115
2023-10-18,0.9389350248202252,1.4911252068352097,0.13615372311142274,1072806.7823214473,1134102.8448626818,31265.0,-38229.442865219055,0.0,0.0,1127138.4019974628,-0.0035762099930060076,-0.008701622729190839
2023-10-19,0.9643983372458763,1.7033194770489692,0.10856846798363401,1068109.0430064346,1129296.6635516027,31265.0,-38229.442865219055,0.0,0.0,1122332.2206863838,-0.004264056040111597,-0.012928574562345307
2023-10-20,0.9674687418800626,1.728906182333855,0.10524219629659887,1067405.0119010485,1128711.447277018,31265.0,-38229.442865219055,0.0,0.0,1121747.0044117991,-0.0005214287390116201,-0.013443261971025633
2023-10-23,0.9549930104122636,1.62494175343553,0.11875757205338111,1071829.168716007,1133559.4301306738,31265.0,-38229.442865219055,0.0,0.0,1126594.9872654548,0.004321814842909166,-0.009179546417240059
2023-10-24,0.938644244072685,1.4887020339390415,0.1364687355879246,1072255.1070896306,1134180.4421101906,31265.0,-38229.442865219055,0.0,0.0,1127215.9992449717,0.0005512291342819609,-0.008633377316382695
2023-10-25,0.9465541775093281,1.5546181459110677,0.1278996410315612,1072166.5425714813,1134257.383635589,31265.0,-38229.442865219055,0.0,0.0,1127292.94077037,6.825801394749753e-05,-0.008565708599624466
2023-10-26,0.9587390170495925,1.656158475413271,0.11469939819627478,1072020.2296917976,1134273.9420382374,31265.0,-38229.442865219055,0.0,0.0,1127309.4991730184,1.4688642188342982e-05,-0.008551145776064861
2023-10-27,0.9550965433567656,1.625804527973047,0.11864541136350391,1071419.4916906555,1133809.547216199,31265.0,-38229.442865219055,0.0,0.0,1126845.1043509801,-0.00041194971068625463,-0.008959572844722707
2023-10-30,0.9495192655973899,1.5793272133115823,0.12468746226949433,1073207.5414565615,1135873.2383893842,31265.0,-38229.442865219055,0.0,0.0,1128908.7955241653,0.001831388506917886,-0.007144592796539451
2023-10-31,0.9307336892086441,1.4227807434053674,0.14503850335730226,1073674.4292341624,1136533.096014192,23995.0,-30959.442865219055,0.0,0.0,1129568.6531489731,0.0005845092423977238,-0.00656425963466456
2023-11-01,0.909434044909785,1.2452837075815413,0.16811311801439965,1075245.508526878,1138362.2868015345,23995.0,-30959.442865219055,0.0,0.0,1131397.8439363155,0.0016193710601326572,-0.004955518546615578
2023-11-02,0.8797753100352473,1.0,0.2,1075965.9879422137,1139291.6100073399,23995.0,-30959.442865219055,0.0,0.0,1132327.167142121,0.0008213938278087696,-0.0041381951511546555
2023-11-03,0.8658536842013155,1.0,0.2,1076274.6192635756,1139785.1606947582,23995.0,-30959.442865219055,0.0,0.0,1132820.7178295392,0.00043587286584667595,-0.003704126012287867
2023-11-06,0.8743393859636842,1.0,0.2,1076134.4321691536,1139792.289589024,23995.0,-30959.442865219055,0.0,0.0,1132827.846723805,6.29304721710966e-06,-0.003697856275310718
2023-11-07,0.8752955291274793,1.0,0.2,1076884.439265327,1140742.4194903064,23995.0,-30959.442865219055,0.0,0.0,1133777.9766250874,0.0008387239985583328,-0.0028622337575536783
2023-11-08,0.8683894434668263,1.0,0.2,1079123.8532021036,1143271.0038175052,23995.0,-30959.442865219055,0.0,0.0,1136306.5609522862,0.0022302288272750825,-0.0006383883665151968
2023-11-09,0.8838150656734342,1.0317922139452846,0.195867012187113,1075570.333903865,1139662.2061016469,23995.0,-30959.442865219055,0.0,0.0,1132697.763236428,-0.0031759015039338756,-0.003812262411875711
2023-11-10,0.8577481648697334,1.0,0.2,1080296.8660856332,1144826.8763457134,23995.0,-30959.442865219055,0.0,0.0,1137862.4334804944,0.004559619001373916,0.0
2023-11-13,0.8886212935888285,1.0718441132402372,0.19066026527876917,1080810.3749255934,1145528.3738164091,23995.0,-30959.442865219055,0.0,0.0,1138563.9309511902,0.0006165046406796382,0.0
2023-11-14,0.8692448773231833,1.0,0.2,1082213.8614697093,1147173.618838247,23995.0,-30959.442865219055,0.0,0.0,1140209.175973028,0.0014450176903666456,0.0
