date,nav,cash,put_mtm,contracts
2023-12-01,993035.5571347809,-30959.442865219055,23995.0,0.0
2023-12-04,993035.5571347809,-30959.442865219055,23995.0,0.0
2023-12-05,993035.5571347809,-30959.442865219055,23995.0,0.0
2023-12-06,993035.5571347809,-30959.442865219055,23995.0,0.0
2023-12-07,993035.5571347809,-30959.442865219055,23995.0,0.0
2023-12-08,993035.5571347809,-30959.442865219055,23995.0,0.0
2023-12-11,993035.5571347809,-30959.442865219055,23995.0,0.0
2023-12-12,993035.5571347809,-30959.442865219055,23995.0,0.0
2023-12-13,993035.5571347809,-30959.442865219055,23995.0,0.0
2023-12-14,993035.5571347809,-30959.442865219055,23995.0,0.0
2023-12-15,993035.5571347809,-30959.442865219055,23995.0,0.0
2023-12-18,993035.5571347809,-30959.442865219055,23995.0,0.0
2023-12-19,993035.5571347809,-30959.442865219055,23995.0,0.0
2023-12-20,993035.5571347809,-30959.442865219055,23995.0,0.0
2023-12-21,993035.5571347809,-30959.442865219055,23995.0,0.0
2023-12-22,993035.5571347809,-30959.442865219055,23995.0,0.0
2023-12-26,993035.5571347809,-30959.442865219055,23995.0,0.0
2023-12-27,993035.5571347809,-30959.442865219055,23995.0,0.0
2023-12-28,993035.5571347809,-30959.442865219055,23995.0,0.0
2023-12-29,993035.5571347809,-30959.442865219055,23995.0,0.0
2024-01-02,993035.5571347809,-30959.442865219055,23995.0,0.0
2024-01-03,993035.5571347809,-30959.442865219055,23995.0,0.0
2024-01-04,993035.5571347809,-30959.442865219055,23995.0,0.0
2024-01-05,993035.5571347809,-30959.442865219055,23995.0,0.0
2024-01-08,993035.5571347809,-30959.442865219055,23995.0,0.0
2024-01-09,993035.5571347809,-30959.442865219055,23995.0,0.0
2024-01-10,993035.5571347809,-30959.442865219055,23995.0,0.0
2024-01-11,993035.5571347809,-30959.442865219055,23995.0,0.0
2024-01-12,993035.5571347809,-30959.442865219055,23995.0,0.0
2024-01-16,993035.5571347809,-30959.442865219055,23995.0,0.0
2024-01-17,993035.5571347809,-30959.442865219055,23995.0,0.0
2024-01-18,993035.5571347809,-30959.442865219055,23995.0,0.0
2024-01-19,993035.5571347809,-30959.442865219055,23995.0,0.0
2024-01-22,993035.5571347809,-30959.442865219055,23995.0,0.0
2024-01-23,993035.5571347809,-30959.442865219055,23995.0,0.0
2024-01-24,993035.5571347809,-30959.442865219055,23995.0,0.0
2024-01-25,993035.5571347809,-30959.442865219055,23995.0,0.0
2024-01-26,993035.5571347809,-30959.442865219055,23995.0,0.0
2024-01-29,993035.5571347809,-30959.442865219055,23995.0,0.0
2024-01-30,993035.5571347809,-30959.442865219055,23995.0,0.0
2024-01-31,993035.5571347809,-30959.442865219055,23995.0,0.0
2024-02-01,993035.5571347809,-30959.442865219055,23995.0,0.0
2024-02-02,993035.5571347809,-30959.442865219055,23995.0,0.0
2024-02-05,993035.5571347809,-30959.442865219055,23995.0,0.0
2024-02-06,993035.5571347809,-41889.442865219055,34925.0,0.0
2024-02-07,993035.5571347809,-41889.442865219055,34925.0,0.0
2024-02-08,993035.5571347809,-41889.442865219055,34925.0,0.0
2024-02-09,993035.5571347809,-41889.442865219055,34925.0,0.0
2024-02-12,993035.5571347809,-41889.442865219055,34925.0,0.0
2024-02-13,993035.5571347809,-41889.442865219055,34925.0,0.0
2024-02-14,993035.5571347809,-41889.442865219055,34925.0,0.0
2024-02-15,993035.5571347809,-41889.442865219055,34925.0,0.0
2024-02-16,993035.5571347809,-41889.442865219055,34925.0,0.0
2024-02-20,993035.5571347809,-41889.442865219055,34925.0,0.0
2024-02-21,993035.5571347809,-41889.442865219055,34925.0,0.0
2024-02-22,993035.5571347809,-41889.442865219055,34925.0,0.0
2024-02-23,993035.5571347809,-41889.442865219055,34925.0,0.0
2024-02-26,993035.5571347809,-41889.442865219055,34925.0,0.0
2024-02-27,993035.5571347809,-41889.442865219055,34925.0,0.0
2024-02-28,993035.5571347809,-41889.442865219055,34925.0,0.0
2024-02-29,993035.5571347809,-41889.442865219055,34925.0,0.0
2024-03-01,993035.5571347809,-41889.442865219055,34925.0,0.0
2024-03-04,993035.5571347809,-41889.442865219055,34925.0,0.0
2024-03-05,993035.5571347809,-41889.442865219055,34925.0,0.0
2024-03-06,993035.5571347809,-41889.442865219055,34925.0,0.0
2024-03-07,993035.5571347809,-41889.442865219055,34925.0,0.0
2024-03-08,993035.5571347809,-41889.442865219055,34925.0,0.0
2024-03-11,993035.5571347809,-41889.442865219055,34925.0,0.0
2024-03-12,993035.5571347809,-41889.442865219055,34925.0,0.0
2024-03-13,993035.5571347809,-41889.442865219055,34925.0,0.0
2024-03-14,993035.5571347809,-41889.442865219055,34925.0,0.0
2024-03-15,993035.5571347809,-41889.442865219055,34925.0,0.0
2024-03-18,993035.5571347809,-41889.442865219055,34925.0,0.0
2024-03-19,993035.5571347809,-41889.442865219055,34925.0,0.0
2024-03-20,993035.5571347809,-41889.442865219055,34925.0,0.0
2024-03-21,993035.5571347809,-41889.442865219055,34925.0,0.0
2024-03-22,993035.5571347809,-41889.442865219055,34925.0,0.0
2024-03-25,993035.5571347809,-41889.442865219055,34925.0,0.0
2024-03-26,993035.5571347809,-41889.442865219055,34925.0,0.0
2024-03-27,993035.5571347809,-41889.442865219055,34925.0,0.0
2024-03-28,993035.5571347809,-41889.442865219055,34925.0,0.0
2024-04-01,993035.5571347809,-41889.442865219055,34925.0,0.0
2024-04-02,993035.5571347809,-41889.442865219055,34925.0,0.0
2024-04-03,993035.5571347809,-41889.442865219055,34925.0,0.0
2024-04-04,993035.5571347809,-41889.442865219055,34925.0,0.0
2024-04-05,993035.5571347809,-41889.442865219055,34925.0,0.0
2024-04-08,993035.5571347809,-41889.442865219055,34925.0,0.0
2024-04-09,993035.5571347809,-41889.442865219055,34925.0,0.0
2024-04-10,993035.5571347809,-41889.442865219055,34925.0,0.0
2024-04-11,993035.5571347809,-41889.442865219055,34925.0,0.0
2024-04-12,993035.5571347809,-41889.442865219055,34925.0,0.0
2024-04-15,993035.5571347809,-41889.442865219055,34925.0,0.0
2024-04-16,993035.5571347809,-41889.442865219055,34925.0,0.0
2024-04-17,993035.5571347809,-41889.442865219055,34925.0,0.0
2024-04-18,993035.5571347809,-41889.442865219055,34925.0,0.0
2024-04-19,993035.5571347809,-41889.442865219055,34925.0,0.0
2024-04-22,993035.5571347809,-41889.442865219055,34925.0,0.0
2024-04-23,993035.5571347809,-41889.442865219055,34925.0,0.0
2024-04-24,993035.5571347809,-41889.442865219055,34925.0,0.0
2024-04-25,993035.5571347809,-41889.442865219055,34925.0,0.0
2024-04-26,993035.5571347809,-41889.442865219055,34925.0,0.0
2024-04-29,993035.5571347809,-41889.442865219055,34925.0,0.0
2024-04-30,993035.5571347809,-41889.442865219055,34925.0,0.0
2024-05-01,993035.5571347809,-41889.442865219055,34925.0,0.0
2024-05-02,993035.5571347809,-41889.442865219055,34925.0,0.0
2024-05-03,993035.5571347809,-41889.442865219055,34925.0,0.0
2024-05-06,993035.5571347809,-41889.442865219055,34925.0,0.0
2024-05-07,993035.5571347809,-41889.442865219055,34925.0,0.0
2024-05-08,993035.5571347809,-41889.442865219055,34925.0,0.0
2024-05-09,993035.5571347809,-41889.442865219055,34925.0,0.0
2024-05-10,993035.5571347809,-41889.442865219055,34925.0,0.0
2024-05-13,993035.5571347809,-40394.442865219055,33430.0,0.0
2024-05-14,993035.5571347809,-40394.442865219055,33430.0,0.0
2024-05-15,993035.5571347809,-40394.442865219055,33430.0,0.0
2024-05-16,993035.5571347809,-40394.442865219055,33430.0,0.0
2024-05-17,993035.5571347809,-40394.442865219055,33430.0,0.0
2024-05-20,993035.5571347809,-40394.442865219055,33430.0,0.0
2024-05-21,993035.5571347809,-40394.442865219055,33430.0,0.0
2024-05-22,993035.5571347809,-40394.442865219055,33430.0,0.0
2024-05-23,993035.5571347809,-40394.442865219055,33430.0,0.0
2024-05-24,993035.5571347809,-40394.442865219055,33430.0,0.0
2024-05-28,993035.5571347809,-40394.442865219055,33430.0,0.0
2024-05-29,993035.5571347809,-40394.442865219055,33430.0,0.0
2024-05-30,993035.5571347809,-40394.442865219055,33430.0,0.0
2024-05-31,993035.5571347809,-40394.442865219055,33430.0,0.0
2024-06-03,993035.5571347809,-40394.442865219055,33430.0,0.0
2024-06-04,993035.5571347809,-40394.442865219055,33430.0,0.0
2024-06-05,993035.5571347809,-40394.442865219055,33430.0,0.0
2024-06-06,993035.5571347809,-40394.442865219055,33430.0,0.0
2024-06-07,993035.5571347809,-40394.442865219055,33430.0,0.0
2024-06-10,993035.5571347809,-40394.442865219055,33430.0,0.0
2024-06-11,993035.5571347809,-40394.442865219055,33430.0,0.0
2024-06-12,993035.5571347809,-40394.442865219055,33430.0,0.0
2024-06-13,993035.5571347809,-40394.442865219055,33430.0,0.0
2024-06-14,993035.5571347809,-40394.442865219055,33430.0,0.0
2024-06-17,993035.5571347809,-40394.442865219055,33430.0,0.0
2024-06-18,993035.5571347809,-40394.442865219055,33430.0,0.0
2024-06-20,993035.5571347809,-40394.442865219055,33430.0,0.0
2024-06-21,993035.5571347809,-40394.442865219055,33430.0,0.0
2024-06-24,993035.5571347809,-40394.442865219055,33430.0,0.0
2024-06-25,993035.5571347809,-40394.442865219055,33430.0,0.0
2024-06-26,993035.5571347809,-40394.442865219055,33430.0,0.0
2024-06-27,993035.5571347809,-40394.442865219055,33430.0,0.0
2024-06-28,993035.5571347809,-40394.442865219055,33430.0,0.0
2024-07-01,993035.5571347809,-40394.442865219055,33430.0,0.0
2024-07-02,993035.5571347809,-40394.442865219055,33430.0,0.0
2024-07-03,993035.5571347809,-40394.442865219055,33430.0,0.0
2024-07-05,993035.5571347809,-40394.442865219055,33430.0,0.0
2024-07-08,993035.5571347809,-40394.442865219055,33430.0,0.0
2024-07-09,993035.5571347809,-40394.442865219055,33430.0,0.0
2024-07-10,993035.5571347809,-40394.442865219055,33430.0,0.0
2024-07-11,993035.5571347809,-40394.442865219055,33430.0,0.0
2024-07-12,993035.5571347809,-40394.442865219055,33430.0,0.0
2024-07-15,993035.5571347809,-40394.442865219055,33430.0,0.0
2024-07-16,993035.5571347809,-40394.442865219055,33430.0,0.0
2024-07-17,993035.5571347809,-40394.442865219055,33430.0,0.0
2024-07-18,993035.5571347809,-40394.442865219055,33430.0,0.0
2024-07-19,993035.5571347809,-40394.442865219055,33430.0,0.0
2024-07-22,993035.5571347809,-40394.442865219055,33430.0,0.0
2024-07-23,993035.5571347809,-40394.442865219055,33430.0,0.0
2024-07-24,993035.5571347809,-40394.442865219055,33430.0,0.0
2024-07-25,993035.5571347809,-40394.442865219055,33430.0,0.0
2024-07-26,993035.5571347809,-40394.442865219055,33430.0,0.0
2024-07-29,993035.5571347809,-40394.442865219055,33430.0,0.0
2024-07-30,993035.5571347809,-40394.442865219055,33430.0,0.0
2024-07-31,993035.5571347809,-40394.442865219055,33430.0,0.0
2024-08-01,993035.5571347809,-40394.442865219055,33430.0,0.0
2024-08-02,993035.5571347809,-40394.442865219055,33430.0,0.0
2024-08-05,993035.5571347809,-40394.442865219055,33430.0,0.0
2024-08-06,993035.5571347809,-40394.442865219055,33430.0,0.0
2024-08-07,993035.5571347809,-40394.442865219055,33430.0,0.0
2024-08-08,993035.5571347809,-40394.442865219055,33430.0,0.0
2024-08-09,993035.5571347809,-40394.442865219055,33430.0,0.0
2024-08-12,993035.5571347809,-40394.442865219055,33430.0,0.0
2024-08-13,993035.5571347809,-40394.442865219055,33430.0,0.0
2024-08-14,993035.5571347809,-40394.442865219055,33430.0,0.0
2024-08-15,993035.5571347809,-35859.442865219055,28895.0,0.0
2024-08-16,993035.5571347809,-35859.442865219055,28895.0,0.0
2024-08-19,993035.5571347809,-35859.442865219055,28895.0,0.0
2024-08-20,993035.5571347809,-35859.442865219055,28895.0,0.0
2024-08-21,993035.5571347809,-35859.442865219055,28895.0,0.0
2024-08-22,993035.5571347809,-35859.442865219055,28895.0,0.0
2024-08-23,993035.5571347809,-35859.442865219055,28895.0,0.0
2024-08-26,993035.5571347809,-35859.442865219055,28895.0,0.0
2024-08-27,993035.5571347809,-35859.442865219055,28895.0,0.0
2024-08-28,993035.5571347809,-35859.442865219055,28895.0,0.0
2024-08-29,993035.5571347809,-35859.442865219055,28895.0,0.0
2024-08-30,993035.5571347809,-35859.442865219055,28895.0,0.0
2024-09-03,993035.5571347809,-35859.442865219055,28895.0,0.0
2024-09-04,993035.5571347809,-35859.442865219055,28895.0,0.0
2024-09-05,993035.5571347809,-35859.442865219055,28895.0,0.0
2024-09-06,993035.5571347809,-35859.442865219055,28895.0,0.0
2024-09-09,993035.5571347809,-35859.442865219055,28895.0,0.0
2024-09-10,993035.5571347809,-35859.442865219055,28895.0,0.0
2024-09-11,993035.5571347809,-35859.442865219055,28895.0,0.0
2024-09-12,993035.5571347809,-35859.442865219055,28895.0,0.0
2024-09-13,993035.5571347809,-35859.442865219055,28895.0,0.0
2024-09-16,993035.5571347809,-35859.442865219055,28895.0,0.0
2024-09-17,993035.5571347809,-35859.442865219055,28895.0,0.0
2024-09-18,993035.5571347809,-35859.442865219055,28895.0,0.0
2024-09-19,993035.5571347809,-35859.442865219055,28895.0,0.0
2024-09-20,993035.5571347809,-35859.442865219055,28895.0,0.0
2024-09-23,993035.5571347809,-35859.442865219055,28895.0,0.0
2024-09-24,993035.5571347809,-35859.442865219055,28895.0,0.0
2024-09-25,993035.5571347809,-35859.442865219055,28895.0,0.0
2024-09-26,993035.5571347809,-35859.442865219055,28895.0,0.0
2024-09-27,993035.5571347809,-35859.442865219055,28895.0,0.0
2024-09-30,993035.5571347809,-35859.442865219055,28895.0,0.0
2024-10-01,993035.5571347809,-35859.442865219055,28895.0,0.0
2024-10-02,993035.5571347809,-35859.442865219055,28895.0,0.0
2024-10-03,993035.5571347809,-35859.442865219055,28895.0,0.0
2024-10-04,993035.5571347809,-35859.442865219055,28895.0,0.0
2024-10-07,993035.5571347809,-35859.442865219055,28895.0,0.0
2024-10-08,993035.5571347809,-35859.442865219055,28895.0,0.0
2024-10-09,993035.5571347809,-35859.442865219055,28895.0,0.0
2024-10-10,993035.5571347809,-35859.442865219055,28895.0,0.0
2024-10-11,993035.5571347809,-35859.442865219055,28895.0,0.0
2024-10-14,993035.5571347809,-35859.442865219055,28895.0,0.0
2024-10-15,993035.5571347809,-35859.442865219055,28895.0,0.0
2024-10-16,993035.5571347809,-35859.442865219055,28895.0,0.0
2024-10-17,993035.5571347809,-35859.442865219055,28895.0,0.0
2024-10-18,993035.5571347809,-35859.442865219055,28895.0,0.0
2024-10-21,993035.5571347809,-35859.442865219055,28895.0,0.0
2024-10-22,993035.5571347809,-35859.442865219055,28895.0,0.0
2024-10-23,993035.5571347809,-35859.442865219055,28895.0,0.0
2024-10-24,993035.5571347809,-35859.442865219055,28895.0,0.0
2024-10-25,993035.5571347809,-35859.442865219055,28895.0,0.0
2024-10-28,993035.5571347809,-35859.442865219055,28895.0,0.0
2024-10-29,993035.5571347809,-35859.442865219055,28895.0,0.0
2024-10-30,993035.5571347809,-35859.442865219055,28895.0,0.0
2024-10-31,993035.5571347809,-35859.442865219055,28895.0,0.0
2024-11-01,993035.5571347809,-35859.442865219055,28895.0,0.0
2024-11-04,993035.5571347809,-35859.442865219055,28895.0,0.0
2024-11-05,993035.5571347809,-35859.442865219055,28895.0,0.0
2024-11-06,993035.5571347809,-35859.442865219055,28895.0,0.0
2024-11-07,993035.5571347809,-35859.442865219055,28895.0,0.0
2024-11-08,993035.5571347809,-35859.442865219055,28895.0,0.0
2024-11-11,993035.5571347809,-35859.442865219055,28895.0,0.0
2024-11-12,993035.5571347809,-35859.442865219055,28895.0,0.0
2024-11-13,993035.5571347809,-35859.442865219055,28895.0,0.0
2024-11-14,993035.5571347809,-35859.442865219055,28895.0,0.0
2024-11-15,993035.5571347809,-35859.442865219055,28895.0,0.0
2024-11-18,993035.5571347809,-35859.442865219055,28895.0,0.0
2024-11-19,993035.5571347809,-35859.442865219055,28895.0,0.0
2024-11-20,993035.5571347809,-35859.442865219055,28895.0,0.0
2024-11-21,993035.5571347809,-35859.442865219055,28895.0,0.0
2024-11-22,993035.5571347809,-36064.442865219055,29100.0,0.0
2024-11-25,993035.5571347809,-36064.442865219055,29100.0,0.0
2024-11-26,993035.5571347809,-36064.442865219055,29100.0,0.0
2024-11-27,993035.5571347809,-36064.442865219055,29100.0,0.0
2024-11-29,993035.5571347809,-36064.442865219055,29100.0,0.0
2024-12-02,993035.5571347809,-36064.442865219055,29100.0,0.0
2024-12-03,993035.5571347809,-36064.442865219055,29100.0,0.0
2024-12-04,993035.5571347809,-36064.442865219055,29100.0,0.0
2024-12-05,993035.5571347809,-36064.442865219055,29100.0,0.0
2024-12-06,993035.5571347809,-36064.442865219055,29100.0,0.0
2024-12-09,993035.5571347809,-36064.442865219055,29100.0,0.0
2024-12-10,993035.5571347809,-36064.442865219055,29100.0,0.0
2024-12-11,993035.5571347809,-36064.442865219055,29100.0,0.0
2024-12-12,993035.5571347809,-36064.442865219055,29100.0,0.0
2024-12-13,993035.5571347809,-36064.442865219055,29100.0,0.0
2024-12-16,993035.5571347809,-36064.442865219055,29100.0,0.0
2024-12-17,993035.5571347809,-36064.442865219055,29100.0,0.0
2024-12-18,993035.5571347809,-36064.442865219055,29100.0,0.0
2024-12-19,993035.5571347809,-36064.442865219055,29100.0,0.0
2024-12-20,993035.5571347809,-36064.442865219055,29100.0,0.0
2024-12-23,993035.5571347809,-36064.442865219055,29100.0,0.0
2024-12-24,993035.5571347809,-36064.442865219055,29100.0,0.0
2024-12-26,993035.5571347809,-36064.442865219055,29100.0,0.0
2024-12-27,993035.5571347809,-36064.442865219055,29100.0,0.0
2024-12-30,993035.5571347809,-36064.442865219055,29100.0,0.0
2024-12-31,993035.5571347809,-36064.442865219055,29100.0,0.0
2025-01-02,993035.5571347809,-36064.442865219055,29100.0,0.0
2025-01-03,993035.5571347809,-36064.442865219055,29100.0,0.0
2025-01-06,993035.5571347809,-36064.442865219055,29100.0,0.0
2025-01-07,993035.5571347809,-36064.442865219055,29100.0,0.0
2025-01-08,993035.5571347809,-36064.442865219055,29100.0,0.0
2025-01-10,993035.5571347809,-36064.442865219055,29100.0,0.0
2025-01-13,993035.5571347809,-36064.442865219055,29100.0,0.0
2025-01-14,993035.5571347809,-36064.442865219055,29100.0,0.0
2025-01-15,993035.5571347809,-36064.442865219055,29100.0,0.0
2025-01-16,993035.5571347809,-36064.442865219055,29100.0,0.0
2025-01-17,993035.5571347809,-36064.442865219055,29100.0,0.0
2025-01-21,993035.5571347809,-36064.442865219055,29100.0,0.0
2025-01-22,993035.5571347809,-36064.442865219055,29100.0,0.0
2025-01-23,993035.5571347809,-36064.442865219055,29100.0,0.0
2025-01-24,993035.5571347809,-36064.442865219055,29100.0,0.0
2025-01-27,993035.5571347809,-36064.442865219055,29100.0,0.0
2025-01-28,993035.5571347809,-36064.442865219055,29100.0,0.0
2025-01-29,993035.5571347809,-36064.442865219055,29100.0,0.0
2025-01-30,993035.5571347809,-36064.442865219055,29100.0,0.0
2025-01-31,993035.5571347809,-36064.442865219055,29100.0,0.0
2025-02-03,993035.5571347809,-36064.442865219055,29100.0,0.0
2025-02-04,993035.5571347809,-36064.442865219055,29100.0,0.0
2025-02-05,993035.5571347809,-36064.442865219055,29100.0,0.0
2025-02-06,993035.5571347809,-36064.442865219055,29100.0,0.0
2025-02-07,993035.5571347809,-36064.442865219055,29100.0,0.0
2025-02-10,993035.5571347809,-36064.442865219055,29100.0,0.0
2025-02-11,993035.5571347809,-36064.442865219055,29100.0,0.0
2025-02-12,993035.5571347809,-36064.442865219055,29100.0,0.0
2025-02-13,993035.5571347809,-36064.442865219055,29100.0,0.0
2025-02-14,993035.5571347809,-36064.442865219055,29100.0,0.0
2025-02-18,993035.5571347809,-36064.442865219055,29100.0,0.0
2025-02-19,993035.5571347809,-36064.442865219055,29100.0,0.0
2025-02-20,993035.5571347809,-36064.442865219055,29100.0,0.0
2025-02-21,993035.5571347809,-36064.442865219055,29100.0,0.0
2025-02-24,993035.5571347809,-36064.442865219055,29100.0,0.0
2025-02-25,993035.5571347809,-36064.442865219055,29100.0,0.0
2025-02-26,993035.5571347809,-36064.442865219055,29100.0,0.0
2025-02-27,993035.5571347809,-36064.442865219055,29100.0,0.0
2025-02-28,993035.5571347809,-36064.442865219055,29100.0,0.0
2025-03-03,993035.5571347809,-36064.442865219055,29100.0,0.0
2025-03-04,993035.5571347809,-29374.442865219055,22410.0,0.0
2025-03-05,993035.5571347809,-29374.442865219055,22410.0,0.0
2025-03-06,993035.5571347809,-29374.442865219055,22410.0,0.0
2025-03-07,993035.5571347809,-29374.442865219055,22410.0,0.0
2025-03-10,993035.5571347809,-29374.442865219055,22410.0,0.0
2025-03-11,993035.5571347809,-29374.442865219055,22410.0,0.0
2025-03-12,993035.5571347809,-29374.442865219055,22410.0,0.0
2025-03-13,993035.5571347809,-29374.442865219055,22410.0,0.0
2025-03-14,993035.5571347809,-29374.442865219055,22410.0,0.0
2025-03-17,993035.5571347809,-29374.442865219055,22410.0,0.0
2025-03-18,993035.5571347809,-29374.442865219055,22410.0,0.0
2025-03-19,993035.5571347809,-29374.442865219055,22410.0,0.0
2025-03-20,993035.5571347809,-29374.442865219055,22410.0,0.0
2025-03-21,993035.5571347809,-29374.442865219055,22410.0,0.0
2025-03-24,993035.5571347809,-29374.442865219055,22410.0,0.0
2025-03-25,993035.5571347809,-29374.442865219055,22410.0,0.0
2025-03-26,993035.5571347809,-29374.442865219055,22410.0,0.0
2025-03-27,993035.5571347809,-29374.442865219055,22410.0,0.0
2025-03-28,993035.5571347809,-29374.442865219055,22410.0,0.0
2025-03-31,993035.5571347809,-29374.442865219055,22410.0,0.0
2025-04-01,993035.5571347809,-29374.442865219055,22410.0,0.0
2025-04-02,993035.5571347809,-29374.442865219055,22410.0,0.0
2025-04-03,993035.5571347809,-29374.442865219055,22410.0,0.0
2025-04-04,993035.5571347809,-39919.442865219055,32955.0,0.0
2025-04-07,993035.5571347809,-38984.442865219055,32020.0,0.0
2025-04-08,993035.5571347809,-42004.442865219055,35040.0,0.0
2025-04-09,993035.5571347809,-42004.442865219055,35040.0,0.0
2025-04-10,993035.5571347809,-42004.442865219055,35040.0,0.0
2025-04-11,993035.5571347809,-42004.442865219055,35040.0,0.0
2025-04-14,993035.5571347809,-42004.442865219055,35040.0,0.0
2025-04-15,993035.5571347809,-42004.442865219055,35040.0,0.0
2025-04-16,993035.5571347809,-42004.442865219055,35040.0,0.0
2025-04-17,993035.5571347809,-42004.442865219055,35040.0,0.0
2025-04-21,993035.5571347809,-42004.442865219055,35040.0,0.0
2025-04-22,993035.5571347809,-42004.442865219055,35040.0,0.0
2025-04-23,993035.5571347809,-42004.442865219055,35040.0,0.0
2025-04-24,993035.5571347809,-42004.442865219055,35040.0,0.0
2025-04-25,993035.5571347809,-42004.442865219055,35040.0,0.0
2025-04-28,993035.5571347809,-42004.442865219055,35040.0,0.0
2025-04-29,993035.5571347809,-42004.442865219055,35040.0,0.0
2025-04-30,993035.5571347809,-42004.442865219055,35040.0,0.0
2025-05-01,993035.5571347809,-42004.442865219055,35040.0,0.0
2025-05-02,993035.5571347809,-42004.442865219055,35040.0,0.0
2025-05-05,993035.5571347809,-42004.442865219055,35040.0,0.0
2025-05-06,993035.5571347809,-42004.442865219055,35040.0,0.0
2025-05-07,993035.5571347809,-42004.442865219055,35040.0,0.0
2025-05-08,993035.5571347809,-42004.442865219055,35040.0,0.0
2025-05-09,993035.5571347809,-42004.442865219055,35040.0,0.0
2025-05-12,993035.5571347809,-42004.442865219055,35040.0,0.0
2025-05-13,993035.5571347809,-42004.442865219055,35040.0,0.0
2025-05-14,993035.5571347809,-42004.442865219055,35040.0,0.0
2025-05-15,993035.5571347809,-42004.442865219055,35040.0,0.0
2025-05-16,993035.5571347809,-42004.442865219055,35040.0,0.0
2025-05-19,993035.5571347809,-42004.442865219055,35040.0,0.0
2025-05-20,993035.5571347809,-42004.442865219055,35040.0,0.0
2025-05-21,993035.5571347809,-42004.442865219055,35040.0,0.0
2025-05-22,993035.5571347809,-42004.442865219055,35040.0,0.0
2025-05-23,993035.5571347809,-42004.442865219055,35040.0,0.0
2025-05-27,993035.5571347809,-42004.442865219055,35040.0,0.0
2025-05-28,993035.5571347809,-42004.442865219055,35040.0,0.0
2025-05-29,993035.5571347809,-42004.442865219055,35040.0,0.0
2025-05-30,993035.5571347809,-42004.442865219055,35040.0,0.0
2025-06-02,993035.5571347809,-42004.442865219055,35040.0,0.0
2025-06-03,993035.5571347809,-42004.442865219055,35040.0,0.0
2025-06-04,993035.5571347809,-42004.442865219055,35040.0,0.0
2025-06-05,993035.5571347809,-42004.442865219055,35040.0,0.0
2025-06-06,993035.5571347809,-42004.442865219055,35040.0,0.0
2025-06-09,993035.5571347809,-49899.442865219055,42935.0,0.0
2025-06-10,993035.5571347809,-49899.442865219055,42935.0,0.0
2025-06-11,993035.5571347809,-49899.442865219055,42935.0,0.0
2025-06-12,993035.5571347809,-49899.442865219055,42935.0,0.0
2025-06-13,993035.5571347809,-49899.442865219055,42935.0,0.0
2025-06-16,993035.5571347809,-49899.442865219055,42935.0,0.0
2025-06-17,993035.5571347809,-49899.442865219055,42935.0,0.0
2025-06-18,993035.5571347809,-49899.442865219055,42935.0,0.0
2025-06-20,993035.5571347809,-49899.442865219055,42935.0,0.0
2025-06-23,993035.5571347809,-49899.442865219055,42935.0,0.0
2025-06-24,993035.5571347809,-49899.442865219055,42935.0,0.0
2025-06-25,993035.5571347809,-49899.442865219055,42935.0,0.0
2025-06-26,993035.5571347809,-49899.442865219055,42935.0,0.0
2025-06-27,993035.5571347809,-49899.442865219055,42935.0,0.0
2025-06-30,993035.5571347809,-49899.442865219055,42935.0,0.0
2025-07-01,993035.5571347809,-49899.442865219055,42935.0,0.0
2025-07-02,993035.5571347809,-49899.442865219055,42935.0,0.0
2025-07-03,993035.5571347809,-49899.442865219055,42935.0,0.0
2025-07-07,993035.5571347809,-49899.442865219055,42935.0,0.0
2025-07-08,993035.5571347809,-49899.442865219055,42935.0,0.0
2025-07-09,993035.5571347809,-49899.442865219055,42935.0,0.0
2025-07-10,993035.5571347809,-49899.442865219055,42935.0,0.0
2025-07-11,993035.5571347809,-49899.442865219055,42935.0,0.0
2025-07-14,993035.5571347809,-39104.442865219055,32140.0,0.0
2025-07-15,993035.5571347809,-39104.442865219055,32140.0,0.0
2025-07-16,993035.5571347809,-39104.442865219055,32140.0,0.0
2025-07-17,993035.5571347809,-39104.442865219055,32140.0,0.0
2025-07-18,993035.5571347809,-39104.442865219055,32140.0,0.0
2025-07-21,993035.5571347809,-39104.442865219055,32140.0,0.0
2025-07-22,993035.5571347809,-39104.442865219055,32140.0,0.0
2025-07-23,993035.5571347809,-39104.442865219055,32140.0,0.0
2025-07-24,993035.5571347809,-39104.442865219055,32140.0,0.0
2025-07-25,993035.5571347809,-39104.442865219055,32140.0,0.0
2025-07-28,993035.5571347809,-39104.442865219055,32140.0,0.0
2025-07-29,993035.5571347809,-39104.442865219055,32140.0,0.0
2025-07-30,993035.5571347809,-39104.442865219055,32140.0,0.0
2025-07-31,993035.5571347809,-39104.442865219055,32140.0,0.0
2025-08-01,993035.5571347809,-39104.442865219055,32140.0,0.0
2025-08-04,993035.5571347809,-39104.442865219055,32140.0,0.0
2025-08-05,993035.5571347809,-39104.442865219055,32140.0,0.0
2025-08-06,993035.5571347809,-39104.442865219055,32140.0,0.0
2025-08-07,993035.5571347809,-39104.442865219055,32140.0,0.0
2025-08-08,993035.5571347809,-39104.442865219055,32140.0,0.0
2025-08-11,993035.5571347809,-39104.442865219055,32140.0,0.0
