ETF,Underlying,Beta,Beta_n_obs,Beta_source,borrow_fee_annual,borrow_rebate_annual,borrow_net_annual,shares_available,borrow_current,borrow_spiking,borrow_missing_from_ftp,protected,cagr_positive,borrow_leq_low,borrow_gt_low,protected_ok,protected_bad,include_for_algo,purgatory,exclude_borrow_gt_low,exclude_no_shares,exclude_borrow_spike,vol_underlying_annual,vol_etf_annual,gross_decay_annual,net_decay_annual
YINN,FXI,2.971572,502,ols,0.013087999999999999,0.023312,0.0,800000,0.0,False,False,False,,True,False,False,False,True,False,False,False,False,0.288644,0.859793,0.125334,0.125334
MEXX,EWW,2.956839,502,ols,0.093219,-0.056818999999999995,0.150038,25000,0.150038,False,False,False,,False,True,False,False,False,False,True,False,False,0.239031,0.708584,0.112161,-0.03787700000000001
KORU,EWY,2.942355,502,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,0.266642,0.785471,0.104957,
HIBL,SPY,4.468385,502,ols,0.530489,-0.494089,1.024578,6000,1.024578,False,False,False,,False,True,False,False,False,False,True,False,False,0.163631,0.794037,0.178001,-0.846577
HIBS,SPY,-4.447944,502,ols,0.376454,-0.340054,0.716508,550000,0.716508,False,False,False,,False,True,False,False,False,False,True,False,False,0.163631,0.793388,0.161813,-0.554695
LABU,XBI,2.989649,502,ols,0.149944,-0.113544,0.263488,60000,0.263488,False,False,False,,False,True,False,False,False,False,True,False,False,0.262456,0.785229,0.121641,-0.141847
LABD,XBI,-2.995377,502,ols,0.08474500000000001,-0.048345,0.13309,400000,0.13309,False,False,True,,False,True,True,False,True,False,False,False,False,0.262456,0.787041,0.249363,0.11627299999999999
SOXL,SOXX,2.959548,502,ols,0.0098,0.026600000000000002,0.0,4800000,0.0,False,False,False,,True,False,False,False,True,False,False,False,False,0.375759,1.11303,0.127887,0.127887
CHAU,ASHR,1.967192,502,ols,0.014343999999999999,0.022056,0.0,100000,0.0,False,False,False,,True,False,False,False,True,False,False,False,False,0.260789,0.513941,0.051357,0.051357
CWEB,KWEB,1.985689,502,ols,0.005424,0.030976,0.0,100000,0.0,False,False,False,,True,False,False,False,True,False,False,False,False,0.354644,0.704736,0.068157,0.068157
ERX,XLE,1.986042,502,ols,0.052759,-0.016359,0.069118,30000,0.069118,False,False,False,,True,False,False,False,True,False,False,False,False,0.218961,0.435477,0.061728,-0.007390000000000001
NUGT,GDX,1.980683,502,ols,0.024928,0.011472,0.013456,200000,0.013456,False,False,False,,True,False,False,False,True,False,False,False,False,0.373756,0.741004,0.055434,0.041978
JNUG,GDXJ,1.969795,502,ols,0.061020000000000005,-0.024620000000000003,0.08564000000000001,200000,0.08564000000000001,False,False,False,,False,True,False,False,False,True,True,False,False,0.417133,0.823847,0.053145,-0.03249500000000001
GUSH,XOP,2.011176,502,ols,0.026362,0.010038,0.016323999999999998,500000,0.016323999999999998,False,False,False,,True,False,False,False,True,False,False,False,False,0.284224,0.572059,0.062579,0.046255
URAA,URA,1.933684,418,ols,0.02388,0.01252,0.011359999999999999,70000,0.011359999999999999,False,False,False,,True,False,False,False,True,False,False,False,False,0.429955,0.873165,0.197378,0.186018
MSTU,MSTR,1.965397,360,ols,0.316508,-0.280108,0.596616,100000,0.596616,False,False,False,,False,True,False,False,False,False,True,False,False,0.953305,1.741843,0.403499,-0.19311700000000004
NVDX,NVDA,1.998123,502,ols,0.178427,-0.14202700000000001,0.320454,550000,0.320454,False,False,False,,False,True,False,False,False,False,True,False,False,0.496518,0.993205,0.164785,-0.15566900000000003
TSLT,TSLA,1.99254,502,ols,0.081784,-0.045384,0.127168,200000,0.127168,False,False,False,,False,True,False,False,False,False,True,False,False,0.628396,1.252559,0.163009,0.035840999999999984
BTCL,IBIT,2.005471,409,ols,0.042383,-0.0059830000000000005,0.048366,20000,0.048366,False,False,False,,True,False,False,False,True,False,False,False,False,0.516308,1.008137,0.184148,0.135782
ETU,ETHA,1.989522,334,ols,0.049348,-0.012948,0.062296000000000004,100000,0.062296000000000004,False,False,False,,True,False,False,False,True,False,False,False,False,0.755111,1.532454,0.173822,0.111526
CCUP,CRCL,1.981145,137,ols,0.193502,-0.157102,0.350604,400000,0.350604,False,False,False,,False,True,False,False,False,False,True,False,False,1.207689,1.913892,0.182329,-0.16827500000000004
CRWU,CRWV,1.988721,146,ols,0.163884,-0.12748400000000001,0.291368,150000,0.291368,False,False,False,,False,True,False,False,False,False,True,False,False,1.209994,1.958972,0.130376,-0.16099200000000002
AAPX,AAPL,1.994328,502,ols,0.119765,-0.083365,0.20312999999999998,15000,0.20312999999999998,False,False,False,,False,True,False,False,False,False,True,False,False,0.284338,0.568142,0.120222,-0.08290799999999998
GOOX,GOOGL,1.982068,502,ols,0.051519,-0.015119,0.066638,20000,0.066638,False,False,False,,True,False,False,False,True,False,False,False,False,0.298266,0.594155,0.115631,0.048992999999999995
MSFX,MSFT,2.008004,502,ols,0.05785,-0.02145,0.0793,1000,0.0793,False,False,False,,True,False,False,False,True,False,False,False,False,0.240145,0.483726,0.132076,0.052776
NFLU,NFLX,1.987949,353,ols,0.058373999999999995,-0.021974,0.080348,70000,0.080348,False,False,False,,False,True,False,False,False,True,True,False,False,0.315281,0.665156,0.118687,0.038339
ROBN,HOOD,2.010995,268,ols,0.085221,-0.048821,0.134042,300000,0.134042,False,False,False,,False,True,False,False,False,False,True,False,False,0.702131,1.545203,0.177927,0.04388500000000001
ARMU,ARM,1.997346,247,ols,0.24915099999999998,-0.212751,0.461902,3000,0.461902,False,False,False,,False,True,False,False,False,False,True,False,False,0.628458,1.14051,0.117733,-0.34416899999999995
DJTU,DJT,2.002405,247,ols,0.234057,-0.197657,0.431714,250000,0.431714,False,False,False,,False,True,False,False,False,False,True,False,False,1.053907,1.48959,0.386131,-0.045582999999999985
RBLU,RBLX,2.021443,247,ols,0.057669,-0.021269,0.078938,100000,0.078938,False,False,False,,True,False,False,False,True,False,False,False,False,0.519007,1.127392,0.173469,0.09453100000000002
SNOU,SNOW,2.014833,211,ols,0.046984000000000005,-0.010584,0.05756800000000001,4000,0.05756800000000001,False,False,False,,True,False,False,False,True,False,False,False,False,0.53327,0.994702,0.104971,0.04740299999999999
SMUP,SMR,2.063448,147,ols,0.169153,-0.132753,0.301906,9400000,0.301906,False,False,False,,False,True,False,False,False,False,True,False,False,1.245521,2.414049,1.389757,1.087851
DKUP,DKNG,1.983136,144,ols,0.060195,-0.023795,0.08399,5000,0.08399,False,False,False,,False,True,False,False,False,True,True,False,False,0.476453,0.983236,0.13379,0.0498
BULU,BULL,1.974986,144,ols,0.193046,-0.156646,0.349692,2000,0.349692,False,False,False,,False,True,False,False,False,False,True,False,False,2.731888,1.167148,0.440256,0.09056399999999998
GLXU,GLXY,2.013621,138,ols,0.096385,-0.059985,0.15637,100000,0.15637,False,False,False,,False,True,False,False,False,False,True,False,False,0.882576,1.814943,0.186371,0.030001
AFRU,AFRM,1.965787,112,ols,0.151035,-0.114635,0.26567,550000,0.26567,False,False,False,,False,True,False,False,False,False,True,False,False,0.759414,1.210608,0.240069,-0.025601000000000013
AXUP,AXON,1.968583,112,ols,0.128506,-0.092106,0.220612,100,0.220612,False,False,False,,False,True,False,False,False,False,True,True,False,0.526179,1.089843,0.194217,-0.026395000000000002
KTUP,KTOS,2.01909,112,ols,0.143519,-0.107119,0.250638,10000,0.250638,False,False,False,,False,True,False,False,False,False,True,False,False,0.539101,1.542089,0.215197,-0.03544100000000003
TTDU,TTD,1.985102,111,ols,0.17289100000000002,-0.136491,0.30938200000000005,300,0.30938200000000005,False,False,False,,False,True,False,False,False,False,True,True,False,0.600969,0.852773,0.247288,-0.06209400000000004
BKNU,BKNG,2.024757,111,ols,0.135324,-0.098924,0.234248,2000,0.234248,False,False,False,,False,True,False,False,False,False,True,False,False,0.283763,0.700021,0.150731,-0.08351700000000001
PXIU,UPXI,1.94637,111,ols,0.27971599999999996,-0.243316,0.5230319999999999,25000,0.5230319999999999,False,False,False,,False,True,False,False,False,False,True,False,False,2.990695,2.442303,0.670218,0.14718600000000004
BMNU,BMNR,1.941963,103,ols,0.20362100000000002,-0.167221,0.370842,1200000,0.370842,False,False,False,,False,True,False,False,False,False,True,False,False,8.454412,2.124031,0.686388,0.315546
SBTU,SBET,2.01961,87,ols,0.352444,-0.316044,0.668488,15000,0.668488,False,False,False,,False,True,False,False,False,False,True,False,False,3.655365,1.755216,0.115263,-0.553225
CIFU,CIFR,1.986642,64,ols,0.249539,-0.213139,0.46267800000000003,1000,0.46267800000000003,False,False,False,,False,True,False,False,False,False,True,False,False,1.139419,2.186404,0.371058,-0.09162000000000003
SOLX,GSOL,1.969182,57,ols,0.11638,-0.07998,0.19635999999999998,3000,0.19635999999999998,False,False,False,,False,True,False,False,False,False,True,False,False,1.253043,1.648262,0.04717,-0.14919
XRPK,XRPZ,1.946524,57,ols,0.113644,-0.07724400000000001,0.190888,500,0.190888,False,False,False,,False,True,False,False,False,False,True,True,False,0.910407,1.818185,0.000891,-0.189997
XRPT,XRPZ,2.020535,63,ols,0.080486,-0.044086,0.124572,550000,0.124572,False,False,False,,False,True,False,False,False,False,True,False,False,0.910407,1.64762,0.088782,-0.03579
GMEU,GME,1.966364,211,ols,0.206088,-0.169688,0.375776,20000,0.375776,False,False,False,,False,True,False,False,False,False,True,False,False,1.125995,0.919618,0.398787,0.023011000000000004
APLX,APLD,1.994042,117,ols,0.147004,-0.110604,0.257608,2000,0.257608,False,False,False,,False,True,False,False,False,False,True,False,False,1.318789,2.230858,0.244118,-0.013490000000000002
APPX,APP,1.983799,210,ols,0.064858,-0.028458,0.093316,200000,0.093316,False,False,False,,False,True,False,False,False,True,True,False,False,0.811153,1.422547,0.111811,0.018494999999999998
ARCX,ACHR,1.989721,179,ols,0.145182,-0.10878199999999999,0.25396399999999997,15000,0.25396399999999997,False,False,False,,False,True,False,False,False,False,True,False,False,0.86843,1.472038,0.195527,-0.05843699999999996
ASTX,ASTS,1.990327,158,ols,0.068058,-0.031658,0.099716,100000,0.099716,False,False,False,,False,True,False,False,False,True,True,False,False,1.284259,2.063711,0.164792,0.065076
AURU,AUR,1.879947,94,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,0.909499,1.225116,1.162736,
BEX,BE,1.985361,70,ols,0.138825,-0.102425,0.24125000000000002,70000,0.24125000000000002,False,False,False,,False,True,False,False,False,False,True,False,False,0.971711,2.116495,0.090786,-0.15046400000000001
BLSX,BLSH,2.050833,85,ols,0.066642,-0.030242,0.09688400000000001,5000,0.09688400000000001,False,False,False,,False,True,False,False,False,True,True,False,False,0.830728,1.487206,0.033843,-0.06304100000000001
CEGX,CEG,1.98497,158,ols,0.064275,-0.027875,0.09215,55000,0.09215,False,False,False,,False,True,False,False,False,True,True,False,False,0.592902,0.923351,0.087017,-0.005132999999999999
CELT,CELH,1.984017,96,ols,0.035322,0.001078,0.034244,500,0.034244,False,False,False,,True,False,False,False,True,False,False,True,False,0.631231,1.244168,0.100705,0.066461
CLSX,CLSK,2.004354,112,ols,0.139407,-0.10300700000000002,0.24241400000000002,55000,0.24241400000000002,False,False,False,,False,True,False,False,False,False,True,False,False,0.999493,2.159125,0.261067,0.018652999999999975
COZX,CORZ,2.044834,76,ols,0.045254,-0.008853999999999999,0.054108,55000,0.054108,False,False,False,,True,False,False,False,True,False,False,False,False,0.871118,1.467224,0.278354,0.224246
CRDU,CRDO,1.9827,111,ols,0.105728,-0.069328,0.175056,100000,0.175056,False,False,False,,False,True,False,False,False,False,True,False,False,0.890449,1.680644,0.150237,-0.02481899999999998
CSEX,CLS,2.003557,70,ols,0.073308,-0.036907999999999996,0.110216,40000,0.110216,False,False,False,,False,True,False,False,False,True,True,False,False,0.697911,1.55067,0.074453,-0.03576299999999999
CWVX,CRWV,1.988484,157,ols,0.039881,-0.003481,0.043362,150000,0.043362,False,False,False,,True,False,False,False,True,False,False,False,False,1.209994,1.932422,-0.048311,-0.091673
DASX,DASH,2.017729,85,ols,0.044546,-0.008146,0.052692,3000,0.052692,False,False,False,,True,False,False,False,True,False,False,False,False,0.402121,1.095615,0.065365,0.012673000000000004
DOGD,DDOG,2.015651,136,ols,0.16101,-0.12461,0.28562,10000,0.28562,False,False,False,,False,True,False,False,False,False,True,False,False,0.470803,1.210681,0.075306,-0.210314
ENPX,ENPH,2.018672,112,ols,0.189321,-0.152921,0.342242,2000,0.342242,False,False,False,,False,True,False,False,False,False,True,False,False,0.722013,1.685759,0.196703,-0.145539
FLYT,FLY,1.990432,85,ols,0.16997,-0.13357,0.30354000000000003,20000,0.30354000000000003,False,False,False,,False,True,False,False,False,False,True,False,False,1.076414,2.336271,0.272287,-0.03125300000000003
GEVX,GEV,1.993553,158,ols,0.042012,-0.005612000000000001,0.047624,30000,0.047624,False,False,False,,True,False,False,False,True,False,False,False,False,0.533131,1.016295,0.085646,0.038022
IREX,IREN,1.981464,85,ols,0.25463,-0.21823,0.47286000000000006,100000,0.47286000000000006,False,False,False,,False,True,False,False,False,False,True,False,False,1.073046,2.245631,0.240305,-0.23255500000000007
JOBX,JOBY,1.98348,116,ols,0.224803,-0.188403,0.41320599999999996,10000,0.41320599999999996,False,False,False,,False,True,False,False,False,False,True,False,False,0.808026,1.530169,0.261588,-0.15161799999999998
LABX,ALAB,1.9942,136,ols,0.040026,-0.003626,0.043651999999999996,350000,0.043651999999999996,False,False,False,,True,False,False,False,True,False,False,False,False,0.920293,1.802374,0.100712,0.05706
LRCU,LRCX,2.044561,131,ols,0.100371,-0.063971,0.164342,15000,0.164342,False,False,False,,False,True,False,False,False,False,True,False,False,0.482897,1.052832,0.136594,-0.027747999999999995
LYFX,LYFT,1.913596,94,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,0.589961,1.077054,0.38431,
MDBX,MDB,1.99478,131,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,0.646881,1.51721,0.01905,
NEBX,NBIS,2.000401,117,ols,0.06455899999999999,-0.028159,0.092718,100000,0.092718,False,False,False,,False,True,False,False,False,True,True,False,False,1.108081,1.747568,0.222146,0.12942800000000002
NETX,NET,1.613408,94,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,0.500609,1.047594,-0.012081,
NNEX,NNE,1.993185,70,ols,0.18420899999999998,-0.147809,0.332018,1000,0.332018,False,False,False,,False,True,False,False,False,False,True,False,False,1.545999,1.788021,0.045066,-0.286952
NVTX,NVTS,2.000637,117,ols,0.23102699999999998,-0.19462700000000002,0.425654,25000,0.425654,False,False,False,,False,True,False,False,False,False,True,False,False,1.595581,2.483164,0.314449,-0.111205
NWMX,NEM,1.221852,68,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,0.403465,0.82231,-0.770006,
OKTX,OKTA,1.692947,80,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,0.454795,0.911288,1.194727,
OPEX,OPEN,1.990996,85,ols,0.31498899999999996,-0.278589,0.5935779999999999,90000,0.5935779999999999,False,False,False,,False,True,False,False,False,False,True,False,False,1.295199,1.97029,0.384258,-0.20931999999999995
PONX,PONY,2.015494,117,ols,0.199427,-0.163027,0.362454,20000,0.362454,False,False,False,,False,True,False,False,False,False,True,False,False,1.274528,1.588261,0.177344,-0.18511
QBTX,QBTS,1.993001,210,ols,0.10284499999999999,-0.066445,0.16929,250000,0.16929,False,False,False,,False,True,False,False,False,False,True,False,False,1.423254,2.454025,0.232645,0.063355
QSX,QS,1.697939,67,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,0.885381,1.438607,-0.605105,
QUBX,QUBT,1.968722,170,ols,0.273415,-0.237015,0.51043,20000,0.51043,False,False,False,,False,True,False,False,False,False,True,False,False,1.744726,2.023822,0.33246,-0.17797000000000007
RGTU,RGTI,1.986563,170,ols,0.317492,-0.281092,0.598584,85000,0.598584,False,False,False,,False,True,False,False,False,False,True,False,False,1.497656,2.202116,0.21086,-0.387724
SMU,SMR,1.986417,158,ols,0.152343,-0.115943,0.268286,40000,0.268286,False,False,False,,False,True,False,False,False,False,True,False,False,1.245521,2.111108,0.252698,-0.015588000000000046
SNPX,SNPS,1.930881,70,ols,0.144642,-0.10824199999999999,0.252884,1000,0.252884,False,False,False,,False,True,False,False,False,False,True,False,False,0.480442,0.817416,0.092537,-0.16034700000000002
SRPU,SRPT,1.946471,85,ols,0.131869,-0.09546900000000001,0.22733799999999998,15000,0.22733799999999998,False,False,False,,False,True,False,False,False,False,True,False,False,0.836315,1.817579,0.215669,-0.011668999999999985
TARK,ARKK,1.976536,502,ols,0.22775800000000002,-0.191358,0.41911600000000004,15000,0.41911600000000004,False,False,False,,False,True,False,False,False,False,True,False,False,0.400077,0.792059,0.074542,-0.34457400000000005
TEMT,TEM,1.984794,198,ols,0.072981,-0.036581,0.109562,7000,0.109562,False,False,False,,False,True,False,False,False,True,True,False,False,1.026133,1.354285,0.167418,0.057856000000000005
UNX,U,2.026079,112,ols,0.16230599999999998,-0.125906,0.28821199999999997,30000,0.28821199999999997,False,False,False,,False,True,False,False,False,False,True,False,False,0.724437,1.740328,0.160059,-0.12815299999999996
UPSX,UPST,1.986749,179,ols,0.098954,-0.062554,0.16150799999999998,25000,0.16150799999999998,False,False,False,,False,True,False,False,False,False,True,False,False,0.894277,1.427729,0.190448,0.02894000000000002
VOYX,VOYG,1.975108,117,ols,0.36604,-0.32964,0.69568,3000,0.69568,False,False,False,,False,True,False,False,False,False,True,False,False,0.88452,1.697415,0.332264,-0.36341599999999996
WULX,WULF,1.991117,85,ols,0.12342,-0.08702,0.21044000000000002,900,0.21044000000000002,False,False,False,,False,True,False,False,False,False,True,True,False,1.177511,2.087631,0.255768,0.04532799999999998
CRMU,CRML,1.962421,11,ols_short_history,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,1.812071,1.811658,-0.225331,
UECG,UEC,1.974573,11,ols_short_history,0.044729,-0.008329,0.053057999999999994,200,0.053057999999999994,False,False,False,,True,False,False,False,True,False,False,True,False,0.697475,0.958756,0.528509,0.475451
DNNG,DNN,1.934119,11,ols_short_history,0.098139,-0.061738999999999995,0.159878,1000,0.159878,False,False,False,,False,True,False,False,False,False,True,False,False,0.607134,0.760405,0.554816,0.394938
RCAX,RCAT,2.053,16,ols_short_history,0.107905,-0.071505,0.17941000000000001,7000,0.17941000000000001,False,False,False,,False,True,False,False,False,False,True,False,False,1.244505,2.184294,0.241374,0.06196399999999999
RDWU,RDW,2.006466,18,ols_short_history,0.147233,-0.110833,0.258066,15000,0.258066,False,False,False,,False,True,False,False,False,False,True,False,False,1.059449,2.407296,0.86055,0.602484
OKLL,OKLO,1.997279,170,ols,0.179116,-0.14271599999999998,0.321832,550000,0.321832,False,False,False,,False,True,False,False,False,False,True,False,False,1.290261,2.077716,0.282365,-0.03946700000000003
GDXU,GDX,3.04495,502,ols,0.025755,0.010645,0.01511,40000,0.01511,False,False,False,,True,False,False,False,True,False,False,False,False,0.373756,1.141061,0.200715,0.185605
MRNX,MRNA,2.024787,15,ols_short_history,0.054309,-0.017908999999999998,0.072218,1000,0.072218,False,False,False,,True,False,False,False,True,False,False,False,False,0.659987,1.036091,-0.202646,-0.274864
ZETX,ZETA,2.090362,15,ols_short_history,0.120948,-0.08454800000000001,0.205496,5000,0.205496,False,False,False,,False,True,False,False,False,False,True,False,False,0.754722,1.972753,-0.286314,-0.49181
LITX,LITE,1.925254,21,ols_short_history,0.08348000000000001,-0.047080000000000004,0.13056,50000,0.13056,False,False,False,,False,True,False,False,False,False,True,False,False,0.689504,1.233641,-0.495378,-0.625938
SNXX,SNDX,1.43684,21,ols_short_history,0.09532500000000001,-0.058925,0.15425,1000000,0.15425,False,False,False,,False,True,False,False,False,False,True,False,False,0.604534,2.148721,-7.924775,-8.079025
WDCX,WDC,2.082464,21,ols_short_history,0.121763,-0.08536300000000001,0.207126,150000,0.207126,False,False,False,,False,True,False,False,False,False,True,False,False,0.53384,1.954203,0.092852,-0.114274
LNOK,NOK,1.960276,25,ols_short_history,0.111951,-0.07555100000000001,0.187502,300,0.187502,False,False,False,,False,True,False,False,False,False,True,True,False,0.361955,0.896836,0.084494,-0.103008
USGG,USAR,2.018912,30,ols,0.267214,-0.230814,0.498028,100000,0.498028,False,False,False,,False,True,False,False,False,False,True,False,False,1.193008,2.613403,0.126367,-0.371661
ONDG,ONDS,1.998453,30,ols,0.214803,-0.17840299999999998,0.39320599999999994,85000,0.39320599999999994,False,False,False,,False,True,False,False,False,False,True,False,False,1.319827,2.307477,0.175663,-0.21754299999999993
PLUL,PLUG,1.991082,30,ols,0.045786,-0.009386,0.055172,700,0.055172,False,False,False,,True,False,False,False,True,False,False,True,False,1.036884,1.802872,-0.06741,-0.122582
ALBG,ALB,1.988115,30,ols,0.10058099999999999,-0.064181,0.164762,2000,0.164762,False,False,False,,False,True,False,False,False,False,True,False,False,0.608431,1.350766,0.087995,-0.07676699999999999
UUUG,UUUU,2.006639,30,ols,0.090675,-0.054275000000000004,0.14495000000000002,15000,0.14495000000000002,False,False,False,,False,True,False,False,False,False,True,False,False,0.771853,2.380851,0.210599,0.06564899999999999
HUTG,HUT,2.00183,30,ols,0.08499599999999999,-0.048596,0.133592,7000,0.133592,False,False,False,,False,True,False,False,False,False,True,False,False,1.004802,2.222206,0.100549,-0.03304299999999999
XPEG,XPEV,1.9481,28,ols_short_history,0.105011,-0.068611,0.173622,400,0.173622,False,False,False,,False,True,False,False,False,False,True,True,False,0.694695,0.932339,0.034655,-0.138967
