ETF,Underlying,Beta,Beta_n_obs,Beta_source,borrow_fee_annual,shares_available,borrow_current,borrow_spiking,borrow_missing_from_ftp,borrow_price_ref,borrow_current_raw_annual,borrow_floor_factor,protected,borrow_leq_low,borrow_gt_low,protected_ok,protected_bad,purgatory,exclude_borrow_gt_low,exclude_no_shares,exclude_borrow_spike,vol_etf_annual,gross_decay_annual,vol_underlying_annual,expected_gross_decay_annual,blended_gross_decay,net_decay_annual,decay_score,maint_pct_long,maint_pct_short,init_pct_long,init_pct_short,bucket,bucket4_net_edge_annual,inverse_shortable,borrow_annual,strategy_tag,long_usd,short_usd,underlying_target_usd,etf_target_usd,underlying_target_from_b12_usd,underlying_target_from_b4_usd,underlying_internalized_usd,underlying_external_trade_usd,sleeve
HODU,HOOD,2.008383,102,ols,0.108953,10000,0.108953,False,False,11.039999961853027,0.108953,1.0,False,True,False,False,False,False,False,False,False,1.442079,0.637986,0.664898,0.447664,0.524699,0.5290330000000001,0.415746,0.50209575,0.6025149,0.50209575,0.6025149,bucket_1,,False,0.108953,ETF_LS,2969.4012505231494,-1478.5034779338152,2969.4012505231494,-1478.5034779338152,11907.441037510685,0.0,-0.0,11907.441037510685,core_leveraged
LINT,INTC,1.989126,102,ols,0.14542,15000,0.14542,False,False,70.0999984741211,0.14542,1.0,False,True,False,False,False,False,False,False,False,1.446506,0.583359,0.636894,0.399042,0.473646,0.4379389999999999,0.328226,0.4972815,0.5967378,0.5,0.5967378,bucket_1,,False,0.14542,ETF_LS,1080.3923133373635,-543.1492591909026,1080.3923133373635,-543.1492591909026,5853.970377524554,0.0,-0.0,5853.970377524554,core_leveraged
ELIL,LLY,1.993105,266,ols,0.106386,4000,0.106386,False,False,19.547700881958008,0.106386,1.0,False,True,False,False,False,False,False,False,False,0.825484,0.273631,0.414349,0.169914,0.273631,0.167245,0.167245,0.49827625,0.5979315,0.5,0.5979315,bucket_1,,False,0.106386,ETF_LS,640.2872987698779,-321.2511627685837,640.2872987698779,-321.2511627685837,640.2872987698779,0.0,-0.0,640.2872987698779,core_leveraged
LMTL,LMT,1.99851,176,ols,0.1030219999999999,7000,0.1030219999999999,False,False,41.77840042114258,0.1030219999999999,1.0,False,True,False,False,False,False,False,False,False,0.484871,0.158314,0.261102,0.068022,0.131083,0.055292,0.028061,0.4996275,0.599553,0.5,0.599553,bucket_1,,False,0.1030219999999999,ETF_LS,640.8663738887751,-320.67208764968655,640.8663738887751,-320.67208764968655,640.8663738887751,0.0,-0.0,640.8663738887751,core_leveraged
METU,META,1.998376,467,ols,0.06991,200000,0.06991,False,False,30.180700302124023,0.06991,1.0,False,True,False,False,False,False,False,False,False,0.714349,0.239087,0.356559,0.126825,0.239087,0.169177,0.169177,0.499594,0.5995128,0.5,0.5995128,bucket_1,,False,0.06991,ETF_LS,986.5098402278763,-493.65576859803974,986.5098402278763,-493.65576859803974,12955.500017675216,0.0,-0.0,12955.500017675216,core_leveraged
MRVU,MRVL,2.009601,45,ols,0.4087199999999999,20000,0.4087199999999999,False,False,69.44000244140625,0.4087199999999999,1.0,False,False,True,False,False,True,True,False,False,1.407904,0.549297,0.576298,0.336918,0.374843,0.140577,-0.0338769999999999,0.50240025,0.6028802999999999,0.50240025,0.6028802999999999,bucket_1,,False,0.4087199999999999,ETF_LS,0.0,0.0,0.0,0.0,2020.3875087876663,0.0,-0.0,2020.3875087876663,
MSFU,MSFT,1.991939,499,ols,0.035254,300000,0.035254,False,False,28.870100021362305,0.035254,1.0,False,True,False,False,False,False,False,False,False,0.49082,0.161669,0.244709,0.05916,0.161669,0.126415,0.126415,0.49798475,0.5975817,0.5,0.5975817,bucket_1,,False,0.035254,ETF_LS,1298.7801799524636,-652.0180487216043,1298.7801799524636,-652.0180487216043,2814.3208001717694,0.0,-0.0,2814.3208001717694,core_leveraged
MUU,MU,1.993801,380,ols,0.057358,150000,0.057358,False,False,196.62950134277344,0.057358,1.0,False,True,False,False,False,False,False,False,False,1.176313,0.513887,0.589367,0.34413,0.513887,0.4565289999999999,0.4565289999999999,0.49845025,0.5981403,0.5,0.5981403,bucket_1,,False,0.057358,ETF_LS,4666.500638821159,-2340.5047137709125,4666.500638821159,-2340.5047137709125,9743.808169874257,0.0,-0.0,9743.808169874257,core_leveraged
NFXL,NFLX,1.995361,385,ols,0.054156,4000,0.054156,False,False,28.584999084472656,0.054156,1.0,False,True,False,False,False,False,False,False,False,0.675408,0.232066,0.337083,0.112836,0.232066,0.1779099999999999,0.1779099999999999,0.49884025,0.5986083,0.5,0.5986083,bucket_1,,False,0.054156,ETF_LS,1460.20201720105,-731.7984150241737,1460.20201720105,-731.7984150241737,3072.43881894302,0.0,-0.0,3072.43881894302,core_leveraged
NVDU,NVDA,1.986643,499,ols,0.05131,65000,0.05131,False,False,123.44000244140624,0.05131,1.0,False,True,False,False,False,False,False,False,False,0.681157,0.34243,0.341516,0.114307,0.34243,0.29112,0.29112,0.49666075,0.5959928999999999,0.5,0.5959928999999999,bucket_1,,False,0.05131,ETF_LS,2861.2140501135705,-1440.2255715362903,2861.2140501135705,-1440.2255715362903,11160.048372247718,0.0,-0.0,11160.048372247718,core_leveraged
ORCU,ORCL,2.004581,102,ols,0.1156349999999999,100000,0.1156349999999999,False,False,12.989999771118164,0.1156349999999999,1.0,False,True,False,False,False,False,False,False,False,1.139523,0.39843,0.61536,0.381274,0.388218,0.282795,0.272583,0.50114525,0.6013742999999999,0.50114525,0.6013742999999999,bucket_1,,False,0.1156349999999999,ETF_LS,1127.6939907241715,-562.5584552204034,1127.6939907241715,-562.5584552204034,1127.6939907241715,0.0,-0.0,1127.6939907241715,core_leveraged
PALU,PANW,2.005106,266,ols,0.0543569999999999,10000,0.0543569999999999,False,False,13.6899995803833,0.0543569999999999,1.0,False,True,False,False,False,False,False,False,False,0.693123,0.242801,0.345707,0.12043,0.242801,0.188444,0.188444,0.5012765,0.6015318,0.5012765,0.6015318,bucket_1,,False,0.0543569999999999,ETF_LS,1579.807781949629,-787.8924016733425,1579.807781949629,-787.8924016733425,3124.0151575769833,0.0,-0.0,3124.0151575769833,core_leveraged
PLTU,PLTR,1.991987,337,ols,0.055548,350000,0.055548,False,False,42.2599983215332,0.055548,1.0,False,True,False,False,False,False,False,False,False,1.060008,0.49635,0.530917,0.278494,0.49635,0.440802,0.440802,0.49799675,0.5975961,0.5,0.5975961,bucket_1,,False,0.055548,ETF_LS,4524.286677280676,-2271.2430740163845,4524.286677280676,-2271.2430740163845,14795.178332808488,0.0,-0.0,14795.178332808488,core_leveraged
QCMU,QCOM,2.002565,205,ols,0.059828,7000,0.059828,False,False,16.489999771118164,0.059828,1.0,False,True,False,False,False,False,False,False,False,0.634315,0.212656,0.322379,0.104328,0.192452,0.152828,0.132624,0.50064125,0.6007695000000001,0.50064125,0.6007695000000001,bucket_1,,False,0.059828,ETF_LS,793.9351270243056,-396.4591047103617,793.9351270243056,-396.4591047103617,1432.1804470327888,0.0,-0.0,1432.1804470327888,core_leveraged
SHPU,SHOP,2.010584,176,ols,0.097609,25000,0.097609,False,False,16.530000686645508,0.097609,1.0,False,True,False,False,False,False,False,False,False,1.030652,0.348807,0.551182,0.308642,0.336694,0.251198,0.239085,0.502646,0.6031752,0.502646,0.6031752,bucket_1,,False,0.097609,ETF_LS,1158.1295884218525,-576.0165148145278,1158.1295884218525,-576.0165148145278,1158.1295884218525,0.0,-0.0,1158.1295884218525,core_leveraged
SOFA,SOFI,1.974676,46,ols,0.053303,15000,0.053303,False,False,19.450000762939453,0.053303,1.0,False,True,False,False,False,False,False,False,False,0.888935,0.194154,0.536764,0.277264,0.262093,0.140851,0.20879,0.493669,0.5924028,0.5,0.5924028,bucket_1,,False,0.053303,ETF_LS,1843.8140253859376,-933.7299006955761,1843.8140253859376,-933.7299006955761,1843.8140253859376,0.0,-0.0,1843.8140253859376,core_leveraged
TSLL,TSLA,1.994199,499,ols,0.064991,1000000,0.064991,False,False,13.06999969482422,0.064991,1.0,False,True,False,False,False,False,False,False,False,0.976435,0.489249,0.489837,0.237856,0.489249,0.4242579999999999,0.4242579999999999,0.49854975,0.5982597,0.5,0.5982597,bucket_1,,False,0.064991,ETF_LS,4106.500826207689,-2059.2231899663416,4106.500826207689,-2059.2231899663416,19401.271412695463,0.0,-0.0,19401.271412695463,core_leveraged
TSMX,TSM,1.99584,385,ols,0.195135,750000,0.195135,False,False,65.5739974975586,0.195135,1.0,False,True,False,False,False,False,False,False,False,0.702361,0.276519,0.34961,0.121466,0.276519,0.081384,0.081384,0.49896,0.598752,0.5,0.598752,bucket_1,,False,0.195135,ETF_LS,640.5805794291161,-320.9578821093455,640.5805794291161,-320.9578821093455,4885.454901009152,0.0,-0.0,4885.454901009152,core_leveraged
XOMX,XOM,1.980891,248,ols,0.0525049999999999,10000,0.0525049999999999,False,False,42.19990158081055,0.0525049999999999,1.0,False,True,False,False,False,False,False,False,False,0.462078,0.155784,0.233584,0.053008,0.154153,0.103279,0.101648,0.49522275,0.5942672999999999,0.5,0.5942672999999999,bucket_1,,False,0.0525049999999999,ETF_LS,638.9709937784994,-322.56746775996226,638.9709937784994,-322.56746775996226,638.9709937784994,0.0,-0.0,638.9709937784994,core_leveraged
YINN,FXI,2.974948,499,ols,0.014608,1000000,0.014608,False,False,37.130001068115234,0.014608,1.0,False,True,False,False,False,False,False,False,False,0.586899,0.366589,0.199567,0.116999,0.366589,0.351981,0.351981,0.743737,0.8924844,0.743737,0.8924844,bucket_1,,False,0.014608,ETF_LS,4217.2928516624,-1417.6022073872887,4217.2928516624,-1417.6022073872887,4217.2928516624,0.0,-0.0,4217.2928516624,core_leveraged
MEXX,EWW,2.956301,499,ols,0.051066,7000,0.051066,False,False,32.95989990234375,0.051066,1.0,False,True,False,False,False,False,False,False,False,0.63615,0.298155,0.214161,0.132628,0.298155,0.247089,0.247089,0.73907525,0.8868902999999999,0.73907525,0.8868902999999999,bucket_1,,False,0.051066,ETF_LS,2291.7799496127896,-775.2187445097064,2291.7799496127896,-775.2187445097064,2291.7799496127896,0.0,-0.0,2291.7799496127896,core_leveraged
KORU,EWY,2.933988,499,ols,0.041982,100000,0.041982,False,False,481.2099914550781,0.041982,1.0,False,True,False,False,False,False,False,False,False,1.067013,0.388441,0.36278,0.373395,0.388441,0.3464589999999999,0.3464589999999999,0.733497,0.8801963999999999,0.733497,0.8801963999999999,bucket_1,,False,0.041982,ETF_LS,3571.418433501841,-1217.257341714363,3571.418433501841,-1217.257341714363,3571.418433501841,0.0,-0.0,3571.418433501841,core_leveraged
SOXL,SOXX,2.963729,499,ols,0.016871,1800000,0.016871,False,False,92.28060150146484,0.016871,1.0,False,True,False,False,False,False,False,False,False,0.967065,0.542878,0.323522,0.304577,0.542878,0.526007,0.526007,0.74093225,0.8891186999999999,0.74093225,0.8891186999999999,bucket_1,,False,0.016871,ETF_LS,6058.402935807567,-2044.182493003769,6058.402935807567,-2044.182493003769,6058.402935807567,0.0,-0.0,6058.402935807567,core_leveraged
CHAU,ASHR,1.966859,499,ols,,0,,False,True,22.950000762939453,,1.0,False,False,False,False,False,False,False,True,False,0.323753,0.115763,0.164154,0.025622,0.115763,0.115763,0.115763,0.49171475,1.0,0.5,1.0,bucket_1,,False,,ETF_LS,2004.046137246506,-1018.9068648268666,2004.046137246506,-1018.9068648268666,2004.046137246506,0.0,-0.0,2004.046137246506,core_leveraged
CWEB,KWEB,1.987541,499,ols,0.013987,1000000,0.013987,False,False,29.75,0.013987,1.0,False,True,False,False,False,False,False,False,False,0.525506,0.187154,0.262977,0.06787,0.187154,0.173167,0.173167,0.49688525,0.5962623,0.5,0.5962623,bucket_1,,False,0.013987,ETF_LS,2350.7757513890247,-1182.7558532825358,2350.7757513890247,-1182.7558532825358,2350.7757513890247,0.0,-0.0,2350.7757513890247,core_leveraged
NUGT,GDX,1.976731,499,ols,0.013116,150000,0.013116,False,False,214.0,0.013116,1.0,False,True,False,False,False,False,False,False,False,0.879848,0.211433,0.444019,0.190325,0.211433,0.198317,0.198317,0.49418275,0.5930193,0.5,0.5930193,bucket_1,,False,0.013116,ETF_LS,2668.348901254565,-1349.8796251258088,2668.348901254565,-1349.8796251258088,8198.686265209813,0.0,-0.0,8198.686265209813,core_leveraged
JNUG,GDXJ,1.974016,499,ols,0.0353739999999999,100000,0.0353739999999999,False,False,233.5,0.0353739999999999,1.0,False,True,False,False,False,False,False,False,False,0.973023,0.246624,0.488668,0.22957,0.246624,0.21125,0.21125,0.493504,0.5922048,0.5,0.5922048,bucket_1,,False,0.0353739999999999,ETF_LS,2295.890118833566,-1163.0554761630938,2295.890118833566,-1163.0554761630938,2295.890118833566,0.0,-0.0,2295.890118833566,core_leveraged
GUSH,XOP,2.010398,499,ols,0.034983,350000,0.034983,False,False,34.599998474121094,0.034983,1.0,False,True,False,False,False,False,False,False,False,0.546756,0.150177,0.272724,0.075542,0.150177,0.115194,0.115194,0.5025995,0.6031194,0.5025995,0.6031194,bucket_1,,False,0.034983,ETF_LS,1174.1266156988995,-584.0269517274189,1174.1266156988995,-584.0269517274189,1174.1266156988995,0.0,-0.0,1174.1266156988995,core_leveraged
URAA,URA,1.926703,454,ols,0.026344,50000,0.026344,False,False,42.98500061035156,0.026344,1.0,False,True,False,False,False,False,False,False,False,0.91736,0.38222,0.480985,0.206533,0.38222,0.355876,0.355876,0.48167575,0.5780109,0.5,0.5780109,bucket_1,,False,0.026344,ETF_LS,4224.060768305704,-2192.3777397480067,4224.060768305704,-2192.3777397480067,4224.060768305704,0.0,-0.0,4224.060768305704,core_leveraged
TQQQ,QQQ,2.971078,499,ols,0.0073929999999999,9200000,0.0073929999999999,False,False,56.98500061035156,0.0073929999999999,1.0,False,True,False,False,False,False,False,False,False,0.501998,0.238383,0.16819,0.08283,0.238383,0.23099,0.23099,0.7427695,0.8913234,0.7427695,0.8913234,bucket_1,,False,0.0073929999999999,ETF_LS,3063.0625559408586,-1030.9599936254986,3063.0625559408586,-1030.9599936254986,3063.0625559408586,0.0,-0.0,3063.0625559408586,core_leveraged
SPXL,SPY,2.883006,499,ols,0.029438,150000,0.029438,False,False,235.0500030517578,0.029438,1.0,False,True,False,False,False,False,False,False,False,0.391471,0.169356,0.131013,0.04659,0.169356,0.139918,0.139918,0.7207515,0.8649017999999999,0.7207515,0.8649017999999999,bucket_1,,False,0.029438,ETF_LS,1598.918793800413,-554.6012716589604,1598.918793800413,-554.6012716589604,1598.918793800413,0.0,-0.0,1598.918793800413,core_leveraged
URTY,IWM,3.000071,499,ols,0.074606,150000,0.074606,False,False,70.16120147705078,0.074606,1.0,False,True,False,False,False,False,False,False,False,0.587965,0.253827,0.196292,0.115598,0.253827,0.179221,0.179221,0.75001775,0.9000213,0.75001775,0.9000213,bucket_1,,False,0.074606,ETF_LS,1045.670863652607,-348.5487055648373,1045.670863652607,-348.5487055648373,1045.670863652607,0.0,-0.0,1045.670863652607,core_leveraged
MSTU,MSTR,1.966622,396,ols,0.214644,750000,0.214644,False,False,6.790200233459473,0.214644,1.0,False,True,False,False,False,False,False,False,False,1.341588,1.065179,0.679735,0.439164,1.065179,0.850535,0.850535,0.4916555,0.5899866,0.5,0.5899866,bucket_1,,False,0.214644,ETF_LS,5610.405420838103,-2852.8133117793363,5610.405420838103,-2852.8133117793363,16218.433613818052,-225001.59467172893,16218.433613818052,-208783.16105791088,core_leveraged
NVDX,NVDA,1.997249,499,ols,0.136291,150000,0.136291,False,False,17.759899139404297,0.136291,1.0,False,True,False,False,False,False,False,False,False,0.685445,0.398798,0.341516,0.116152,0.398798,0.262507,0.262507,0.49931225,0.5991747,0.5,0.5991747,bucket_1,,False,0.136291,ETF_LS,640.731461006153,-320.80700053230873,640.731461006153,-320.80700053230873,11160.048372247718,0.0,-0.0,11160.048372247718,core_leveraged
TSLT,TSLA,1.992971,499,ols,0.080428,50000,0.080428,False,False,18.280000686645508,0.080428,1.0,False,True,False,False,False,False,False,False,False,0.976437,0.523287,0.489837,0.237416,0.523287,0.4428589999999999,0.4428589999999999,0.49824275,0.5978913,0.5,0.5978913,bucket_1,,False,0.080428,ETF_LS,3962.152496241724,-1988.0632965766804,3962.152496241724,-1988.0632965766804,19401.271412695463,0.0,-0.0,19401.271412695463,core_leveraged
BTCL,IBIT,2.006651,445,ols,0.042649,60000,0.042649,False,False,18.36989974975586,0.042649,1.0,False,True,False,False,False,False,False,False,False,0.874076,0.421709,0.436983,0.192863,0.421709,0.37906,0.37906,0.50166275,0.6019953,0.50166275,0.6019953,bucket_1,,False,0.042649,ETF_LS,4098.187958992159,-2042.3023031868318,4098.187958992159,-2042.3023031868318,16288.099981338313,0.0,-0.0,16288.099981338313,core_leveraged
ETU,ETHA,1.989362,370,ols,0.031397,30000,0.031397,False,False,6.919899940490723,0.031397,1.0,False,True,False,False,False,False,False,False,False,1.45303,0.726215,0.729605,0.523859,0.726215,0.694818,0.694818,0.4973405,0.5968086,0.5,0.5968086,bucket_1,,False,0.031397,ETF_LS,8087.104401550088,-4065.174865886696,8087.104401550088,-4065.174865886696,23548.099122899643,-74238.26050235872,23548.099122899643,-50690.16137945908,core_leveraged
CCUP,CRCL,1.985545,173,ols,0.219247,300000,0.219247,False,False,4.730100154876709,0.219247,1.0,False,True,False,False,False,False,False,False,False,1.940708,0.993948,1.177658,1.356952,1.107747,0.7747010000000001,0.8885000000000001,0.49638625,0.5956634999999999,0.5,0.5956634999999999,bucket_1,,False,0.219247,ETF_LS,5943.635165152786,-2993.45276241676,5943.635165152786,-2993.45276241676,27150.23368753412,-117068.20489964298,27150.23368753412,-89917.97121210885,core_leveraged
CRWU,CRWV,1.989064,183,ols,0.190975,45000,0.190975,False,False,9.141599655151367,0.190975,1.0,False,True,False,False,False,False,False,False,False,1.948813,1.081907,1.07926,1.145764,1.099392,0.890932,0.908417,0.497266,0.5967192,0.5,0.5967192,bucket_1,,False,0.190975,ETF_LS,6843.43452071614,-3440.530078829108,6843.43452071614,-3440.530078829108,26382.905906078566,-174827.15917473947,26382.905906078566,-148444.25326866092,core_leveraged
AAPX,AAPL,1.9923,499,ols,0.151734,20000,0.151734,False,False,29.290000915527344,0.151734,1.0,False,True,False,False,False,False,False,False,False,0.474139,0.185396,0.235556,0.054847,0.185396,0.033662,0.033662,0.498075,0.5976899999999999,0.5,0.5976899999999999,bucket_1,,False,0.151734,ETF_LS,640.2008745523767,-321.33758698608483,640.2008745523767,-321.33758698608483,2422.110841425067,0.0,-0.0,2422.110841425067,core_leveraged
GOOX,GOOGL,1.978336,499,ols,0.016888,90000,0.016888,False,False,75.31009674072266,0.016888,1.0,False,True,False,False,False,False,False,False,False,0.563419,0.20305,0.286601,0.07949,0.20305,0.186162,0.186162,0.494584,0.5935008,0.5,0.5935008,bucket_1,,False,0.016888,ETF_LS,2435.923951771484,-1231.2994111068513,2435.923951771484,-1231.2994111068513,3717.6542395652477,0.0,-0.0,3717.6542395652477,core_leveraged
MSFX,MSFT,2.006798,499,ols,0.085473,150000,0.085473,False,False,19.059999465942383,0.085473,1.0,False,True,False,False,False,False,False,False,False,0.493373,0.188841,0.244709,0.060495,0.188841,0.103368,0.103368,0.5016995,0.6020393999999999,0.5016995,0.6020393999999999,bucket_1,,False,0.085473,ETF_LS,641.7502810426446,-319.788180495817,641.7502810426446,-319.788180495817,2814.3208001717694,0.0,-0.0,2814.3208001717694,core_leveraged
NFLU,NFLX,1.991878,389,ols,0.051861,10000,0.051861,False,False,30.30010032653809,0.051861,1.0,False,True,False,False,False,False,False,False,False,0.677624,0.238098,0.337083,0.112244,0.238098,0.186237,0.186237,0.4979695,0.5975634,0.5,0.5975634,bucket_1,,False,0.051861,ETF_LS,1612.2368017419699,-809.4053961848917,1612.2368017419699,-809.4053961848917,3072.43881894302,0.0,-0.0,3072.43881894302,core_leveraged
ROBN,HOOD,2.011961,304,ols,0.0924339999999999,100000,0.0924339999999999,False,False,26.95009994506836,0.0924339999999999,1.0,False,True,False,False,False,False,False,False,False,1.336165,0.74208,0.664898,0.450053,0.74208,0.649646,0.649646,0.50299025,0.6035883,0.50299025,0.6035883,bucket_1,,False,0.0924339999999999,ETF_LS,6108.531875612757,-3036.108490976096,6108.531875612757,-3036.108490976096,11907.441037510685,0.0,-0.0,11907.441037510685,core_leveraged
DJTU,DJT,2.003337,283,ols,0.308803,150000,0.3374896095718673,False,False,1.830000042915344,0.308803,1.0928961492338718,False,True,False,False,False,False,False,False,False,1.377116,0.809088,0.687573,0.475126,0.809088,0.4715983904281327,0.4715983904281327,0.50083425,0.6010011000000001,0.50083425,0.6010011000000001,bucket_1,,False,0.3374896095718673,ETF_LS,641.3817619944339,-320.15669954402773,641.3817619944339,-320.15669954402773,641.3817619944339,0.0,-0.0,641.3817619944339,core_leveraged
RBLU,RBLX,2.019077,283,ols,0.096949,20000,0.096949,False,False,13.390000343322754,0.096949,1.0,False,True,False,False,False,False,False,False,False,1.093906,0.487492,0.542031,0.302258,0.487492,0.390543,0.390543,0.50476925,0.6057231,0.50476925,0.6057231,bucket_1,,False,0.096949,ETF_LS,2954.40953064455,-1463.2475782966922,2954.40953064455,-1463.2475782966922,2954.40953064455,0.0,-0.0,2954.40953064455,core_leveraged
SNOU,SNOW,2.001115,247,ols,,0,,False,True,16.010000228881836,,1.0,False,False,False,False,False,False,False,True,False,1.040557,0.375284,0.522499,0.273462,0.373264,0.375284,0.373264,0.50027875,1.0,0.50027875,1.0,bucket_1,,False,,ETF_LS,5035.059887106078,-2516.1272026375686,5035.059887106078,-2516.1272026375686,5035.059887106078,0.0,-0.0,5035.059887106078,core_leveraged
SMUP,SMR,1.98031,183,ols,0.174819,10000,0.174819,False,False,12.539999961853027,0.174819,1.0,False,True,False,False,False,False,False,False,False,2.013502,1.204715,1.047232,1.064517,1.166327,1.029896,0.9915079999999998,0.4950775,0.594093,0.5,0.594093,bucket_1,,False,0.174819,ETF_LS,8207.836632392147,-4144.723115265867,8207.836632392147,-4144.723115265867,17308.4473549937,-224692.63909426506,17308.4473549937,-207384.19173927137,core_leveraged
GLXU,GLXY,2.00899,174,ols,0.1036079999999999,35000,0.1036079999999999,False,False,9.159899711608888,0.1036079999999999,1.0,False,True,False,False,False,False,False,False,False,1.825895,1.011996,0.890914,0.804463,0.94776,0.908388,0.844152,0.5022475,0.6026969999999999,0.5022475,0.6026969999999999,bucket_1,,False,0.1036079999999999,ETF_LS,8134.8173085342005,-4049.2074667042652,8134.8173085342005,-4049.2074667042652,8134.8173085342005,0.0,-0.0,8134.8173085342005,core_leveraged
