underlying,symbol,leg_class,net_notional_usd,gross_notional_usd,_ratio_b1,_ratio_b2,_ratio_b4
AAL,AAL,spot,2498.24,2498.24,1.0,0.0,0.0
AAL,AALG,core_levered_etf,-2387.8637736192004,2387.8637736192004,1.0,0.0,0.0
AAPL,AAPL,spot,17368.68,17368.68,1.0,0.0,0.0
AAPL,AAPB,core_levered_etf,-17598.52891602,17598.52891602,1.0,0.0,0.0
ACHR,ACHR,spot,6386.56,6386.56,1.0,0.0,0.0
ACHR,ARCX,core_levered_etf,-6402.5492910016,6402.5492910016,1.0,0.0,0.0
ADBE,ADBE,spot,2005.68,2005.68,1.0,0.0,0.0
ADBE,ADBG,core_levered_etf,-2032.7977272000003,2032.7977272000003,1.0,0.0,0.0
AFRM,AFRM,spot,5268.120000000001,5268.120000000001,1.0,0.0,0.0
AFRM,AFRU,core_levered_etf,-5444.538250049999,5444.538250049999,1.0,0.0,0.0
AI,AI,spot,833.5600000000001,833.5600000000001,0.039367421853255924,0.9606325781467441,0.0
AI,AIYY,yieldboost_etf,-800.74489184,800.74489184,0.0,1.0,0.0
ALAB,ALAB,spot,25132.32,25132.32,1.0,0.0,0.0
ALAB,LABX,core_levered_etf,-25552.880458559997,25552.880458559997,1.0,0.0,0.0
AMD,AMD,spot,62733.96000000001,62733.96000000001,1.0,0.0,0.0
AMD,AMUU,core_levered_etf,-24544.36891476,24544.36891476,1.0,0.0,0.0
AMD,AMDG,core_levered_etf,-24961.7925030467,24961.7925030467,1.0,0.0,0.0
AMD,AMDL,core_levered_etf,-25096.7105532,25096.7105532,1.0,0.0,0.0
AMZN,AMZN,spot,26289.48,26289.48,1.0,0.0,0.0
AMZN,AMZZ,core_levered_etf,-27326.82207384,27326.82207384,1.0,0.0,0.0
ANET,ANET,spot,2935.8999999999996,2935.8999999999996,1.0,0.0,0.0
ANET,ANEL,core_levered_etf,-2926.266765924,2926.266765924,1.0,0.0,0.0
APH,APH,spot,2561.4,2561.4,1.0,0.0,0.0
APH,APHU,core_levered_etf,-2544.6814747683998,2544.6814747683998,1.0,0.0,0.0
APP,APP,spot,8740.0,8740.0,1.0,0.0,0.0
APP,APPX,core_levered_etf,-9224.1495705,9224.1495705,1.0,0.0,0.0
ARKK,ARKK,spot,2769.12,2769.12,1.0,0.0,0.0
ARKK,TARK,core_levered_etf,-2769.3912565440005,2769.3912565440005,1.0,0.0,0.0
ARM,ARM,spot,3378.88,3378.88,1.0,0.0,0.0
