date,plan_date,ETF,Underlying,sleeve,current_gross_usd,desired_gross_usd,next_gross_usd,hedge_net_pct_before,hedge_net_pct_after,target_age,requested_turnover_usd,allocated_turnover_usd,deferred_turnover_usd,block_reason,priority,hedge_repair_leg,hedge_reserve_usd,reserve_committed_usd,tracking_budget_usd,prior_structural_gross_usd,raw_plan_gross_usd,effective_plan_gross_usd,blended_structural_gross_usd,target_blend_alpha,blend_status
2026-03-02,2026-02-28,URAA,URA,core_leveraged,0.0,12208.816984272013,12208.816984272013,,-5.652063938929112e-17,0,12208.816984272013,12208.816984272013,0.0,,growth,,0.0,0.0,,,,,,,
2026-03-02,2026-02-28,UXRP,XRPZ,core_leveraged,0.0,7371.181131681968,7371.181131681968,,0.0,0,7371.181131681968,7371.181131681968,0.0,,growth,,0.0,0.0,,,,,,,
2026-03-02,2026-02-28,VRTL,VRT,core_leveraged,0.0,6763.958108484025,6763.958108484025,,0.0,0,6763.958108484025,6763.958108484025,0.0,,growth,,0.0,0.0,,,,,,,
2026-03-02,2026-02-28,XRPK,XRPZ,core_leveraged,0.0,6638.762308852189,6638.762308852189,,-1.0334281791251815e-16,0,6638.762308852189,6638.762308852189,0.0,,growth,,0.0,0.0,,,,,,,
2026-03-02,2026-02-28,YINN,FXI,core_leveraged,0.0,5211.893122559695,5211.893122559695,,-5.830041002029884e-17,0,5211.893122559695,5211.893122559695,0.0,,growth,,0.0,0.0,,,,,,,
2026-03-03,2026-03-02,ASMU,ASML,core_leveraged,0.0,98570.59882509206,0.0,,,1,98570.59882509206,0.0,98570.59882509206,entry_confirmation,confirmation,,,,,,,,,,
2026-03-03,2026-03-02,MRVU,MRVL,core_leveraged,0.0,16184.692480456688,0.0,,,1,16184.692480456688,0.0,16184.692480456688,entry_confirmation,confirmation,,,,,,,,,,
2026-03-03,2026-03-02,SRPU,SRPT,core_leveraged,0.0,5601.2321169367115,0.0,,,1,5601.2321169367115,0.0,5601.2321169367115,entry_confirmation,confirmation,,,,,,,,,,
2026-03-03,2026-03-02,PLUL,PLUG,core_leveraged,0.0,77826.90939109659,0.0,,,1,77826.90939109659,0.0,77826.90939109659,entry_confirmation,confirmation,,,,,,,,,,
2026-03-03,2026-03-02,ALBG,ALB,core_leveraged,0.0,27750.26007485095,0.0,,,1,27750.26007485095,0.0,27750.26007485095,entry_confirmation,confirmation,,,,,,,,,,
2026-03-03,2026-03-02,HUTG,HUT,core_leveraged,0.0,8386.796279823782,0.0,,,1,8386.796279823782,0.0,8386.796279823782,entry_confirmation,confirmation,,,,,,,,,,
2026-03-03,2026-03-02,COPZ,COPX,core_leveraged,0.0,117098.65379819945,0.0,,,1,117098.65379819945,0.0,117098.65379819945,entry_confirmation,confirmation,,,,,,,,,,
2026-03-03,2026-03-02,FCXG,FCX,core_leveraged,0.0,47455.9513662247,0.0,,,1,47455.9513662247,0.0,47455.9513662247,entry_confirmation,confirmation,,,,,,,,,,
2026-03-03,2026-03-02,BMNG,BMNR,core_leveraged,0.0,14950.433453084066,0.0,,,1,14950.433453084066,0.0,14950.433453084066,entry_confirmation,confirmation,,,,,,,,,,
2026-03-03,2026-03-02,FIGG,FIG,core_leveraged,0.0,27101.261254909492,0.0,,,1,27101.261254909492,0.0,27101.261254909492,entry_confirmation,confirmation,,,,,,,,,,
2026-03-03,2026-03-02,TSLI,TSLA,core_leveraged,0.0,18734.006998111116,0.0,,,1,18734.006998111116,0.0,18734.006998111116,entry_confirmation,confirmation,,,,,,,,,,
2026-03-03,2026-03-02,BITU,IBIT,core_leveraged,0.0,17330.702911215936,0.0,,,1,17330.702911215936,0.0,17330.702911215936,entry_confirmation,confirmation,,,,,,,,,,
2026-03-03,2026-03-02,SOLT,SOEZ,core_leveraged,0.0,29002.433770277985,0.0,,,1,29002.433770277985,0.0,29002.433770277985,entry_confirmation,confirmation,,,,,,,,,,
2026-03-03,2026-03-02,BULX,BULL,core_leveraged,0.0,16044.101450905951,0.0,,,1,16044.101450905951,0.0,16044.101450905951,entry_confirmation,confirmation,,,,,,,,,,
2026-03-03,2026-03-02,SMCL,SMCI,core_leveraged,0.0,3807.4109999469556,0.0,,,1,3807.4109999469556,0.0,3807.4109999469556,entry_confirmation,confirmation,,,,,,,,,,
2026-03-03,2026-03-02,MRNX,MRNA,core_leveraged,19064.87569872629,19064.87569872629,19064.87569872629,0.03345057985936725,1.423359723818142e-16,0,557.3814051793388,557.3814051793388,0.0,,resize,,5240.77481601469,0.0,34938.49877343127,,,,,,
2026-03-04,2026-03-03,SRPU,SRPT,core_leveraged,0.0,22085.731219024838,0.0,,,2,22085.731219024838,0.0,22085.731219024838,entry_confirmation,confirmation,,,,,,,,,,
2026-03-04,2026-03-03,HUTG,HUT,core_leveraged,0.0,118119.31522401546,0.0,,,2,118119.31522401546,0.0,118119.31522401546,entry_confirmation,confirmation,,,,,,,,,,
2026-03-04,2026-03-03,FCXG,FCX,core_leveraged,0.0,30316.113646789345,0.0,,,2,30316.113646789345,0.0,30316.113646789345,entry_confirmation,confirmation,,,,,,,,,,
2026-03-04,2026-03-03,BMNG,BMNR,core_leveraged,0.0,31543.479416157592,0.0,,,2,31543.479416157592,0.0,31543.479416157592,entry_confirmation,confirmation,,,,,,,,,,
2026-03-04,2026-03-03,FIGG,FIG,core_leveraged,0.0,111782.47093720525,0.0,,,2,111782.47093720525,0.0,111782.47093720525,entry_confirmation,confirmation,,,,,,,,,,
2026-03-04,2026-03-03,TSLI,TSLA,core_leveraged,0.0,30404.757958906368,0.0,,,2,30404.757958906368,0.0,30404.757958906368,entry_confirmation,confirmation,,,,,,,,,,
2026-03-04,2026-03-03,BITU,IBIT,core_leveraged,0.0,46668.0451483908,0.0,,,2,46668.0451483908,0.0,46668.0451483908,entry_confirmation,confirmation,,,,,,,,,,
2026-03-04,2026-03-03,SOLT,SOEZ,core_leveraged,0.0,60457.54287832833,0.0,,,2,60457.54287832833,0.0,60457.54287832833,entry_confirmation,confirmation,,,,,,,,,,
2026-03-04,2026-03-03,BULX,BULL,core_leveraged,0.0,34788.44323234784,0.0,,,2,34788.44323234784,0.0,34788.44323234784,entry_confirmation,confirmation,,,,,,,,,,
2026-03-04,2026-03-03,SMCL,SMCI,core_leveraged,0.0,9036.18075275774,0.0,,,2,9036.18075275774,0.0,9036.18075275774,entry_confirmation,confirmation,,,,,,,,,,
2026-03-04,2026-03-03,DNNG,DNN,core_leveraged,16008.815418782835,0.0,16008.815418782835,,,1,16008.815418782835,0.0,16008.815418782835,drop_confirmation,confirmation,,,,,,,,,,
2026-03-04,2026-03-03,FGRU,FIGR,core_leveraged,29834.6294069888,0.0,29834.6294069888,,,1,29834.6294069888,0.0,29834.6294069888,drop_confirmation,confirmation,,,,,,,,,,
2026-03-04,2026-03-03,MRNX,MRNA,core_leveraged,23134.443668312757,0.0,23134.443668312757,,,1,23134.443668312757,0.0,23134.443668312757,drop_confirmation,confirmation,,,,,,,,,,
2026-03-04,2026-03-03,VRTL,VRT,core_leveraged,6535.634954410378,0.0,6535.634954410378,,,1,6535.634954410378,0.0,6535.634954410378,drop_confirmation,confirmation,,,,,,,,,,
2026-03-05,2026-03-04,AMZU,AMZN,core_leveraged,0.0,1847.169386881109,0.0,,,1,1847.169386881109,0.0,1847.169386881109,entry_confirmation,confirmation,,,,,,,,,,
2026-03-05,2026-03-04,AVL,AVGO,core_leveraged,0.0,6227.0955184282775,0.0,,,1,6227.0955184282775,0.0,6227.0955184282775,entry_confirmation,confirmation,,,,,,,,,,
2026-03-05,2026-03-04,BOEU,BA,core_leveraged,0.0,1288.7501652891006,0.0,,,1,1288.7501652891006,0.0,1288.7501652891006,entry_confirmation,confirmation,,,,,,,,,,
2026-03-05,2026-03-04,CONX,COIN,core_leveraged,0.0,16676.512561214306,0.0,,,1,16676.512561214306,0.0,16676.512561214306,entry_confirmation,confirmation,,,,,,,,,,
2026-03-05,2026-03-04,GGLL,GOOGL,core_leveraged,0.0,2073.906393636656,0.0,,,1,2073.906393636656,0.0,2073.906393636656,entry_confirmation,confirmation,,,,,,,,,,
2026-03-05,2026-03-04,HODU,HOOD,core_leveraged,0.0,12602.46267187058,0.0,,,1,12602.46267187058,0.0,12602.46267187058,entry_confirmation,confirmation,,,,,,,,,,
2026-03-05,2026-03-04,ELIL,LLY,core_leveraged,0.0,991.4698944036709,0.0,,,1,991.4698944036709,0.0,991.4698944036709,entry_confirmation,confirmation,,,,,,,,,,
2026-03-05,2026-03-04,MSFU,MSFT,core_leveraged,0.0,1280.562764576991,0.0,,,1,1280.562764576991,0.0,1280.562764576991,entry_confirmation,confirmation,,,,,,,,,,
2026-03-05,2026-03-04,MUU,MU,core_leveraged,0.0,14089.812085611184,0.0,,,1,14089.812085611184,0.0,14089.812085611184,entry_confirmation,confirmation,,,,,,,,,,
2026-03-05,2026-03-04,NFXL,NFLX,core_leveraged,0.0,1401.033756583041,0.0,,,1,1401.033756583041,0.0,1401.033756583041,entry_confirmation,confirmation,,,,,,,,,,
2026-03-05,2026-03-04,NVDU,NVDA,core_leveraged,0.0,5103.065888678303,0.0,,,1,5103.065888678303,0.0,5103.065888678303,entry_confirmation,confirmation,,,,,,,,,,
2026-03-05,2026-03-04,ORCU,ORCL,core_leveraged,0.0,340.77889264454484,0.0,,,1,340.77889264454484,0.0,340.77889264454484,entry_confirmation,confirmation,,,,,,,,,,
2026-03-05,2026-03-04,PLTU,PLTR,core_leveraged,0.0,10921.95782350266,0.0,,,1,10921.95782350266,0.0,10921.95782350266,entry_confirmation,confirmation,,,,,,,,,,
2026-03-05,2026-03-04,QCMU,QCOM,core_leveraged,0.0,3433.561281870636,0.0,,,1,3433.561281870636,0.0,3433.561281870636,entry_confirmation,confirmation,,,,,,,,,,
2026-03-05,2026-03-04,TSLL,TSLA,core_leveraged,0.0,7649.749454986189,0.0,,,1,7649.749454986189,0.0,7649.749454986189,entry_confirmation,confirmation,,,,,,,,,,
2026-03-05,2026-03-04,MEXX,EWW,core_leveraged,0.0,1451.8916547419647,0.0,,,1,1451.8916547419647,0.0,1451.8916547419647,entry_confirmation,confirmation,,,,,,,,,,
2026-03-05,2026-03-04,KORU,EWY,core_leveraged,0.0,564.3291451938786,0.0,,,1,564.3291451938786,0.0,564.3291451938786,entry_confirmation,confirmation,,,,,,,,,,
2026-03-05,2026-03-04,CWEB,KWEB,core_leveraged,0.0,2612.9365309282193,0.0,,,1,2612.9365309282193,0.0,2612.9365309282193,entry_confirmation,confirmation,,,,,,,,,,
2026-03-05,2026-03-04,NUGT,GDX,core_leveraged,0.0,2392.19841011823,0.0,,,1,2392.19841011823,0.0,2392.19841011823,entry_confirmation,confirmation,,,,,,,,,,
2026-03-05,2026-03-04,JNUG,GDXJ,core_leveraged,0.0,1662.726261197436,0.0,,,1,1662.726261197436,0.0,1662.726261197436,entry_confirmation,confirmation,,,,,,,,,,
2026-03-05,2026-03-04,NVDX,NVDA,core_leveraged,0.0,1748.5534190354244,0.0,,,1,1748.5534190354244,0.0,1748.5534190354244,entry_confirmation,confirmation,,,,,,,,,,
2026-03-05,2026-03-04,TSLT,TSLA,core_leveraged,0.0,9158.44747728989,0.0,,,3,9158.44747728989,0.0,9158.44747728989,entry_confirmation,confirmation,,,,,,,,,,
2026-03-05,2026-03-04,BTCL,IBIT,core_leveraged,0.0,8433.245822588238,0.0,,,1,8433.245822588238,0.0,8433.245822588238,entry_confirmation,confirmation,,,,,,,,,,
2026-03-05,2026-03-04,GOOX,GOOGL,core_leveraged,0.0,992.039870283685,0.0,,,1,992.039870283685,0.0,992.039870283685,entry_confirmation,confirmation,,,,,,,,,,
2026-03-05,2026-03-04,NFLU,NFLX,core_leveraged,0.0,1663.2486825879525,0.0,,,1,1663.2486825879525,0.0,1663.2486825879525,entry_confirmation,confirmation,,,,,,,,,,
2026-03-05,2026-03-04,ROBN,HOOD,core_leveraged,0.0,20284.12639631699,0.0,,,1,20284.12639631699,0.0,20284.12639631699,entry_confirmation,confirmation,,,,,,,,,,
2026-03-05,2026-03-04,RBLU,RBLX,core_leveraged,0.0,9315.111725011891,0.0,,,1,9315.111725011891,0.0,9315.111725011891,entry_confirmation,confirmation,,,,,,,,,,
2026-03-05,2026-03-04,SNOU,SNOW,core_leveraged,0.0,5290.006941782522,0.0,,,1,5290.006941782522,0.0,5290.006941782522,entry_confirmation,confirmation,,,,,,,,,,
2026-03-05,2026-03-04,GLXU,GLXY,core_leveraged,0.0,36585.61370528507,0.0,,,1,36585.61370528507,0.0,36585.61370528507,entry_confirmation,confirmation,,,,,,,,,,
2026-03-05,2026-03-04,AFRU,AFRM,core_leveraged,0.0,7525.361000335535,0.0,,,1,7525.361000335535,0.0,7525.361000335535,entry_confirmation,confirmation,,,,,,,,,,
2026-03-05,2026-03-04,KTUP,KTOS,core_leveraged,0.0,11690.522400913049,0.0,,,1,11690.522400913049,0.0,11690.522400913049,entry_confirmation,confirmation,,,,,,,,,,
2026-03-05,2026-03-04,SOLX,GSOL,core_leveraged,0.0,29609.863572607086,0.0,,,3,29609.863572607086,0.0,29609.863572607086,entry_confirmation,confirmation,,,,,,,,,,
2026-03-05,2026-03-04,XRPT,XRPZ,core_leveraged,0.0,37273.96077607259,0.0,,,2,37273.96077607259,0.0,37273.96077607259,entry_confirmation,confirmation,,,,,,,,,,
2026-03-05,2026-03-04,APLX,APLD,core_leveraged,0.0,51734.65153812713,0.0,,,1,51734.65153812713,0.0,51734.65153812713,entry_confirmation,confirmation,,,,,,,,,,
2026-03-05,2026-03-04,ARCX,ACHR,core_leveraged,0.0,9285.963110613391,0.0,,,1,9285.963110613391,0.0,9285.963110613391,entry_confirmation,confirmation,,,,,,,,,,
2026-03-05,2026-03-04,BEX,BE,core_leveraged,0.0,31562.57772493895,0.0,,,1,31562.57772493895,0.0,31562.57772493895,entry_confirmation,confirmation,,,,,,,,,,
2026-03-05,2026-03-04,CLSX,CLSK,core_leveraged,0.0,48045.29357184111,0.0,,,1,48045.29357184111,0.0,48045.29357184111,entry_confirmation,confirmation,,,,,,,,,,
2026-03-05,2026-03-04,CRDU,CRDO,core_leveraged,0.0,33826.430848568925,0.0,,,1,33826.430848568925,0.0,33826.430848568925,entry_confirmation,confirmation,,,,,,,,,,
2026-03-05,2026-03-04,CSEX,CLS,core_leveraged,0.0,12638.641364468891,0.0,,,3,12638.641364468891,0.0,12638.641364468891,entry_confirmation,confirmation,,,,,,,,,,
2026-03-05,2026-03-04,CWVX,CRWV,core_leveraged,0.0,37689.752542725204,0.0,,,1,37689.752542725204,0.0,37689.752542725204,entry_confirmation,confirmation,,,,,,,,,,
2026-03-05,2026-03-04,GEVX,GEV,core_leveraged,0.0,6563.318421661607,0.0,,,1,6563.318421661607,0.0,6563.318421661607,entry_confirmation,confirmation,,,,,,,,,,
2026-03-05,2026-03-04,LABX,ALAB,core_leveraged,0.0,44239.161163906625,0.0,,,1,44239.161163906625,0.0,44239.161163906625,entry_confirmation,confirmation,,,,,,,,,,
2026-03-05,2026-03-04,LRCU,LRCX,core_leveraged,0.0,4061.3251428429267,0.0,,,1,4061.3251428429267,0.0,4061.3251428429267,entry_confirmation,confirmation,,,,,,,,,,
2026-03-05,2026-03-04,QBTX,QBTS,core_leveraged,0.0,70105.05219911915,0.0,,,1,70105.05219911915,0.0,70105.05219911915,entry_confirmation,confirmation,,,,,,,,,,
2026-03-05,2026-03-04,SMU,SMR,core_leveraged,0.0,46750.146980965044,0.0,,,1,46750.146980965044,0.0,46750.146980965044,entry_confirmation,confirmation,,,,,,,,,,
2026-03-05,2026-03-04,SRPU,SRPT,core_leveraged,0.0,77151.60471089918,0.0,,,3,77151.60471089918,0.0,77151.60471089918,entry_confirmation,confirmation,,,,,,,,,,
2026-03-05,2026-03-04,UNX,U,core_leveraged,0.0,36591.545715475346,0.0,,,1,36591.545715475346,0.0,36591.545715475346,entry_confirmation,confirmation,,,,,,,,,,
2026-03-05,2026-03-04,UPSX,UPST,core_leveraged,0.0,13982.54572138374,0.0,,,1,13982.54572138374,0.0,13982.54572138374,entry_confirmation,confirmation,,,,,,,,,,
2026-03-05,2026-03-04,WULX,WULF,core_leveraged,0.0,46311.110332911536,0.0,,,1,46311.110332911536,0.0,46311.110332911536,entry_confirmation,confirmation,,,,,,,,,,
2026-03-05,2026-03-04,OKLL,OKLO,core_leveraged,0.0,41613.03555045165,0.0,,,1,41613.03555045165,0.0,41613.03555045165,entry_confirmation,confirmation,,,,,,,,,,
2026-03-05,2026-03-04,XXRP,XRPZ,core_leveraged,0.0,48611.74907492398,0.0,,,1,48611.74907492398,0.0,48611.74907492398,entry_confirmation,confirmation,,,,,,,,,,
2026-03-05,2026-03-04,AMDG,AMD,core_leveraged,0.0,9617.449029087344,0.0,,,1,9617.449029087344,0.0,9617.449029087344,entry_confirmation,confirmation,,,,,,,,,,
2026-03-05,2026-03-04,ASMG,ASML,core_leveraged,0.0,839.7168761901562,0.0,,,1,839.7168761901562,0.0,839.7168761901562,entry_confirmation,confirmation,,,,,,,,,,
2026-03-05,2026-03-04,AVGG,AVGO,core_leveraged,0.0,3941.6218948941114,0.0,,,1,3941.6218948941114,0.0,3941.6218948941114,entry_confirmation,confirmation,,,,,,,,,,
2026-03-05,2026-03-04,BMNG,BMNR,core_leveraged,0.0,80876.50251678283,0.0,,,3,80876.50251678283,0.0,80876.50251678283,entry_confirmation,confirmation,,,,,,,,,,
2026-03-05,2026-03-04,CMGG,CMG,core_leveraged,0.0,1068.2761415392952,0.0,,,1,1068.2761415392952,0.0,1068.2761415392952,entry_confirmation,confirmation,,,,,,,,,,
2026-03-05,2026-03-04,COIG,COIN,core_leveraged,0.0,12247.605007312764,0.0,,,1,12247.605007312764,0.0,12247.605007312764,entry_confirmation,confirmation,,,,,,,,,,
2026-03-05,2026-03-04,CRCG,CRCL,core_leveraged,0.0,33468.947169346546,0.0,,,1,33468.947169346546,0.0,33468.947169346546,entry_confirmation,confirmation,,,,,,,,,,
2026-03-05,2026-03-04,CRMG,CRM,core_leveraged,0.0,3085.1964873452885,0.0,,,1,3085.1964873452885,0.0,3085.1964873452885,entry_confirmation,confirmation,,,,,,,,,,
2026-03-05,2026-03-04,FIGG,FIG,core_leveraged,0.0,19714.838828822958,0.0,,,3,19714.838828822958,0.0,19714.838828822958,entry_confirmation,confirmation,,,,,,,,,,
2026-03-05,2026-03-04,HOOG,HOOD,core_leveraged,0.0,6917.123111424144,0.0,,,1,6917.123111424144,0.0,6917.123111424144,entry_confirmation,confirmation,,,,,,,,,,
2026-03-05,2026-03-04,NBIG,NBIS,core_leveraged,0.0,40470.46831552677,0.0,,,3,40470.46831552677,0.0,40470.46831552677,entry_confirmation,confirmation,,,,,,,,,,
2026-03-05,2026-03-04,NEMG,NEM,core_leveraged,0.0,2468.087833982727,0.0,,,1,2468.087833982727,0.0,2468.087833982727,entry_confirmation,confirmation,,,,,,,,,,
