date,book_equity_start,book_equity,daily_price_pnl,daily_borrow_cost,daily_short_credit,daily_margin_cost,daily_txn_cost,daily_net_pnl,pnl_recon_residual,long_notional,short_notional,gross_notional,net_notional,pair_gross_notional,raw_plan_stock_gross_usd,blended_stock_structural_gross_usd,target_blend_alpha,pace_bootstrap_active,confirmed_desired_gross_usd,turnover_reference_gross_usd,deployed_desired_gross_ratio,underlying_internalized_usd,gross_leverage,net_exposure_pct,turnover_usd,n_positions,largest_pair_gross_share,top5_gross_share,gross_hhi,n_stale_etf,n_stale_underlying,is_rebalance,active_plan_date,drawdown,core_leveraged,core_leveraged__price_pnl,core_leveraged__borrow_cost,core_leveraged__short_credit,core_leveraged__margin_cost,core_leveraged__txn_cost,core_leveraged__net_cap,core_leveraged__gross_cap,yieldboost,yieldboost__price_pnl,yieldboost__borrow_cost,yieldboost__short_credit,yieldboost__margin_cost,yieldboost__txn_cost,yieldboost__net_cap,yieldboost__gross_cap,inverse_decay_bucket4,inverse_decay_bucket4__price_pnl,inverse_decay_bucket4__borrow_cost,inverse_decay_bucket4__short_credit,inverse_decay_bucket4__margin_cost,inverse_decay_bucket4__txn_cost,inverse_decay_bucket4__net_cap,inverse_decay_bucket4__gross_cap,volatility_etp_bucket5,volatility_etp_bucket5__price_pnl,volatility_etp_bucket5__borrow_cost,volatility_etp_bucket5__short_credit,volatility_etp_bucket5__margin_cost,volatility_etp_bucket5__txn_cost,volatility_etp_bucket5__net_cap,volatility_etp_bucket5__gross_cap,core_leveraged_cum_pnl,yieldboost_cum_pnl,inverse_decay_bucket4_cum_pnl,volatility_etp_bucket5_cum_pnl
2026-03-13,1200578.4946247854,1203391.0274166693,3405.595216523899,428.30814787198176,93.50517973533394,70.37298445349482,187.88647204994544,2812.5327918839175,1.064108801074326e-10,1824133.053982861,897376.7850059555,2721509.8389888164,926756.2689769056,2728934.491855452,2624219.3223034083,2799434.480330456,0.05,False,2914777.459578125,2914777.459578125,0.9362411126406984,3712.3264333165716,2.2615340957220753,0.7701206406419548,86492.4311632937,99,0.09628447713420418,0.4358157679906769,0.06484533157047867,0,0,1,2026-03-12,0.0,2774.6131109568323,3356.264656609424,427.6147702883031,91.89630880854168,70.37298445349482,175.5600997193354,948854.9037302001,2706835.8571021543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.91968092697859,49.330559914475046,0.6933775836786746,1.608870926792257,0.0,12.326372330610031,-22098.634753293987,22098.634753293987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2625.071625540676,0.0,765.9557911285829,0.0
2026-03-16,1203391.0274166693,1202558.1048420735,-393.04940948242006,456.2403862065896,103.97012947109639,87.60290837788479,0.0,-832.922574595781,1.7053025658242404e-11,1911343.393504126,984980.173936703,2896323.5674408292,926363.219567423,2904000.6608444033,,,0.05,False,2914777.459578125,2914777.459578125,0.9963027027335112,3838.5467017864576,2.4084687099765465,0.7703272015193628,0.0,99,0.09996190796102346,0.44037987344910356,0.06546242591313077,0,0,0,2026-03-12,-0.0006921462397669886,-1231.1724480978794,-790.0623108793878,455.5918114903026,102.08458264969583,87.60290837788482,0.0,948064.8414193209,2882299.0389925055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398.2498735020811,397.01290139696755,0.6485747162870509,1.8855468214005495,0.0,0.0,-21701.62185189702,21701.62185189702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1393.8991774427966,0.0,1164.205664630664,0.0
2026-03-17,1202558.1048420735,1206228.134374364,4119.855094344049,466.1495860824539,103.89757869168444,87.57355466270832,0.0,3670.0295322905295,-4.1382008930668235e-11,1914775.925425094,984292.8507633262,2899068.77618842,930483.0746617679,2906660.700058546,,,0.05,False,2914777.459578125,2914777.459578125,0.9972153072980214,3795.9619350631256,2.40341664530324,0.771398915466669,0.0,99,0.09887771382022172,0.445679326350399,0.0658102858696235,0,0,0,2026-03-12,0.0,3787.169892137306,4238.260086979698,465.51167868647957,101.99503850679596,87.57355466270828,0.0,952303.1015063004,2884840.6732140114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.14035984673497,-118.40499263564912,0.6379073959743079,1.9025401848884642,0.0,0.0,-21820.026844532666,21820.026844532666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5181.069069580102,0.0,1047.065304783929,0.0
2026-03-18,1206228.134374364,1208613.4764669817,2786.7526460057284,419.0470614997003,95.92780784209579,78.29129973057822,0.0,2385.3420926176477,1.0231815394945443e-10,1842059.5858118394,908789.7585040658,2750849.344315905,933269.8273077736,2758304.2700754176,,,0.05,False,2914777.459578125,2914777.459578125,0.9463172775031152,3727.4628797572805,2.276037292217845,0.7721822116661379,0.0,99,0.09502252545795271,0.4397563456285755,0.06503469360870212,0,0,0,2026-03-12,0.0,2453.523307916525,2856.187096545631,418.38319690789615,94.01070800936805,78.29129973057817,0.0,955159.2886028462,2736414.808780348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-68.18121529897887,-69.43445053990243,0.6638645918041727,1.9170998327277338,0.0,0.0,-21889.46129507257,21889.46129507257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7634.592377496627,0.0,978.8840894849501,0.0
2026-03-19,1208613.4764669817,1209030.6219687876,813.4620679141224,413.9739568157253,95.51901647209401,77.86162576453536,0.0,417.14550180593506,-2.0691004465334117e-11,1839000.2875323666,904916.99815668,2743917.2856890466,934083.2893756866,2751313.051607128,2708742.5973786414,2799434.4803304556,0.05,False,2915299.9149357984,2915299.9149357984,0.9437495735898302,3697.8829590395326,2.2695184355387514,0.7725886114072311,0.0,99,0.09638964590364263,0.43851386117733065,0.0651205672499695,0,0,0,2026-03-18,0.0,525.84861607982,923.4274579651706,413.3044029773782,93.58718685656297,77.86162576453543,0.0,956082.7160608112,2729313.624922007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-108.70311427386417,-109.96539005104809,0.6695538383471249,1.9318296155310406,0.0,0.0,-21999.426685123624,21999.426685123624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8160.440993576447,0.0,870.180975211086,0.0
2026-03-20,1209030.6219687876,1209090.0782105187,631.0951618813292,384.28998137342063,88.90044108484915,70.15706363135806,206.09231623037363,59.45624173106626,4.021671884402167e-11,1791795.9632950467,872825.6611249364,2664621.624419983,918970.3021701103,2674229.8073971234,2709337.539043106,2800992.5726419855,0.05,False,2916883.455650799,2916883.455650799,0.9168106467251582,4804.091488569626,2.203823910592075,0.7600511481578012,92217.94516520298,103,0.09289408312829882,0.4320593587895817,0.06339958398856399,0,0,1,2026-03-18,0.0,197.9209568041665,758.6319071385303,383.5653129337557,86.94570826995682,70.15706363135804,193.9342820392069,935414.2857078293,2657785.8238594034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-138.4647150731406,-127.53674525720128,0.724668439664911,1.954732814892303,0.0,12.158034191166742,-16443.983537719017,16443.983537719017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8358.361950380613,0.0,731.7162601379454,0.0
2026-03-23,1209090.0782105187,1212668.4632943596,3980.9923622707647,422.0217346363841,95.91937662002961,76.50492041344648,0.0,3578.385083840927,-3.637978807091713e-11,1831661.178301082,908709.8837687023,2740371.0620697844,922951.2945323797,2750519.519097476,2733505.980916326,2800992.5726419855,0.05,False,2917206.633707695,2917206.633707695,0.9428607104192807,5074.2285138460575,2.25978587306974,0.7610911988467743,0.0,103,0.0922982909017366,0.4326145793206503,0.06367611381996127,0,0,0,2026-03-21,0.0,3189.838685601952,3592.9629718849837,421.37956033941316,94.76019446982822,76.50492041344654,0.0,939007.2486797139,2734463.564950144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388.54639823901095,388.0293903857805,0.6421742969709376,1.1591821502013877,0.0,0.0,-16055.95414733324,16055.95414733324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11548.200635982565,0.0,1120.2626583769563,0.0
2026-03-24,1212668.4632943596,1209335.6575564537,-2946.642742363598,405.81250530776975,94.12338699798039,74.44970713671056,0.024170095735419686,-3332.805737905903,-7.003109203651547e-11,1811694.4846162698,891700.657661796,2703395.142278066,919993.8269544739,2713258.0989903924,2734790.2864463013,2800992.572641986,0.05,False,2916887.24214078,2916887.24214078,0.9301895732517452,4931.478356162785,2.2354382138540947,0.7607431577874624,10.824835543006202,103,0.09136424978709887,0.4297553348007116,0.06336685764601106,0,0,1,2026-03-23,-0.002748323914396167,-3221.8713089511825,-2835.2089223057383,405.12588372979377,92.9373743167952,74.44970713671056,0.024170095735419686,936161.2149218646,2697090.7110230043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-110.93442895464997,-111.43382005785918,0.6866215779759811,1.1860126811851928,0.0,0.0,-16167.387967391096,16167.387967391096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8326.329327031382,0.0,1009.3282294223063,0.0
2026-03-25,1209335.6575564537,1211933.3123232517,2996.789228436945,418.22312399683,97.26555352125607,78.17689116332232,0.0,2597.6547667980194,-2.955857780762017e-11,1844453.7548053374,921463.138622426,2765916.893427763,922990.6161829114,2776271.8298161444,2707574.570876088,2800992.572641986,0.05,False,2917136.181739631,2917136.181739631,0.9517114240996859,5177.468194189365,2.2822352230961918,0.7615853172758796,0.0,103,0.09128351422847689,0.42954055179291883,0.06307134896282444,0,0,0,2026-03-24,-0.0006062258509722529,2286.62949368486,2686.2625622427754,417.59446164344325,96.13828424884971,78.1768911633223,0.0,938847.4774841088,2760414.9685149454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.0252731131893,310.5266661941697,0.6286623533867187,1.1272692724063702,0.0,0.0,-15856.861301196928,15856.861301196928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10612.958820716241,0.0,1320.3535025354956,0.0
2026-03-26,1211933.3123232517,1212076.5989990777,492.3545783293618,369.95960690080835,86.46332940709624,65.57162500976669,0.0,143.2866758259479,6.491518433904275e-11,1742609.2493547841,819126.2785935428,2561735.527948327,923482.9707612414,2571253.347467525,2733624.9873079658,2800992.5726419864,0.05,False,2917149.9133793977,2917149.9133793977,0.8814265374825506,4758.90975960053,2.1135096000234523,0.7619014932916333,0.0,103,0.09102039589952025,0.425940105156559,0.06303068423337863,0,0,0,2026-03-25,-0.0004880676897245362,508.0664200440938,857.6289062577906,369.24418343590986,85.2533222319797,65.57162500976663,0.0,939705.1063903659,2555031.2118384023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-364.77974421821114,-365.2743279284292,0.7154234648984904,1.210007175116558,0.0,0.0,-16222.135629125356,16222.135629125356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11121.025240760335,0.0,955.5737583172845,0.0
2026-03-27,1212076.5989990777,1206422.6210991645,-5088.625579413284,328.9533437274474,80.27473156202683,58.363296038498575,258.3104122960678,-5653.97789991321,6.002665031701326e-11,1711651.9479319733,826731.4103504377,2538383.358282411,884920.5375815355,2552231.439129522,2721125.883419295,2812443.4807090433,0.05,False,2928083.7366455584,2928083.7366455584,0.871638815238728,6924.040423555649,2.1040581583008655,0.733507911825534,111711.86091704496,122,0.08598855127274188,0.41222795914111837,0.05994438999997395,0,0,1,2026-03-26,-0.005150494454376764,-5177.759012539601,-4611.917054054009,328.1461810772674,78.97793092624083,58.36329603849855,258.3104122960678,901619.3817360213,2535532.594975042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-476.21888737366777,-476.7085253592737,0.8071626501800528,1.2968006357860116,0.0,0.0,-16698.84415448463,16698.84415448463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5943.266228220734,0.0,479.35487094361673,0.0
2026-03-30,1206422.6210991645,1206834.9730283383,737.08331057633,350.4060949181924,82.0410842309518,56.36637071524951,0.0,412.3519291738048,-3.501554601825774e-11,1662888.9451853416,777231.324293228,2440120.2694785697,885657.6208921137,2452618.4136148156,2721045.283366357,2812443.4807090433,0.05,False,2928098.498957592,2928098.498957592,0.8376147231686201,6249.072068122914,2.0219171005257834,0.7338680438384322,0.0,122,0.08505462123162409,0.41313148003540384,0.060176100509469824,0,0,0,2026-03-28,-0.004810457633386389,1394.4041418913434,1719.4493919867887,349.51323791566034,80.83435853546469,56.36637071524948,0.0,903338.8311280077,2434937.203378919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-982.0522127175034,-982.3660814104584,0.8928570025320829,1.2067256954871095,0.0,0.0,-17681.210235895087,17681.210235895087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7337.670370112077,0.0,-502.69734177388665,0.0
2026-03-31,1206834.9730283383,1217471.2540515277,11020.404594109043,407.8527848369629,93.14661878083089,69.41740486354902,0.0,10636.281023189425,6.366462912410498e-11,1779119.6770940912,882441.6516078715,2661561.3287019627,896678.0254862197,2675289.6848665937,,,0.05,False,2928098.498957592,2928098.498957592,0.9136610963801256,6864.178082313156,2.1861389497655574,0.7365085807999447,0.0,122,0.08616504915537293,0.4137371543516715,0.06034366454678418,0,0,0,2026-03-28,0.0,9081.80917909004,9466.09442966886,407.03673273058183,92.16888701531049,69.41740486354908,0.0,912804.9255576765,2659162.784795138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1554.471844099323,1554.3101644401836,0.8160521063810616,0.9777317655204161,0.0,0.0,-16126.900071454904,16126.900071454904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16419.479549202115,0.0,1051.7745023254365,0.0
2026-04-01,1217471.2540515277,1214911.7066906383,-2164.9907581772277,417.7773051627744,95.83664030598742,72.61593785542823,0.0,-2559.547360889381,6.275513442233205e-11,1802439.1007847672,907926.0660567234,2710365.1668414907,894513.0347280438,2724406.9424004317,2742010.3137429855,2812443.4807090433,0.05,False,2928872.5192668964,2928872.5192668964,0.9301896632504706,7020.887779470999,2.230915342995909,0.7362782248305556,0.0,122,0.09194563740882697,0.41726531854265636,0.06056552773860517,0,0,0,2026-03-31,-0.002102347264768434,-2803.669688701946,-2408.964898848773,416.99005494331584,94.90120294557109,72.61593785542824,0.0,910395.960658827,2708524.0164696462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.1223278125032,243.9741406715454,0.7872502194585522,0.9354373604163251,0.0,0.0,-15882.92593078336,15882.92593078336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13615.809860500169,0.0,1295.8968301379398,0.0
2026-04-02,1214911.7066906383,1218639.5528550597,4135.885070474881,430.82367186659394,98.09226887271015,75.30750305954174,0.0,3727.8461644214112,-4.411049303598702e-11,1827944.0985926143,929295.178794095,2757239.277386709,898648.9197985193,2771431.264281385,2713194.3580764607,2812443.480709043,0.05,False,2929229.7711909865,2929229.7711909865,0.9461296930471103,7095.993447337649,2.2625552165338627,0.7374197872481176,0.0,122,0.09876914053590385,0.4235960561083464,0.061027104909437156,0,0,0,2026-04-01,0.0,3622.3346997279814,4030.533324322987,430.0670013303485,97.17587979488468,75.30750305954174,0.0,914426.4939831519,2755653.6900967536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.51146469347592,105.35174615189594,0.7566705362454772,0.9163890778254595,0.0,0.0,-15777.574184631463,15777.574184631463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17238.14456022815,0.0,1401.4082948314158,0.0
2026-04-06,1218639.5528550597,1215932.0055618524,-1920.849381186589,450.8627428464569,101.11102731180675,78.8951701160456,358.05102637004853,-2707.5472932073753,-4.229150363244116e-11,1947201.6283327343,960648.7891424398,2907850.417475174,986552.8391902945,2934287.563722636,2668006.492376009,2820875.0728644696,0.05,False,2937436.2032875074,2937436.2032875074,0.9989280994217518,13218.573123730952,2.391458078391092,0.8113552687795504,161946.0091431733,149,0.09977000092752568,0.41855803605983866,0.058537402440373115,0,0,1,2026-04-04,-0.0022217786111274895,-2940.7437602541513,-2176.770800089695,450.16260925707553,100.2442437869579,78.89517011604556,335.1594245782936,1012860.168580686,2907980.234332237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.1964670468197,255.92141890310717,0.7001335893813685,0.866783524848842,0.0,22.891601791754926,-26307.329390392457,26307.329390392457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14297.400799973999,0.0,1634.6047618782354,0.0
2026-04-07,1215932.0055618524,1216998.6278196753,1430.5183357758417,375.3453681181146,98.62647402817217,87.17718386307901,0.0,1066.6222578228917,7.16227077646181e-11,1922339.4272666497,934356.0697405784,2856695.497007228,987983.3575260713,2882983.4090287713,,,0.05,False,2937436.2032875074,2937436.2032875074,0.9814624759517181,13143.956010773196,2.347328445328789,0.8118196150279163,0.0,149,0.09806953984240047,0.41819937021936215,0.05785798312033418,0,0,0,2026-04-04,-0.0013465220553035007,1218.6909324837156,1574.6829448778315,366.03661799373293,97.22178946269601,87.1771838630789,0.0,1014434.8515255653,2856531.9150292724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-152.06867466089525,-144.16460910198973,9.308750124381692,1.4046845654761695,0.0,0.0,-26451.493999494447,26451.493999494447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15516.091732457715,0.0,1482.53608721734,0.0
2026-04-08,1216998.6278196753,1225100.3022741787,8501.50237021387,409.6611577433669,107.79299657885866,97.95975454585957,0.0,8101.67445450346,-4.274625098332763e-11,2017681.6695907346,1021196.8096944502,3038878.4792851848,996484.8598962844,3067399.9373068716,2704726.4928186843,2820875.072864469,0.05,False,2938280.518499078,3067399.9373068716,1.0439438705715374,14260.729010842973,2.4805140229286144,0.8133904285604119,0.0,149,0.09118605692056932,0.4128446160628291,0.057570660585710726,0,0,0,2026-04-07,0.0,6963.359014683558,7356.247392007511,401.5557044114058,106.62708163331169,97.95975454585954,0.0,1021791.0989175729,3042093.6982855788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1138.3154398199488,1145.254978206363,8.105453331961108,1.165914945546975,0.0,0.0,-25306.23902128808,25306.23902128808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22479.450747141273,0.0,2620.851527037289,0.0
2026-04-09,1225100.3022741787,1219686.76279532,-5023.4964854510345,399.7684516824879,108.14158240418631,98.41612412938527,0.0,-5413.5394788587,2.1827872842550278e-11,2015960.565134701,1024499.2017238706,3040459.7668585717,991461.3634108305,3068853.4858579384,2685663.576774924,2820875.072864469,0.05,False,2937761.720965687,3068853.4858579384,1.0446230080393175,14196.859499681043,2.4928201728535133,0.8128819576089891,0.0,149,0.08990062278408562,0.4070535645286242,0.057033304454278,0,0,0,2026-04-08,-0.004418854087954616,-5477.460395728797,-5094.512938009986,391.5077554474355,106.9764218580091,98.41612412938544,0.0,1016696.5859795624,3043618.2632892076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.920916870075594,71.01645255895086,8.260696235052471,1.1651605461772019,0.0,0.0,-25235.222568729132,25235.222568729132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17001.990351412474,0.0,2684.7724439073645,0.0
2026-04-10,1219686.76279532,1219097.3965804689,-193.5914711743608,404.98832356756327,110.85042318994482,101.63684329921693,0.0,-589.3662148511503,4.5929482439532876e-11,2041429.6758443995,1050161.9039047402,3091591.57974914,991267.7719396593,3120616.493523137,2743135.7788653374,2820875.072864469,0.05,False,2937705.240036764,3120616.493523137,1.062263310489273,14512.456886998843,2.5359676662594475,0.8131161420901523,0.0,149,0.09082692919413093,0.40468289081696307,0.05684405328456221,0,0,0,2026-04-09,-0.004899929975175521,-713.6078700864185,-324.30621031147393,397.3971898439542,109.73237336822663,101.6368432992169,0.0,1016372.2797692507,3095511.9856935423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.24165523522231,130.71473913711318,7.5911337236090635,1.118049821718191,0.0,0.0,-25104.50782959202,25104.50782959202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16288.382481326056,0.0,2809.014099142587,0.0
2026-04-13,1219097.3965804689,1217975.251175498,-196.16083719610262,431.5992273016529,116.77675856436984,108.62837293335022,502.53372610435173,-1122.1454049709719,1.1573320080060512e-10,2206672.1454748376,1091475.2117183907,3298147.3571932283,1115196.933756447,3320071.559176261,2691500.299153284,2827824.592549467,0.05,False,2944595.380269204,3320071.559176261,1.1275136751972796,10962.100991517538,2.707893575021418,0.9156154303465057,232526.86311609633,164,0.08922422881748084,0.3890834743760655,0.05382300231484951,0,0,1,2026-04-11,-0.005815892042026594,-1439.304253538623,-542.7632667481132,424.8573111031517,115.79159693725725,108.62837293335024,478.8468996912652,1137703.120031532,3297565.372901178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.1588485675358,346.6024295520111,6.74191619850124,0.9851616271125948,0.0,23.686826413086564,-22506.186275083124,22506.186275083124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14849.078227787433,0.0,3126.1729477101226,0.0
2026-04-14,1217975.251175498,1218519.0966971302,988.2321013614112,436.58620644855637,119.64585260466573,127.44622588519607,0.0,543.8455216323491,2.467004378559068e-11,2249672.1905335905,1133487.024675781,3383159.2152093714,1116185.1658578096,3407011.5311088236,,,0.05,False,2944595.380269204,3407011.5311088236,1.1570389446163378,11926.157949727029,2.7764515339805746,0.9160177865765888,0.0,164,0.0868906185287311,0.3794148402299192,0.05289970762853617,0,0,0,2026-04-11,-0.005371972862002972,83.18155265122056,522.1916134871783,430.14209995035986,118.57826499959823,127.44622588519611,0.0,1138225.3116450186,3384971.385321619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,460.6639689811043,466.0404878742333,6.444106498196485,1.067587605067504,0.0,0.0,-22040.14578720889,22040.14578720889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14932.259780438653,0.0,3586.836916691227,0.0
2026-04-15,1218519.0966971302,1215440.785398531,-2598.128357134455,471.11759540735216,126.70008594226553,135.76543199958422,0.0,-3078.311298599234,-1.0822986951097846e-10,2313903.6411642455,1200316.6036635682,3514220.2448278135,1113587.0375006774,3538328.423167776,2686796.160904231,2827824.5925494675,0.05,False,2944304.334483493,3538328.423167776,1.2017536304678538,12054.089169981657,2.8913134124222557,0.9162001562548712,0.0,164,0.08601033697215914,0.38263010552155974,0.053252503865232274,0,0,0,2026-04-14,-0.007884674306027462,-3441.8193693510316,-2965.811130157574,465.9276203414728,125.68481314759951,135.76543199958402,0.0,1135259.5005148614,3516655.960153592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363.50807075190545,367.6827730231188,5.1899750658793735,1.0152727946660334,0.0,0.0,-21672.46301418577,21672.46301418577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11490.440411087622,0.0,3950.3449874431326,0.0
2026-04-16,1215440.785398531,1215103.7821766997,168.37249375592998,495.4657002571911,131.27686071931643,141.18687604940348,0.0,-337.00322183128446,6.366462912410498e-11,2357430.932598485,1243675.5226040527,3601106.4552025376,1113755.4099944325,3625046.542265652,2677586.4530627565,2827824.592549467,0.05,False,2944272.038341401,3625046.542265652,1.2312199739218908,11970.043531561038,2.9636204808379625,0.9165928263339655,0.0,164,0.09097369851733798,0.38661349502187903,0.053885600102067874,0,0,0,2026-04-15,-0.008159756453346878,-400.71422295247004,100.54282495126746,490.3300480933028,130.25987623896862,141.1868760494033,0.0,1135360.0433398103,3603441.908920276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.71100112112203,67.8296688046625,5.13565216388829,1.0169844803478143,0.0,0.0,-21604.633345381106,21604.633345381106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11089.726188135151,0.0,4014.0559885642547,0.0
2026-04-17,1215103.7821766997,1215262.3800328895,697.8119186858379,527.8345666866213,139.4850003913443,150.86449620071147,0.0,158.59785618982278,-2.6631141736288555e-11,2435890.0677258573,1321436.8458127375,3757326.9135385947,1114453.2219131198,3782615.7994336914,2640727.494460159,2827824.5925494675,0.05,False,2944287.237302619,3782615.7994336914,1.2847305628030705,12644.44294755091,3.0917824621847565,0.9170474131544815,0.0,164,0.08475753887976623,0.39142207626974146,0.05463476316192563,24,24,0,2026-04-16,-0.008030299415506481,26.194389658292067,562.295446778387,523.7900679518805,138.5535070324968,150.8644962007113,0.0,1135922.3387865904,3761146.6825602194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.403466531557,135.51647190745032,4.044498734740817,0.9314933588474812,0.0,0.0,-21469.116873473657,21469.116873473657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11115.920577793444,0.0,4146.459455095812,0.0
2026-04-20,1215262.3800328895,1215721.829963266,2269.227515463011,522.6904578951275,138.47610896930382,149.74917293653152,1275.814063224304,459.44993037637323,2.1373125491663814e-11,2325120.8518192004,1160917.0764086212,3486037.9282278214,1164203.7754105793,3508677.7341811964,4575444.591358902,2701985.91803707,0.05,False,2818614.858922942,3508677.7341811964,1.2448234007827317,11319.902976687532,2.8674634627011306,0.9576234848441907,572592.9275898676,250,0.08907987239525869,0.40482149694282443,0.054021810243575386,3,3,1,2026-04-18,-0.00765526895512425,545.4096862332957,2275.7319819967574,518.7959351249044,137.56126011567414,149.74917293653118,1199.3384478177002,1193238.1236647782,3472572.417843291,-32.741775934801424,0.0,0.0,0.0,0.0,32.741775934801424,-7072.311809897421,14143.279893602052,-53.21797992214162,-6.504466533745717,3.8945227702231238,0.9148488536297144,0.0,43.7338394718025,-21962.036444306104,21962.036444306104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11661.33026402674,-32.741775934801424,4093.24147517367,0.0
2026-04-21,1215721.829963266,1214580.404899162,-879.2206407758982,248.59707641624155,116.6848172529046,130.29216416470567,0.0,-1141.4250641039107,3.001332515850663e-11,2268759.665586788,1105435.1108169917,3374194.77640378,1163324.5547697966,3395816.314982545,4571199.979205094,2701985.91803707,0.05,False,2818383.2068399065,3395816.314982545,1.2048809781229437,10810.769289378775,2.7780744385415272,0.9577995413703213,0.0,250,0.09777284757782188,0.39824799652086385,0.05381397327627019,1,1,0,2026-04-20,-0.008586968230673397,-1174.657539762966,-921.5500113385017,237.38950763939647,114.40455406708998,130.12257485215784,0.0,1192316.5736534395,3359981.808608828,-40.20230168235645,-40.00842067998396,1.1361678872502248,1.1118761974256866,0.16958931254794918,0.0,-7112.320230577405,13954.80772064613,73.43477734138072,82.33779124258665,10.071400889594848,1.168386988388924,0.0,0.0,-21879.69865306352,21879.69865306352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10486.672724263773,-72.94407761715787,4166.676252515051,0.0
2026-04-22,1214580.404899162,1233655.8684593027,19360.705199533004,269.96874089002665,126.22385533229826,141.49675383451324,0.0,19075.46356014069,-6.912159733474255e-11,2378490.2052226826,1195804.945253351,3574295.150476034,1182685.2599693316,3597302.534682613,4585506.900855923,2701985.91803707,0.05,False,2820211.2720977534,3597302.534682613,1.2755436340082553,11503.692103289999,2.897319456632526,0.9586832845422056,0.0,250,0.09467524840161962,0.4098774159005635,0.05497235165000102,1,1,0,2026-04-21,0.0,18996.625801486167,19274.16244921335,260.23449971780536,124.01595438329225,141.31810239266824,0.0,1211590.7361026534,3561366.713891347,16.10672782589596,16.31306909762398,1.147758776097377,1.1200689462144515,0.1786514418450974,0.0,-7096.007161479781,14126.351819425612,62.731030828696476,70.22968122202883,8.5864823961239,1.0878320027915465,0.0,0.0,-21809.46897184148,21809.46897184148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29483.29852574994,-56.837349791261914,4229.407283343748,0.0
