date,book_equity_start,book_equity,daily_price_pnl,daily_borrow_cost,daily_short_credit,daily_margin_cost,daily_txn_cost,daily_net_pnl,pnl_recon_residual,long_notional,short_notional,gross_notional,net_notional,pair_gross_notional,raw_plan_stock_gross_usd,blended_stock_structural_gross_usd,target_blend_alpha,confirmed_desired_gross_usd,turnover_reference_gross_usd,deployed_desired_gross_ratio,underlying_internalized_usd,gross_leverage,net_exposure_pct,turnover_usd,n_positions,largest_pair_gross_share,top5_gross_share,gross_hhi,n_stale_etf,n_stale_underlying,is_rebalance,active_plan_date,drawdown,core_leveraged,core_leveraged__price_pnl,core_leveraged__borrow_cost,core_leveraged__short_credit,core_leveraged__margin_cost,core_leveraged__txn_cost,core_leveraged__net_cap,core_leveraged__gross_cap,yieldboost,yieldboost__price_pnl,yieldboost__borrow_cost,yieldboost__short_credit,yieldboost__margin_cost,yieldboost__txn_cost,yieldboost__net_cap,yieldboost__gross_cap,inverse_decay_bucket4,inverse_decay_bucket4__price_pnl,inverse_decay_bucket4__borrow_cost,inverse_decay_bucket4__short_credit,inverse_decay_bucket4__margin_cost,inverse_decay_bucket4__txn_cost,inverse_decay_bucket4__net_cap,inverse_decay_bucket4__gross_cap,volatility_etp_bucket5,volatility_etp_bucket5__price_pnl,volatility_etp_bucket5__borrow_cost,volatility_etp_bucket5__short_credit,volatility_etp_bucket5__margin_cost,volatility_etp_bucket5__txn_cost,volatility_etp_bucket5__net_cap,volatility_etp_bucket5__gross_cap,core_leveraged_cum_pnl,yieldboost_cum_pnl,inverse_decay_bucket4_cum_pnl,volatility_etp_bucket5_cum_pnl
2026-03-13,1050142.2803585257,1050541.734956848,610.2937162581005,67.3380854655831,11.936140157511552,0.0,155.4371726277276,399.4545983222779,-2.3533175408374518e-11,250593.45828651957,133815.71526066455,384409.1735471841,116777.74302585502,384409.17354718415,2028897.5070872132,810953.013298928,0.15,926529.7022331703,926529.7022331703,0.41489136572811547,0.0,0.3659151852381896,0.11115954667964884,71166.97783364887,24,0.1855386202945123,0.4250818670810284,0.06858435916309685,0,0,1,2026-03-12,0.0,423.57559749773174,610.2937162581005,67.3380854655831,11.936140157511552,0.0,131.31617345229728,128375.30736095607,372811.6092120831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.120999175430295,0.0,0.0,0.0,0.0,24.120999175430295,-11597.564335100984,11597.564335100984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,565.8559560238517,0.0,-24.120999175430295,0.0
2026-03-16,1050541.734956848,1050529.443422158,44.96537394728989,72.51666193729385,15.259753300094049,0.0,0.0,-12.29153468995355,-4.3643311187224754e-11,261388.79229543018,144566.08389562787,405954.8761910581,116822.7083998023,405954.876191058,,,0.15,926529.7022331703,926529.7022331703,0.43814556102476193,0.0,0.3864288418881793,0.11120364986558191,0.0,24,0.17918609970419794,0.4242067311693986,0.06775061343754589,0,0,0,2026-03-12,-1.1700186942520396e-05,-152.8194594366639,-94.35306928865614,72.51666193729385,14.050271789286073,0.0,0.0,128280.9542916674,394496.63029919314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.52792474675402,139.31844323594603,0.0,1.2094815108079762,0.0,0.0,-11458.245891865037,11458.245891865037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,413.0364965871878,0.0,116.40692557132373,0.0
2026-03-17,1050529.443422158,1050763.7684903704,292.92594386302227,73.99121833676799,15.390342686006308,0.0,0.0,234.3250682123471,8.65156835061498e-11,262918.8808426726,145803.24649900716,408722.12734167976,117115.63434366544,408722.12734167965,,,0.15,926529.7022331703,926529.7022331703,0.44113224471547563,2.9103830456733704e-11,0.38897622814773086,0.11145762525855377,0.0,24,0.18687634413824303,0.4294039571005106,0.06977012397843922,0,0,0,2026-03-12,0.0,288.7690860545488,348.58531837231664,73.99121833676799,14.174986019000128,0.0,0.0,128629.53961003972,397208.2220753055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-54.4440178422882,-55.65937450929437,0.0,1.2153566670061795,0.0,0.0,-11513.905266374331,11513.905266374331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,701.8055826417366,0.0,61.96290772903553,0.0
2026-03-18,1050763.7684903704,1051252.5920613378,542.0495139073142,67.53143818087962,14.305495241086252,0.0,0.0,488.8235709674191,-1.0180656317970715e-10,253183.4282468109,135525.74438923819,388709.1726360491,117657.6838575727,388709.172636049,,,0.15,926529.7022331703,926529.7022331703,0.4195323384659573,0.0,0.36975811101102996,0.11192142092783319,0.0,24,0.1878809281830732,0.42624510676981964,0.06953054782538559,0,0,0,2026-03-12,0.0,632.9406821987442,687.3973240743946,67.53143818087962,13.074796305229102,0.0,0.0,129316.9369341141,377049.91955950746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-144.11711123122322,-145.34781016708038,0.0,1.230698935857149,0.0,0.0,-11659.253076541412,11659.253076541412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1334.7462648404808,0.0,-82.1542035021877,0.0
2026-03-19,1051252.5920613378,1051195.4719527264,-4.887731026877873,66.40109464550129,14.16871706105728,0.0,0.0,-57.12010861141607,-9.418954505235888e-11,251882.74723129894,134229.95110475319,386112.6983360521,117652.79612654576,386112.69833605224,2122444.9598651147,810953.013298928,0.15,926584.5152137278,926584.5152137278,0.416705321529133,0.0,0.3673081825769281,0.1119228528524681,0.0,24,0.1882521131908277,0.4264292717916677,0.06966954600687475,0,0,0,2026-03-18,-5.43352844433187e-05,-35.820866559282166,17.64458837251115,66.40109464550129,12.935639713707973,0.0,0.0,129334.58152248665,374430.91294011136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.299242052039716,-22.532319399389024,0.0,1.2330773473493069,0.0,0.0,-11681.785395940802,11681.785395940802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1298.9253982811986,0.0,-103.45344555422741,0.0
2026-03-20,1051195.4719527264,1050922.0513187442,-19.533132120449892,62.7076581115731,13.341899923151232,0.0,204.5217436734414,-273.4206339821685,1.446096575818956e-10,253964.81525939546,171090.74260122355,425055.55786061904,82874.0726581719,425055.5578606191,2122305.847676775,1011758.3682365387,0.15,1127382.2912734046,1127382.2912734046,0.3770287693454089,0.0,0.404459643155494,0.07885843917175189,89210.66841448567,25,0.2080027441050948,0.44891867317683126,0.07581615244640495,0,0,1,2026-03-18,-0.00031442561482342146,-44.172147249554975,128.52959203325577,62.7076581115731,12.093193732696811,0.0,122.08727490393446,131042.43940601846,376887.1911127725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-229.24848673275815,-148.06272415370566,0.0,1.24870619045442,0.0,82.4344687695069,-48168.36674784651,48168.36674784651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1254.7532510316437,0.0,-332.70193228698554,0.0
2026-03-23,1050922.0513187442,1052798.5290127078,1931.6682865881148,73.47527158325269,18.28467895864212,0.0,0.0,1876.477693963563,5.866240826435387e-11,258029.01528979075,173223.2743450306,431252.28963482135,84805.74094476015,431252.28963482135,2115539.686607306,1011758.3682365387,0.15,1127566.2064279364,1127566.2064279364,0.38246294290869476,2.9103830456733704e-11,0.40962470762496284,0.08055267803640379,0.0,25,0.2105189617006756,0.447230907634232,0.07624142110011725,0,0,0,2026-03-21,0.0,429.2180579745809,480.9792828490589,65.11459340457546,13.353368530097445,0.0,0.0,131523.41868886756,384534.6118907138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1447.2596359889235,1450.689003739056,8.360678178677238,4.931310428544675,0.0,0.0,-46717.67774410745,46717.67774410745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1683.9713090062246,0.0,1114.557703701938,0.0
2026-03-24,1052798.5290127078,1051365.403426495,-1378.66454746326,72.64340683774398,18.18236808808799,0.0,0.0,-1433.1255862128455,7.048583938740194e-11,255681.08986339354,172254.01346609675,427935.1033294903,83427.0763972968,427935.1033294903,2049041.065602421,1011758.3682365388,0.15,1127408.5626134533,1127408.5626134533,0.37957411139178426,0.0,0.40702794854653873,0.07935117146274778,0.0,25,0.20732417985460455,0.4416125554276808,0.07513010000557144,0,0,0,2026-03-23,-0.0013612534086239192,-921.3642676532088,-870.8576685724155,63.70405490312036,13.197455822327061,0.0,0.0,130652.56102029518,380709.6187064922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-511.7613185597072,-507.8068788908446,8.93935193462362,4.984912265760931,0.0,0.0,-47225.484622998294,47225.484622998294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,762.6070413530158,0.0,602.7963851422307,0.0
2026-03-25,1051365.403426495,1053341.3914802617,2030.3502774030364,72.78681818953648,18.42459455322319,0.0,0.0,1975.9880537667777,5.4569682106375694e-11,260006.2171789196,174548.7905042197,434555.0076831393,85457.4266746999,434555.0076831392,2086529.8234300222,1011758.3682365387,0.15,1127625.9212993674,1127625.9212993674,0.38537160194260156,0.0,0.4125490664260888,0.0811298477074052,0.0,25,0.20893756636349983,0.44215056878467185,0.07536470931420651,0,0,0,2026-03-24,0.0,827.5015078706717,878.5423022966569,64.60205644415306,13.561262018167932,0.0,0.0,131531.10332259178,388481.33103524736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1148.4865458960512,1151.8079751063794,8.184761745383412,4.863332535055258,0.0,0.0,-46073.676647891916,46073.676647891916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1590.1085492236875,0.0,1751.282931038282,0.0
2026-03-26,1053341.3914802617,1051824.7654663795,-1466.4524201576332,67.39195494407667,17.21836121940966,0.0,0.0,-1516.6260138822254,7.480593922082335e-11,247112.29107000216,163121.31681545996,410233.6078854621,83990.9742545422,410233.60788546223,2084971.201577602,1011758.3682365388,0.15,1127459.0924378405,1127459.0924378405,0.36385675598964523,0.0,0.3900208678805584,0.07985263041158817,0.0,25,0.2039524048935686,0.44032452329316696,0.0743056212400688,0,0,0,2026-03-25,-0.001439823808452978,-36.504604531274936,9.373770217648982,58.077621779849814,12.199247030925898,0.0,0.0,131540.47709280942,362684.1050471948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1480.1214093510252,-1475.8261903752823,9.314333164226854,5.019114188483759,0.0,0.0,-47549.5028382672,47549.5028382672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1553.6039446924126,0.0,271.1615216872567,0.0
2026-03-27,1051824.7654663795,1049609.7795697523,-1935.4293780573903,62.75894251090708,16.506823815114966,0.0,233.30439987398432,-2214.985896627186,-1.9099388737231493e-11,297160.9067152639,194091.90485221107,491252.811567475,103069.00186305284,491252.8115674749,2083744.2226523682,1180681.5394241242,0.15,1296164.278660783,1296164.278660783,0.37900505333710083,0.0,0.4680337599072728,0.09819744810809791,98295.73099028386,27,0.20947866971016635,0.4370541568028118,0.07388511304502199,0,0,1,2026-03-26,-0.0035426424335849305,-487.6448079027375,-213.3961207284956,52.25022674972634,11.30593944946871,0.0,233.30439987398432,152340.53795864887,441981.27547187876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1727.3410887244293,-1722.0332573288947,10.508715761180744,5.200884365646254,0.0,0.0,-49271.53609559609,49271.53609559609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1065.959136789675,0.0,-1456.1795670371725,0.0
2026-03-30,1049609.7795697523,1047135.88079356,-2416.850186227672,77.04703511925284,19.998445154620356,0.0,0.0,-2473.8987761923345,-2.955857780762017e-11,290111.10577322845,189458.95409640335,479570.0598696318,100652.1516768251,479570.0598696318,2072013.7266021238,1180681.5394241242,0.15,1295866.4863114157,1295866.4863114157,0.3700767516834941,0.0,0.45798264453147675,0.09612138550781683,0.0,27,0.21332806548527955,0.4430181933413341,0.07559852307757976,0,0,0,2026-03-28,-0.005891262544977072,238.7126584551572,289.6234174182587,65.42263642724636,14.51187746414481,0.0,0.0,152630.16137606715,427592.0501703898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2712.611434647462,-2706.473603645931,11.624398692006483,5.486567690475547,0.0,0.0,-51978.00969924203,51978.00969924203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1304.6717952448323,0.0,-4168.7910016846345,0.0
2026-03-31,1047135.88079356,1052247.0118911406,5174.233737759119,84.61242074047959,21.509780562001442,0.0,0.0,5111.1310975806555,1.3642420526593924e-11,309603.2538967032,203776.86848211894,513380.1223788221,105826.38541458425,513380.12237882207,,,0.15,1295866.4863114157,1295866.4863114157,0.3961674507380148,2.9103830456733704e-11,0.4878893611264856,0.10057180891812544,0.0,27,0.21354563310707203,0.43868921462747934,0.07517251783028538,0,0,0,2026-03-28,-0.0010389600161664347,1454.4450023371792,1512.023193025152,73.98797022810957,16.4097795401367,0.0,0.0,154142.18456909226,465064.32322431396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3656.686095243462,3662.2105447339673,10.62445051237002,5.100001021864739,0.0,0.0,-48315.79915450805,48315.79915450805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2759.1167975820117,0.0,-512.1049064411723,0.0
2026-04-01,1052247.0118911406,1052274.8466374502,87.53543417455529,80.96738836226706,21.266700497310353,0.0,0.0,27.834746309556067,-4.2518877307884395e-11,307387.9255601201,201474.00471136134,508861.9302714814,105913.92084875875,508861.93027148134,2114313.676590197,1180681.5394241242,0.15,1296431.7725542437,1296431.7725542437,0.392509610643772,0.0,0.48358271785888673,0.10065233544943818,0.0,27,0.2013539431937603,0.4232202385203641,0.07061162079726717,0,0,0,2026-03-31,-0.001012534826256739,-773.0696290272052,-718.6035018663994,70.71791907950028,16.251791918694384,0.0,0.0,153423.58106722587,461352.2700530143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.9043753368038,806.1389360409546,10.249469282766787,5.014908578615971,0.0,0.0,-47509.6602184671,47509.6602184671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1986.0471685548064,0.0,288.79946889563155,0.0
2026-04-02,1052274.8466374502,1053333.6532135461,1117.8649680989975,80.38987212255755,21.331480119477657,0.0,0.0,1058.806576095987,6.957634468562901e-11,309119.49221190927,202087.70639505153,511207.1986069608,107031.78581685774,511207.1986069608,2098925.4036714416,1180681.5394241242,0.15,1296548.2412776141,1296548.2412776141,0.3942832070044837,0.0,0.4853231424319849,0.1016124240313803,0.0,27,0.1972549305610932,0.42215343373023806,0.06934969565146099,0,0,0,2026-04-01,-7.346399541585669e-06,564.0506378870572,618.2198558122388,70.53852978345134,16.369311858269732,0.0,0.0,154041.80092303816,464197.1835007805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,494.7559382088602,499.6451122867585,9.851342339106209,4.962168261207924,0.0,0.0,-47010.01510618033,47010.01510618033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2550.0978064418637,0.0,783.5554071044917,0.0
2026-04-06,1053333.6532135461,1054318.9118882495,1217.1216672611938,80.11816011188293,21.405580322282507,0.0,173.15041276839742,985.2586747033056,1.0959411156363785e-10,352641.5149247692,217986.66773068937,570628.1826554586,134654.8471940798,570628.1826554588,2084211.2418440282,1320819.6839988464,0.15,1436813.8108519586,1436813.8108519586,0.397148314100005,0.0,0.5412292013556722,0.12771737818201281,79595.5000528076,29,0.17648519369505944,0.3885564114131349,0.060820945194262385,0,0,1,2026-04-04,0.0,-69.86192601994496,157.73614152064022,71.0028908609794,16.55523608879164,0.0,173.15041276839742,180605.47677451966,524677.5530750187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1055.1206007231408,1059.3855257405535,9.115269250903523,4.8503442334908655,0.0,0.0,-45950.62958043978,45950.62958043978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2480.235880421919,0.0,1838.6760078276325,0.0
2026-04-07,1054318.9118882495,1053972.9011923708,-277.2329356243856,90.78404102359052,22.006280769305725,0.0,0.0,-346.01069587864913,2.1316282072803006e-11,342858.16891503596,208480.5546565805,551338.7235716165,134377.61425845546,551338.7235716163,,,0.15,1436813.8108519586,1436813.8108519586,0.38372315146713415,0.0,0.5231052173617378,0.12749627064076566,0.0,29,0.15928525437788155,0.37497019904698614,0.056288057632585084,0,0,0,2026-04-04,-0.00032818409304535834,-61.62922291868006,2.718728354294626,81.47433735536957,17.126386082394887,0.0,0.0,180608.19550287386,505108.142327198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-284.38147295999033,-279.95166397868024,9.30970366822095,4.879894686910838,0.0,0.0,-46230.581244418456,46230.581244418456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2418.6066575032387,0.0,1554.2945348676421,0.0
2026-04-08,1053972.9011923708,1057778.6867993777,3880.34414616294,97.98758405354013,23.429044897462738,0.0,0.0,3805.7856070068665,4.092726157978177e-12,360217.33111742325,221959.37271280482,582176.7038302281,138257.95840461843,582176.703830228,2100382.978339902,1320819.6839988464,0.15,1437175.3395467782,1437175.3395467782,0.4050839781413316,5.820766091346741e-11,0.5503766629972248,0.13070594078895537,0.0,29,0.16539720530228438,0.37330481555750294,0.057504288521551525,0,0,0,2026-04-07,0.0,1101.240399362409,1172.8980644958565,90.49260131928648,18.83493618583898,0.0,0.0,181781.0935673697,538653.5686674768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2704.545207644453,2707.4460816670826,7.494982734253651,4.594108711623757,0.0,0.0,-43523.13516275138,43523.13516275138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3519.8470568656476,0.0,4258.839742512095,0.0
