etf,weight
TXXS,0.1999999999997377
FBYY,0.1315998842379782
SMZ,0.08613625936335505
XBTY,0.06152621366690179
FBL,0.04477170073523234
METU,0.03825203838025023
BABU,0.03217191018357907
SNXX,0.032043837374994694
ASMU,0.031237950287138088
CLSZ,0.02724548337532025
SOFA,0.02342485121481821
LITX,0.018469339373727505
CRMU,0.01642891936233547
RCAX,0.015015991508738955
ZETX,0.012282371113053489
BITX,0.007019615194464729
OPEG,0.006296253099132006
BTCL,0.005979969928798752
BITU,0.005207558487229943
SMU,0.005102581580316938
URAA,0.005024053593906056
MEXX,0.004993809121535188
WDCX,0.0036355291668195002
NVTX,0.002981795950016518
MRNX,0.0020113870196591522
SMYY,0.0018946489829070165
FGRU,0.0016526866788836054
LEUX,0.000829875523514574
SPXL,0.0008298755231998555
CWEB,0.0008298755204102974
FCXG,0.0008298755200810099
COPZ,0.0008298755199027373
YINN,0.0008298755196221061
UECG,0.0008298755194268364
RDWU,0.000829875519395652
ASTN,0.000829875519143237
TQQQ,0.000829875519113092
BABX,0.0008298755190923137
DNNG,0.0008298755190284917
GOOX,0.0008298755190160946
AAPB,0.0008298755189926207
CLSX,0.0008298755189527944
URTY,0.0008298755189404366
GGLL,0.0008298755189403923
UBRL,0.0008298755189205068
BOEU,0.0008298755189065749
JNUG,0.0008298755189064005
BOEG,0.0008298755188874252
COYY,0.0008298755188867153
COHX,0.0008298755188848924
ASMG,0.0008298755188807042
NUG,0.0008298755188711727
NUGT,0.0008298755188693274
BULX,0.000829875518868548
NVDG,0.0008298755188669932
ASTX,0.0008298755188640412
NVDU,0.0008298755188551923
NVDL,0.0008298755188461532
LACG,0.0008298755188336352
MSFU,0.0008298755188217795
NVDB,0.0008298755187838528
AMZZ,0.0008298755187804354
BEZ,0.0008298755187786179
LRCU,0.0008298755187709011
AMZU,0.0008298755187700323
OKLL,0.0008298755187505942
TSMU,0.0008298755187503819
PALU,0.0008298755187493187
OPEX,0.0008298755187475238
MUU,0.0008298755187436784
PANG,0.000829875518742465
SATG,0.0008298755187414531
AVGG,0.000829875518741298
TSMG,0.0008298755187387807
OSCX,0.0008298755187387438
KORU,0.0008298755187381595
ETHU,0.0008298755187333247
SOXL,0.0008298755187290796
TSLI,0.0008298755187282059
PONX,0.0008298755187274545
ETRL,0.0008298755187250033
ETU,0.000829875518723108
MULL,0.000829875518722619
LLYX,0.0008298755187218037
BMNG,0.0008298755187211555
MTYY,0.0008298755187195181
GDXU,0.0008298755187181241
PLUL,0.0008298755187170852
GEVX,0.0008298755187145115
TSLL,0.000829875518714508
KLAG,0.0008298755187117678
TSLR,0.0008298755187117596
AVL,0.0008298755187104892
SOFX,0.0008298755187103589
GUSH,0.0008298755187098785
SOLX,0.0008298755187080942
XXRP,0.0008298755187078999
TSLT,0.000829875518706835
ETHT,0.0008298755187052789
UXRP,0.0008298755187047438
VRTL,0.0008298755187038725
ARCX,0.0008298755187036709
NFLU,0.0008298755187024939
BAIG,0.0008298755187024682
ONDL,0.0008298755187024374
ANEL,0.0008298755187015937
NFXL,0.0008298755187006605
UNHG,0.0008298755187006531
MPL,0.0008298755187004797
AVGX,0.0008298755187002754
BMNU,0.0008298755186999427
ELIL,0.0008298755186997918
INTW,0.0008298755186994354
GLXU,0.0008298755186985841
USGG,0.0008298755186971948
TSLG,0.0008298755186966957
CIFG,0.0008298755186963519
AMDL,0.000829875518695559
QSU,0.0008298755186941897
AMUU,0.0008298755186939082
CVNX,0.0008298755186922942
QCMU,0.000829875518691956
XRPT,0.0008298755186909188
COIA,0.0008298755186895732
MPG,0.0008298755186890053
CEGX,0.0008298755186884678
XPEG,0.0008298755186878614
NIOG,0.0008298755186871134
CRMG,0.0008298755186870578
AVGU,0.0008298755186868867
AMDG,0.0008298755186866315
WULX,0.0008298755186852836
RBLU,0.0008298755186851983
TERG,0.0008298755186851358
ROBN,0.0008298755186849371
XRPK,0.0008298755186824179
COZX,0.0008298755186821334
HOOX,0.0008298755186813895
