etf,underlying,pair_frac_merged
NEMG,NEM,0.0008298755186689694
RDTL,RDDT,0.0008298755186688096
BEX,BE,0.0008298755186687117
COIG,COIN,0.0008298755186673058
UPSX,UPST,0.0008298755186670583
CRWL,CRWD,0.0008298755186670278
XYZG,XYZ,0.0008298755186654741
QUBX,QUBT,0.0008298755186644659
CRCA,CRCL,0.000829875518663887
JOBX,JOBY,0.0008298755186632709
CONX,COIN,0.0008298755186628579
MSTU,MSTR,0.0008298755186625944
TEMT,TEM,0.0008298755186615381
HIMZ,HIMS,0.0008298755186609028
CNCG,CNC,0.0008298755186587851
RIOX,RIOT,0.0008298755186582814
VSTL,VST,0.0008298755186582025
ORCX,ORCL,0.0008298755186579211
CCUP,CRCL,0.0008298755186574187
SHPU,SHOP,0.0008298755186559812
IREG,IREN,0.0008298755186557169
NBIG,NBIS,0.0008298755186548474
MAAY,MARA,0.0008298755186546578
HUTG,HUT,0.000829875518653312
PTIR,PLTR,0.0008298755186527378
HODU,HOOD,0.0008298755186524295
QBTX,QBTS,0.0008298755186522026
NBIL,NBIS,0.0008298755186520315
AFRU,AFRM,0.0008298755186514541
PLTA,PLTR,0.0008298755186506059
PLTU,PLTR,0.0008298755186486004
DLLL,DELL,0.0008298755186483842
SNAG,SNAP,0.0008298755186483228
GLGG,GLXY,0.0008298755186483183
LMNX,LMND,0.0008298755186482142
CRWG,CRWV,0.0008298755186459412
LINT,INTC,0.0008298755186442962
MVLL,MRVL,0.0008298755186439303
BLSG,BLSH,0.000829875518643811
DUOG,DUOL,0.0008298755186431721
NOWL,NOW,0.0008298755186430437
IONX,IONQ,0.0008298755186430272
RKTL,RKT,0.0008298755186427721
CWVX,CRWV,0.0008298755186416418
PLTG,PLTR,0.0008298755186402932
IRE,IREN,0.0008298755186398296
SOUX,SOUN,0.0008298755186393736
SNOU,SNOW,0.0008298755186387008
FIGG,FIG,0.0008298755186378171
RGTX,RGTI,0.0008298755186374154
HMYY,HIMS,0.0008298755186373945
IONL,IONQ,0.0008298755186373182
QBY,QBTS,0.0008298755186361507
PLTZ,PLTR,0.0008298755186356512
QPUX,IONQ,0.0008298755186348245
RGTU,RGTI,0.0008298755186345007
KTUP,KTOS,0.0008298755186342688
FLYT,FLY,0.0008298755186331957
BEG,BE,0.000829875518633185
CSEX,CLS,0.0008298755186329887
APPX,APP,0.0008298755186327564
ORCU,ORCL,0.0008298755186324415
OKTG,OKTA,0.0008298755186319382
IREX,IREN,0.000829875518631533
CRWU,CRWV,0.0008298755186300225
SRPU,SRPT,0.0008298755186271346
AVXX,AVAV,0.0008298755186263593
CORD,CRWV,0.0008298755186239413
NBIZ,NBIS,0.0008298755186239395
GEMG,GEMI,0.0008298755186233031
CRDU,CRDO,0.0008298755186223147
QBTZ,QBTS,0.0008298755186220315
CRCD,CRCL,0.0008298755186202603
LABX,ALAB,0.0008298755186177159
ETHD,ETHA,0.0008298755186170983
IREZ,IREN,0.0008298755186168038
LUNL,LUNR,0.0008298755186159931
UNX,U,0.0008298755186142122
ZSL,SLV,0.0008298755186132784
MSDD,MSTR,0.0008298755186099178
MSTZ,MSTR,0.0008298755186076971
BMNZ,BMNR,0.0008298755186076107
CONI,COIN,0.0008298755186046117
