date,close
2021-05-21 00:00:00-04:00,40.89036560058594
2021-05-24 00:00:00-04:00,40.78767013549805
2021-05-25 00:00:00-04:00,40.35977554321289
2021-05-26 00:00:00-04:00,40.54804229736328
2021-05-27 00:00:00-04:00,40.796226501464844
2021-05-28 00:00:00-04:00,41.172786712646484
2021-06-01 00:00:00-04:00,41.652034759521484
2021-06-02 00:00:00-04:00,41.72905731201172
2021-06-03 00:00:00-04:00,41.14710998535156
2021-06-04 00:00:00-04:00,41.472312927246094
2021-06-07 00:00:00-04:00,42.73889923095703
2021-06-08 00:00:00-04:00,42.54206848144531
2021-06-09 00:00:00-04:00,42.396583557128906
2021-06-10 00:00:00-04:00,42.60100555419922
2021-06-11 00:00:00-04:00,42.55788040161133
2021-06-14 00:00:00-04:00,42.23874282836914
2021-06-15 00:00:00-04:00,41.98860168457031
2021-06-16 00:00:00-04:00,41.13468551635742
2021-06-17 00:00:00-04:00,40.7637825012207
2021-06-18 00:00:00-04:00,40.3842658996582
2021-06-21 00:00:00-04:00,40.67753982543945
2021-06-22 00:00:00-04:00,40.65165710449219
2021-06-23 00:00:00-04:00,40.927669525146484
2021-06-24 00:00:00-04:00,41.67808151245117
2021-06-25 00:00:00-04:00,41.885093688964844
2021-06-28 00:00:00-04:00,41.63495635986328
2021-06-29 00:00:00-04:00,41.643577575683594
2021-06-30 00:00:00-04:00,41.39344787597656
2021-07-01 00:00:00-04:00,41.37619400024414
2021-07-02 00:00:00-04:00,41.74708938598633
2021-07-06 00:00:00-04:00,41.100181579589844
2021-07-07 00:00:00-04:00,41.28131103515625
2021-07-08 00:00:00-04:00,40.729286193847656
2021-07-09 00:00:00-04:00,41.27268981933594
2021-07-12 00:00:00-04:00,41.27268981933594
2021-07-13 00:00:00-04:00,40.505027770996094
2021-07-14 00:00:00-04:00,41.298561096191406
2021-07-15 00:00:00-04:00,41.74708938598633
2021-07-16 00:00:00-04:00,41.79021453857422
2021-07-19 00:00:00-04:00,40.479148864746094
2021-07-20 00:00:00-04:00,40.42739486694336
2021-07-21 00:00:00-04:00,40.90179443359375
2021-07-22 00:00:00-04:00,41.238189697265625
2021-07-23 00:00:00-04:00,41.39344787597656
2021-07-26 00:00:00-04:00,42.04035186767578
2021-07-27 00:00:00-04:00,42.19560623168945
2021-07-28 00:00:00-04:00,42.53200149536133
2021-07-29 00:00:00-04:00,42.90290451049805
2021-07-30 00:00:00-04:00,42.281864166259766
2021-08-02 00:00:00-04:00,42.16111373901367
2021-08-03 00:00:00-04:00,42.9891471862793
2021-08-04 00:00:00-04:00,42.3077392578125
2021-08-05 00:00:00-04:00,42.42849349975586
