date,nav,cash,long_notional,short_notional,gross_notional,net_notional,n_positions,n_longs,n_shorts,n_active_pairs,cum_costs,cum_borrow,cum_margin_debit,cum_margin_credit,daily_borrow,cash_balance
2025-03-06,10296351.8375216,429571.47235956555,19755842.659479767,9889062.294317733,29644904.9537975,9866780.365162034,40,20,20,20,114816.89978827443,239302.83973985555,4949.544127534744,911.0246036799872,3910.134521232723,429571.47235956555
2025-03-07,10272591.122687615,425704.8161571032,19721270.91665709,9874384.610126575,29595655.526783668,9846886.306530515,40,20,20,20,114816.89978827443,243205.75147788317,4949.544127534744,947.2801392453102,3902.9117380276175,425704.8161571032
2025-03-10,9531274.008172423,422101.6107416999,18285251.53156653,9176079.134135809,27461330.66570234,9109172.397430722,40,20,20,20,114816.89978827443,246844.89817667817,4949.544127534744,983.2214226369516,3639.1466987949843,422101.6107416999
2025-03-11,9871341.709062526,418459.5375443397,18766109.19340297,9313227.021884788,28079336.215287756,9452882.17151818,40,20,20,20,114816.89978827443,250522.59501541758,4949.544127534744,1018.8450640162654,3677.696838739417,418459.5375443397
2025-03-12,9940743.46193691,414683.3735132916,19209158.132761728,9683098.044338107,28892256.177099835,9526060.08842362,40,20,20,20,114816.89978827443,254334.05335115228,4949.544127534744,1054.1393687027937,3811.45833573469,414683.3735132916
2025-03-13,9664197.593417227,410866.819971035,19418661.540986802,10165330.767540613,29583992.308527417,9253330.77344619,40,20,20,20,114816.89978827443,258185.56833884696,4949.544127534744,1089.1008141408597,3851.514987694674,410866.819971035
2025-03-14,10102181.876029475,406801.65426440636,20605108.4660264,10909728.244261334,31514836.710287735,9695380.221765066,40,20,20,20,114816.89978827443,262285.34094905097,4949.544127534744,1123.7077177162212,4099.772610204025,406801.65426440636
2025-03-17,10418882.20903286,402586.99366587825,21559599.98251657,11543304.76714959,33102904.749666158,10016295.215366978,40,20,20,20,114816.89978827443,266534.24087115226,4949.544127534744,1157.9470412894111,4248.899922101296,402586.99366587825
2025-03-18,10098703.144187773,398486.1576035448,21008083.204311322,11307866.217727095,32315949.422038417,9700216.986584228,40,20,20,20,114816.89978827443,270668.95860421984,4949.544127534744,1191.8287120235507,4134.717733067576,398486.1576035448
2025-03-19,10394064.309944771,394381.3460886442,21038911.76826043,11039228.8044043,32078140.57266473,9999682.96385613,40,20,20,20,114816.89978827443,274807.293790298,4949.544127534744,1225.3523832010742,4138.335186078163,394381.3460886442
2025-03-20,10341159.322527127,390390.23640221654,20593057.658494882,10642288.572369972,31235346.230864853,9950769.08612491,40,20,20,20,114816.89978827443,278831.57906480774,4949.544127534744,1258.527971283196,4024.285274509766,390390.23640221654
2025-03-21,10417728.842236387,386357.37708260136,20752227.96378192,10720856.498628136,31473084.462410055,10031371.465153784,40,20,20,20,114816.89978827443,282897.26224823145,4949.544127534744,1291.351835091724,4065.683183423726,386357.37708260136
2025-03-24,10659183.997921688,382229.1424752018,21212913.226735797,10935958.371289311,32148871.598025106,10276954.855446486,40,20,20,20,114816.89978827443,287057.9606770469,4949.544127534744,1323.8156565076376,4160.69842881547,382229.1424752018
2025-03-25,10656899.748663059,378055.96760614554,21267797.411714885,10988953.63065797,32256751.042372856,10278843.781056914,40,20,20,20,114816.89978827443,291263.23540567886,4949.544127534744,1355.9155160833106,4205.2747286319345,378055.96760614554
2025-03-26,10280446.830007877,374077.17834840016,20383144.400476266,10476774.74881678,30859919.149293046,9906369.651659485,40,20,20,20,114816.89978827443,295273.777514426,4949.544127534744,1387.6683670850282,4010.542108747104,374077.17834840016
2025-03-27,10226618.280878041,370115.1325213207,20337807.048945207,10481303.900588492,30819110.9495337,9856503.148356715,40,20,20,20,114816.89978827443,299267.23064420506,4949.544127534744,1419.0756697846523,3993.453129779082,370115.1325213207
2025-03-28,9578521.893498408,-912835.7171648614,19656478.874670412,9165121.26400714,28821600.138677552,10491357.610663272,52,26,26,26,143495.05251571996,302979.0592213129,4949.544127534744,1450.1619579620087,3711.82857710789,-912835.7171648614
2025-03-31,9211824.367341742,-916481.1801380771,19147742.32534286,9019436.777863042,28167179.103205904,10128305.547479818,52,26,26,26,143495.05251571996,306505.0244665736,5069.041855489826,1450.1619579620087,3525.9652452606633,-916481.1801380771
2025-04-01,10164576.716263458,-920361.2100234885,20538104.449545577,9453166.523258625,29991270.972804204,11084937.926286953,52,26,26,26,143495.05251571996,310265.05659573723,5189.039611737604,1450.1619579620087,3760.0321291636214,-920361.2100234885
2025-04-02,10736538.372150986,110053.64381704947,20360357.648940414,9733872.920606483,30094230.569546897,10626484.728333931,52,26,26,26,145652.688361185,314156.2639395689,5309.554367753836,1450.1619579620087,3891.2073438316643,110053.64381704947
2025-04-03,10076810.739874445,106404.37732167238,19264637.104958892,9294230.742406124,28558867.847365014,9970406.362552768,52,26,26,26,145652.688361185,317813.93830561475,5309.554367753836,1458.5698286307907,3657.6743660458737,106404.37732167238
2025-04-04,8798574.491520744,103132.99892760038,16848428.34094742,8152986.848354282,25001415.1893017,8695441.492593138,52,26,26,26,145652.688361185,321093.43925834785,5309.554367753836,1466.6923872918592,3279.5009527330735,103132.99892760038
2025-04-07,8983001.604988718,99822.60053548426,17048384.22430854,8165205.219855301,25213589.44416384,8883179.004453238,52,26,26,26,145652.688361185,324411.6714940032,5309.554367753836,1474.526230831101,3318.2322356553477,99822.60053548426
2025-04-08,8569631.582190346,96682.87759914386,16153703.747652534,7680755.0430613365,23834458.79071387,8472948.704591198,52,26,26,26,145652.688361185,327558.9544441552,5309.554367753836,1482.0862446427104,3147.282950152019,96682.87759914386
2025-04-09,9979290.075405166,93015.37975274443,18925620.862825647,9039346.167173225,27964967.029998872,9886274.695652422,52,26,26,26,145652.688361185,331233.69244495296,5309.554367753836,1489.3263990410105,3674.7380007977335,93015.37975274443
2025-04-10,9254844.162681907,89628.10866575914,17498706.89627875,8333490.842262608,25832197.738541357,9165216.054016143,52,26,26,26,145652.688361185,334627.90826679225,5309.554367753836,1496.271133894984,3394.215821839261,89628.10866575914
2025-04-11,9500721.867185296,86145.76332815306,17943995.544030957,8529419.440173814,26473414.98420477,9414576.103857143,52,26,26,26,145652.688361185,338116.8946278438,5309.554367753836,1502.91215734045,3488.9863610515386,86145.76332815306
2025-04-14,9742062.66001895,82610.6692209523,18347155.821527213,8687703.830729216,27034859.65225643,9659451.990797997,52,26,26,26,145652.688361185,341658.3214466179,5309.554367753836,1509.244868913768,3541.4268187740654,82610.6692209523
2025-04-15,9779193.805206997,79128.96133874878,18247239.399795026,8547174.555926774,26794413.9557218,9700064.843868252,52,26,26,26,145652.688361185,345146.05838458164,5309.554367753836,1515.2739246740064,3487.7369379637676,79128.96133874878
2025-04-16,9255527.25685982,75777.49458102381,17385361.038772665,8205611.276493867,25590972.31526653,9179749.762278799,52,26,26,26,145652.688361185,348503.26190118334,5309.554367753836,1521.0106835507158,3357.2035166016767,75777.49458102381
2025-04-17,9260292.559909722,72482.04220238193,17198349.102257345,8010538.584550003,25208887.68680735,9187810.517707342,52,26,26,26,145652.688361185,351804.1636270909,5309.554367753836,1526.4600308164122,3300.9017259075845,72482.04220238193
2025-04-21,8862343.995962322,69307.64819076273,16533462.111049084,7740425.763277527,24273887.87432661,8793036.347771557,52,26,26,26,145652.688361185,354983.7301324237,5309.554367753836,1531.6325245299881,3179.5665053327702,69307.64819076273
2025-04-22,9535978.906227428,65949.62915339271,17656056.47338243,8186027.196308391,25842083.669690818,9470029.277074037,52,26,26,26,145652.688361185,358346.6287951692,5309.554367753836,1536.5121499054874,3362.898662745516,65949.62915339271
2025-04-23,9983567.57682976,62415.94221363315,18586153.82014063,8665002.185524506,27251156.00566514,9921151.634616124,52,26,26,26,145652.688361185,361884.88717115764,5309.554367753836,1541.0835861344053,3538.258375988477,62415.94221363315
2025-04-24,10534993.377771223,58713.252838827815,19549077.09686374,9072796.971931336,28621874.068795078,10476280.124932403,52,26,26,26,145652.688361185,365591.825053563,5309.554367753836,1545.332093734407,3706.9378824053356,58713.252838827815
2025-04-25,10646706.462890793,-860088.6174930513,21754161.030607313,10247365.950223474,32001526.98083079,11506795.08038384,60,30,30,30,166121.88574733058,369305.87810748373,5309.554367753836,1549.2570239378683,3714.0530539207634,-860088.6174930513
2025-04-28,10850461.68924464,-864193.4930380862,22116048.763184186,10401393.580901466,32517442.344085652,11714655.18228272,60,30,30,30,166121.88574733058,373297.9943579472,5422.313662325223,1549.2570239378683,3992.116250463484,-864193.4930380862
2025-04-29,11011365.516033255,-868320.02342129,22309918.418686807,10430232.879232263,32740151.297919072,11879685.539454544,60,30,30,30,166121.88574733058,377311.23365120613,5535.604752270152,1549.2570239378683,4013.239293258908,-868320.02342129
2025-04-30,10717819.52678572,-872325.9256555093,21688658.570062272,10098513.117621042,31787171.687683314,11590145.45244123,60,30,30,30,166121.88574733058,381203.32854573155,5649.41209196419,1549.2570239378683,3892.0948945254036,-872325.9256555093
2025-05-01,11222319.39880081,-876503.1408548931,22525424.672935393,10426602.133279683,32952026.806215078,12098822.53965571,60,30,30,30,166121.88574733058,385266.19807818,5763.757758899526,1549.2570239378683,4062.869532448469,-876503.1408548931
2025-05-02,12284651.746231684,-881001.7982964043,24466427.162285574,11300773.617757488,35767200.780043066,13165653.544528086,60,30,30,30,166121.88574733058,389649.93010052026,5878.68317807037,1549.2570239378683,4383.732022340259,-881001.7982964043
2025-05-05,12160861.71846103,-885433.7716943396,24143279.476976693,11096983.986821322,35240263.46379802,13046295.49015537,60,30,30,30,166121.88574733058,393966.4069207738,5994.179755752072,1549.2570239378683,4316.476820253561,-885433.7716943396
2025-05-06,12172188.24921399,-889887.4584487751,24181317.217174895,11119241.50951213,35300558.72668703,13062075.707662765,60,30,30,30,166121.88574733058,398304.023140767,6110.250290194364,1549.2570239378683,4337.616219993194,-889887.4584487751
2025-05-07,11811514.674689112,-894212.1297787891,23586034.926405422,10880308.121937517,34466343.04834294,12705726.804467905,60,30,30,30,166121.88574733058,402512.06660608976,6226.878154885515,1549.2570239378683,4208.0434653227685,-894212.1297787891
2025-05-08,12373903.230874363,-898815.8793480296,24994695.40058265,11721976.290360264,36716671.69094291,13272719.110222384,60,30,30,30,166121.88574733058,406998.5950149416,6344.099315274144,1549.2570239378683,4486.528408851815,-898815.8793480296
2025-05-09,12029150.529050399,-903333.9224766463,24471650.79155648,11539166.340029433,36010817.13158591,12932484.451527048,60,30,30,30,166121.88574733058,411398.83473265637,6461.902726175951,1549.2570239378683,4400.239717714794,-903333.9224766463
2025-05-12,12934577.94237813,-908168.0187575294,26224957.07643344,12382211.11529778,38607168.191731215,13842745.96113566,60,30,30,30,166121.88574733058,416114.50462163467,6580.329118080854,1549.2570239378683,4715.6698889782965,-908168.0187575294
2025-05-13,14257319.560732145,-913248.3574329996,28176548.35846515,13005980.440300012,41182528.79876516,15170567.918165138,60,30,30,30,166121.88574733058,421075.76219037833,6699.410224807351,1549.2570239378683,4961.257568743644,-913248.3574329996
2025-05-14,14859421.43684606,-918476.4036614463,29017766.78790878,13239868.947401285,42257635.73531006,15777897.840507496,60,30,30,30,166121.88574733058,426184.0535618679,6819.165081764374,1549.2570239378683,5108.291371489589,-918476.4036614463
2025-05-15,14697185.864009064,-923624.2629921659,28594200.67648913,12973390.5494879,41567591.22597703,15620810.12700123,60,30,30,30,166121.88574733058,431211.4946192681,6939.583355083692,1549.2570239378683,5027.4410574001995,-923624.2629921659
2025-05-16,15359971.742511868,-928998.098333846,29778058.285867278,13489088.445021551,43267146.73088883,16288969.840845726,60,30,30,30,166121.88574733058,436464.2191492232,7060.694166808766,1549.2570239378683,5252.724529955082,-928998.098333846
2025-05-19,15733301.673431175,522671.918198672,28995266.140747733,13784636.38551523,42779902.52626296,15210629.755232504,60,30,30,30,169126.55116009526,441842.69669277023,7182.513814366296,1549.2570239378683,5378.477543547075,522671.918198672
2025-05-20,15351365.894254286,1037706.0350022059,28174603.529828418,13860943.670576341,42035547.20040476,14313659.859252077,60,30,30,30,170198.35760039568,447237.85077913856,7182.513814366296,1593.5028305854414,5395.154086368344,1037706.0350022059
2025-05-21,15691560.172293441,1032228.6504463769,28749653.160628133,14090321.63878107,42839974.7994092,14659331.521847062,60,30,30,30,170198.35760039568,452804.3886133317,7182.513814366296,1682.6561089495403,5566.537834193142,1032228.6504463769
2025-05-22,15513798.94951957,1026790.8074328443,28514491.58223438,14027483.44014765,42541975.02238203,14487008.14208673,60,30,30,30,170198.35760039568,458330.91064584255,7182.513814366296,1771.3351279278609,5526.522032510853,1026790.8074328443
2025-05-23,16319059.444146771,1021334.4478692623,29369372.669222124,14071647.672944618,43441020.342166744,15297724.996277506,60,30,30,30,170198.35760039568,463875.4733541033,7182.513814366296,1859.5382726066161,5544.562708260697,1021334.4478692623
2025-05-27,18182439.488296587,-904620.6196897338,34333074.656013615,15246014.548027286,49579089.2040409,19087060.10798633,60,30,30,30,174467.3464746758,469924.8056659224,7182.513814366296,1947.2214743524598,6049.3323118191365,-904620.6196897338
2025-05-28,17970551.007918436,-910709.0427643835,33965323.13072281,15084063.08004,49049386.21076281,18881260.050682813,60,30,30,30,174467.3464746758,475894.4748811132,7301.267673825153,1947.2214743524598,5969.669215190795,-910709.0427643835
2025-05-29,17288023.214216944,-916583.1578081021,32767576.138219215,14562969.76619416,47330545.90441337,18204606.372025058,60,30,30,30,174467.3464746758,481649.079054782,7420.778543874946,1947.2214743524598,5754.604173668784,-916583.1578081021
2025-05-30,17357616.896447007,-922528.3018602025,32925334.867486663,14645189.669179464,47570524.536666125,18280145.1983072,60,30,30,30,174467.3464746758,487473.94607257156,7541.055578185838,1947.2214743524598,5824.867017789565,-922528.3018602025
2025-06-02,17793684.452699855,-928622.0362437993,33776931.100423686,15054624.611480024,48831555.711903706,18722306.488943662,60,30,30,30,174467.3464746758,493446.6181084218,7662.117925932441,1947.2214743524598,5972.672035850219,-928622.0362437993
2025-06-03,18563385.11685989,1033439.8885004949,33406607.027295604,15876661.79893621,49283268.826231815,17529945.228359394,60,30,30,30,178477.91838023867,499767.7865938429,7784.010605653096,1947.2214743524598,6321.168485421134,1033439.8885004949
2025-06-04,18911719.003204495,74451.42834334468,35396449.91866413,16559182.343802977,51955632.2624671,18837267.57486115,60,30,30,30,182997.01455299786,506372.7964255742,7784.010605653096,2035.912072103013,6605.009831731346,74451.42834334468
2025-06-05,18382457.685876213,-1284755.8951684474,37466909.968099244,17799696.387054585,55266606.35515383,19667213.58104466,68,34,34,34,222741.44706139146,512664.7018119914,7784.010605653096,2040.9848749387006,6291.905386417162,-1284755.8951684474
2025-06-06,19426774.350801777,-1293756.2965079963,39626827.79744357,18906297.1501338,58533124.94757737,20720530.64730977,68,34,34,34,222741.44706139146,521499.023677852,7950.090079341446,2040.9848749387006,8834.321865860597,-1293756.2965079963
2025-06-09,20186120.13148385,-1303041.5340175857,40805718.388057806,19316556.722556375,60122275.11061418,21489161.66550143,68,34,34,34,222741.44706139146,530617.0495686822,8117.301698100636,2040.9848749387006,9118.025890830255,-1303041.5340175857
2025-06-10,19855450.51866775,-1312171.018953137,40606199.71393972,19438578.176318824,60044777.89025854,21167621.537620895,68,34,34,34,222741.44706139146,539578.2097312488,8285.626471085383,2040.9848749387006,8961.160162566635,-1312171.018953137
