date,nav,cash,long_notional,short_notional,gross_notional,net_notional,leverage,net_leverage,n_positions,n_active_pairs,cum_costs,cum_borrow,cum_margin_debit,cum_margin_credit
2024-10-25,11269946.44577814,-11942069.019767659,43452471.0188895,20240455.553343683,63692926.572233185,23212015.46554582,5.651573135566525,2.0596384887207093,44,22,132083.08433300973,7838.867780383946,27387.33850498804,871.35
2024-10-28,12088975.668618368,-11943944.987285582,44763199.42142066,20730278.765516717,65493478.18693738,24032920.655903947,5.417620150973679,1.9880030628476428,44,22,132083.08433300973,8250.18283525531,28851.990968040012,871.35
2024-10-29,12417247.240907382,-11945825.502762455,45311012.401323125,20947939.657653276,66258952.0589764,24363072.74366985,5.33604194017277,1.9620349237637902,44,22,132083.08433300973,8665.816558621445,30316.87272154638,871.35
2024-10-30,11930903.105526922,-11947699.756622123,44499439.25296682,20620836.390817773,65120275.6437846,23878602.86214905,5.4581178866181554,2.0014078272991274,44,22,132083.08433300973,9074.960137804337,31781.983002030818,871.35
2024-10-31,10481922.859861951,-11949555.684994463,42117305.22941183,19685826.684555423,61803131.91396725,22431478.54485641,5.896163589471523,2.1400156101846983,44,22,132083.08433300973,9465.551937101072,33247.31957507443,871.35
2024-11-01,10511128.047165792,-11951415.710443102,42343432.76508586,19880889.007476974,62224321.77256283,22462543.757608887,5.919851941042705,2.1370250325953988,44,22,132083.08433300973,9860.014020582757,34712.88294023199,871.35
2024-11-04,10625595.826528968,-11953276.63629592,42493705.9851653,19914833.52234041,62408539.50750571,22578872.46282489,5.873415526655932,2.124951186873881,44,22,132083.08433300973,10255.14960634348,36178.6732072894,871.35
2024-11-05,11064741.885091199,-11955148.482486835,43473605.96597442,20453715.598396383,63927321.5643708,23019890.367578037,5.77757007151766,2.080472423725978,44,22,132083.08433300973,10660.977296787853,37644.69170775885,871.35
2024-11-06,14185266.437888058,-11957043.079117162,47731004.49071353,21588694.97370831,69319699.46442184,26142309.51700522,4.88673933393826,1.842919879684499,44,22,132083.08433300973,11089.324419282066,39110.94121559177,871.35
2024-11-07,14739855.506735155,-11958950.360435655,48915088.40273617,22216282.535565373,71131370.93830155,26698805.8671708,4.825784818975948,1.811334300731183,44,22,132083.08433300973,11530.123675940109,40577.423277426795,871.35
2024-11-08,15630228.211348588,-11960855.034639457,49664262.50078255,22073179.2547945,71737441.75557706,27591083.24598805,4.589660546574163,1.765238669129289,44,22,132083.08433300973,11968.083581789206,42044.13757537955,871.35
2024-11-11,18531122.31796226,-11962779.647618445,53560168.26056096,23066266.294980258,76626434.55554122,30493901.9655807,4.1350131546682976,1.6455507358031356,44,22,132083.08433300973,12425.747595578496,43511.086540576434,871.35
2024-11-12,18644188.05037965,-11964692.0622543,53048597.6466363,22439717.534002356,75488315.18063866,30608880.112633944,4.048892608069435,1.641738435051381,44,22,132083.08433300973,12870.98008633251,44978.26868567864,871.35
2024-11-13,17367846.238545023,-11966591.29513941,51098123.56798465,21763686.034300197,72861809.60228485,29334437.53368445,4.195212728252987,1.6890083623945027,44,22,132083.08433300973,13302.799253679737,46445.68240344089,871.35
2024-11-14,16971412.76883374,-11968481.462287718,50235051.579880856,21295157.3487594,71530208.92864026,28939894.231121454,4.214746874815169,1.7052142108208341,44,22,132083.08433300973,13725.322216948773,47913.326588481745,871.35
2024-11-15,17544108.99609568,-11970370.807528121,50756602.49382426,21242122.69020046,71998725.18402472,29514479.8036238,4.103869008112498,1.6823014386305992,44,22,132083.08433300973,14146.7929052464,49381.20114058632,871.35
2024-11-18,18464270.68734897,-11972274.244509539,52377194.2719045,21940649.340045992,74317843.61195049,30436544.931858506,4.024954186946052,1.6484022275904184,44,22,132083.08433300973,14582.123249294933,50849.30777795462,871.35
2024-11-19,19186626.66632811,-11974180.932322817,53253581.79007993,22092774.19142899,75346355.98150891,31160807.59865094,3.9270246558629953,1.6240899528908392,44,22,132083.08433300973,15020.471943569319,52317.646896959195,871.35
2024-11-20,19171186.727819864,-11976090.608454932,53378927.35862185,22231650.022347048,75610577.3809689,31147277.336274803,3.9439695859436914,1.6246921892986461,44,22,132083.08433300973,15461.57611067938,53786.218861964495,871.35
2024-11-21,18685065.24930838,-11977995.037784383,52618568.25959387,21955507.97250111,74574076.23209497,30663060.287092756,3.9911060109814334,1.6410464656112311,44,22,132083.08433300973,15897.201268863926,55255.02303323009,871.35
2024-11-22,19107248.33160442,-11979903.69167146,53243848.54375713,22156696.520481255,75400545.06423838,31087152.02327588,3.9461749675133393,1.6269821527287134,44,22,132083.08433300973,16336.818263317919,56724.05992585451,871.35
2024-11-25,18614942.2682328,-11981811.293644259,52688710.91047979,22091957.34860274,74780668.25908253,30596753.561877053,4.0172387956689475,1.643666314995332,44,22,132083.08433300973,16775.150750393368,58193.32941157829,871.35
2024-11-26,17766518.692849636,-11983712.055402756,51485760.638695456,21735529.890443064,73221290.52913852,29750230.74825239,4.121307713401803,1.6745109867937018,44,22,132083.08433300973,17206.411264092636,59662.830656377,871.35
2024-11-27,18316787.3672437,-11985627.237411933,52752955.855938144,22450541.251282524,75203497.10722066,30302414.60465562,4.105714370070632,1.654352043134271,44,22,132083.08433300973,17651.85851114189,61132.565418505685,871.35
2024-11-29,18222735.965629406,-11987539.187199246,52486163.011502646,22275887.858674,74762050.87017664,30210275.152828645,4.102679806763824,1.6578342137980482,44,22,132083.08433300973,18093.840413099708,62602.53330386091,871.35
2024-12-02,18921480.242184512,-11989451.902322283,53213638.80983899,22302706.665332194,75516345.47517118,30910932.144506793,3.99103793723343,1.6336423867934173,44,22,132083.08433300973,18536.35443423725,64072.73440575973,871.35
2024-12-03,19792704.368261762,-11991366.35552971,54162612.047666125,22378541.323874645,76541153.37154077,31784070.72379148,3.867139727215699,1.605847797876386,44,22,132083.08433300973,18980.373111298257,65543.16893612604,871.35
2024-12-04,21582363.01336225,-11993289.69305622,56390144.32086929,22814491.61445081,79204635.9353201,33575652.706418484,3.669877848235722,1.5556986362258316,44,22,132083.08433300973,19433.041595711962,67013.8379782211,871.35
2024-12-05,21048244.234725863,-11995205.924676524,55488028.37758525,22444578.218182836,77932606.59576808,33043450.15940241,3.7025704247194704,1.5698910460610578,44,22,132083.08433300973,19878.370528612417,68484.74066562478,871.35
2024-12-06,22679243.680906743,-11997136.703789229,57842287.09824769,23165906.713551722,81008193.8117994,34676380.38469597,3.5719089644950897,1.528991921978836,44,22,132083.08433300973,20338.01153483368,69955.87877210665,871.35
2024-12-09,20313840.38577885,-11999061.428150205,55161821.126865484,22848919.312936414,78010740.4398019,32312901.81392907,3.840275347167492,1.5906840459645644,44,22,132083.08433300973,20791.363108503054,71427.2515594134,871.35
2024-12-10,19987879.88158203,-12000976.621504558,54345643.73909233,22356787.236005746,76702430.97509807,31988856.50308658,3.837447064397063,1.600412684717149,44,22,132083.08433300973,21234.9501568365,72898.85786543344,871.35
2024-12-11,21022106.37246097,-12002901.462383695,55856201.6903326,22831193.855487928,78687395.54582053,33025007.83484467,3.7430785551014667,1.5709656896279216,44,22,132083.08433300973,21687.950034921578,74370.69886648539,871.35
2024-12-12,20869178.198505763,-12004817.806757934,55265189.597395554,22391193.592131857,77656383.1895274,32873996.005263697,3.7211040344218067,1.575241520895992,44,22,132083.08433300973,22132.21974905118,75842.77352659398,871.35
2024-12-13,20747838.68982465,-12006727.779953817,54812915.40884471,22058348.939066242,76871264.34791096,32754566.469778467,3.7050251593488093,1.5786977602559766,44,22,132083.08433300973,22569.88540260408,77315.08106892416,871.35
2024-12-16,21209700.820927206,-12008640.631635714,55410011.13372372,22191669.681160808,77601680.81488453,33218341.452562913,3.6587824349844875,1.5661862339796424,44,22,132083.08433300973,23010.196308976316,78787.6218444485,871.35
2024-12-17,20419655.854992487,-12010553.085039401,54590052.89398416,22159843.95395229,76749896.84793645,32430208.94003187,3.7586283232668465,1.5881858720015045,44,22,132083.08433300973,23449.875752507116,80260.39580460511,871.35
2024-12-18,18159195.93986339,-12012433.264579292,50693316.24853205,20521687.044089355,71215003.2926214,30171629.204442695,3.921704657434141,1.6615068918447757,44,22,132083.08433300973,23857.052082746985,81733.39901425547,871.35
2024-12-19,18058243.696332954,-12014308.879582267,50352660.83520563,20280108.259290416,70632769.09449604,30072552.575915214,3.911386416212739,1.6653088241367557,44,22,132083.08433300973,24259.43518312973,83206.63091684751,871.35
2024-12-20,18397070.13564107,-12016188.539631804,50885686.29920326,20472427.62393039,71358113.92313366,30413258.67527287,3.8787759897099017,1.6531577284337555,44,22,132083.08433300973,24665.634143922,84680.09200559207,871.35
2024-12-23,18273383.01426737,-12018067.979510875,50741232.39718742,20449781.403409183,71191013.8005966,30291450.993778236,3.895885821744805,1.6576816110146368,44,22,132083.08433300973,25071.383774942024,86153.78225364385,871.35
2024-12-24,19179771.362976406,-12019957.935698316,52167918.38939408,20968189.090719353,73136107.48011343,31199729.29867473,3.8131897453841095,1.6266997509105348,44,22,132083.08433300973,25487.419272773757,87627.70294325185,871.35
2024-12-26,18819341.597722404,-12021845.022019582,51653137.83698566,20811951.217243675,72465089.05422933,30841186.619741987,3.8505645204399377,1.6388026360855534,44,22,132083.08433300973,25900.354812798432,89101.85372449452,871.35
2024-12-27,18027179.168341644,-12023723.617704416,50423381.48578911,20372478.699743047,70795860.18553215,30050902.786046065,3.92717349311422,1.6669775401589082,44,22,132083.08433300973,26304.570660015557,90576.23356211216,871.35
2024-12-30,17586876.211830854,-12025593.722233554,49545502.12575303,19933032.191688634,69478534.31744167,29612469.934064396,3.950589830768401,1.6837822463402463,44,22,132083.08433300973,26700.06733048557,92050.84142078177,871.35
2024-12-31,17159094.81816393,-12027461.965162037,49014283.48092586,19827726.6975999,68842010.17852576,29186556.78332596,4.0119837851616955,1.7009380210680016,44,22,132083.08433300973,27093.4746062316,93525.67707351915,871.35
2025-01-02,17919010.29876532,-12029339.170094863,50216225.290560685,20267875.82170049,70484101.11226118,29948349.468860194,3.933481812726999,1.6713171637009292,44,22,132083.08433300973,27495.61499951931,95000.7416130577,871.35
2025-01-03,18885973.693623193,-12031223.332003793,51524125.795874946,20606928.770247962,72131054.5661229,30917197.025626983,3.8192923349500267,1.6370454352621546,44,22,132083.08433300973,27904.482633849624,96476.03588765857,871.35
2025-01-06,19965069.17938232,-12033113.955076054,52919136.18394703,20920953.049488656,73840089.23343569,31998183.13445837,3.698463980765438,1.6027083526213122,44,22,132083.08433300973,28319.580908641066,97951.56068512864,871.35
2025-01-07,18316165.72727707,-12034993.982407667,50726534.19127671,20375374.481591977,71101908.67286868,30351159.70968473,3.881921016197252,1.657069506882913,44,22,132083.08433300973,28723.854211847258,99427.31471353378,871.35
2025-01-08,17811110.699951217,-12036870.643667312,50042173.24436368,20194191.90074516,70236365.14510885,29847981.34361852,3.943401752328743,1.6758068514896307,44,22,132083.08433300973,29124.532622576327,100903.29756245024,871.35
2025-01-10,17387730.37984243,-12038736.83061443,49081285.57326253,19654818.362805657,68736103.93606818,29426467.21045687,3.9531383587448445,1.6923696519110354,44,22,132083.08433300973,29514.5091773939,102379.50795474956,871.35
2025-01-13,17314097.682887215,-12040600.03508769,48847749.53986417,19493051.82188925,68340801.36175342,29354697.717974916,3.9471188515529523,1.6954217456557557,44,22,132083.08433300973,29901.27607862186,103855.94552677993,871.35
2025-01-14,17549214.35030864,-12042465.48867852,49186623.50670254,19594943.66771538,68781567.17441793,29591679.83898716,3.9193530719629197,1.6862110889007818,44,22,132083.08433300973,30290.064643457485,105332.61055277534,871.35
2025-01-15,18919455.761488292,-12044346.73261948,51343019.09277274,20379216.59866497,71722235.6914377,30963802.494107768,3.7909248868264327,1.6366116913963498,44,22,132083.08433300973,30694.414179145282,106809.50495804645,871.35
2025-01-16,19133690.408347588,-12046228.739470024,51586020.98582614,20406101.83800852,71992122.82383466,31179919.147817623,3.762584283919748,1.6295820870089204,44,22,132083.08433300973,31099.297152121642,108286.62883561454,871.35
2025-01-17,20213329.595967285,-12048123.893806173,53318542.403838225,21057088.914064765,74375631.31790298,32261453.48977346,3.6795338919690646,1.596048455876852,44,22,132083.08433300973,31517.096535337212,109763.98378854692,871.35
2025-01-21,20692037.748934675,-12050025.87970379,54131775.060769446,21389711.432130978,75521486.49290043,32742063.62863847,3.649784879055164,1.582350855237744,44,22,132083.08433300973,31941.495571689018,111241.57064981299,871.35
2025-01-22,22202302.583226696,-12051934.9105884,55987284.797072105,21733047.303257015,77720332.10032912,34254237.493815094,3.5005527831624526,1.5428236492774108,44,22,132083.08433300973,32372.70682770602,112719.39027840503,871.35
2025-01-23,22396816.771733247,-12053849.00210788,56427006.50243747,21976340.728596356,78403347.23103383,34450665.77384111,3.50064690130366,1.5381947410187722,44,22,132083.08433300973,32808.74533422579,114197.4432913641,871.35
2025-01-24,22403240.095938265,-12055767.78647971,56660076.958656475,22201069.076238487,78861146.03489496,34459007.88241799,3.5200777073845035,1.538126080640695,44,22,132083.08433300973,33249.242736532105,115675.7302608877,871.35
2025-01-27,17905769.045214176,-12057677.604715584,51700886.162240684,21737439.51231093,73438325.6745516,29963446.649929754,4.101377912845362,1.6733962430917388,44,22,132083.08433300973,33680.541139554145,117154.25009373868,871.35
2025-01-28,19056564.157494232,-12059594.97316738,53222346.81585269,22106187.68519107,75328534.50104375,31116159.130661618,3.9528917111440505,1.632831546836044,44,22,132083.08433300973,34119.15597457778,118633.00371051165,871.35
2025-01-29,19415022.670376178,-12061517.283939239,53820007.48919639,22343467.53488097,76163475.02407736,31476539.95431542,3.922914555247421,1.6212466237468237,44,22,132083.08433300973,34562.478743127,120111.99171382161,871.35
2025-01-30,20364007.77655284,-12063453.197978957,55444636.53252304,23017175.557991248,78461812.09051429,32427460.974531796,3.852965140823378,1.5923909149096298,44,22,132083.08433300973,35019.16873435699,121591.21576230925,871.35
2025-01-31,19928089.38443365,-12065376.253538601,54350756.141911194,22357290.503938936,76708046.64585012,31993465.637972258,3.84924240182146,1.60544571136675,44,22,132083.08433300973,35462.7657681653,123070.67428814553,871.35
2025-02-03,19576612.765545733,-12067296.049022876,53825093.89548456,22181185.08091595,76006278.97640051,31643908.81456861,3.8825040821244285,1.6164138910823718,44,22,132083.08433300973,35902.868646754905,124550.36689383084,871.35
2025-02-04,19981512.966389142,-12069222.786413874,54569952.648447216,22519216.89564421,77089169.54409143,32050735.752803005,3.8580246487722403,1.6040194657289204,44,22,132083.08433300973,36349.67850579546,126030.29442578895,871.35
2025-02-05,19862442.000690933,-12071150.37465987,54483846.849987805,22550254.474637005,77034101.3246248,31933592.3753508,3.8783801771174513,1.6077374763002434,44,22,132083.08433300973,36797.10418981604,127510.45698776422,871.35
2025-02-06,20125015.45515365,-12073076.315646134,54653488.964962326,22455397.194162536,77108886.15912487,32198091.77079979,3.8314945064739656,1.5999039524988012,44,22,132083.08433300973,37242.647784938315,128990.85437890698,871.35
2025-02-07,20239597.45573935,-12075002.17551131,54754073.430998005,22439473.79974733,77193547.23074533,32314599.631250676,3.813986290960324,1.5966028821431533,44,22,132083.08433300973,37687.875439695206,130471.48658932617,871.35
2025-02-10,20996833.70952349,-12076941.556798393,56182810.746095344,23109035.479773477,79291846.22586882,33073775.266321868,3.7763715864408915,1.575179178150116,44,22,132083.08433300973,38146.38804842087,131952.35526768304,871.35
2025-02-11,20152626.846536048,-12078872.328174168,54894730.05063996,22663230.87592973,77557960.92656969,32231499.17471023,3.848528607073415,1.5993696216456452,44,22,132083.08433300973,38596.05532770519,133433.45936417475,871.35
2025-02-12,20366426.97685734,-12080816.14830823,55756186.15680068,23308943.031635102,79065129.18843578,32447243.125165578,3.88213059061752,1.5931730765556393,44,22,132083.08433300973,39058.53435611065,134914.80046983084,871.35
2025-02-13,21632973.252927765,-13273001.864775449,60056487.58839515,25150512.470691934,85207000.05908708,34905975.117703214,3.938755854910297,1.6135542123401418,46,23,139670.35195533335,39534.06386614889,136396.380204987,871.35
2025-02-14,21568021.250381857,-13275125.399103446,59870355.39055445,25027208.741069157,84897564.13162361,34843146.64948529,3.9362704230514662,1.615500385732808,46,23,139670.35195533335,40030.63546815423,138023.3429309786,871.35
2025-02-18,20845405.537285645,-13277253.930237759,59388626.88970919,25265967.42218578,84654594.31189497,34122659.46752341,4.061067277413983,1.6369391042303822,46,23,139670.35195533335,40531.94434557855,139650.5651878685,871.35
2025-02-19,20578787.793075636,-13279377.030539485,58837371.299886346,24979206.476271234,83816577.77615759,33858164.82361511,4.072959914789551,1.6452944247283472,46,23,139670.35195533335,41027.56352169505,141278.04631347756,871.35
2025-02-20,20573878.10380765,-13281508.725202305,59254649.30643786,25399262.4774279,84653911.78386575,33855386.82900996,4.114630764153243,1.6455520275851285,46,23,139670.35195533335,41531.517142278935,142905.78735571264,871.35
2025-02-21,18789357.710878465,-13283627.39364452,56802706.31494789,24729721.210424922,81532427.5253728,32072985.104522966,4.339287631858114,1.7069761296818404,46,23,139670.35195533335,42022.18621391435,144533.78672629216,871.35
2025-02-24,17530767.832785532,-13285724.857843382,54464630.59293441,23648137.902305506,78112768.49523991,30816492.6906289,4.455752836402048,1.7578518513602577,46,23,139670.35195533335,42491.39529927755,146162.04183979172,871.35
2025-02-25,16576591.65385573,-13287809.896377392,52873472.85964236,23009071.30940922,75882544.16905157,29864401.550233137,4.577692794368933,1.8016008461719362,46,23,139670.35195533335,42947.92449192456,147790.5511811553,871.35
2025-02-26,17102042.96135751,-13289901.732446281,53730756.90420983,23338812.210406028,77069569.11461586,30391944.693803802,4.50645395341109,1.7770943952412674,46,23,139670.35195533335,43410.99616276595,149419.3155792034,871.35
2025-02-27,15696942.474125825,-13291980.854119536,51674153.27485381,22685229.946608443,74359383.22146225,28988923.328245368,4.737188999961814,1.8467878936314814,46,23,139670.35195533335,43861.09993154786,151048.33348367517,871.35
2025-02-28,16180125.155038692,-13294064.419995774,52370603.3175994,22896413.74256494,75267017.06016433,29474189.575034462,4.6518192127040034,1.821629270021798,46,23,139670.35195533335,44315.393855011454,152677.60543645042,871.35
2025-03-03,14878151.447866702,-13296134.575744485,50382107.71293727,22207821.689326085,72589929.40226336,28174286.023611188,4.878961587171613,1.8936684521820044,46,23,139670.35195533335,44756.025237736176,154307.12980243796,871.35
2025-03-04,15412466.019585134,-13298205.290237622,50933928.65865272,22223257.348829973,73157186.0074827,28710671.30982275,4.7466243179072976,1.8628213858404712,46,23,139670.35195533335,45196.96288354629,155936.90664976527,871.35
2025-03-05,16524112.742340034,-13300297.516217938,53118989.308157235,23294579.04959929,76413568.35775653,29824410.258557945,4.6243674047297345,1.8049023704696905,46,23,139670.35195533335,45659.156912308186,157566.93860131886,871.35
2025-03-06,14226562.458269551,-13302376.36084067,50136322.42536084,22607383.606250625,72743706.03161147,27528938.81911022,5.113231410960231,1.9350379896661771,46,23,139670.35195533335,46107.71611084491,159197.2240255155,871.35
2025-03-07,14346699.107955618,-13304455.092885958,50240089.57444735,22588935.373605765,72829024.94805312,27651154.200841583,5.0763610779058945,1.9273530442628646,46,23,139670.35195533335,46555.90927301963,160827.76290862862,871.35
2025-03-10,11868065.658891717,-13306503.43007365,46219016.09442972,21044447.005464338,67263463.09989405,25174569.08896538,5.6676011940917554,2.1212023772470663,46,23,139670.35195533335,46973.45782471535,162458.55154462616,871.35
2025-03-11,13084985.123123623,-13308566.945639547,48190308.5154257,21796756.446662523,69987064.96208823,26393552.068763174,5.348654530635113,2.017086899252244,46,23,139670.35195533335,47405.933151038014,164089.59178420133,871.35
2025-03-12,13790737.742034595,-13310635.216332316,49125077.757671654,22023704.79930473,71148782.55697638,27101372.958366923,5.1591716040043805,1.965186595910754,46,23,139670.35195533335,47842.91142086549,165720.88420714473,871.35
2025-03-13,12043410.32575041,-13312703.300402112,47357703.73260568,22001590.106453165,69359293.83905885,25356113.626152515,5.759107425806083,2.1053931519660822,46,23,139670.35195533335,48279.450907104634,167352.4287907015,871.35
2025-03-14,13327418.892374242,-13314786.967311928,49416366.447758354,22774160.58807218,72190527.03583053,26642205.859686173,5.416692280688867,1.99905218518572,46,23,139670.35195533335,48731.31917274099,168984.2274348807,871.35
2025-03-17,13944116.563052965,-13316889.729855148,50984664.80174689,23723658.508838776,74708323.31058566,27261006.292908113,5.357694980013048,1.9550185319836073,46,23,139670.35195533335,49202.02668283699,170616.28246800485,871.35
2025-03-18,12741537.595297417,-13318981.941586616,49239559.96797751,23179040.431093473,72418600.39907098,26060519.536884036,5.683662576626457,2.045319832239268,46,23,139670.35195533335,49661.92827869202,172248.5926036179,871.35
2025-03-19,14071490.439981507,-13321078.302986337,50767869.78787077,23375301.04490293,74143170.8327737,27392568.742967844,5.26903465905145,1.9466714531629845,46,23,139670.35195533335,50125.72393434486,173881.15834768716,871.35
2025-03-20,13816188.010351865,-13323165.1059322,50020084.159576595,22880731.043292534,72900815.20286913,27139353.11628406,5.27647822599459,1.9643155620023216,46,23,139670.35195533335,50579.706693140346,175513.97853475442,871.35
2025-03-21,13760898.305323312,-13325249.775770808,49846559.70009205,22760411.618997928,72606971.31908998,27086148.08109412,5.276324968625228,1.9683415631823995,46,23,139670.35195533335,51031.30216177126,177147.0529047308,871.35
2025-03-24,15163617.83578795,-13327344.013370218,51720718.99768693,23229757.148528766,74950476.14621569,28490961.849158164,4.942783243278765,1.8789026575119883,46,23,139670.35195533335,51492.21004170238,178780.38262420933,871.35
2025-03-25,15188337.711863564,-13329438.581894344,51751340.39942277,23233564.105664864,74984904.50508764,28517776.293757908,4.93700534763045,1.877610100247031,46,23,139670.35195533335,51953.19345649732,180413.9677335395,871.35
2025-03-26,13842996.826778091,-13331522.275345549,49847174.71412554,22672655.612001896,72519830.32612744,27174519.10212364,5.23873776997796,1.963051746826732,46,23,139670.35195533335,52403.04773451323,182047.80690672828,871.35
2025-03-27,13589746.539915048,-13333611.523163214,49863114.79326875,22939756.730190493,72802871.52345924,26923358.063078254,5.357191269875909,1.9811523330476006,46,23,139670.35195533335,52858.20163789003,183681.90082101725,871.35
2025-03-28,12041623.210542731,-13335681.955126435,47356019.50842779,21978714.34275862,69334733.85118641,25377305.165669173,5.757922552375014,2.1074654738782,46,23,139670.35195533335,53294.28723992889,185316.24718219723,871.35
2025-03-31,11852059.333075536,-13337748.232641866,46946439.94680932,21756632.38109193,68703072.32790124,25189807.56571739,5.796720248958898,2.1253528064460667,46,23,139670.35195533335,53725.96645383944,186950.84548371818,871.35
2025-04-01,12391306.84743802,-13339812.601267686,47378857.730742685,21647738.282036986,69026596.01277967,25731119.4487057,5.570566273810849,2.076546062938129,46,23,139670.35195533335,54155.48507054653,188585.69549282998,871.35
2025-04-02,13061599.886398224,-13341880.95647812,48239432.428371616,21835951.585495245,70075384.01386686,26403480.84287637,5.364992391693171,2.021458402685554,46,23,139670.35195533335,54588.738078195245,190220.7976956152,871.35
2025-04-03,10767620.23600613,-13343932.640742809,45094680.68264124,20983127.805892304,66077808.48853354,24111552.876748934,6.136714245137863,2.239264790944398,46,23,139670.35195533335,55005.06997910581,191856.15005939253,871.35
2025-04-04,9322333.35837374,-13345940.91261441,41451076.13135042,18782801.86036227,60233877.99171269,22668274.27098815,6.461244806012853,2.431609490839167,46,23,139670.35195533335,55377.74461919236,193491.74729090728,871.35
2025-04-07,9277977.653270358,-13347933.564643392,40609227.664093636,17983316.446179885,58592544.110273525,22625911.21791375,6.31522798393683,2.43866843222439,46,23,139670.35195533335,55734.55645344196,195127.58748563865,871.35
