date,nav,cash,long_notional,short_notional,gross_notional,net_notional,n_positions,n_longs,n_shorts,n_active_pairs,cum_costs,cum_borrow,cum_margin_debit,cum_margin_credit,daily_borrow,cash_balance
2025-01-23,9366290.57438873,-910026.0713199741,23283841.337959196,13007524.692250498,36291366.03020969,10276316.645708699,30,15,15,15,98555.48297095927,150094.1756259585,9318.945037073408,871.35,5932.700947140319,-910026.0713199741
2025-01-24,9379911.74757668,-916139.8329359329,23493362.21138381,13197310.630871195,36690672.842255004,10296051.580512613,30,15,15,15,98555.48297095927,156088.4835041539,9438.398774836729,871.35,5994.307878195402,-916139.8329359329
2025-01-27,8780664.920497648,-2076062.7560189783,22885398.951648172,12028671.275131555,34914070.22677973,10856727.676516617,30,15,15,15,101143.07049072368,161560.14105952898,9558.573144722275,871.35,5471.657555375073,-2076062.7560189783
2025-01-28,9249483.712130338,-2082010.7522943143,23861789.987979896,12530295.523555247,36392085.511535145,11331494.46442465,30,15,15,15,101143.07049072368,167245.94632975213,9820.764149835042,871.35,5685.805270223137,-2082010.7522943143
2025-01-29,9341681.416787354,-2087944.1567778257,23911008.764966372,12481383.191401193,36392391.95636757,11429625.57356518,30,15,15,15,101143.07049072368,172916.4363506588,10083.678612439593,871.35,5670.490020906679,-2087944.1567778257
2025-01-30,9799010.084196305,-3599566.0899415337,26119679.194639374,12721103.020501534,38840782.21514091,13398576.17413784,30,15,15,15,104329.10087099242,178629.86119350442,10347.321856420558,871.35,5713.42484284562,-3599566.0899415337
2025-01-31,9402224.908269603,-3605788.34985294,25791560.92833389,12783547.67021135,38575108.59854524,13008013.25812254,30,15,15,15,104329.10087099242,184404.136543699,10795.306417632522,871.35,5774.275350194566,-3605788.34985294
2025-02-03,9362151.221125815,-3611940.7194519015,25604289.813743707,12630197.873165995,38234487.686909705,12974091.940577712,30,15,15,15,104329.10087099242,190107.77142563302,11244.041134659914,871.35,5703.634881934033,-3611940.7194519015
2025-02-04,10387709.138221215,-3675399.861305834,27266832.418674447,13203723.419147404,40470555.83782185,14063108.999527043,30,15,15,15,107613.45043978436,196028.5041677548,11693.552572858018,871.35,5920.7327421217815,-3675399.861305834
2025-02-05,10689032.283942208,-4307769.1540382635,27709372.851610996,12712571.413630525,40421944.26524152,14996801.437980471,30,15,15,15,108935.45385031396,201699.66585222055,12150.772067050446,871.35,5671.161684465729,-4307769.1540382635
2025-02-06,11080464.028349143,-4314026.0381223215,28265907.134620223,12871417.06814876,41137324.20276898,15394490.066471463,30,15,15,15,108935.45385031396,207422.2102541636,12685.111749165793,871.35,5722.544401943033,-4314026.0381223215
2025-02-07,11708736.931572545,-4320233.847028994,28893650.216623805,12864679.438022267,41758329.65464607,16028970.778601538,30,15,15,15,108935.45385031396,213094.92256321432,13220.208346787842,871.35,5672.712309050711,-4320233.847028994
2025-02-10,12640935.476745572,-6307799.5023727305,32238024.22901174,13289289.24989344,45527313.47890518,18948734.979118302,30,15,15,15,113122.85794000878,218918.73928457708,13756.080378561845,871.35,5823.816721362754,-6307799.5023727305
2025-02-11,11843197.503495377,-6314290.732645542,31125097.510683265,12967609.274542341,44092706.78522561,18157488.23614092,30,15,15,15,113122.85794000878,224631.7384495621,14534.31148638825,871.35,5712.999164985036,-6314290.732645542
2025-02-12,12509168.903194956,-6320810.070364039,31974159.65370708,13144180.680148095,45118340.333855174,18829978.973558985,30,15,15,15,113122.85794000878,230372.0501601496,15313.337494297233,871.35,5740.311710587513,-6320810.070364039
2025-02-13,12334097.692968272,-4940908.488942325,33399734.49504158,16124728.31313099,49524462.80817257,17275006.18191059,40,20,20,20,160140.86701487537,236219.62578409727,16093.171579460768,871.35,5847.575623947652,-4940908.488942325
2025-02-14,12342679.72258321,-4947779.101819539,33314762.14094729,16024303.316544537,49339065.45749183,17290458.824402753,40,20,20,20,160140.86701487537,242478.6257369716,16704.784503801042,871.35,6258.999952874317,-4947779.101819539
2025-02-18,12525156.93762371,-4954891.311463962,34704977.93722755,17224929.688139867,51929907.62536742,17480048.24908768,40,20,20,20,160140.86701487537,248978.3552683494,17317.264616846333,871.35,6499.729531377804,-4954891.311463962
2025-02-19,11680044.621569054,-4961860.845596336,33124775.590555105,16482870.123389712,49607645.713944815,16641905.467165394,40,20,20,20,160140.86701487537,255334.55949533693,17930.59452223198,871.35,6356.204226987535,-4961860.845596336
2025-02-20,11462075.222136818,-4968868.627067033,33129110.738954872,16698166.889751023,49827277.6287059,16430943.84920385,40,20,20,20,160140.86701487537,261728.15660482677,18544.778883439718,871.35,6393.597109489839,-4968868.627067033
2025-02-21,11153472.147466302,-4975557.25723029,31966234.358050045,15837204.953353452,47803439.3114035,16129029.404696593,40,20,20,20,160140.86701487537,267801.78686503763,19159.77878648601,871.35,6073.630260210886,-4975557.25723029
2025-02-24,10054981.718491657,-4982021.996286495,30094431.702070218,15057427.987292062,45151859.68936228,15037003.714778155,40,20,20,20,160140.86701487537,273650.7377753047,19775.566932423153,871.35,5848.9509102670945,-4982021.996286495
2025-02-25,9731998.074785806,-4988240.405482529,29024469.68290625,14304231.202637918,43328700.885544166,14720238.480268333,40,20,20,20,160140.86701487537,279252.6006174065,20392.11328635578,871.35,5601.862842101806,-4988240.405482529
2025-02-26,10082647.007026298,-4994516.809769692,29652171.985762645,14575008.168966653,44227180.1547293,15077163.816795992,40,20,20,20,160140.86701487537,284911.69327132485,21009.42491960075,871.35,5659.092653918358,-4994516.809769692
2025-02-27,9505739.229314998,-5451331.83547898,28870892.932228,13913821.867434027,42784714.799662024,14957071.064793972,40,20,20,20,161130.78156495898,290314.2352133644,21627.470640545598,871.35,5402.541942039549,-5451331.83547898
2025-02-28,9516428.95389979,-5457513.416441918,29165670.34326715,14191727.972925438,43357398.31619259,14973942.370341713,40,20,20,20,161130.78156495898,295822.051563204,22301.235253643612,871.35,5507.816349839539,-5457513.416441918
2025-03-03,8933466.451330941,-5463429.164815296,27786942.443348814,13390046.827202572,41176989.27055138,14396895.616146242,40,20,20,20,161130.78156495898,301063.3140187938,22975.721171431393,871.35,5241.262455589864,-5463429.164815296
2025-03-04,9345252.442248348,-5469381.938945933,28119951.770182543,13305317.388988256,41425269.1591708,14814634.381194286,40,20,20,20,161130.78156495898,306340.8764124184,23650.932908443814,871.35,5277.562393624545,-5469381.938945933
2025-03-05,10416034.517323732,-3668988.1564591695,27747078.35512053,13662055.681337621,41409134.03645815,14085022.673782907,40,20,20,20,164943.75459207554,311772.6840110665,24326.889362536334,871.35,5431.807598648142,-3668988.1564591695
2025-03-06,9650910.508923573,-3674665.2559400513,26529211.919701677,13203636.154838052,39732848.07453973,13325575.764863625,40,20,20,20,164943.75459207554,316993.4007987941,24783.27205569061,871.35,5220.716787727618,-3674665.2559400513
2025-03-07,9622458.192928286,-3680333.4028507066,26486830.462634835,13184038.866855847,39670869.329490684,13302791.595778989,40,20,20,20,164943.75459207554,322204.4739015466,25240.34586359333,871.35,5211.07310275252,-3680333.4028507066
2025-03-10,8614958.078341546,-3685650.0253310916,24552286.433654226,12251678.329981592,36803964.763635814,12300608.103672635,40,20,20,20,164943.75459207554,327063.3743205053,25698.067925019826,871.35,4858.900418958688,-3685650.0253310916
2025-03-11,9074747.218558982,-3691018.7736326507,25200560.85590996,12434794.863718329,37635355.71962829,12765765.99219163,40,20,20,20,164943.75459207554,331973.7459514349,26156.444595649362,871.35,4910.3716309296005,-3691018.7736326507
2025-03-12,9167984.458080001,-3696566.793508846,25793188.93471157,12928637.683122717,38721826.617834285,12864551.251588855,40,20,20,20,164943.75459207554,337062.7126892905,26615.49773398899,871.35,5088.966737855648,-3696566.793508846
2025-03-13,8794824.387303146,-3702168.979127437,26069496.486904345,13572503.120473761,39641999.60737811,12496993.366430584,40,20,20,20,164943.75459207554,342205.16209742567,27075.2339444447,871.35,5142.449408135169,-3702168.979127437
2025-03-14,9390431.901234942,-3708103.3558791243,27664939.83605549,14566404.578941429,42231344.41499692,13098535.257114062,40,20,20,20,164943.75459207554,347679.0790626175,27535.69373094044,871.35,5473.916965191825,-3708103.3558791243
2025-03-17,9823689.854668356,-3714237.5917459344,28950268.033795137,15412340.587380847,44362608.62117598,13537927.44641429,40,20,20,20,164943.75459207554,353352.1071981548,27996.901462213336,871.35,5673.02813553727,-3714237.5917459344
2025-03-18,9386441.641743053,-2213919.156373142,26698349.54394946,15097988.745833267,41796338.289782725,11600360.798116192,40,20,20,20,168210.27849894957,358872.68204393674,28458.838638639383,871.35,5520.574845781936,-2213919.156373142
2025-03-19,9994367.53791741,-2219723.543421775,26953401.667653818,14739310.586314635,41692712.253968455,12214091.081339182,40,20,20,20,168210.27849894957,364398.08682525123,28737.820905957942,871.35,5525.404781314495,-2219723.543421775
2025-03-20,9935641.789545892,-2225376.343037776,26370343.747319166,14209325.6147355,40579669.36205467,12161018.132583665,40,20,20,20,168210.27849894957,369771.21493047423,29017.49241673582,871.35,5373.128105222984,-2225376.343037776
2025-03-21,10002086.598154979,-2231085.1122056176,26547399.314878188,14314227.604517596,40861626.91939578,12233171.710360592,40,20,20,20,168210.27849894957,375199.6165197347,29297.859995316725,871.35,5428.40158926051,-2231085.1122056176
2025-03-24,10334907.085322449,-2236921.45504769,27173254.948810153,14601426.408440016,41774681.35725017,12571828.540370136,40,20,20,20,168210.27849894957,380754.8801604191,29578.93919670465,871.35,5555.263640684347,-2236921.45504769
2025-03-25,10328564.555563767,-2242818.0340516297,27243566.98317167,14672184.393556273,41915751.376727946,12571382.589615399,40,20,20,20,168210.27849894957,386369.6609955946,29860.737365469256,871.35,5614.78083517545,-2242818.0340516297
2025-03-26,9906380.183136605,-2248455.298133196,26143171.052687638,13988335.571417838,40131506.624105476,12154835.4812698,40,20,20,20,168210.27849894957,391724.439559178,30143.222883452057,871.35,5354.778563583425,-2248455.298133196
2025-03-27,9817926.156545242,-2254070.4300751262,26066379.37164693,13994382.78502656,40060762.15667349,12071996.58662037,40,20,20,20,168210.27849894957,397056.4013324697,30426.393052090654,871.35,5331.961773291678,-2254070.4300751262
2025-03-28,9035030.595695278,-4176414.083023641,24752800.62583793,11541355.947119007,36294156.572956935,13211444.678718923,52,26,26,26,206718.82604289844,402012.34483273706,30710.202101534986,871.35,4955.943500267343,-4176414.083023641
2025-03-31,8572891.968818853,-4181372.388130478,24112164.301454898,11357899.944505567,35470064.24596047,12754264.356949331,52,26,26,26,206718.82604289844,406452.48466073227,31228.36738037717,871.35,4440.139827995228,-4181372.388130478
2025-04-01,9772296.067237755,-4186626.0870624166,25863004.656817533,11904082.502517361,37767087.1593349,13958922.154300172,52,26,26,26,206718.82604289844,411187.3777325461,31747.17324050156,871.35,4734.893071813839,-4186626.0870624166
2025-04-02,10492435.879144803,-3011081.7827866925,25761085.11626809,12257567.454336604,38018652.5706047,13503517.661931487,52,26,26,26,209182.1134254168,416087.4557266664,32266.639903407067,871.35,4900.077994120225,-3011081.7827866925
2025-04-03,9646254.05443722,-3016063.85957285,24366257.46514546,11703939.551135397,36070197.01628086,12662317.914010065,52,26,26,26,209182.1134254168,420693.4528085567,32642.719607674375,871.35,4605.997081890372,-3016063.85957285
2025-04-04,8024342.3065131465,-3020570.2636490045,21311718.708185494,10266806.138023337,31578524.846208833,11044912.570162157,52,26,26,26,209182.1134254168,424823.22771650593,33019.348775879116,871.35,4129.774907949195,-3020570.2636490045
2025-04-07,8260231.91246044,-3025125.996319703,21567550.267075453,10282192.358295318,31849742.62537077,11285357.908780135,52,26,26,26,209182.1134254168,429001.7757404476,33396.5334226359,871.35,4178.548023941671,-3025125.996319703
2025-04-08,7726902.713825181,-3029466.987096449,20428508.818461537,9672139.117539909,30100647.936001446,10756369.700921629,52,26,26,26,209182.1134254168,432965.0525752728,33774.247364556686,871.35,3963.2768348251902,-3029466.987096449
2025-04-09,9511906.966877881,-3034472.796188031,23929350.990547407,11382971.227481494,35312322.2180289,12546379.763065914,52,26,26,26,209182.1134254168,437592.53736875474,34152.5716626566,871.35,4627.484793481953,-3034472.796188031
2025-04-10,8586193.387783835,-3039125.919661729,22119428.58566344,10494109.278217878,32613537.86388132,11625319.307445563,52,26,26,26,209182.1134254168,441866.76919098187,34531.46331412785,871.35,4274.231822227143,-3039125.919661729
2025-04-11,8898511.375481874,-3043898.9667427302,22683246.491105247,10740836.14888064,33424082.63998589,11942410.342224607,52,26,26,26,209182.1134254168,446260.3426449062,34910.93694120501,871.35,4393.573453924341,-3043898.9667427302
2025-04-14,9201758.237065054,-3048738.640582219,23190655.7020987,10940158.824451433,34130814.52655014,12250496.877647268,52,26,26,26,209182.1134254168,450719.9527579397,35291.000667660475,871.35,4459.61011303352,-3048738.640582219
2025-04-15,9242505.39396614,-3053511.2863291185,23059211.301571894,10763194.621276632,33822405.92284852,12296016.680295262,52,26,26,26,209182.1134254168,455111.9528517121,35671.64632078735,871.35,4392.000093772398,-3053511.2863291185
2025-04-16,8582580.40855375,-3058120.117297131,21973774.99128389,10333074.465433005,32306849.456716895,11640700.525850885,52,26,26,26,209182.1134254168,459339.5762137929,36052.853926719145,871.35,4227.623362080747,-3058120.117297131
2025-04-17,8584934.194349647,-3062658.602523499,21735018.2077619,10087425.41088875,31822443.61865065,11647592.796873149,52,26,26,26,209182.1134254168,463496.30045865057,36434.61490822941,871.35,4156.724244857652,-3062658.602523499
2025-04-21,8076119.3923085425,-3067044.8288408653,20890444.84547336,9747280.624323953,30637725.469797313,11143164.221149407,52,26,26,26,209182.1134254168,467500.23098379216,36816.91070045395,871.35,4003.9305251416217,-3067044.8288408653
2025-04-22,8930167.375193637,-3071662.482746518,22310242.692194838,10308412.83425469,32618655.526449528,12001829.857940149,52,26,26,26,209182.1134254168,471735.0260686383,37199.769521260445,871.35,4234.795084846165,-3071662.482746518
2025-04-23,9499591.872214036,-3076501.551783227,23487664.76331398,10911571.339316713,34399236.10263069,12576093.423997266,52,26,26,26,209182.1134254168,476190.6462589056,37583.218367701906,871.35,4455.620190267286,-3076501.551783227
2025-04-24,10193894.072940594,-3081553.6497460655,24700542.522056628,11425094.799369968,36125637.3214266,13275447.72268666,52,26,26,26,209182.1134254168,480858.6793751411,37967.28321430492,871.35,4668.033116235507,-3081553.6497460655
2025-04-25,10334091.756066993,-4565778.5262278365,28168936.2843324,13269066.00203758,41438002.28636998,14899870.28229482,60,30,30,30,234590.92895093223,485535.67240851454,38351.96522879942,871.35,4676.993033373411,-4565778.5262278365
2025-04-28,10597509.738457948,-4571513.555906907,28637535.94518335,13468512.650818499,42106048.59600185,15169023.294364853,60,30,30,30,234590.92895093223,490704.9670616494,38917.70025473463,871.35,5169.2946531348925,-4571513.555906907
2025-04-29,10805440.467229731,-4577276.63999294,28888573.067030296,13505855.959807625,42394429.02683792,15382717.10722267,60,30,30,30,234590.92895093223,495901.6134313501,39484.1379710678,871.35,5196.646369700673,-4577276.63999294
2025-04-30,10424915.119745627,-4582883.540777919,28084118.734486923,13076320.07396337,41160438.8084503,15007798.660523552,60,30,30,30,234590.92895093223,500941.39285296085,40051.2593344353,871.35,5039.779421610765,-4582883.540777919
2025-05-01,11077760.017602589,-4588712.284202,29167626.896606274,13501154.594801687,42668781.49140796,15666472.301804587,60,30,30,30,234590.92895093223,506202.3042174614,40619.091394016,871.35,5260.911364500515,-4588712.284202
2025-05-02,12452928.66775465,-4594957.266141713,31680984.013587657,14633098.079691296,46314082.09327895,17047885.933896363,60,30,30,30,234590.92895093223,511878.69264959404,41187.68490159555,871.35,5676.388432132656,-4594957.266141713
2025-05-05,12292216.167988144,-4601115.911870065,31262547.901751943,14369215.821893731,45631763.72364567,16893332.079858214,60,30,30,30,234590.92895093223,517467.99394930614,41757.02933023633,871.35,5589.301299712122,-4601115.911870065
2025-05-06,12306462.816503277,-4607302.6848458,31311802.050350707,14398036.549001632,45709838.59935234,16913765.501349077,60,30,30,30,234590.92895093223,523084.66814579495,42327.128109481666,871.35,5616.674196488833,-4607302.6848458
2025-05-07,11839015.525345441,-4613322.411182134,30540985.428358987,14088647.491831407,44629632.920190394,16452337.93652758,60,30,30,30,234590.92895093223,528533.5617202059,42897.96087140569,871.35,5448.893574411,-4613322.411182134
2025-05-08,12566819.023066398,-4619703.518973366,32365025.761954337,15178503.219914574,47543528.98186891,17186522.542039763,60,30,30,30,234590.92895093223,534343.0587037477,43469.57167909589,871.35,5809.496983541717,-4619703.518973366
2025-05-09,12119987.264028344,-4625973.658143561,31687747.964626644,14941787.04245474,46629535.00708138,16745960.922171904,60,30,30,30,234590.92895093223,540040.8225508436,44041.94700219539,871.35,5697.763847095898,-4625973.658143561
2025-05-12,13291983.451969026,-4632653.054619534,33958061.81199268,16033425.305404127,49991487.11739681,17924636.506588556,60,30,30,30,234590.92895093223,546147.0292877377,44615.13674127387,871.35,6106.206736894148,-4632653.054619534
2025-05-13,15004349.692117728,-4639651.309928785,36485130.10018193,16841129.098135415,53326259.19831735,19644001.002046514,60,30,30,30,234590.92895093223,552571.2415636086,45189.17977465362,871.35,6424.212275870978,-4639651.309928785
2025-05-14,15783576.97803307,-4646840.8323638225,37574403.47215267,17143985.66175577,54718389.13390844,20430417.810396902,60,30,30,30,234590.92895093223,559185.8443498453,45764.09942345414,871.35,6614.602786236618,-4646840.8323638225
2025-05-15,15573082.206828617,-4653926.527640968,37025937.97224228,16798929.237772703,53824867.210014984,20227008.734469578,60,30,30,30,234590.92895093223,565695.7560223705,46339.88302807413,871.35,6509.911672525179,-4653926.527640968
2025-05-16,16430887.730017774,-4661304.836664982,38558886.52040167,17466693.953718916,56025580.47412059,21092192.566682756,60,30,30,30,234590.92895093223,572497.3818076755,46916.566266783615,871.35,6801.625785304939,-4661304.836664982
2025-05-19,16917774.42334869,-4668846.899821418,39436013.14756393,17849391.824393805,57285404.97195773,21586621.32317012,60,30,30,30,234590.92895093223,579461.8421248408,47494.16910605449,871.35,6964.460317165382,-4668846.899821418
2025-05-20,16499972.294785842,-2882517.2502839523,37330689.82490772,17948200.279837925,55278890.10474564,19382489.545069795,60,30,30,30,238285.70742318023,586447.8964934391,48072.69429130155,871.35,6986.054368598316,-2882517.2502839523
2025-05-21,17098226.604570586,-2617053.742087301,37960496.60253358,18245216.25587569,56205712.85840927,19715280.346657887,60,30,30,30,241240.76424273264,593655.8715265878,48433.41356183327,871.35,7207.975033148627,-2617053.742087301
2025-05-22,16854338.86964858,-2624538.242779832,37642725.70668587,18163848.59425745,55806574.30094332,19478877.11242842,60,30,30,30,241240.76424273264,600812.0310672258,48761.75471372624,871.35,7156.159540638069,-2624538.242779832
2025-05-23,17881663.88342669,-10624916.187493639,46727615.86067356,18221035.78975325,64948651.65042681,28506580.07092031,60,30,30,30,258492.7942645091,607991.55104199,49091.011407573256,871.35,7179.519974764148,-10624916.187493639
2025-05-27,20524087.605173137,-11408522.2199191,51674304.84100875,19741695.01591651,71415999.85692526,31932609.82509224,60,30,30,30,260127.90746123588,615824.6849520791,50395.94944982221,871.35,7833.1339100889845,-11408522.2199191
2025-05-28,20178542.863301493,-11417652.681880118,51128183.52728195,19531987.98210034,70660171.5093823,31596195.545181606,60,30,30,30,260127.90746123588,623554.6650475954,51796.43131532399,871.35,7729.98009551626,-11417652.681880118
2025-05-29,19274774.543707713,-11426505.74077695,49558517.154130556,18857236.869645912,68415754.02377647,30701280.284484643,60,30,30,30,260127.90746123588,631006.1626292102,53197.99263054169,871.35,7451.4975816148,-11426505.74077695
2025-05-30,19397898.19920072,-11435450.872005092,49797050.5020563,18963701.430850472,68760751.93290678,30833349.07120583,60,30,30,30,260127.90746123588,638548.6418660774,54600.6446218156,871.35,7542.479236867304,-11435450.872005092
2025-06-02,19994977.685147226,-11444588.506519534,50933435.0137587,19493868.822091933,70427303.83585063,31439566.191666763,60,30,30,30,260127.90746123588,646282.5102413443,56004.41076098976,871.35,7733.868375266954,-11444588.506519534
2025-06-03,21008136.765739832,-11454178.569959134,53020620.20403627,20558304.86833732,73578925.0723736,32462315.335698955,60,30,30,30,260127.90746123588,654467.638229403,57409.346212531105,871.35,8185.127988058613,-11454178.569959134
2025-06-04,21792798.941467013,-9063299.81225602,52298182.94657898,21442084.192855958,73740267.13943493,30856098.75372302,60,30,30,30,265013.1029304616,663020.3055028343,58815.49593840474,871.35,8552.667273431283,-9063299.81225602
2025-06-05,20742766.07695753,-8850229.940965543,56375963.627021775,26782967.609098718,83158931.23612049,29592996.017923057,68,34,34,34,311979.83500306145,671167.5414126755,59930.041842333856,871.35,8147.23590984124,-8850229.940965543
2025-06-06,22313296.25004874,-8864612.018872403,59625963.40250765,28448055.133586496,88074018.53609414,31177908.26892115,68,34,34,34,311979.83500306145,684460.4286190988,61019.23254276927,871.35,13292.887206423304,-8864612.018872403
2025-06-09,23455034.40230932,-8879422.788342198,61399824.47387154,29065367.283220008,90465191.75709155,32334457.19065153,68,34,34,34,311979.83500306145,698180.2015176208,62110.229114043555,871.35,13719.77289852193,-8879422.788342198
2025-06-10,22956640.713855878,-8893999.301334536,61099611.36516919,29248971.349978786,90348582.71514797,31850640.015190404,68,34,34,34,311979.83500306145,711663.9406306385,63203.002993363785,871.35,13483.739113017717,-8893999.301334536
2025-06-11,24317353.64563959,-8908846.230440032,62325841.26048609,29099641.38440646,91425482.64489254,33226199.87607963,68,34,34,34,311979.83500306145,725416.2855770467,64297.58715245193,871.35,13752.344946408124,-8908846.230440032
2025-06-12,23828335.567604885,-8923244.074803373,61292094.29642456,28540514.65401631,89832608.95044087,32751579.64240825,68,34,34,34,311979.83500306145,738717.7902582447,65393.926834595884,871.35,13301.504681198034,-8923244.074803373
2025-06-13,23546060.080462247,-8938366.951797808,61251160.753385395,28766733.721125335,90017894.47451073,32484427.03226006,68,34,34,34,311979.83500306145,752742.4836445594,66492.11044271679,871.35,14024.693386314719,-8938366.951797808
