date,nav,cash,long_notional,short_notional,gross_notional,net_notional,n_positions,n_longs,n_shorts,n_active_pairs,cum_costs,cum_borrow,cum_margin_debit,cum_margin_credit,daily_borrow,cash_balance
2024-12-31,6778657.949229419,-3110412.0762340357,24760420.55628062,14871350.530817166,39631771.08709779,9889070.025463454,30,15,15,15,122788.4675374409,91295.21057132845,9690.036612487555,871.35,6683.201119032653,-3110412.0762340357
2025-01-02,6241444.05316822,-2269277.8250237815,23519256.50022227,15008534.62203027,38527791.12225254,8510721.878192,30,15,15,15,124703.03115964032,98021.9971207404,10078.487712699203,871.35,6726.786549411952,-2269277.8250237815
2025-01-03,7251215.31668921,-1364356.0097838605,23959278.52931893,15343707.202845857,39302985.732164785,8615571.326473072,30,15,15,15,126750.49017480182,104889.32198834023,10364.384301810958,871.35,6867.3248675998275,-1364356.0097838605
2025-01-06,7216896.421360555,-1371596.759086323,24356862.445770416,15768369.265323544,40125231.71109396,8588493.180446872,30,15,15,15,126750.49017480182,111954.5007625313,10539.954830082343,871.35,7065.178774191059,-1371596.759086323
2025-01-07,6606274.165247217,-1378683.2940185077,23337407.221775535,15352449.762509812,38689856.98428535,7984957.459265724,30,15,15,15,126750.49017480182,118864.60110824642,10716.389416551972,871.35,6910.100345715127,-1378683.2940185077
2025-01-08,6664344.383513914,-1385548.1767820218,22679379.21729833,14629486.65700239,37308865.87430072,8049892.560295939,30,15,15,15,126750.49017480182,125552.21225304752,10893.661035264942,871.35,6687.611144801096,-1385548.1767820218
2025-01-10,6337914.2594300555,-1392272.1535760248,22024695.966529235,14294509.553523155,36319205.52005239,7730186.41300608,30,15,15,15,126750.49017480182,132098.09757669925,11071.752505616161,871.35,6545.885323651741,-1392272.1535760248
2025-01-13,6245592.253642367,-1769988.335652383,21993275.707254652,13977695.117959905,35970970.82521456,8015580.5892947465,30,15,15,15,127603.53254425773,138552.93468590887,11250.652824758055,871.35,6454.837109209611,-1769988.335652383
2025-01-14,6396288.313085536,-1776691.5263984504,22338329.875457235,14165350.03597325,36503679.911430486,8172979.839483984,30,15,15,15,127603.53254425773,145031.16187056364,11475.616386170683,871.35,6478.227184654774,-1776691.5263984504
2025-01-15,6704509.41030472,-1783708.0589471073,23369671.166668765,14881453.697416939,38251124.864085704,8488217.469251826,30,15,15,15,127603.53254425773,151821.8753349707,11701.435470420625,871.35,6790.713464407082,-1783708.0589471073
2025-01-16,6655839.764136288,-1790646.3565004822,23180088.094120793,14733601.973484024,37913690.06760482,8446486.120636769,30,15,15,15,127603.53254425773,158533.50782041808,11928.100538348095,871.35,6711.6324854473605,-1790646.3565004822
2025-01-17,7461560.827883907,-1797721.958583225,24309747.74853303,15050464.962065903,39360212.71059893,9259282.786467126,30,15,15,15,127603.53254425773,165381.58211007286,12155.628331436115,871.35,6848.074289654788,-1797721.958583225
2025-01-21,8036961.229806098,-1805000.0786242343,25432333.49044675,15590372.182016416,41022705.672463164,9841961.308430335,30,15,15,15,127603.53254425773,172431.2869399049,12384.04354261343,871.35,7049.704829832031,-1805000.0786242343
2025-01-22,8401105.854602622,-1812575.3237548966,26340849.797945477,16127168.619587962,42468018.41753344,10213681.178357515,30,15,15,15,127603.53254425773,179777.19321296437,12613.382400216184,871.35,7345.906273059463,-1812575.3237548966
2025-01-23,9350244.914656185,-3996034.1046417234,29716500.28045635,16370221.26115844,46086721.541614786,13346279.019297909,30,15,15,15,132292.56033504018,187222.65271014412,12843.657156840534,871.35,7445.459497179753,-3996034.1046417234
2025-01-24,9386846.336174525,-4004053.412015058,29999456.072288644,16608556.324099066,46608012.39638771,13390899.748189578,30,15,15,15,132292.56033504018,194745.41523217768,13340.202008141892,871.35,7522.762522033555,-4004053.412015058
2025-01-27,8566790.7592478,-4011417.802349551,27716593.240726955,15138384.679129604,42854977.91985656,12578208.561597351,30,15,15,15,132292.56033504018,201612.3627783797,13837.644796432834,871.35,6866.947546202035,-4011417.802349551
2025-01-28,9127579.930446701,-4019051.5930752293,28914986.88562049,15768355.362098562,44683342.24771905,13146631.523521928,30,15,15,15,132292.56033504018,208747.77993090168,14336.018369588783,871.35,7135.4171525219745,-4019051.5930752293
2025-01-29,9176473.742164264,-4026666.088847706,28906311.765813857,15703171.934801895,44609483.70061575,13203139.831011962,30,15,15,15,132292.56033504018,215862.97369798328,14835.320374984276,871.35,7115.193767081596,-4026666.088847706
2025-01-30,9710048.965281077,-5526577.197648286,31241653.16343618,16005027.000506833,47246680.163943015,15236626.162929349,30,15,15,15,135484.28870321572,223032.42471455844,15335.557542206614,871.35,7169.451016575167,-5526577.197648286
2025-01-31,9152103.392692698,-5534507.336055618,30775206.748479187,16088596.019730875,46863802.76821006,14686610.728748312,30,15,15,15,135484.28870321572,230279.4106728339,16018.70999126308,871.35,7246.985958275458,-5534507.336055618
2025-02-03,9092187.98506774,-5542349.246955388,30528138.086453054,15893600.854429916,46421738.940882966,14634537.232023139,30,15,15,15,135484.28870321572,237437.21296267887,16702.818601189098,871.35,7157.802289844947,-5542349.246955388
2025-02-04,10441341.933288552,-7865289.764997042,34917507.03174719,16610875.333461596,51528382.36520879,18306631.698285595,30,15,15,15,144764.28941359208,244866.4856981035,17387.91659289584,871.35,7429.272735424618,-7865289.764997042
2025-02-05,10814918.184140997,-8692323.261230731,35512997.89801826,16005756.452646535,51518754.350664794,19507241.44537173,30,15,15,15,146493.09493774662,251986.149502077,18356.24652046352,871.35,7119.663803973501,-8692323.261230731
2025-02-06,11297553.301553687,-8700575.018541953,36197479.94925407,16199351.62915843,52396831.5784125,19998128.320095643,30,15,15,15,146493.09493774662,259168.7170747308,19425.43625903149,871.35,7182.567572653811,-8700575.018541953
2025-02-07,12141024.507610556,-9913901.083174922,38242547.26329152,16187621.67250605,54430168.93579757,22054925.590785474,30,15,15,15,149075.82670201416,266288.1114481644,20495.62454993978,871.35,7119.394373433566,-9913901.083174922
2025-02-10,13376641.259895636,-12421143.26839968,42516536.01219526,16718751.483899934,59235287.496095195,25797784.528295323,30,15,15,15,154235.63745294933,273596.484457333,21713.794258624454,871.35,7308.373009168603,-12421143.26839968
2025-02-11,12317452.00074833,-12429834.56322535,41054749.40604878,16307462.842075108,57362212.24812389,24747286.563973673,30,15,15,15,154235.63745294933,280763.8825100655,23237.69103156129,871.35,7167.398052732522,-12429834.56322535
2025-02-12,13195071.182477266,-12438564.54645193,42174860.74385558,16541225.014926396,58716085.75878198,25633635.728929184,30,15,15,15,154235.63745294933,287968.9045205571,24762.652247649774,871.35,7205.022010491552,-12438564.54645193
2025-02-13,12987371.734806467,-9770585.31426198,44000547.09586097,21242590.04679251,65243137.14265348,22757957.049068462,40,20,20,20,215491.33117717548,295310.2631930228,26288.694662191334,871.35,7341.358672465696,-9770585.31426198
2025-02-14,12998282.55962761,-9780031.678921869,43888605.18600156,21110290.947452072,64998896.13345364,22778314.23854949,40,20,20,20,215491.33117717548,303555.8204216386,27489.50209346477,871.35,8245.557228615782,-9780031.678921869
2025-02-18,13238281.48358013,-9789796.369436549,45720064.5237014,22691986.670684714,68412051.19438611,23028077.853016686,40,20,20,20,215491.33117717548,312118.5129004727,28691.500129310578,871.35,8562.69247883407,-9789796.369436549
2025-02-19,12124542.006582964,-9799373.148538552,43638318.40125623,21714403.246134717,65352721.64739095,21923915.155121516,40,20,20,20,215491.33117717548,320492.126274016,29894.66585776992,871.35,8373.6133735433,-9799373.148538552
2025-02-20,11836995.619033411,-9809000.3625715,43644029.49160516,21998033.51000025,65642063.001605414,21645995.98160491,40,20,20,20,215491.33117717548,328915.00073638133,31099.00542835253,871.35,8422.87446236533,-9809000.3625715
2025-02-21,11430049.093555441,-9818207.177380977,42112065.30870833,20863809.037771918,62975874.34648025,21248256.270936415,40,20,20,20,215491.33117717548,336916.35339225136,32304.467581959427,871.35,8001.352655870049,-9818207.177380977
2025-02-24,9982511.142162768,-9827119.088010376,39646167.23605077,19836537.00587762,59482704.24192839,19809630.23017315,40,20,20,20,215491.33117717548,344621.71524256165,33511.01636104902,871.35,7705.361850310293,-9827119.088010376
2025-02-25,9556619.671922944,-9835706.533828996,38236607.70131866,18844281.495566726,57080889.196885385,19392326.205751933,40,20,20,20,215491.33117717548,352001.5652184663,34718.61220376457,871.35,7379.849975904642,-9835706.533828996
2025-02-26,10013180.521414835,-7490973.085431478,36705154.54463467,19201000.93778836,55906155.48242303,17504153.60684631,40,20,20,20,220477.21181068497,359456.80929759337,35927.2644316817,871.35,7455.244079127088,-7490973.085431478
2025-02-27,9326669.99099259,-7499013.035419575,35155642.339482106,18329959.313069947,53485601.65255205,16825683.02641216,40,20,20,20,220477.21181068497,366574.0754900347,36849.94822733806,871.35,7117.266192441314,-7499013.035419575
2025-02-28,9444792.035514452,-7507192.670422568,35648055.332997136,18696070.627060108,54344125.96005724,16951984.705937028,40,20,20,20,220477.21181068497,373830.02935794485,37773.62936242062,871.35,7255.95386791011,-7507192.670422568
2025-03-03,8766719.214658463,-5748297.013525711,32154958.429628223,17639942.20144405,49794900.63107227,14515016.228184175,40,20,20,20,224108.83396889037,380734.82722552033,38698.26513702601,871.35,6904.797867575462,-5748297.013525711
2025-03-04,9190248.120832724,-5755959.786698103,32474528.21458203,17528320.3070512,50002848.52163323,14946207.90753083,40,20,20,20,224108.83396889037,387687.44634548656,39408.41918945141,871.35,6952.6191199662235,-5755959.786698103
2025-03-05,10175613.41160322,-5763826.720500329,33937724.65506028,17998284.522956733,51936009.178017005,15939440.132103544,40,20,20,20,224108.83396889037,394843.26688338496,40119.53245377824,871.35,7155.820537898423,-5763826.720500329
2025-03-06,9460825.530351497,-6397495.529322419,33252687.309915002,17394366.25024109,50647053.56015609,15858321.059673913,40,20,20,20,225500.09959636664,401720.99804998044,40831.57113552318,871.35,6877.73116659546,-6397495.529322419
2025-03-07,9461123.126962412,-6405149.865497756,33234821.929903757,17368548.93744358,50603370.86734734,15866272.992460176,40,20,20,20,225500.09959636664,408586.02470196405,41620.880658876726,871.35,6865.026651983606,-6405149.865497756
2025-03-10,8164974.347396111,-4949574.953723043,29254813.81255486,16140264.511435697,45395078.32399055,13114549.301119162,40,20,20,20,228685.82513108774,414987.10183478467,42411.0670099364,871.35,6401.077132820608,-4949574.953723043
2025-03-11,8718007.918386165,-4956656.533970893,30056165.242719173,16381500.790362108,46437666.03308128,13674664.452357065,40,20,20,20,228685.82513108774,421455.98673675815,43023.762355813175,871.35,6468.884901973484,-4956656.533970893
2025-03-12,8792802.732807163,-4963974.286256041,30788862.449143976,17032085.430080775,47820947.87922475,13756777.0190632,40,20,20,20,228685.82513108774,428160.1514255981,43637.34995212196,871.35,6704.164688839951,-4963974.286256041
2025-03-13,8373065.893627156,-3342897.692980952,29596272.271390736,17880308.684782624,47476580.95617336,11715963.586608112,40,20,20,20,232268.68173238388,434934.7737629201,44251.838499586534,871.35,6774.62233732203,-3342897.692980952
2025-03-14,8997629.25906813,-3350525.848579303,31537821.743716873,19189666.636069443,50727488.37978631,12348155.10764743,40,20,20,20,232268.68173238388,442146.0688485596,44668.69901229799,871.35,7211.295085639435,-3350525.848579303
2025-03-17,9265836.514614154,-3926967.518927627,32929737.83258177,19736933.799039993,52666671.63162176,13192804.033541776,40,20,20,20,233656.65665489557,449619.6714213857,45086.52172314682,871.35,7473.602572826117,-3926967.518927627
2025-03-18,8711916.872753292,-3934582.0914706746,31988585.55857303,19342086.59434906,51330672.152922094,12646498.96422397,40,20,20,20,233656.65665489557,456746.1697217771,45574.59596580324,871.35,7126.49830039138,-3934582.0914706746
2025-03-19,9417413.536415702,-3942206.665174659,32239333.01992074,18879712.818330385,51119045.83825113,13359620.201590355,40,20,20,20,233656.65665489557,463881.73952206754,46063.59986949711,871.35,7135.569800290477,-3942206.665174659
2025-03-20,9279910.726524428,-3949657.406233831,31507977.4114781,18278409.278719842,49786386.690197945,13229568.132758256,40,20,20,20,233656.65665489557,470842.56821184885,46553.51223888781,871.35,6960.828689781305,-3949657.406233831
2025-03-21,9317624.491423082,-3957186.3513081805,31708158.097713694,18433347.254982434,50141505.35269613,13274810.84273126,40,20,20,20,233656.65665489557,477880.68291572866,47044.342609357715,871.35,7038.1147038798335,-3957186.3513081805
2025-03-24,9753487.993751427,-3412159.71612229,31959085.548066556,18793437.838192843,50752523.3862594,13165647.709873714,40,20,20,20,234855.49370925708,485081.04922821827,47536.11087853424,871.35,7200.366312489625,-3412159.71612229
2025-03-25,9691792.980528912,-3419862.9921113215,31995266.04548972,18883610.072849482,50878876.1183392,13111655.972640239,40,20,20,20,234855.49370925708,492359.0104560394,47961.42563974443,871.35,7277.961227821135,-3419862.9921113215
2025-03-26,9232598.372715391,-3427231.548479059,30668415.245436434,18008585.324241992,48677000.569678426,12659829.921194442,40,20,20,20,234855.49370925708,499301.3536176141,48387.63884590688,871.35,6942.343161574707,-3427231.548479059
2025-03-27,9101896.738242004,-3434573.7854360095,30563675.717476066,18027205.193798058,48590880.91127412,12536470.523678008,40,20,20,20,234855.49370925708,506216.48213256465,48814.74728790698,871.35,6915.128514950595,-3434573.7854360095
2025-03-28,8261051.133100446,-6864414.25679107,28338886.3423906,13213420.952499088,41552307.29488969,15125465.389891513,52,26,26,26,284265.81958675187,512642.7477439851,49242.6914607986,871.35,6426.265611420472,-6864414.25679107
2025-03-31,7731706.9342497885,-6870343.696542421,27605437.216454245,13003386.585662035,40608823.80211628,14602050.63079221,52,26,26,26,284265.81958675187,517726.15708549344,50088.721870640875,871.35,5083.409341508363,-6870343.696542421
2025-04-01,9104623.024805153,-6876611.356409423,29609932.24650352,13628697.865288947,43238630.11179247,15981234.381214574,52,26,26,26,284265.81958675187,523147.0223295435,50935.51649359206,871.35,5420.865244050047,-6876611.356409423
2025-04-02,9931661.083631527,-6883068.919890658,30848124.29184515,14033394.28832297,44881518.58016812,16814730.00352218,52,26,26,26,284265.81958675187,528757.003819851,51783.09848451928,871.35,5609.9814903074885,-6883068.919890658
2025-04-03,8795539.290821431,-6889190.543612607,29084288.846419916,13399559.01198587,42483847.858405784,15684729.834434045,52,26,26,26,284265.81958675187,534030.2991438889,52631.42688243018,871.35,5273.295324037919,-6889190.543612607
2025-04-04,6802501.154879858,-5145385.971212312,23702106.644230124,11754219.518137956,35456326.16236808,11947887.126092168,52,26,26,26,287955.26073601504,538758.3791500707,53480.43529236592,871.35,4728.08000618181,-5145385.971212312
2025-04-07,7042765.604619329,-5150806.258325825,23965406.694764894,11771834.831819735,35737241.526584625,12193571.862945158,52,26,26,26,287955.26073601504,543542.2983241741,54116.803231776925,871.35,4783.9191741033665,-5150806.258325825
2025-04-08,6522938.188015182,-5155980.717549978,22752318.448630996,11073399.54306584,33825717.991696835,11678918.905565156,52,26,26,26,287955.26073601504,548079.7586892975,54753.80209080618,871.35,4537.460365123374,-5155980.717549978
2025-04-09,8491114.421114916,-5161916.336224917,26685120.852130085,13032090.094790258,39717210.94692034,13653030.757339828,52,26,26,26,287955.26073601504,553377.65477774,55391.524677302645,871.35,5297.896088442584,-5161916.336224917
2025-04-10,7526866.607378922,-5167448.198563421,24708768.224583566,12014453.418641228,36723221.64322479,12694314.805942338,52,26,26,26,287955.26073601504,558271.1200321197,56029.92176142748,871.35,4893.465254379625,-5167448.198563421
2025-04-11,7861629.887108456,-5173117.38350822,25331672.351798877,12296925.0811822,37628597.432981074,13034747.270616677,52,26,26,26,287955.26073601504,563301.2166514791,56669.01008686783,871.35,5030.096619359475,-5173117.38350822
2025-04-14,8210646.316377964,-5178862.872781485,25914634.00958915,12525124.82042971,38439758.83001886,13389509.18915944,52,26,26,26,287955.26073601504,568406.9170542333,57308.79895737808,871.35,5105.7004027541,-5178862.872781485
2025-04-15,8298350.663240382,-5184531.648160521,25805405.07009835,12322522.758697448,38127927.8287958,13482882.311400903,52,26,26,26,287955.26073601504,573435.2123713807,57949.27901926566,871.35,5028.295317147431,-5184531.648160521
2025-04-16,7543342.6388933975,-5190012.900898125,24563444.072791696,11830088.533000162,36393532.60579186,12733355.539791534,52,26,26,26,287955.26073601504,578275.3167202753,58590.42740797445,871.35,4840.104348894695,-5190012.900898125
2025-04-17,7569742.243594249,-5195413.641450944,24314006.721266154,11548850.836220957,35862857.557487115,12765155.885045197,52,26,26,26,287955.26073601504,583034.2503743815,59232.234306687904,871.35,4758.93365410617,-5195413.641450944
2025-04-21,7040585.4576023,-5200640.089406032,23400652.794677682,11159427.247669347,34560080.04234703,12241225.547008336,52,26,26,26,287955.26073601504,587618.2541721731,59874.67846398352,871.35,4584.003797791494,-5200640.089406032
2025-04-22,7973037.707918427,-5206131.518212783,24981023.250497602,11801854.02436639,36782877.27486399,13179169.226131212,52,26,26,26,287955.26073601504,592466.569254043,60517.79218886413,871.35,4848.315081869946,-5206131.518212783
2025-04-23,8579412.615362346,-5211876.464852673,26283684.776199635,12492395.69598462,38776080.472184256,13791289.080215015,52,26,26,26,287955.26073601504,597567.7016901458,61161.60639265159,871.35,5101.132436102713,-5211876.464852673
2025-04-24,9367841.086927114,-7141881.274669468,29590038.721128657,13080316.359532073,42670355.08066073,16509722.361596584,52,26,26,26,292024.97677958367,602912.0205784669,61806.15081600223,871.35,5344.318888321158,-7141881.274669468
2025-04-25,9521213.446840702,-7647870.749254992,32458996.596423417,15289912.400327725,47748908.996751145,17169084.19609569,60,30,30,30,320593.32928911346,608266.5974605095,62686.04985456642,871.35,5354.576882042615,-7647870.749254992
2025-04-28,9824459.565698428,-7654768.989932684,32998962.84304048,15519734.287409373,48518697.130449854,17479228.55563111,60,30,30,30,320593.32928911346,614223.1630850816,63627.72490768646,871.35,5956.56562457207,-7654768.989932684
2025-04-29,10063767.822167693,-7661699.592972172,33288232.306443613,15562764.891303752,48850997.197747365,17725467.41513986,60,30,30,30,320593.32928911346,620211.246025961,64570.24500629521,871.35,5988.082940879425,-7661699.592972172
2025-04-30,9624999.541452019,-7668450.26171604,32361261.540546194,15067811.737378126,47429073.27792432,17293449.803168066,60,30,30,30,320593.32928911346,626018.5715650434,65513.588211080336,871.35,5807.325539082404,-7668450.26171604
2025-05-01,10376981.239441682,-7675456.594537705,33609785.35385009,15557347.519870698,49167132.87372079,18052437.83397939,60,30,30,30,320593.32928911346,632080.706902734,66457.7856950544,871.35,6062.135337690641,-7675456.594537705
2025-05-02,11961294.800616803,-7682942.593336007,36505920.63145624,16861683.23750343,53367603.86895967,19644237.39395281,60,30,30,30,320593.32928911346,638621.5954524039,67402.89594368644,871.35,6540.888549669911,-7682942.593336007
2025-05-05,11775816.222308863,-7690329.142482769,36023757.72005619,16557612.355264556,52581370.07532075,19466145.364791635,60,30,30,30,320593.32928911346,645062.1337117292,68348.90683112264,871.35,6440.5382593253435,-7690329.142482769
2025-05-06,11791942.60860626,-7697748.137946714,36080513.1553907,16590822.40883772,52671335.56422842,19489690.74655298,60,30,30,30,320593.32928911346,651534.2136932673,69295.82231352871,871.35,6472.079981538111,-7697748.137946714
2025-05-07,11253014.207364704,-7704974.681338306,35192303.04134347,16234314.152640462,51426617.193983935,18957988.88870301,60,30,30,30,320593.32928911346,657812.9604730828,70243.61892530508,871.35,6278.746779815499,-7704974.681338306
2025-05-08,12091370.340413865,-7712617.679066454,37294140.27020757,17490152.25072725,54784292.52093482,19803988.019480318,60,30,30,30,320593.32928911346,664507.2296819843,71192.34744455236,871.35,6694.269208901432,-7712617.679066454
2025-05-09,11576197.095828498,-7720132.843294701,36513714.71574599,17217384.776622787,53731099.49236878,19296329.939123206,60,30,30,30,320593.32928911346,671072.7490701969,72141.99228458614,871.35,6565.519388212616,-7720132.843294701
2025-05-12,12926395.312000224,-7728119.629094364,39129791.82638418,18475276.885289595,57605068.711673774,20654514.941094585,60,30,30,30,320593.32928911346,678108.9162044221,73092.61095002457,871.35,7036.167134225255,-7728119.629094364
2025-05-13,14893799.696964858,-10287272.32198261,44587064.015185915,19405991.996238444,63993056.01142436,25181072.01894747,60,30,30,30,326054.21869685367,685511.5203458209,74044.24824457748,871.35,7402.604141398787,-10287272.32198261
2025-05-14,15938765.072807254,-11623939.010184767,47317676.9590383,19754972.87604628,67072649.83508459,27562704.08299202,60,30,30,30,328761.9275245534,693133.511008087,75307.98674548056,871.35,7621.990662265992,-11623939.010184767
2025-05-15,15705345.866313849,-11632867.088398766,46695578.15475055,19357365.200037938,66052943.35478848,27338212.95471261,60,30,30,30,328761.9275245534,700634.8663552905,76734.70961227738,871.35,7501.355347203512,-11632867.088398766
2025-05-16,16769804.32741758,-11642132.43779376,48538765.61923063,20126828.854019277,68665594.47324991,28411936.76521135,60,30,30,30,328761.9275245534,708472.3631633668,78162.56219919566,871.35,7837.49680807626,-11642132.43779376
2025-05-19,17322909.470338885,-17470861.713277202,55361581.86088596,20567810.677269865,75929392.53815582,34793771.1836161,60,30,30,30,341359.65824020666,716497.4938054682,79591.56752490214,871.35,8025.130642101369,-17470861.713277202
2025-05-20,16751194.67530362,-17481051.516205456,54913913.61106361,20681667.419554535,75595581.03061815,34232246.19150907,60,30,30,30,341359.65824020666,724547.5072203832,81731.35703824043,871.35,8050.013414915,-17481051.516205456
2025-05-21,17720409.71752677,-14932595.583910907,53676923.50596969,21023918.204532012,74700841.7105017,32653005.301437676,60,30,30,30,349996.9336771177,732853.2392759527,83872.42032490337,871.35,8305.732055569562,-14932595.583910907
2025-05-22,17458417.603828274,-14942671.895063685,53331247.94533918,20930158.446447205,74261406.39178638,32401089.498891976,60,30,30,30,349996.9336771177,741099.2644658434,85702.70628779095,871.35,8246.025189890805,-14942671.895063685
2025-05-23,18531322.12754346,-14952776.356420435,54480153.59634198,20996055.112378087,75476208.70872007,33484098.483963896,60,30,30,30,349996.9336771177,749372.2078270182,87534.22428336553,871.35,8272.943361174792,-14952776.356420435
2025-05-27,21563520.698150337,-17806263.986347623,62118091.71537702,22748307.030879065,84866398.74625608,39369784.68449795,60,30,30,30,356020.53629553516,758398.3089321681,89367.06630526934,871.35,9026.101105149808,-17806263.986347623
2025-05-28,21123747.064702444,-17817352.018054634,61447761.209896185,22506662.127139077,83954423.33703527,38941099.08275711,60,30,30,30,356020.53629553516,767305.5461483046,91547.8607961428,871.35,8907.23721613649,-17817352.018054634
2025-05-29,20099090.27946531,-17828120.468032435,59656358.812993914,21729148.065496184,81385506.87849009,37927210.74749773,60,30,30,30,356020.53629553516,775891.8886426933,93729.9682795542,871.35,8586.342494388737,-17828120.468032435
2025-05-30,20277318.294385064,-17838995.081886794,59968140.296052665,21851826.919780813,81819967.21583349,38116313.37627185,60,30,30,30,356020.53629553516,784583.0690765899,95913.40170001995,871.35,8691.180433896616,-17838995.081886794
2025-06-02,20994383.837111317,-17850091.585970707,61307212.93508895,22462737.512006935,83769950.44709589,38844475.42308201,60,30,30,30,356020.53629553516,793494.7867480024,98098.18811252163,871.35,8911.717671412465,-17850091.585970707
2025-06-03,22170161.516277477,-17861709.49197249,63721155.58094257,23689284.572692588,87410440.15363516,40031871.00824998,60,30,30,30,356020.53629553516,802926.4897709333,100284.39109137391,871.35,9431.703022930855,-17861709.49197249
2025-06-04,23106330.833937295,-17873752.38098099,65687744.548344135,24707661.333425842,90395405.88176998,40980083.21491829,60,30,30,30,356020.53629553516,812781.707416232,102472.06245457452,871.35,9855.217645298719,-17873752.38098099
2025-06-05,21446811.741412945,-16834081.10884104,72926790.56992964,34645897.71967566,107572688.2896053,38280892.850253984,68,34,34,34,423746.45280365006,822169.7474898248,104661.14541147534,871.35,9388.040073592825,-16834081.10884104
2025-06-06,23477763.071783427,-16853339.7680494,77130923.63889544,36799820.79906261,113930744.43795805,40331102.83983283,68,34,34,34,423746.45280365006,839365.1538120304,106724.39829762997,871.35,17195.406322205698,-16853339.7680494
2025-06-09,24954037.75651494,-16873153.053661365,79425553.94814129,37598363.137964964,117023917.08610626,41827190.81017633,68,34,34,34,423746.45280365006,857112.7707123283,108790.06700929467,871.35,17747.616900297795,-16873153.053661365
2025-06-10,24308671.44288011,-16892663.38969522,79037204.42653435,37835869.59395904,116873074.02049339,41201334.832575314,68,34,34,34,423746.45280365006,874555.059147524,110858.11460795588,871.35,17442.288435195635,-16892663.38969522
2025-06-11,26068207.252762962,-16912523.610275712,80623430.27551477,37642699.412476115,118266129.68799087,42980730.86303865,68,34,34,34,423746.45280365006,892344.8105810839,112928.58375488798,871.35,17789.751433559963,-16912523.610275712
2025-06-12,25434968.87689607,-16931802.98385936,79286196.39958188,36919424.53882644,116205620.93840832,42366771.860755436,68,34,34,34,423746.45280365006,909551.3642919585,115001.403627663,871.35,17206.553710874676,-16931802.98385936
2025-06-13,25069168.397564232,-16952020.32461489,79233245.6076406,37212056.88546145,116445302.49310204,42021188.722179145,68,34,34,34,423746.45280365006,927693.4200829307,117076.68859222037,871.35,18142.055790972234,-16952020.32461489
