underlying,symbol,leg_class,net_notional_usd,gross_notional_usd,_ratio_b1,_ratio_b2,_ratio_b4
AAOI,AAOI,spot,92405.8,92405.8,1.0,0.0,0.0
AAOI,AAOX,core_levered_etf,-77134.68617763999,77134.68617763999,1.0,0.0,0.0
AAPL,AAPL,spot,563.48,563.48,1.0,0.0,0.0
AAPL,AAPB,core_levered_etf,-848.9500278358,848.9500278358,1.0,0.0,0.0
ACHR,ACHR,spot,6727.9800000000005,6727.9800000000005,1.0,0.0,0.0
ACHR,ARCX,core_levered_etf,-6394.7206219008,6394.7206219008,1.0,0.0,0.0
ADBE,ADBE,spot,1445.01,1445.01,1.0,0.0,0.0
ADBE,ADBG,core_levered_etf,-1834.5872243999997,1834.5872243999997,1.0,0.0,0.0
AFRM,AFRM,spot,2199.08,2199.08,1.0,0.0,0.0
AFRM,AFRU,core_levered_etf,-2614.83086872,2614.83086872,1.0,0.0,0.0
ALAB,ALAB,spot,11854.96,11854.96,1.0,0.0,0.0
ALAB,LABX,core_levered_etf,-9985.59165978,9985.59165978,1.0,0.0,0.0
ALB,ALB,spot,1632.427076,1632.427076,1.0,0.0,0.0
ALB,ALBG,core_levered_etf,-1623.7054428911997,1623.7054428911997,1.0,0.0,0.0
AMD,AMD,spot_b4_structural,27444.460000000003,27444.460000000003,0.30189963003738873,0.9163559873076056,-0.2182556173449942
AMD,DAMD,inverse_b4_etf,5989.907560000001,5989.907560000001,0.0,0.0,1.0
AMD,AMDG,core_levered_etf,-2620.7332962048,2620.7332962048,1.0,0.0,0.0
AMD,AMDL,core_levered_etf,-2726.8501879500004,2726.8501879500004,1.0,0.0,0.0
AMD,AMUU,core_levered_etf,-2747.499609,2747.499609,1.0,0.0,0.0
AMD,AMYY,yieldboost_etf,-24571.0067920464,24571.0067920464,0.0,1.0,0.0
AMZN,AMZN,spot,1440.84,1440.84,1.0,0.0,0.0
AMZN,AMZU,core_levered_etf,-472.27417663999995,472.27417663999995,1.0,0.0,0.0
AMZN,AMZZ,core_levered_etf,-1271.9509908,1271.9509908,1.0,0.0,0.0
ANET,ANET,spot,1759.89,1759.89,1.0,0.0,0.0
ANET,ANEL,core_levered_etf,-1695.2981661000001,1695.2981661000001,1.0,0.0,0.0
APH,APH,spot,658.36,658.36,1.0,0.0,0.0
APH,APHU,core_levered_etf,-909.30485088,909.30485088,1.0,0.0,0.0
APP,APP,spot,9975.2,9975.2,1.0,0.0,0.0
APP,APPX,core_levered_etf,-11055.835871499998,11055.835871499998,1.0,0.0,0.0
ARKK,ARKK,spot,1137.5,1137.5,1.0,0.0,0.0
ARKK,TARK,core_levered_etf,-1445.08569306,1445.08569306,1.0,0.0,0.0
ARM,ARM,spot,3092.22,3092.22,1.0,0.0,0.0
