underlying,net_notional_usd,gross_notional_usd,ratio_spot_b1,ratio_spot_b2,ratio_spot_b4,ratio_spot_source,net_bucket_1,net_bucket_2,net_bucket_4
CRML,110580.52,110580.52,1.0,0.0,0.0,sleeve_balance,110580.52,0.0,0.0
AXTI,100896.84,100896.84,0.7708940051997665,0.0,0.0,sleeve_balance,77780.7690996,0.0,0.0
AAOI,92405.8,92405.8,0.8347385789381184,0.0,0.0,sleeve_balance,77134.68617763999,0.0,0.0
COIN,85227.3,85227.3,0.26764009975570935,0.7323599002442907,0.0,sleeve_balance,22810.24307390977,62417.056926090234,0.0
IBIT,73487.0,73487.0,0.031076150116619267,0.9435119374195436,0.0,sleeve_balance,2283.69304362,69335.86174515,0.0
RCAT,50999.399999999994,50999.399999999994,1.0,0.0,0.0,sleeve_balance,50999.399999999994,0.0,0.0
HOOD,50711.34,50711.34,0.5184438174815018,0.48155618251849824,0.0,sleeve_balance,26290.98069920238,24420.35930079762,0.0
ONDS,49443.299999999996,49443.299999999996,0.8699473980773939,0.0,0.0,sleeve_balance,43013.070187360005,0.0,0.0
CRCL,47431.08,47431.08,0.7586265840373021,0.07850357402783154,0.0,sleeve_balance,35982.4781976,3723.5092999999997,0.0
IONQ,45632.479999999996,45632.479999999996,0.36471284193627,0.6238067083887399,0.0,sleeve_balance,16642.7514654,28465.847144415002,0.0
ASTS,42951.15,42951.15,1.0,0.0,0.0,sleeve_balance,42951.15,0.0,0.0
FLY,41802.950000000004,41802.950000000004,1.0,0.0,0.0,sleeve_balance,41802.950000000004,0.0,0.0
IREN,41778.1,41778.1,1.0,0.0,0.0,sleeve_balance,41778.1,0.0,0.0
RIOT,36102.75,36102.75,0.055779363998587364,0.8464374078696941,0.0,sleeve_balance,2013.7884336,30558.7181269676,0.0
MSTR,32994.08,32994.08,0.34795332057299494,0.652046679427005,0.0,sleeve_balance,11480.39969525104,21513.68030474896,0.0
NBIS,32643.749999999996,32643.749999999996,1.0,0.0,0.0,sleeve_balance,32643.749999999996,0.0,0.0
MARA,31623.62,31623.62,0.020942603540378996,0.9259800266855123,0.0,sleeve_balance,662.2809361716,29282.840491492498,0.0
MU,30922.559999999998,30922.559999999998,0.2852364976932699,0.704815854598177,0.0,sleeve_balance,8820.24271411,21794.7105527634,0.0
NVTS,30370.879999999997,30370.879999999997,0.6247732224367553,0.0,0.0,sleeve_balance,18974.91256584,0.0,0.0
META,29842.21684,29842.21684,0.045680089147157335,0.8447767824744483,0.0,sleeve_balance,1363.1951256,25210.011924,0.0
SMCI,29782.699999999997,29782.699999999997,0.2295266488719962,0.7550007959128286,0.0,sleeve_balance,6835.9233253600005,22485.962204433,0.0
AMD,27444.460000000003,27444.460000000003,0.24781304164665685,0.7521869583533431,0.0,sleeve_balance,6801.095108950009,20643.364891049994,0.0
BMNR,27197.84,27197.84,1.0,0.0,0.0,sleeve_balance,27197.84,0.0,0.0
BE,26276.329999999998,26276.329999999998,0.95381591578961,0.0,0.0,sleeve_balance,25062.781762540002,0.0,0.0
XRPZ,26186.94,26186.94,0.97584612346336,0.0,0.0,sleeve_balance,25554.4238843676,0.0,0.0
BABA,24323.420000000002,24323.420000000002,0.05011068459780738,0.9469307216550961,0.0,sleeve_balance,1218.8632279600001,23032.59365372,0.0
OKLO,23247.84,23247.84,1.0,0.0,0.0,sleeve_balance,23247.84,0.0,0.0
EOSE,23178.54,23178.54,0.742255612380245,0.0,0.0,sleeve_balance,17204.401401780004,0.0,0.0
SVIX,-22120.56,22120.56,0.0,0.0,0.0,sleeve_balance,-0.0,-0.0,-0.0
TSM,21708.0,21708.0,0.09837512308566328,0.9016248769143367,0.0,sleeve_balance,2135.527171943578,19572.47282805642,0.0
GLXY,20427.48,20427.48,0.7076650569394758,0.0,0.0,sleeve_balance,14455.813797330002,0.0,0.0
ETHA,19238.559999999998,19238.559999999998,1.0,0.0,0.0,sleeve_balance,19238.559999999998,0.0,0.0
OPEN,18515.0,18515.0,1.0,0.0,0.0,sleeve_balance,18515.0,0.0,0.0
HIMS,18105.6,18105.6,0.43331676933766355,0.4717490230895413,0.0,sleeve_balance,7845.460098920001,8541.299112449999,0.0
SNDK,16403.12,16403.12,1.0,0.0,0.0,sleeve_balance,16403.12,0.0,0.0
RGTI,15688.080000000002,15688.080000000002,1.0,0.0,0.0,sleeve_balance,15688.080000000002,0.0,0.0
PL,15627.24,15627.24,1.0,0.0,0.0,sleeve_balance,15627.24,0.0,0.0
UUUU,14638.6,14638.6,0.9189039435868934,0.0,0.0,sleeve_balance,13451.4672685911,0.0,0.0
QUBT,14127.050000000001,14127.050000000001,0.936224926364669,0.0,0.0,sleeve_balance,13226.096345999998,0.0,0.0
KEEL,13848.880000000001,13848.880000000001,0.595390776807944,0.0,0.0,sleeve_balance,8245.49542112,0.0,0.0
BBAI,13233.97,13233.97,0.9915396383093206,0.0,0.0,sleeve_balance,13122.005827196399,0.0,0.0
HUT,11945.27,11945.27,0.6616388286525965,0.0,0.0,sleeve_balance,7903.454450739002,0.0,0.0
ALAB,11854.96,11854.96,0.8423133996048913,0.0,0.0,sleeve_balance,9985.59165978,0.0,0.0
RKLB,11854.279999999999,11854.279999999999,1.0,0.0,0.0,sleeve_balance,11854.279999999999,0.0,0.0
FIG,11651.64,11651.64,1.0,0.0,0.0,sleeve_balance,11651.64,0.0,0.0
AVAV,10981.0,10981.0,1.0,0.0,0.0,sleeve_balance,10981.0,0.0,0.0
WULF,10411.06,10411.06,0.631605606545347,0.0,0.0,sleeve_balance,6575.68386608,0.0,0.0
PLTR,10297.300000000001,10297.300000000001,1.0,0.0,0.0,sleeve_balance,10297.300000000001,0.0,0.0
USAR,10246.48,10246.48,0.8318888009587684,0.0,0.0,sleeve_balance,8523.931961248001,0.0,0.0
CLS,10086.3,10086.3,0.9255351905059339,0.0,0.0,sleeve_balance,9335.225592,0.0,0.0
SBET,9982.8,9982.8,1.0,0.0,0.0,sleeve_balance,9982.8,0.0,0.0
APP,9975.2,9975.2,1.0,0.0,0.0,sleeve_balance,9975.2,0.0,0.0
SOEZ,9143.708693999999,9143.708693999999,1.0,0.0,0.0,sleeve_balance,9143.708693999999,0.0,0.0
CLSK,8868.49,8868.49,0.6399584515289525,0.0,0.0,sleeve_balance,5675.465127799999,0.0,0.0
CRDO,8844.48,8844.48,0.8858818814740947,0.0,0.0,sleeve_balance,7835.164583060001,0.0,0.0
LITE,8739.84,8739.84,1.0,0.0,0.0,sleeve_balance,8739.84,0.0,0.0
U,7945.72,7945.72,1.0,0.0,0.0,sleeve_balance,7945.72,0.0,0.0
UEC,7905.179999999999,7905.179999999999,0.9731132572424663,0.0,0.0,sleeve_balance,7692.635458887999,0.0,0.0
BLSH,7901.13,7901.13,1.0,0.0,0.0,sleeve_balance,7901.13,0.0,0.0
PLUG,7622.37,7622.37,0.9909526720916462,0.0,0.0,sleeve_balance,7553.407919171201,0.0,0.0
RKT,7538.0599999999995,7538.0599999999995,1.0,0.0,0.0,sleeve_balance,7538.0599999999995,0.0,0.0
CIFR,7515.0,7515.0,0.7315133503552894,0.0,0.0,sleeve_balance,5497.32282792,0.0,0.0
QBTS,7051.89,7051.89,0.5,0.5,0.0,sleeve_balance,3525.945,3525.945,0.0
UPST,6851.66,6851.66,1.0,0.0,0.0,sleeve_balance,6851.66,0.0,0.0
GEMI,6797.610000000001,6797.610000000001,0.9875226647160693,0.0,0.0,sleeve_balance,6712.7939409006,0.0,0.0
TDOG,6777.4936,6777.4936,0.9983885592160501,0.0,0.0,sleeve_balance,6766.5720704000005,0.0,0.0
ACHR,6727.9800000000005,6727.9800000000005,0.950466651491354,0.0,0.0,sleeve_balance,6394.7206219008,0.0,0.0
TEM,6180.860000000001,6180.860000000001,1.0,0.0,0.0,sleeve_balance,6180.860000000001,0.0,0.0
LEU,6160.94,6160.94,0.9170735334608031,0.0,0.0,sleeve_balance,5650.03501524,0.0,0.0
EWY,6124.759999999999,6124.759999999999,0.7917492177930238,0.0,0.0,sleeve_balance,4849.27393917,0.0,0.0
COHR,6000.4800000000005,6000.4800000000005,0.827738311075114,0.0,0.0,sleeve_balance,4966.82718084,0.0,0.0
SNAP,5943.5199999999995,5943.5199999999995,1.0,0.0,0.0,sleeve_balance,5943.5199999999995,0.0,0.0
INTC,5927.4,5927.4,0.7869931816985526,0.0,0.0,sleeve_balance,4664.8233852,0.0,0.0
RDDT,5840.099999999999,5840.099999999999,1.0,0.0,0.0,sleeve_balance,5840.099999999999,0.0,0.0
LAC,5666.32,5666.32,0.9206315293479719,0.0,0.0,sleeve_balance,5216.592847375,0.0,0.0
SOFI,5529.76,5529.76,0.9906403856876246,0.0,0.0,sleeve_balance,5478.003579159999,0.0,0.0
OSCR,5116.62,5116.62,1.0,0.0,0.0,sleeve_balance,5116.62,0.0,0.0
MRNA,4865.360000000001,4865.360000000001,1.0,0.0,0.0,sleeve_balance,4865.360000000001,0.0,0.0
WDC,4852.2397,4852.2397,0.8420703837343404,0.0,0.0,sleeve_balance,4085.9273461500006,0.0,0.0
QS,4751.34,4751.34,0.8444328648339207,0.0,0.0,sleeve_balance,4012.1876480000005,0.0,0.0
SNOW,4682.7,4682.7,1.0,0.0,0.0,sleeve_balance,4682.7,0.0,0.0
TER,4632.933778,4632.933778,0.6129682324157754,0.0,0.0,sleeve_balance,2839.8412288,0.0,0.0
SOUN,4558.8,4558.8,0.9761451744132227,0.0,0.0,sleeve_balance,4450.050621115,0.0,0.0
DUOL,4401.6,4401.6,1.0,0.0,0.0,sleeve_balance,4401.6,0.0,0.0
TSLA,4327.95,4327.95,0.9853650694624476,0.0,0.0,sleeve_balance,4264.61075238,0.0,0.0
ZETA,4326.3,4326.3,1.0,0.0,0.0,sleeve_balance,4326.3,0.0,0.0
GDX,4313.650000000001,4313.650000000001,0.9427216818193408,0.0,0.0,sleeve_balance,4066.57138278,0.0,0.0
LMND,4291.2,4291.2,1.0,0.0,0.0,sleeve_balance,4291.2,0.0,0.0
RBLX,4266.57,4266.57,1.0,0.0,0.0,sleeve_balance,4266.57,0.0,0.0
STX,4100.8,4100.8,0.789950206228053,0.0,0.0,sleeve_balance,3239.4278057,0.0,0.0
FIGR,3843.94,3843.94,1.0,0.0,0.0,sleeve_balance,3843.94,0.0,0.0
SOXX,3692.73498,3692.73498,0.7342145614251472,0.0,0.0,sleeve_balance,2711.2597938,0.0,0.0
ORCL,3506.7500000000005,3506.7500000000005,0.9496180821729521,0.0,0.0,sleeve_balance,3330.07320966,0.0,0.0
GEV,3339.33,3339.33,0.9873659278897263,0.0,0.0,sleeve_balance,3297.1406639799998,0.0,0.0
PONY,3141.8,3141.8,0.9651869288051433,0.0,0.0,sleeve_balance,3032.4242929199995,0.0,0.0
ARM,3092.22,3092.22,0.8323814046607292,0.0,0.0,sleeve_balance,2573.90642712,0.0,0.0
KLAC,2786.9622899999995,2786.9622899999995,0.7228181276710423,0.0,0.0,sleeve_balance,2014.4668643476,0.0,0.0
GLW,2757.441159,2757.441159,0.821564343959225,0.0,0.0,sleeve_balance,2265.4153367999997,0.0,0.0
