etf,underlying,pair_frac_merged
SRPU,SRPT,0.002256057132047104
TSMU,TSM,0.0022403860420688467
HIMZ,HIMS,0.002219688316693284
TSMG,TSM,0.002198264601886323
NVDU,NVDA,0.0021933935726427215
CEGX,CEG,0.002136082944382714
GOOX,GOOGL,0.0021056513078124284
PLTG,PLTR,0.0020746719882800903
METU,META,0.0020672930663699534
ETRL,ETOR,0.0020466867850980086
NVDL,NVDA,0.002045657990016963
TSLG,TSLA,0.0019915389859033127
NFLU,NFLX,0.001979414743008421
CRMG,CRM,0.0019767069923065975
ARMG,ARM,0.0018802351079498607
PANG,PANW,0.00183601161658718
AMZU,AMZN,0.0017739993452759771
JOBX,JOBY,0.0017590776969240135
YINN,FXI,0.001740484426851327
NVDB,NVDA,0.001662190992005179
BOEU,BA,0.0016517162190598604
DLLL,DELL,0.001636032502641141
NOWL,NOW,0.001614292956364647
MSFU,MSFT,0.0015654254603060008
UNHG,UNH,0.0015320383781200803
NFXL,NFLX,0.0014945442967087058
MRAL,MARA,0.0014774388952832973
CRWL,CRWD,0.0011764954548088074
AVGU,AVGO,0.0011637334774525741
QPUX,IONQ,0.0011532143159283365
BOEG,BA,0.0010744259368612313
ASMG,ASML,0.001031206295745225
MSTU,MSTR,0.0009195524287270137
SMCL,SMCI,0.000689495349042728
TARK,ARKK,0.0006451613905259064
TTDU,TTD,0.0006451613256832899
