underlying,symbols,net_notional_usd,gross_notional_usd,n_legs
QQQ,"JEPQ, QQQ, QQQX, QYLD, QYLG, TQQY",9626.05584195,35692.90415805,6
SPY,"JEPI, SPY, SPYI, XYLD, XYLG",5974.253183159999,27339.66681684,5
DKNG,DKNG,5538.900000000001,5538.900000000001,1
MARA,"MAAY, MARA, MARO",5397.5712823258,12508.188717674198,3
NVDA,"NVDA, NVDB, NVDG, NVDL, NVDO, NVDU, NVDY, NVYY",5291.770238646596,64396.8497613534,8
BLSH,BLSH,5029.639999999999,5029.639999999999,1
IBIT,"BITU, BITX, BTCL, IBIT, XBTY",4942.602023147999,36469.397976852,5
AMZN,"AMZN, AMZU, AMZW, AMZY, AMZZ, AZYY",2477.3711923800006,41034.02880762,6
META,"FBL, FBY, FBYY, META",2470.165201279998,24108.99479872,4
TSLA,"TSLA, TSLI, TSLL, TSLR, TSLW, TSLY",2002.9686543999992,44651.7513456,6
MSTR,"MSOO, MSTR, MSTW, MTYY",1460.1159674000005,11426.9840326,4
AMD,"AMD, AMDG, AMDL, AMDY, AMUU",1290.5235780620014,39058.276421938004,5
MSFT,"MSFL, MSFO, MSFT, MSFU, MSFW, MSFX",1262.8230940699978,38619.17690593,6
SNOW,"SNOU, SNOW, SNOY",1216.6904983600002,17125.34950164,3
UNH,"UNH, UNHG",1194.9010080000003,8158.378992,2
PLTR,"PLTA, PLTR, PLTU, PLTW, PTIR",1188.8584793599994,29790.581520640004,5
NFLX,"NFLU, NFLW, NFLX, NFLY, NFXL",1155.3100474899989,33605.56995251,5
BABA,"BABA, BABO, BABX",1087.9904330400004,18428.009566959998,3
RBLX,"RBLX, RBLY",1026.8458809019999,7454.914119098001,2
CVNA,"CVNA, CVNY",1015.8784824000004,6678.0415176,2
TSM,"TSM, TSMU, TSMY",970.53007854,18723.369921460002,3
XOM,"XOM, XOMO, XOMX",961.9261657376,9435.8138342624,3
ETHA,"ETHA, ETHT, ETHU, ETU",954.5186896699988,30499.381310329998,4
AI,"AI, AIYY",948.7271732199997,7069.31282678,2
PYPL,"PYPL, PYPY",924.6574006000001,6829.402599399999,2
XYZ,"XYZ, XYZY",916.4710837499997,6797.56891625,2
HOOD,"HOOD, HOOW, HOOY",877.8993019999998,14510.580698,3
BA,"BA, BOEG, BOEU",850.7581641281995,19744.761835871803,3
GOOGL,"GGLL, GOOGL, GOOY",769.9409237999998,18848.5590762,3
COST,"COST, COTG",519.0399480000005,10915.640051999999,2
SOEZ,"SOEZ, SOLT",448.3961880400002,9621.723811959999,2
ISRG,"ISRG, ISUL",443.0245898178009,10723.075410182199,2
OPEN,"OPEG, OPEN",425.94993815220096,9852.4100618478,2
AAPL,"AAPB, AAPL, AAPU, AAPX, APLY",408.3710082649973,42982.668991734994,5
RDDT,"RDDT, RDYY",386.49028320000014,2274.2097168,2
CRM,"CRM, CRMG",320.8240933899997,9955.01590661,2
CNC,"CNC, CNCG",283.57554244450057,10180.424457555499,2
PANW,"PALU, PANG, PANW",281.4867790194985,21214.9132209805,3
CMG,"CMG, CMGG",267.1163060364006,10289.883693963598,2
TEM,"TEM, TEMT",217.65556296000068,10452.02443704,2
ALAB,"ALAB, LABX",202.5355027200003,10387.82449728,2
LLY,"ELIL, LLY",158.9297593200008,10082.47024068,2
QCOM,"QCMU, QCOM",154.4584458600002,10805.38155414,2
UPST,"UPST, UPSX",65.68008199999997,1595.519918,2
CRWD,"CRWD, CRWL",58.618021508999846,10612.261978491002,2
CLS,"CLS, CSEX",47.253863999999794,4152.746136,2
ARM,"ARM, ARMW",34.571960080000736,7772.388039920001,2
UBER,"UBER, UBRL",7.557980480000879,11103.64201952,2
SNAP,"SNAG, SNAP",3.7225010079999947,112.11749899200001,2
IREN,"IREG, IREN",-24.8930033989991,11394.493003398999,2
CEG,"CEG, CEGX",-92.62999149999905,11015.7299915,2
ASTS,"ASTS, ASTX",-107.13950660000023,3525.6595066,2
COIN,"COIN, COIW",-194.56744207999918,7763.407442079999,2
KLAC,"KLAC, KLAG",-231.2386780481993,13708.9186780482,2
CSCO,"CSCL, CSCO",-343.2895505973993,11950.9295505974,2
CRWV,"CRWG, CRWV, CWVX",-420.4990370400001,23710.51903704,3
VRT,"VRT, VRTL",-431.2568926410004,12137.256892641,2
AVGO,"AVGG, AVGO, AVL",-440.01007396000114,22929.65007396,3
INTC,"INTC, INTW",-467.5785984000013,12437.9385984,2
LMT,"LMT, LMTL",-534.3335927999997,11739.5135928,2
MU,"MU, MUU",-570.1044313000002,11900.644431300001,2
TER,"TER, TERG",-579.7972677480002,12669.557267748001,2
APP,"APP, APPX",-712.2789637599999,12097.07896376,2
XRPZ,"UXRP, XXRP",-9549.553762399999,9549.553762399999,2
