underlying,symbols,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
AAPL,"AAPB, AAPU, AAPX",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LLY,ELIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
META,FBL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSFT,"MSFL, MSFU, MSFX",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MU,MUU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NFLX,"NFLU, NFXL",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NVDA,"NVDB, NVDG, NVDL, NVDU",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OPEN,OPEG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PANW,"PALU, PANG",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLTR,"PLTA, PLTU, PTIR",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QCOM,QCMU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNAP,SNAG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNOW,SNOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOEZ,SOLT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEM,TEMT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TER,TERG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TSLA,"TSLI, TSLL, TSLR",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TSM,TSMU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UBER,UBRL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UNH,UNHG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UPST,UPSX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VRT,VRTL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XOM,XOMX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LMT,LMTL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KLAC,KLAG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALAB,LABX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ISRG,ISUL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMD,"AMDG, AMDL, AMUU",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMZN,"AMZU, AMZZ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APP,APPX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASTS,ASTX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AVGO,"AVGG, AVL",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BA,"BOEG, BOEU",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BABA,BABX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CEG,CEGX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLS,CSEX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CMG,CMGG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNC,CNCG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COST,COTG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRM,CRMG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRWD,CRWL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRWV,"CRWG, CWVX",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CSCO,CSCL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ETHA,"ETHT, ETHU, ETU",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GOOGL,GGLL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IBIT,"BITU, BITX, BTCL",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INTC,INTW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IREN,IREG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XRPZ,"UXRP, XXRP",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
