symbol,overlay_type,net_notional_usd,gross_notional_usd,n_legs
AZYY,flow_program,-596.8626686999999,596.8626686999999,1
NVYY,flow_program,-1414.3250924025003,1414.3250924025003,1
TQQY,flow_program,-1999.374016608,1999.374016608,1
