ETF,Underlying,Leverage,Beta,Beta_n_obs,Beta_source
DUOG,DUOL,2.0,2.021805,70,ols
FIGG,FIG,2.0,1.996674,111,ols
FUTG,FUTU,2.0,1.999015,111,ols
GEMG,GEMI,2.0,1.976046,95,ols
GEVG,GEV,2.0,1.949854,67,ols
GLGG,GLXY,2.0,2.001612,148,ols
GRAG,GRAB,2.0,1.988816,70,ols
HOOG,HOOD,2.0,2.006184,253,ols
IREG,IREN,2.0,1.968676,67,ols
KLAG,KLAC,2.0,2.014859,65,ols
LACG,LAC,2.0,2.012309,70,ols
LULG,LULU,2.0,1.990406,95,ols
MPG,MP,2.0,1.984973,102,ols
NBIG,NBIS,2.0,2.008664,102,ols
NEMG,NEM,2.0,1.997636,87,ols
NETG,NET,2.0,2.006839,87,ols
NIOG,NIO,2.0,1.967384,65,ols
NUG,NU,2.0,1.984893,87,ols
NVDG,NVDA,2.0,1.969057,318,ols
OKTG,OKTA,2.0,2.000997,87,ols
OPEG,OPEN,2.0,2.003478,70,ols
OSCG,OSCR,2.0,1.98794,95,ols
PANG,PANW,2.0,1.997854,253,ols
PBRG,PBR,2.0,1.927973,65,ols
PLTG,PLTR,2.0,1.995485,229,ols
PYPG,PYPL,2.0,1.994875,243,ols
RTXG,RTX,2.0,2.00987,200,ols
SATG,SATS,2.0,2.007443,67,ols
SBU,SBUX,2.0,1.999911,87,ols
SNAG,SNAP,2.0,1.999585,65,ols
SPOG,SPOT,2.0,1.98232,87,ols
TERG,TER,2.0,1.992546,87,ols
TSLG,TSLA,2.0,1.99091,318,ols
TSMG,TSM,2.0,1.9785,299,ols
UNHG,UNH,2.0,1.99656,170,ols
UPSG,UPS,2.0,1.992976,70,ols
VALG,VALE,2.0,1.976755,65,ols
XYZG,XYZ,2.0,1.999883,243,ols
COIO,COIN,2.0,0.938071,154,ols
MSOO,MSTR,2.0,0.972015,154,ols
NVDO,NVDA,2.0,0.945737,154,ols
PLOO,PLTR,2.0,0.874901,154,ols
TSLO,TSLA,2.0,0.859861,154,ols
CRCA,CRCL,2.0,1.979948,158,ols
NVDB,NVDA,2.0,1.992731,135,ols
PLTA,PLTR,2.0,1.990003,135,ols
TSLI,TSLA,2.0,1.979254,135,ols
COIA,COIN,2.0,2.000464,135,ols
BITU,IBIT,2.0,1.992252,496,ols
ETHT,ETHA,2.0,1.991295,419,ols
UXRP,XRPZ,2.0,2.000142,82,ols
SOLT,SOEZ,2.0,2.014426,76,ols
TSLR,TSLA,2.0,1.998856,500,ols
AAPB,AAPL,2.0,1.991191,500,ols
AMDL,AMD,2.0,1.9972,500,ols
AMZZ,AMZN,2.0,1.990803,500,ols
AVGU,AVGO,2.0,1.992153,175,ols
BABX,BABA,2.0,2.006236,500,ols
BULX,BULL,2.0,1.971202,140,ols
CONL,COIN,2.0,1.987317,500,ols
CRWL,CRWD,2.0,1.996345,340,ols
DLLL,DELL,2.0,1.984874,277,ols
ETRL,ETOR,2.0,1.999089,140,ols
GOU,GOOGL,2.0,2.045724,77,ols
INTW,INTC,2.0,1.987765,278,ols
IONL,IONQ,2.0,1.986657,250,ols
ISUL,ISRG,2.0,2.002639,116,ols
LCDL,LCID,2.0,1.962182,232,ols
MRAL,MARA,2.0,1.9788,263,ols
FBL,META,2.0,1.997117,500,ols
MVLL,MRVL,2.0,1.993071,263,ols
MSFL,MSFT,2.0,1.99177,500,ols
MSTP,MSTR,2.0,1.995158,198,ols
MULL,MU,2.0,1.997742,340,ols
NBIL,NBIS,2.0,1.998031,116,ols
NOWL,NOW,2.0,1.997324,175,ols
NVDL,NVDA,2.0,1.987432,500,ols
PDDL,PDD,2.0,2.009577,175,ols
PTIR,PLTR,2.0,1.996542,389,ols
QCML,QCOM,2.0,1.972703,244,ols
RDTL,RDDT,2.0,1.981611,251,ols
RVNL,RIVN,2.0,1.986766,232,ols
SMCL,SMCI,2.0,1.989669,318,ols
TSMU,TSM,2.0,1.990101,340,ols
UBRL,UBER,2.0,1.9968,389,ols
VRTL,VRT,2.0,1.981399,251,ols
AMYY,AMD,2.0,0.314748,131,ols
AZYY,AMZN,2.0,0.640561,131,ols
BBYY,BABA,2.0,0.591777,105,ols
XBTY,IBIT,2.0,0.541054,217,ols
COYY,COIN,2.0,0.484725,165,ols
NUGY,GDX,2.0,0.502015,86,ols
HMYY,HIMS,2.0,0.260528,77,ols
HOYY,HOOD,2.0,0.515009,121,ols
IOYY,IONQ,2.0,0.374172,96,ols
MAAY,MARA,2.0,0.322138,96,ols
FBYY,META,2.0,0.626403,105,ols
MTYY,MSTR,2.0,0.391401,126,ols
NVYY,NVDA,2.0,0.660562,217,ols
PLYY,PLTR,2.0,0.541752,126,ols
QBY,QBTS,2.0,0.292444,78,ols
TQQY,QQQ,2.0,0.874464,270,ols
RGYY,RGTI,2.0,0.326727,81,ols
RTYY,RIOT,2.0,0.364558,77,ols
SEMY,SOXX,2.0,0.778432,86,ols
SMYY,SMCI,2.0,0.330924,121,ols
YSPY,SPY,2.0,0.827552,244,ols
TSYY,TSLA,2.0,0.541777,315,ols
QYLD,QQQ,1.0,0.625711,500,ols
QYLG,QQQ,1.0,0.799065,500,ols
QQQX,QQQ,1.0,0.770005,500,ols
JEPQ,QQQ,1.0,0.769772,500,ols
XYLD,SPY,1.0,0.645382,500,ols
XYLG,SPY,1.0,0.813907,500,ols
JEPI,SPY,1.0,0.599144,500,ols
SPYI,SPY,1.0,0.82544,500,ols
RYLD,IWM,1.0,0.576798,500,ols
ABNY,ABNB,1.0,0.795793,438,ols
AIYY,AI,1.0,0.771928,500,ols
AMDY,AMD,1.0,0.802952,500,ols
AMZY,AMZN,1.0,0.76478,500,ols
APLY,AAPL,1.0,0.786923,500,ols
BABO,BABA,1.0,0.774185,407,ols
BRKC,BRK-B,1.0,0.826615,201,ols
CONY,COIN,1.0,0.773387,500,ols
CRCO,CRCL,1.0,0.83511,121,ols
CVNY,CVNA,1.0,0.81596,287,ols
DISO,DIS,1.0,0.758641,500,ols
DRAY,DKNG,1.0,0.808163,175,ols
FBY,META,1.0,0.78403,500,ols
GMEY,GME,1.0,0.650519,136,ols
GOOY,GOOGL,1.0,0.747889,500,ols
HIYY,HIMS,1.0,0.873088,126,ols
HOOY,HOOD,1.0,0.789482,220,ols
MARO,MARA,1.0,0.783739,321,ols
MRNY,MRNA,1.0,0.760557,500,ols
MSFO,MSFT,1.0,0.787409,500,ols
MSTY,MSTR,1.0,0.759589,500,ols
NFLY,NFLX,1.0,0.77911,500,ols
NVDY,NVDA,1.0,0.787238,500,ols
PLTY,PLTR,1.0,0.79391,365,ols
PYPY,PYPL,1.0,0.814788,500,ols
RBLY,RBLX,1.0,0.846271,165,ols
RDYY,RDDT,1.0,0.824567,136,ols
SMCY,SMCI,1.0,0.760102,383,ols
SNOY,SNOW,1.0,0.793798,447,ols
TSLY,TSLA,1.0,0.754658,500,ols
TSMY,TSM,1.0,0.794003,398,ols
XOMO,XOM,1.0,0.800967,500,ols
XYZY,XYZ,1.0,0.813259,500,ols
AAPW,AAPL,1.0,1.097734,274,ols
AMDW,AMD,1.0,1.199449,168,ols
AMZW,AMZN,1.0,1.20978,192,ols
ARMW,ARM,1.0,1.200037,104,ols
AVGW,AVGO,1.0,1.197391,168,ols
BABW,BABA,1.0,1.227186,104,ols
BRKW,BRK-B,1.0,1.177679,192,ols
COIW,COIN,1.0,1.217,275,ols
COSW,COST,1.0,1.244933,104,ols
GOOW,GOOGL,1.0,1.222346,168,ols
HOOW,HOOD,1.0,1.208517,192,ols
METW,META,1.0,1.179875,192,ols
MSFW,MSFT,1.0,1.215309,168,ols
MSTW,MSTR,1.0,1.218651,168,ols
NFLW,NFLX,1.0,1.191057,192,ols
NVDW,NVDA,1.0,1.199999,275,ols
PLTW,PLTR,1.0,1.193061,275,ols
TSLW,TSLA,1.0,1.196747,275,ols
UBEW,UBER,1.0,1.219492,104,ols
UNHW,UNH,1.0,1.205281,76,ols
TSYW,TLT,1.0,1.1516,89,ols
GLDW,GOLD,1.0,0.327374,99,ols
GDXW,GDX,1.0,1.201737,99,ols
TOPW,TOP,1.0,1.0,0,imputed_no_overlap
SDS,SPY,-2.0,-1.934513,500,ols
QID,QQQ,-2.0,-1.993539,500,ols
DXD,DIA,-2.0,-1.989663,500,ols
TWM,IWM,-2.0,-2.003127,500,ols
SCO,USO,-2.0,-1.465557,500,ols
MSTZ,MSTR,-2.0,-1.982359,379,ols
NVDQ,NVDA,-2.0,-1.992104,500,ols
BTCZ,IBIT,-2.0,-1.992667,428,ols
ETHD,ETHA,-2.0,-1.981494,419,ols
CRCD,CRCL,-2.0,-2.00929,123,ols
CORD,CRWV,-2.0,-2.003914,123,ols
TSLQ,TSLA,-2.0,-1.85568,500,ols
ZSL,SLV,-2.0,-2.024768,500,ols
SQQQ,QQQ,-3.0,-2.976739,500,ols
SPXS,SPY,-3.0,-2.898542,500,ols
TZA,IWM,-3.0,-2.991699,500,ols
SOXS,SOXX,-3.0,-2.989466,500,ols
FAZ,XLF,-3.0,-3.001221,500,ols
LABD,XBI,-3.0,-2.991026,500,ols
TECS,XLK,-3.0,-2.962011,500,ols
SDOW,DIA,-3.0,-2.989294,500,ols
DUST,GDX,-3.0,-1.98797,500,ols
TTXD,XLK,-2.0,-1.842102,118,ols
TSXD,SOXX,-2.0,-1.892108,119,ols
WEBS,XLK,-3.0,-2.243933,500,ols
FNGD,XLK,-3.0,-2.835811,500,ols
REW,XLK,-2.0,-1.998471,500,ols
SKF,XLF,-2.0,-2.002896,500,ols
SPXU,SPY,-3.0,-2.893347,500,ols
DUG,XLE,-2.0,-1.974803,500,ols
DRIP,XOP,-2.0,-1.998543,500,ols
TMV,TLT,-3.0,-2.963601,500,ols
TBT,TLT,-2.0,-1.982803,500,ols
TBX,TLT,-2.0,-0.428203,500,ols
NVDS,NVDA,-1.5,-1.45217,500,ols
EWV,EWJ,-2.0,-1.977279,500,ols
APLZ,APLD,-2.0,-1.983549,43,ols
HIBS,SPY,-3.0,-4.473364,500,ols
CLSZ,CLSK,-2.0,-2.031225,24,ols_short_history
