ETF,Underlying,Beta,Beta_n_obs,Beta_source,borrow_fee_annual,borrow_rebate_annual,borrow_net_annual,shares_available,borrow_current,borrow_spiking,borrow_missing_from_ftp,protected,cagr_positive,borrow_leq_low,borrow_gt_low,protected_ok,protected_bad,purgatory,include_for_algo,exclude_borrow_gt_low,exclude_no_shares,exclude_borrow_spike,vol_etf_annual,gross_decay_annual,vol_underlying_annual,expected_gross_decay_annual,blended_gross_decay,net_decay_annual,decay_score,maint_pct_long,maint_pct_short,init_pct_long,init_pct_short
LABX,ALAB,1.99365,155,ols,0.050176,-0.013776,0.063952,70000,0.063952,False,False,False,,True,False,False,False,False,True,False,False,False,1.760593,0.969555,0.902179,0.806191,0.906673,0.9056029999999999,0.8427209999999999,0.4984125,0.5980949999999999,0.5,0.5980949999999999
LRCU,LRCX,2.045639,150,ols,0.073544,-0.037143999999999996,0.110688,20000,0.110688,False,False,False,,True,False,False,False,False,True,False,False,False,1.063857,0.42996,0.490797,0.257623,0.360205,0.319272,0.249517,0.51140975,0.6136917,0.51140975,0.6136917
MDBX,MDB,1.99183,150,ols,0.08132400000000001,-0.044924,0.126248,4000,0.126248,False,False,False,,True,False,False,False,False,True,False,False,False,1.574931,0.652326,0.668878,0.44193,0.567166,0.5260779999999999,0.4409179999999999,0.4979575,0.597549,0.5,0.597549
NEBX,NBIS,1.998956,136,ols,0.067266,-0.030865999999999998,0.098132,15000,0.098132,False,False,False,,True,False,False,False,False,True,False,False,False,1.852817,0.95412,1.113125,1.237108,1.084384,0.855988,0.986252,0.499739,0.5996868,0.5,0.5996868
NNEX,NNE,1.992949,89,ols,0.149908,-0.113508,0.263416,300,0.263416,False,False,False,,True,False,False,False,False,True,False,True,False,1.657358,0.802163,1.518901,2.282717,1.759823,0.538747,1.496407,0.49823725,0.5978847,0.5,0.5978847
NVTX,NVTS,1.999904,136,ols,0.223403,-0.18700299999999997,0.41040599999999994,20000,0.41040599999999994,False,False,False,,False,True,False,False,False,False,True,False,False,2.472165,1.65577,1.608472,2.58681,2.084344,1.245364,1.6739380000000001,0.499976,0.5999711999999999,0.5,0.5999711999999999
OPEX,OPEN,1.995791,104,ols,0.310362,-0.273962,0.5843240000000001,15000,0.5843240000000001,False,False,False,,False,True,False,False,False,False,True,False,False,1.891729,1.079768,1.297013,1.671637,1.427374,0.495444,0.8430499999999999,0.49894775,0.5987373,0.5,0.5987373
PONX,PONY,2.017127,136,ols,0.249657,-0.213257,0.462914,15000,0.462914,False,False,False,,False,True,False,False,False,False,True,False,False,1.553322,0.739041,1.247273,1.595885,1.133461,0.27612699999999996,0.670547,0.50428175,0.6051380999999999,0.50428175,0.6051380999999999
QBTX,QBTS,1.992611,229,ols,0.073528,-0.037128,0.110656,30000,0.110656,False,False,False,,True,False,False,False,False,True,False,False,False,2.368158,1.370699,1.397398,1.931131,1.42185,1.2600429999999998,1.311194,0.49815275,0.5977832999999999,0.5,0.5977832999999999
QUBX,QUBT,1.965733,189,ols,0.236847,-0.200447,0.43729399999999996,20000,0.43729399999999996,False,False,False,,False,True,False,False,False,False,True,False,False,1.956331,1.251169,1.734231,2.854733,1.65206,0.813875,1.214766,0.49143325,0.5897199,0.5,0.5897199
RGTU,RGTI,1.986548,189,ols,0.38853099999999996,-0.35213099999999997,0.7406619999999999,35000,0.7406619999999999,False,False,False,,False,True,False,False,False,False,True,False,False,2.119327,1.231476,1.479184,2.144034,1.459615,0.4908140000000001,0.7189530000000002,0.496637,0.5959644,0.5,0.5959644
SMU,SMR,1.986187,177,ols,,,,0,,False,True,False,,False,False,False,False,False,True,False,True,False,2.017738,1.270274,1.156702,1.310365,1.282206,1.270274,1.282206,0.49654675,1.0,0.5,1.0
SNPX,SNPS,1.91345,89,ols,0.058491,-0.022091,0.080582,1000,0.080582,False,False,False,,True,False,False,False,False,True,False,False,False,0.780761,0.231312,0.480947,0.202147,0.212447,0.15072999999999998,0.131865,0.4783625,0.574035,0.5,0.574035
SRPU,SRPT,1.964429,104,ols,0.130084,-0.09368399999999999,0.223768,800,0.223768,False,False,False,,True,False,False,False,False,True,False,True,False,1.992558,1.470256,0.87389,0.723419,1.031637,1.246488,0.807869,0.49110725,0.5893286999999999,0.5,0.5893286999999999
TARK,ARKK,1.977968,500,ols,0.071138,-0.034738000000000005,0.10587600000000001,15000,0.10587600000000001,False,False,False,,True,False,False,False,False,True,False,False,False,0.798874,0.232682,0.403225,0.157257,0.232682,0.12680599999999997,0.12680599999999997,0.494492,0.5933904,0.5,0.5933904
TEMT,TEM,1.98329,217,ols,0.10683999999999999,-0.07044,0.17728,85000,0.17728,False,False,False,,True,False,False,False,False,True,False,False,False,1.322932,0.609638,1.009004,0.992713,0.662843,0.432358,0.48556299999999997,0.4958225,0.5949869999999999,0.5,0.5949869999999999
UNX,U,2.02466,131,ols,0.029778,0.006622,0.023156,1,0.023156,False,False,False,,True,False,False,False,False,True,False,True,False,1.672353,1.095439,0.729426,0.551905,0.834456,1.072283,0.8113,0.506165,0.607398,0.506165,0.607398
UPSX,UPST,1.985981,198,ols,0.147872,-0.111472,0.259344,50000,0.259344,False,False,False,,True,False,False,False,False,True,False,False,False,1.418122,0.716091,0.897187,0.788097,0.731521,0.456747,0.47217699999999996,0.49649525,0.5957943,0.5,0.5957943
VOYX,VOYG,1.966477,136,ols,0.40747500000000003,-0.37107500000000004,0.7785500000000001,4000,0.7785500000000001,False,False,False,,False,True,False,False,False,False,True,False,False,1.680309,1.012055,0.87822,0.732921,0.883565,0.23350499999999985,0.10501499999999997,0.49161925,0.5899430999999999,0.5,0.5899430999999999
WULX,WULF,1.995671,104,ols,0.131776,-0.09537599999999999,0.227152,10000,0.227152,False,False,False,,True,False,False,False,False,True,False,False,False,2.037385,1.20085,1.148769,1.311113,1.265608,0.973698,1.038456,0.49891775,0.5987013,0.5,0.5987013
CRMU,CRML,1.956839,30,ols,0.092197,-0.055797,0.14799400000000001,3000,0.14799400000000001,False,False,False,,True,False,False,False,False,True,False,False,False,1.784354,0.993056,1.532058,2.197427,2.054049,0.845062,1.906055,0.48920975,0.5870517,0.5,0.5870517
UECG,UEC,1.999266,30,ols,0.062428,-0.026028,0.08845599999999999,900,0.08845599999999999,False,False,False,,True,False,False,False,False,True,False,True,False,1.321796,0.681411,0.704663,0.496003,0.518075,0.592955,0.429619,0.4998165,0.5997798,0.5,0.5997798
DNNG,DNN,1.95899,30,ols,0.127378,-0.09097799999999999,0.218356,300,0.218356,False,False,False,,True,False,False,False,False,True,False,True,False,1.140435,0.649083,0.610344,0.349917,0.385532,0.43072699999999997,0.167176,0.4897475,0.587697,0.5,0.587697
RCAX,RCAT,2.020725,35,ols,0.141451,-0.105051,0.246502,50000,0.246502,False,False,False,,True,False,False,False,False,True,False,False,False,2.436548,1.445462,1.266845,1.655133,1.626012,1.19896,1.37951,0.50518125,0.6062175,0.50518125,0.6062175
RDWU,RDW,1.961267,37,ols,,,,0,,False,True,False,,False,False,False,False,False,True,False,True,False,1.956939,1.632109,1.062295,1.063754,1.147203,1.632109,1.147203,0.49031675,1.0,0.5,1.0
OKLL,OKLO,1.997433,189,ols,,,,0,,False,True,False,,False,False,False,False,False,True,False,True,False,2.016938,1.250907,1.299906,1.683255,1.358994,1.250907,1.358994,0.49935825,1.0,0.5,1.0
GDXU,GDX,3.042285,500,ols,0.042964,-0.0065639999999999995,0.049528,55000,0.049528,False,False,False,,True,False,False,False,False,True,False,False,False,1.182473,0.696255,0.387744,0.467064,0.696255,0.6467269999999999,0.6467269999999999,0.76057125,0.9126855,0.76057125,0.9126855
MRNX,MRNA,2.016908,34,ols,0.084078,-0.047678000000000005,0.131756,200,0.131756,False,False,False,,True,False,False,False,False,True,False,True,False,1.373004,0.633556,0.670886,0.461567,0.484772,0.5018,0.353016,0.504227,0.6050724,0.504227,0.6050724
ZETX,ZETA,2.061888,34,ols,0.131437,-0.095037,0.226474,2000,0.226474,False,False,False,,True,False,False,False,False,True,False,False,False,1.516946,0.683731,0.761141,0.634226,0.640905,0.45725699999999997,0.41443099999999994,0.515472,0.6185664000000001,0.515472,0.6185664000000001
LITX,LITE,1.987849,40,ols,0.084743,-0.048343,0.13308599999999998,1500000,0.13308599999999998,False,False,False,,True,False,False,False,False,True,False,False,False,2.00826,1.572452,0.728627,0.52126,0.688116,1.439366,0.5550299999999999,0.49696225,0.5963547,0.5,0.5963547
SNXX,SNDX,1.41156,40,ols,0.09625600000000001,-0.059856,0.156112,1200000,0.156112,False,False,False,,True,False,False,False,False,True,False,False,False,1.999424,0.636085,0.603211,0.105692,0.189881,0.479973,0.03376899999999999,0.35289,0.42346799999999996,0.5,0.5
WDCX,WDC,2.055034,40,ols,0.133224,-0.096824,0.230048,50000,0.230048,False,False,False,,True,False,False,False,False,True,False,False,False,1.716947,0.710231,0.545835,0.322982,0.38445,0.4801829999999999,0.154402,0.5137585,0.6165102,0.5137585,0.6165102
LNOK,NOK,1.95688,44,ols,,,,0,,False,True,False,,False,False,False,False,False,True,False,True,False,0.869149,0.30587,0.367159,0.126212,0.157581,0.30587,0.157581,0.48922,1.0,0.5,1.0
USGG,USAR,2.000599,49,ols,0.31559000000000004,-0.27919,0.5947800000000001,100000,0.5947800000000001,False,False,False,,False,True,False,False,False,False,True,False,False,2.346002,1.42723,1.209662,1.464597,1.457331,0.8324499999999999,0.8625509999999998,0.50014975,0.6001796999999999,0.50014975,0.6001796999999999
ONDG,ONDS,1.996826,49,ols,0.208566,-0.17216599999999999,0.38073199999999996,20000,0.38073199999999996,False,False,False,,False,True,False,False,True,False,True,False,False,2.015324,1.207115,1.321908,1.73913,1.635683,0.826383,1.2549510000000001,0.4992065,0.5990478,0.5,0.5990478
PLUL,PLUG,1.932266,49,ols,0.090167,-0.053766999999999995,0.143934,500,0.143934,False,False,False,,True,False,False,False,False,True,False,True,False,1.941781,1.094071,1.04254,0.978954,1.001338,0.950137,0.857404,0.4830665,0.5796798,0.5,0.5796798
ALBG,ALB,2.008486,49,ols,0.587441,-0.551041,1.138482,3000,1.138482,False,False,False,,False,True,False,False,False,False,True,False,False,1.276362,0.557731,0.592838,0.355943,0.39518,-0.580751,-0.743302,0.5021215,0.6025458,0.5021215,0.6025458
UUUG,UUUU,1.995208,49,ols,0.106153,-0.069753,0.175906,25000,0.175906,False,False,False,,True,False,False,False,False,True,False,False,False,2.137623,1.32382,0.785728,0.612938,0.751165,1.147914,0.575259,0.498802,0.5985624,0.5,0.5985624
HUTG,HUT,2.002931,49,ols,0.089711,-0.053311000000000004,0.143022,1000,0.143022,False,False,False,,True,False,False,False,False,True,False,False,False,2.10786,1.301759,1.005104,1.01468,1.070501,1.1587370000000001,0.9274789999999999,0.50073275,0.6008792999999999,0.50073275,0.6008792999999999
XPEG,XPEV,1.988039,47,ols,0.11317,-0.07676999999999999,0.18994,5000,0.18994,False,False,False,,True,False,False,False,False,True,False,False,False,1.094786,0.453929,0.691479,0.469599,0.466676,0.26398900000000003,0.276736,0.49700975,0.5964117,0.5,0.5964117
ORLG,ORLY,2.004251,47,ols,0.055878,-0.019478,0.07535599999999999,300,0.07535599999999999,False,False,False,,True,False,False,False,False,True,False,True,False,0.523217,0.193266,0.207038,0.043138,0.071138,0.11791,-0.004217999999999986,0.50106275,0.6012753,0.50106275,0.6012753
LUNL,LUNR,1.996715,49,ols,0.324934,-0.288534,0.613468,2000,0.613468,False,False,False,,False,True,False,False,False,False,True,False,False,2.625072,2.121896,1.112058,1.230586,1.403896,1.5084279999999999,0.790428,0.49917875,0.5990145,0.5,0.5990145
RKTL,RKT,1.956516,49,ols,0.04596599999999999,-0.009566,0.05553199999999999,3000,0.05553199999999999,False,False,False,,True,False,False,False,False,True,False,False,False,1.278949,0.807664,0.568478,0.302394,0.400641,0.752132,0.34510900000000005,0.489129,0.5869548,0.5,0.5869548
EOSU,EOSE,1.976651,48,ols,,,,0,,False,True,False,,False,False,False,False,False,True,False,True,False,2.579849,4.40674,1.127782,1.227693,1.833226,4.40674,1.833226,0.49416275,1.0,0.5,1.0
BTFL,KEEL,2.021562,58,ols,0.33732300000000004,-0.300923,0.6382460000000001,700,0.6382460000000001,False,False,False,,False,True,False,False,False,False,True,True,False,2.069402,1.257183,0.983407,0.998593,1.05811,0.6189369999999998,0.419864,0.5053905,0.6064685999999999,0.5053905,0.6064685999999999
FGRU,FIGR,2.011301,25,ols_short_history,0.22930499999999998,-0.19290500000000002,0.42221,15000,0.42221,False,False,False,,False,True,False,False,False,False,True,False,False,3.040678,2.50094,1.137892,1.31683,1.434301,2.07873,1.012091,0.50282525,0.6033902999999999,0.50282525,0.6033902999999999
APHU,APH,2.036446,25,ols_short_history,0.119239,-0.082839,0.20207799999999998,1,0.20207799999999998,False,False,False,,True,False,False,False,False,True,False,True,False,0.937976,0.278945,0.370023,0.144493,0.157831,0.07686700000000002,-0.04424699999999998,0.5091115,0.6109338000000001,0.5091115,0.6109338000000001
COPZ,COPX,2.059212,25,ols_short_history,0.058369,-0.021969,0.08033799999999999,4000,0.08033799999999999,False,False,False,,True,False,False,False,False,True,False,False,False,1.121432,0.432365,0.379237,0.156847,0.18418,0.352027,0.10384200000000002,0.514803,0.6177636,0.514803,0.6177636
LEUX,LEU,2.098803,24,ols_short_history,0.156137,-0.119737,0.275874,2000,0.275874,False,False,False,,True,False,False,False,False,True,False,False,False,1.198692,0.331017,0.941758,1.022681,0.956808,0.055143,0.6809339999999999,0.52470075,0.6296409000000001,0.52470075,0.6296409000000001
COHX,COHR,2.038866,24,ols_short_history,0.307344,-0.270944,0.578288,50000,0.578288,False,False,False,,False,True,False,False,False,False,True,False,False,1.89606,0.47958,0.687141,0.500046,0.498097,-0.09870800000000002,-0.08019100000000001,0.5097165,0.6116598,0.5097165,0.6116598
AXPG,AXP,2.028052,24,ols_short_history,0.29299,-0.25659,0.54958,100,0.54958,False,False,False,,False,True,False,False,False,False,True,True,False,0.801571,0.230261,0.293051,0.089526,0.102929,-0.31931899999999996,-0.44665099999999996,0.507013,0.6084156000000001,0.507013,0.6084156000000001
FCXG,FCX,2.054292,24,ols_short_history,0.040734000000000006,-0.004334,0.045068000000000004,15000,0.045068000000000004,False,False,False,,True,False,False,False,False,True,False,False,False,1.047102,0.297616,0.44104,0.210644,0.218927,0.252548,0.173859,0.513573,0.6162875999999999,0.513573,0.6162875999999999
GLWG,GLW,1.981473,11,ols_short_history,0.183092,-0.146692,0.32978399999999997,500,0.32978399999999997,False,False,False,,False,True,False,False,True,False,True,True,False,1.293165,,0.389822,0.147764,0.147764,,-0.18201999999999996,0.49536825,0.5944419,0.5,0.5944419
SNDU,SNDK,1.937711,9,ols_short_history,0.041295,-0.004895,0.046189999999999995,10000,0.046189999999999995,False,False,False,,True,False,False,False,False,True,False,False,False,1.498187,,0.998337,0.905487,0.905487,,0.8592970000000001,0.48442775,0.5813132999999999,0.5,0.5813132999999999
PAAU,PAAS,1.967104,9,ols_short_history,,,,0,,False,True,False,,False,False,False,False,False,True,False,True,False,1.449596,,0.52428,0.261455,0.261455,,0.261455,0.491776,1.0,0.5,1.0
BITX,IBIT,2.004391,500,ols,0.050671999999999995,-0.014272,0.064944,1300000,0.064944,False,False,False,,True,False,False,False,False,True,False,False,False,1.004502,0.44562,0.500904,0.25256,0.44562,0.380676,0.380676,0.50109775,0.6013172999999999,0.50109775,0.6013172999999999
ETHU,ETHA,2.000953,419,ols,0.020357,0.016043,0.004313999999999998,1100000,0.004313999999999998,False,False,False,,True,False,False,False,False,True,False,False,False,1.480005,0.789495,0.752287,0.566745,0.789495,0.7851809999999999,0.7851809999999999,0.50023825,0.6002858999999999,0.50023825,0.6002858999999999
XXRP,XRPZ,2.020056,82,ols,0.051603,-0.015203,0.066806,15000,0.066806,False,False,False,,True,False,False,False,False,True,False,False,False,1.557059,0.992773,0.846116,0.737594,0.820628,0.925967,0.753822,0.505014,0.6060167999999999,0.505014,0.6060167999999999
AALG,AAL,1.978814,177,ols,0.144788,-0.10838800000000001,0.253176,10000,0.253176,False,False,False,,True,False,False,False,False,True,False,False,False,0.922524,0.338446,0.501483,0.24355,0.310203,0.08527000000000001,0.057026999999999994,0.4947035,0.5936442,0.5,0.5936442
ABNG,ABNB,1.983808,87,ols,0.111767,-0.075367,0.18713400000000002,600,0.18713400000000002,False,False,False,,True,False,False,False,False,True,False,True,False,0.639317,0.210088,0.357089,0.124432,0.154004,0.022953999999999974,-0.03313000000000002,0.495952,0.5951424,0.5,0.5951424
ADBG,ADBE,1.991419,253,ols,0.069707,-0.033307,0.10301400000000001,200000,0.10301400000000001,False,False,False,,True,False,False,False,False,True,False,False,False,0.618516,0.232057,0.331734,0.108635,0.232057,0.12904300000000002,0.12904300000000002,0.49785475,0.5974257,0.5,0.5974257
AMDG,AMD,2.003196,292,ols,0.037716,-0.001316,0.039032,25000,0.039032,False,False,False,,True,False,False,False,False,True,False,False,False,1.246394,0.484161,0.558049,0.312913,0.484161,0.445129,0.445129,0.500799,0.6009588,0.500799,0.6009588
ARMG,ARM,1.996121,299,ols,0.14943,-0.11303,0.26246,150000,0.26246,False,False,False,,True,False,False,False,False,True,False,False,False,1.216677,0.468712,0.634454,0.400193,0.468712,0.206252,0.206252,0.49903025,0.5988363,0.5,0.5988363
ASMG,ASML,1.984763,299,ols,0.07843499999999999,-0.042035,0.12047,50000,0.12047,False,False,False,,True,False,False,False,False,True,False,False,False,0.814496,0.279943,0.434267,0.184299,0.279943,0.159473,0.159473,0.49619075,0.5954289,0.5,0.5954289
AVGG,AVGO,1.99989,214,ols,0.016295999999999998,0.020104,0.0,300000,0.0,False,False,False,,True,False,False,False,False,True,False,False,False,0.841896,0.288158,0.534161,0.285281,0.287724,0.288158,0.287724,0.4999725,0.5999669999999999,0.5,0.5999669999999999
BAIG,BBAI,2.010812,148,ols,0.175758,-0.139358,0.315116,100000,0.315116,False,False,False,,False,True,False,False,True,False,True,False,False,1.86358,1.07153,1.160803,1.369396,1.194459,0.7564140000000001,0.879343,0.502703,0.6032436,0.502703,0.6032436
BEG,BE,1.997944,67,ols,0.446716,-0.41031599999999996,0.857032,25000,0.857032,False,False,False,,False,True,False,False,False,False,True,False,False,2.036793,1.076695,0.984996,0.967227,0.996332,0.21966299999999994,0.13929999999999998,0.499486,0.5993832,0.5,0.5993832
BIDG,BIDU,2.01602,65,ols,0.16777799999999998,-0.131378,0.299156,800,0.299156,False,False,False,,True,False,False,False,False,True,False,True,False,0.987446,0.311064,0.449667,0.207085,0.233905,0.01190800000000003,-0.06525099999999998,0.504005,0.6048060000000001,0.504005,0.6048060000000001
BLSG,BLSH,2.014614,102,ols,0.19262,-0.15622,0.34884000000000004,10000,0.34884000000000004,False,False,False,,False,True,False,False,True,False,True,False,False,1.454844,0.662453,0.821403,0.689565,0.678591,0.3136129999999999,0.329751,0.5036535,0.6043841999999999,0.5036535,0.6043841999999999
BMNG,BMNR,1.992876,102,ols,0.17677600000000002,-0.140376,0.317152,150000,0.317152,False,False,False,,False,True,False,False,True,False,True,False,False,2.163229,1.48316,1.074701,1.142669,1.280487,1.1660080000000002,0.9633349999999999,0.498219,0.5978628,0.5,0.5978628
BOEG,BA,1.987145,195,ols,0.073253,-0.036853,0.110106,4000,0.110106,False,False,False,,True,False,False,False,False,True,False,False,False,0.600623,0.182297,0.351012,0.120844,0.168397,0.07219099999999999,0.058290999999999996,0.49678625,0.5961434999999999,0.5,0.5961434999999999
BULG,BULL,1.982069,156,ols,0.10889599999999999,-0.072496,0.181392,45000,0.181392,False,False,False,,True,False,False,False,False,True,False,False,False,1.127665,0.626274,0.572477,0.318968,0.509205,0.444882,0.327813,0.49551725,0.5946207,0.5,0.5946207
CIFG,CIFR,1.996535,70,ols,0.12690300000000002,-0.090503,0.21740600000000002,2000,0.21740600000000002,False,False,False,,True,False,False,False,False,True,False,False,False,2.02402,1.105374,1.11293,1.232183,1.196958,0.8879680000000001,0.979552,0.49913375,0.5989605,0.5,0.5989605
CMGG,CMG,1.97098,87,ols,0.052023,-0.015623,0.067646,300,0.067646,False,False,False,,True,False,False,False,False,True,False,True,False,0.683178,0.221822,0.35738,0.122215,0.156603,0.15417599999999998,0.088957,0.492745,0.591294,0.5,0.591294
CNCG,CNC,2.005876,65,ols,0.111141,-0.074741,0.185882,100,0.185882,False,False,False,,True,False,False,False,False,True,False,True,False,1.050069,0.451076,0.496242,0.248431,0.300701,0.265194,0.114819,0.501469,0.6017628,0.501469,0.6017628
COIG,COIN,1.995949,257,ols,0.134435,-0.098035,0.23247,9000,0.23247,False,False,False,,True,False,False,False,False,True,False,False,False,1.492267,0.699055,0.791507,0.622682,0.699055,0.46658499999999997,0.46658499999999997,0.49898725,0.5987847,0.5,0.5987847
COTG,COST,1.985656,129,ols,0.16707,-0.13067,0.29774,4000,0.29774,False,False,False,,True,False,False,False,False,True,False,False,False,0.39047,0.152025,0.201387,0.039688,0.097194,-0.145715,-0.200546,0.496414,0.5956968,0.5,0.5956968
CRCG,CRCL,1.990855,156,ols,0.09961700000000001,-0.063217,0.162834,1100000,0.162834,False,False,False,,True,False,False,False,False,True,False,False,False,1.970746,1.057001,1.200936,1.422524,1.196248,0.894167,1.033414,0.49771375,0.5972565,0.5,0.5972565
CRMG,CRM,1.98345,243,ols,0.030948000000000003,0.005452,0.025496000000000005,25000,0.025496000000000005,False,False,False,,True,False,False,False,False,True,False,False,False,0.687612,0.253563,0.359514,0.126059,0.249009,0.22806699999999996,0.22351300000000002,0.4958625,0.595035,0.5,0.595035
CRWG,CRWV,1.997344,156,ols,0.065581,-0.029181,0.094762,6700000,0.094762,False,False,False,,True,False,False,False,False,True,False,False,False,1.942751,0.977855,1.189932,1.410302,1.142597,0.883093,1.047835,0.499336,0.5992031999999999,0.5,0.5992031999999999
DUOG,DUOL,2.021805,70,ols,0.15662800000000002,-0.120228,0.276856,100000,0.276856,False,False,False,,True,False,False,False,False,True,False,False,False,1.159807,0.462517,0.615053,0.390753,0.410687,0.18566100000000002,0.13383100000000003,0.50545125,0.6065415,0.50545125,0.6065415
FIGG,FIG,1.996674,111,ols,0.007885,0.028515000000000002,0.0,80000,0.0,False,False,False,,True,False,False,False,False,True,False,False,False,1.342791,0.609765,0.877751,0.766607,0.697522,0.609765,0.697522,0.4991685,0.5990022,0.5,0.5990022
FUTG,FUTU,1.999015,111,ols,0.255925,-0.219525,0.47545000000000004,35000,0.47545000000000004,False,False,False,,False,True,False,False,False,False,True,False,False,0.957747,0.368891,0.625615,0.390816,0.381159,-0.10655900000000001,-0.09429100000000001,0.49975375,0.5997045,0.5,0.5997045
GEMG,GEMI,1.976046,95,ols,0.41093,-0.37453000000000003,0.78546,9000,0.78546,False,False,False,,False,True,False,False,False,False,True,False,False,2.430367,1.592701,1.116269,1.201642,1.349065,0.8072409999999999,0.5636049999999999,0.4940115,0.5928138,0.5,0.5928138
GEVG,GEV,1.949854,67,ols,0.216593,-0.18019300000000002,0.396786,4000,0.396786,False,False,False,,False,True,False,False,True,False,True,False,False,0.90161,0.218474,0.529122,0.259263,0.248418,-0.17831200000000003,-0.14836800000000003,0.4874635,0.5849561999999999,0.5,0.5849561999999999
GLGG,GLXY,2.001612,148,ols,0.373647,-0.33724699999999996,0.7108939999999999,10000,0.7108939999999999,False,False,False,,False,True,False,False,False,False,True,False,False,1.846395,1.061415,0.893987,0.801146,0.954002,0.3505210000000001,0.2431080000000001,0.500403,0.6004836,0.500403,0.6004836
GRAG,GRAB,1.988816,70,ols,,,,0,,False,True,False,,False,False,False,False,False,True,False,True,False,0.741394,0.285856,0.441433,0.191606,0.217787,0.285856,0.217787,0.497204,1.0,0.5,1.0
HOOG,HOOD,2.006184,253,ols,0.128742,-0.092342,0.221084,80000,0.221084,False,False,False,,True,False,False,False,False,True,False,False,False,1.437706,0.66029,0.704941,0.501561,0.66029,0.43920600000000004,0.43920600000000004,0.501546,0.6018552,0.501546,0.6018552
IREG,IREN,1.968676,67,ols,0.125421,-0.089021,0.21444200000000002,6000,0.21444200000000002,False,False,False,,True,False,False,False,False,True,False,False,False,2.105605,1.174904,1.059204,1.069749,1.097707,0.9604619999999999,0.883265,0.492169,0.5906028,0.5,0.5906028
KLAG,KLAC,2.014859,65,ols,0.043301,-0.006901000000000001,0.050202,600,0.050202,False,False,False,,True,False,False,False,False,True,False,True,False,1.137166,0.453112,0.461963,0.21819,0.278785,0.40291,0.228583,0.50371475,0.6044577,0.50371475,0.6044577
LACG,LAC,2.012309,70,ols,0.157744,-0.121344,0.279088,10000,0.279088,False,False,False,,True,False,False,False,False,True,False,False,False,1.482483,0.653208,1.070035,1.166202,1.023704,0.37412,0.744616,0.50307725,0.6036927,0.50307725,0.6036927
LULG,LULU,1.990406,95,ols,0.459056,-0.422656,0.881712,55000,0.881712,False,False,False,,False,True,False,False,False,False,True,False,False,0.800153,0.259061,0.445729,0.195824,0.219663,-0.6226510000000001,-0.6620490000000001,0.4976015,0.5971217999999999,0.5,0.5971217999999999
MPG,MP,1.984973,102,ols,0.16761700000000002,-0.131217,0.29883400000000004,800,0.29883400000000004,False,False,False,,True,False,False,False,False,True,False,True,False,1.453923,0.670823,0.809283,0.64025,0.652625,0.3719889999999999,0.35379099999999997,0.49624325,0.5954919,0.5,0.5954919
NBIG,NBIS,2.008664,102,ols,0.048305,-0.011904999999999999,0.06021,60000,0.06021,False,False,False,,True,False,False,False,False,True,False,False,False,1.950372,1.111684,1.113125,1.255196,1.197108,1.0514739999999998,1.136898,0.502166,0.6025992,0.502166,0.6025992
NEMG,NEM,1.997636,87,ols,,,,0,,False,True,False,,False,False,False,False,False,True,False,True,False,1.019924,0.371012,0.410623,0.168014,0.238097,0.371012,0.238097,0.499409,1.0,0.5,1.0
NETG,NET,2.006839,87,ols,0.248014,-0.211614,0.45962800000000004,90000,0.45962800000000004,False,False,False,,False,True,False,False,False,False,True,False,False,1.113647,0.448724,0.505151,0.257801,0.323715,-0.010904000000000025,-0.13591300000000006,0.50170975,0.6020517,0.50170975,0.6020517
NIOG,NIO,1.967384,65,ols,0.295166,-0.258766,0.553932,1000,0.553932,False,False,False,,False,True,False,False,False,False,True,False,False,1.175295,0.40834,0.663717,0.419203,0.416401,-0.145592,-0.13753099999999996,0.491846,0.5902151999999999,0.5,0.5902151999999999
NUG,NU,1.984893,87,ols,0.087231,-0.050831,0.13806200000000002,8000,0.13806200000000002,False,False,False,,True,False,False,False,False,True,False,False,False,0.81095,0.302861,0.431503,0.181997,0.223724,0.16479899999999997,0.08566199999999999,0.49622325,0.5954678999999999,0.5,0.5954678999999999
NVDG,NVDA,1.969057,318,ols,0.024103,0.012297,0.011805999999999999,40000,0.011805999999999999,False,False,False,,True,False,False,False,False,True,False,False,False,0.921595,0.334153,0.493062,0.231943,0.334153,0.322347,0.322347,0.49226425,0.5907171,0.5,0.5907171
OKTG,OKTA,2.000997,87,ols,0.128299,-0.091899,0.220198,600,0.220198,False,False,False,,True,False,False,False,False,True,False,True,False,0.929936,0.351071,0.437348,0.191559,0.246629,0.13087300000000002,0.026430999999999982,0.50024925,0.6002991,0.50024925,0.6002991
OPEG,OPEN,2.003478,70,ols,0.224803,-0.188403,0.41320599999999996,4000,0.41320599999999996,False,False,False,,False,True,False,False,False,False,True,False,False,1.603213,0.774214,1.297013,1.691029,1.436358,0.361008,1.023152,0.5008695,0.6010433999999999,0.5008695,0.6010433999999999
OSCG,OSCR,1.98794,95,ols,0.185943,-0.149543,0.335486,30000,0.335486,False,False,False,,False,True,False,False,True,False,True,False,False,1.480088,0.680389,0.750602,0.553252,0.601181,0.344903,0.26569499999999996,0.496985,0.596382,0.5,0.596382
