ETF,Underlying,Beta,Beta_n_obs,Beta_source,borrow_fee_annual,shares_available,borrow_current,borrow_spiking,borrow_missing_from_ftp,borrow_price_ref,borrow_current_raw_annual,borrow_floor_factor,protected,cagr_positive,borrow_leq_low,borrow_gt_low,protected_ok,protected_bad,purgatory,exclude_borrow_gt_low,exclude_no_shares,exclude_borrow_spike,vol_etf_annual,gross_decay_annual,vol_underlying_annual,expected_gross_decay_annual,blended_gross_decay,net_decay_annual,decay_score,maint_pct_long,maint_pct_short,init_pct_long,init_pct_short
SOFA,SOFI,1.98377,43,ols,0.050213,700,0.050213,False,False,18.40999984741211,0.050213,1.0,False,,True,False,False,False,False,False,True,False,0.91155,0.317446,0.536948,0.281332,0.287494,0.267233,0.23728100000000002,0.4959425,0.595131,0.5,0.595131
TSLL,TSLA,1.993926,500,ols,0.060631000000000004,1600000,0.060631000000000004,False,False,13.300000190734863,0.060631000000000004,1.0,False,,True,False,False,False,False,False,False,False,0.977781,0.496516,0.490768,0.238663,0.496516,0.435885,0.435885,0.4984815,0.5981778,0.5,0.5981778
TSMX,TSM,1.995378,382,ols,0.224695,500000,0.224695,False,False,69.88999938964844,0.224695,1.0,False,,True,False,False,False,False,False,False,False,0.701612,0.275399,0.349422,0.121251,0.275399,0.050704,0.050704,0.4988445,0.5986134,0.5,0.5986134
XOMX,XOM,1.990175,245,ols,0.051227,20000,0.051227,False,False,42.654998779296875,0.051227,1.0,False,,True,False,False,False,False,False,False,False,0.457565,0.148239,0.229269,0.051792,0.14556,0.09701200000000001,0.094333,0.49754375,0.5970525,0.5,0.5970525
YINN,FXI,2.973786,500,ols,0.014176,1100000,0.014176,False,False,35.40999984741211,0.014176,1.0,False,,True,False,False,False,False,False,False,False,0.591105,0.369263,0.20102,0.118593,0.369263,0.355087,0.355087,0.7434465,0.8921358,0.7434465,0.8921358
MEXX,EWW,2.956443,500,ols,0.048216,10000,0.048216,False,False,33.939998626708984,0.048216,1.0,False,,True,False,False,False,False,False,False,False,0.639684,0.29571,0.215412,0.134198,0.29571,0.24749399999999996,0.24749399999999996,0.73911075,0.8869329,0.73911075,0.8869329
KORU,EWY,2.933368,500,ols,0.060614999999999995,150000,0.060614999999999995,False,False,445.8800048828125,0.060614999999999995,1.0,False,,True,False,False,False,False,False,False,False,1.060355,0.387947,0.360616,0.368758,0.387947,0.327332,0.327332,0.733342,0.8800104000000001,0.733342,0.8800104000000001
HIBL,SPHB,3.007753,500,ols,0.53862,55000,0.53862,False,False,80.0,0.53862,1.0,False,,False,True,False,False,False,True,False,False,0.694242,0.324522,0.231637,0.162009,0.324522,-0.214098,-0.214098,0.75193825,0.9023259,0.75193825,0.9023259
LABU,XBI,2.987089,500,ols,,0,,False,True,201.10000610351562,,1.0,False,,False,False,False,False,False,False,True,False,0.778462,0.322355,0.260387,0.201221,0.322355,0.322355,0.322355,0.74677225,1.0,0.74677225,1.0
SOXL,SOXX,2.963149,500,ols,0.015044,3300000,0.015044,False,False,85.95999908447266,0.015044,1.0,False,,True,False,False,False,False,False,False,False,0.9731,0.544632,0.325364,0.307904,0.544632,0.5295880000000001,0.5295880000000001,0.74078725,0.8889447,0.74078725,0.8889447
CHAU,ASHR,1.966888,500,ols,0.032976,15000,0.032976,False,False,22.450000762939453,0.032976,1.0,False,,True,False,False,False,False,False,False,False,0.324246,0.115202,0.164514,0.025735,0.115202,0.082226,0.082226,0.491722,0.5900664,0.5,0.5900664
CWEB,KWEB,1.987571,500,ols,0.012435,900000,0.012435,False,False,28.809999465942383,0.012435,1.0,False,,True,False,False,False,False,False,False,False,0.529248,0.190862,0.26502,0.068932,0.190862,0.178427,0.178427,0.49689275,0.5962713,0.5,0.5962713
ERX,XLE,1.987347,500,ols,0.219399,100000,0.219399,False,False,85.0,0.219399,1.0,False,,True,False,False,False,False,False,False,False,0.395154,0.110893,0.197609,0.038311,0.110893,-0.108506,-0.108506,0.49683675,0.5962041,0.5,0.5962041
NUGT,GDX,1.976442,500,ols,0.017444,200000,0.017444,False,False,212.47000122070312,0.017444,1.0,False,,True,False,False,False,False,False,False,False,0.878587,0.210714,0.443471,0.189771,0.210714,0.19327,0.19327,0.4941105,0.5929326,0.5,0.5929326
JNUG,GDXJ,1.975281,500,ols,0.038303,70000,0.038303,False,False,230.42999267578125,0.038303,1.0,False,,True,False,False,False,False,False,False,False,0.973401,0.251867,0.488674,0.230021,0.251867,0.213564,0.213564,0.49382025,0.5925843,0.5,0.5925843
GUSH,XOP,2.010352,500,ols,0.031593,400000,0.031593,False,False,35.810001373291016,0.031593,1.0,False,,True,False,False,False,False,False,False,False,0.536733,0.14858,0.26768,0.072769,0.14858,0.11698699999999998,0.11698699999999998,0.502588,0.6031056,0.502588,0.6031056
URAA,URA,1.927438,451,ols,0.028429000000000003,50000,0.028429000000000003,False,False,43.29999923706055,0.028429000000000003,1.0,False,,True,False,False,False,False,False,False,False,0.916924,0.38312,0.480505,0.206363,0.38312,0.35469100000000003,0.35469100000000003,0.4818595,0.5782314,0.5,0.5782314
TQQQ,QQQ,2.971202,500,ols,0.007423,0,0.007423,False,False,55.650001525878906,0.007423,1.0,False,,True,False,False,False,False,False,True,False,0.508888,0.239517,0.170473,0.085103,0.239517,0.232094,0.232094,0.7428005,0.8913606,0.7428005,0.8913606
SPXL,SPY,2.88301,500,ols,0.029744000000000003,250000,0.029744000000000003,False,False,229.0,0.029744000000000003,1.0,False,,True,False,False,False,False,False,False,False,0.396955,0.170099,0.13282,0.047885,0.170099,0.140355,0.140355,0.7207525,0.864903,0.7207525,0.864903
URTY,IWM,3.000155,500,ols,0.076444,150000,0.076444,False,False,65.58000183105469,0.076444,1.0,False,,True,False,False,False,False,False,False,False,0.586927,0.254467,0.195852,0.115089,0.254467,0.178023,0.178023,0.75003875,0.9000465,0.75003875,0.9000465
MSTU,MSTR,1.966262,393,ols,0.210341,1800000,0.210341,False,False,5.480000019073486,0.210341,1.0,False,,True,False,False,False,False,False,False,False,1.31905,1.068944,0.668424,0.424434,1.068944,0.8586029999999999,0.8586029999999999,0.4915655,0.5898785999999999,0.5,0.5898785999999999
NVDX,NVDA,1.99771,500,ols,,0,,False,True,17.969999313354492,,1.0,False,,False,False,False,False,False,False,True,False,0.697975,0.402258,0.348166,0.120803,0.402258,0.402258,0.402258,0.4994275,1.0,0.5,1.0
TSLT,TSLA,1.99306,500,ols,0.07787899999999999,85000,0.07787899999999999,False,False,18.610000610351562,0.07787899999999999,1.0,False,,True,False,False,False,False,False,False,False,0.978208,0.530498,0.490768,0.238352,0.530498,0.45261900000000005,0.45261900000000005,0.498265,0.597918,0.5,0.597918
BTCL,IBIT,2.006533,442,ols,0.040881999999999995,25000,0.040881999999999995,False,False,18.530000686645508,0.040881999999999995,1.0,False,,True,False,False,False,False,False,False,False,0.869863,0.424974,0.435031,0.191111,0.424974,0.38409200000000004,0.38409200000000004,0.50163325,0.6019599,0.50163325,0.6019599
ETU,ETHA,1.989634,367,ols,0.032603,30000,0.032603,False,False,7.510000228881836,0.032603,1.0,False,,True,False,False,False,False,False,False,False,1.449753,0.73531,0.72793,0.521671,0.73531,0.702707,0.702707,0.4974085,0.5968901999999999,0.5,0.5968901999999999
CCUP,CRCL,1.98565,170,ols,0.215799,300000,0.215799,False,False,5.449999809265137,0.215799,1.0,False,,True,False,False,False,False,False,False,False,1.950433,1.006973,1.183108,1.369759,1.125022,0.7911739999999999,0.909223,0.4964125,0.595695,0.5,0.595695
CRWU,CRWV,1.989199,180,ols,0.207104,150000,0.207104,False,False,10.079999923706055,0.207104,1.0,False,,True,False,False,False,False,False,False,False,1.962684,1.10697,1.080629,1.148908,1.118952,0.899866,0.911848,0.49729975,0.5967597,0.5,0.5967597
AAPX,AAPL,1.992492,500,ols,0.13567,15000,0.13567,False,False,27.8799991607666,0.13567,1.0,False,,True,False,False,False,False,False,False,False,0.479677,0.19051,0.238246,0.056124,0.19051,0.05484,0.05484,0.498123,0.5977475999999999,0.5,0.5977475999999999
GOOX,GOOGL,1.978048,500,ols,0.014775,90000,0.014775,False,False,75.52999877929688,0.014775,1.0,False,,True,False,False,False,False,False,False,False,0.564734,0.204522,0.287429,0.079915,0.204522,0.189747,0.189747,0.494512,0.5934144,0.5,0.5934144
MSFX,MSFT,2.007743,500,ols,0.08741199999999999,65000,0.08741199999999999,False,False,18.700000762939453,0.08741199999999999,1.0,False,,True,False,False,False,False,False,False,False,0.496424,0.186706,0.24614,0.06129,0.186706,0.09929400000000002,0.09929400000000002,0.50193575,0.6023229,0.50193575,0.6023229
NFLU,NFLX,1.991054,386,ols,0.042856,3000,0.042856,False,False,39.81999969482422,0.042856,1.0,False,,True,False,False,False,False,False,False,False,0.654101,0.230903,0.325536,0.104556,0.230903,0.188047,0.188047,0.4977635,0.5973162,0.5,0.5973162
ROBN,HOOD,2.011942,301,ols,0.10305999999999998,400000,0.10305999999999998,False,False,26.600000381469727,0.10305999999999998,1.0,False,,True,False,False,False,False,False,False,False,1.341918,0.746298,0.667884,0.454091,0.746298,0.643238,0.643238,0.5029855,0.6035826,0.5029855,0.6035826
DJTU,DJT,2.005224,280,ols,0.331935,200000,0.3457656327284641,False,False,1.9199999570846558,0.331935,1.0416666899497316,False,,True,False,False,False,False,False,False,False,1.378564,0.81782,0.687321,0.476118,0.81782,0.4720543672715359,0.4720543672715359,0.501306,0.6015672,0.501306,0.6015672
RBLU,RBLX,2.019039,280,ols,0.116445,40000,0.116445,False,False,13.069999694824219,0.116445,1.0,False,,True,False,False,False,False,False,False,False,1.095399,0.494119,0.543036,0.303363,0.494119,0.37767399999999995,0.37767399999999995,0.50475975,0.6057117,0.50475975,0.6057117
SNOU,SNOW,2.000433,244,ols,0.010901000000000001,10000,0.010901000000000001,False,False,15.600000381469727,0.010901000000000001,1.0,False,,True,False,False,False,False,False,False,False,1.045731,0.37881,0.522328,0.273004,0.375451,0.367909,0.36455,0.50010825,0.6001299,0.50010825,0.6001299
SMUP,SMR,1.981194,180,ols,0.189514,55000,0.189514,False,False,11.699999809265137,0.189514,1.0,False,,True,False,False,False,False,False,False,False,2.01171,1.211001,1.042466,1.056272,1.166793,1.021487,0.977279,0.4952985,0.5943582,0.5,0.5943582
GLXU,GLXY,2.010136,171,ols,0.105965,2000,0.105965,False,False,8.380000114440918,0.105965,1.0,False,,True,False,False,False,False,False,False,False,1.835716,1.047242,0.894093,0.811597,0.971499,0.941277,0.865534,0.502534,0.6030408,0.502534,0.6030408
AFRU,AFRM,1.957751,145,ols,0.16875800000000002,2000,0.16875800000000002,False,False,7.889999866485596,0.16875800000000002,1.0,False,,True,False,False,False,False,False,False,False,1.233018,0.620078,0.641721,0.386076,0.52072,0.45132,0.35196199999999994,0.48943775,0.5873252999999999,0.5,0.5873252999999999
KTUP,KTOS,2.029426,145,ols,0.194878,6000,0.194878,False,False,16.8700008392334,0.194878,1.0,False,,True,False,False,False,False,False,False,False,1.561695,0.797483,0.673572,0.473921,0.660098,0.6026050000000001,0.46521999999999997,0.5073565,0.6088277999999999,0.5073565,0.6088277999999999
TTDU,TTD,1.99713,144,ols,0.135389,100000,0.135389,False,False,4.639999866485596,0.135389,1.0,False,,True,False,False,False,False,False,False,False,1.031136,0.518517,0.656724,0.429432,0.480338,0.383128,0.34494899999999995,0.4992825,0.599139,0.5,0.599139
BMNU,BMNR,1.949683,137,ols,0.24574100000000001,300000,0.24574100000000001,False,False,2.200000047683716,0.24574100000000001,1.0,False,,True,False,False,False,False,False,False,False,2.017745,1.573898,1.040932,1.00313,1.313428,1.328157,1.067687,0.48742075,0.5849049,0.5,0.5849049
SBTU,SBET,2.02236,120,ols,0.089647,50000,0.089647,False,False,4.25,0.089647,1.0,False,,True,False,False,False,False,False,False,False,1.722776,0.844172,0.851864,0.750193,0.794945,0.754525,0.705298,0.50559,0.6067079999999999,0.50559,0.6067079999999999
CIFU,CIFR,1.989642,97,ols,0.39252899999999996,6000,0.39252899999999996,False,False,22.559999465942383,0.39252899999999996,1.0,False,,False,True,False,False,True,True,False,False,2.065902,1.295362,1.078258,1.144639,1.202655,0.902833,0.8101260000000001,0.4974105,0.5968926,0.5,0.5968926
SOLX,GSOL,1.970908,90,ols,,0,,False,True,9.336999893188477,,1.0,False,,False,False,False,False,False,False,True,False,1.493959,0.755332,0.871004,0.725863,0.736388,0.755332,0.736388,0.492727,1.0,0.5,1.0
XRPK,XRPZ,1.957523,90,ols,0.102345,100,0.102345,False,False,8.503999710083008,0.102345,1.0,False,,True,False,False,False,False,False,True,False,1.561776,0.953954,0.79261,0.588769,0.719192,0.851609,0.616847,0.48938075,0.5872569,0.5,0.5872569
XRPT,XRPZ,2.016971,96,ols,0.10156000000000001,35000,0.10156000000000001,False,False,43.595001220703125,0.10156000000000001,1.0,False,,True,False,False,False,False,False,False,False,1.56784,0.830578,0.79261,0.644314,0.715272,0.729018,0.613712,0.50424275,0.6050912999999999,0.50424275,0.6050912999999999
CHNU,CHNL,2.009887,9,ols_short_history,0.0025,100,0.0025,False,False,22.170000076293945,0.0025,1.0,False,,True,False,False,False,False,False,True,False,0.937406,,0.466362,0.22073,0.22073,,0.21823,0.50247175,0.6029661,0.50247175,0.6029661
CRDX,CRDD,1.996035,9,ols_short_history,1.1718819999999999,300,1.1718819999999999,False,False,21.09000015258789,1.1718819999999999,1.0,False,,False,True,False,False,False,True,True,False,1.15456,,0.578406,0.332566,0.332566,,-0.839316,0.49900875,0.5988105,0.5,0.5988105
STLU,STLR,1.566773,9,ols_short_history,,0,,False,True,17.700000762939453,,1.0,False,,False,False,False,False,False,False,True,False,0.861301,,0.384571,0.065666,0.065666,,0.065666,0.39169325,1.0,0.5,1.0
GMEU,GME,1.965506,244,ols,0.277933,9000,0.277933,False,False,11.670000076293945,0.277933,1.0,False,,True,False,False,False,False,False,False,False,0.879196,0.59079,0.441954,0.185333,0.577918,0.31285700000000005,0.29998500000000006,0.4913765,0.5896518,0.5,0.5896518
APLX,APLD,1.993908,150,ols,0.142158,85000,0.142158,False,False,17.600000381469727,0.142158,1.0,False,,True,False,False,False,False,False,False,False,2.201125,1.353875,1.255865,1.562814,1.438446,1.211717,1.2962879999999999,0.498477,0.5981723999999999,0.5,0.5981723999999999
APPX,APP,1.987102,243,ols,0.043838,350000,0.043838,False,False,36.459999084472656,0.043838,1.0,False,,True,False,False,False,False,False,False,False,1.425391,0.654104,0.719115,0.507165,0.648856,0.610266,0.605018,0.4967755,0.5961306,0.5,0.5961306
ARCX,ACHR,1.984068,212,ols,0.147567,10000,0.147567,False,False,19.8799991607666,0.147567,1.0,False,,True,False,False,False,False,False,False,False,1.442936,0.672084,0.773017,0.583351,0.657999,0.524517,0.510432,0.496017,0.5952204,0.5,0.5952204
ASTX,ASTS,1.989603,191,ols,0.08399200000000001,100000,0.08399200000000001,False,False,38.63999938964844,0.08399200000000001,1.0,False,,True,False,False,False,False,False,False,False,2.065852,1.197066,0.987136,0.959293,1.13951,1.113074,1.055518,0.49740075,0.5968808999999999,0.5,0.5968808999999999
BEX,BE,1.980238,103,ols,0.116724,100000,0.116724,False,False,39.060001373291016,0.116724,1.0,False,,True,False,False,False,False,False,False,False,2.221774,1.216318,1.022188,1.014099,1.096752,1.099594,0.9800279999999999,0.4950595,0.5940713999999999,0.5,0.5940713999999999
CEGX,CEG,1.989188,191,ols,0.068141,7000,0.068141,False,False,17.549999237060547,0.068141,1.0,False,,True,False,False,False,False,False,False,False,0.930049,0.308693,0.462462,0.210415,0.284903,0.240552,0.216762,0.497297,0.5967564,0.5,0.5967564
CLSX,CLSK,1.999305,145,ols,0.11125,100000,0.11125,False,False,14.369999885559082,0.11125,1.0,False,,True,False,False,False,False,False,False,False,2.018469,1.216877,0.891276,0.793545,1.037129,1.105627,0.925879,0.49982625,0.5997915,0.5,0.5997915
COZX,CORZ,2.035891,109,ols,0.044412,1,0.044412,False,False,13.819999694824219,0.044412,1.0,False,,True,False,False,False,False,False,True,False,1.425674,0.705192,0.717766,0.543256,0.6133,0.66078,0.568888,0.50897275,0.6107672999999999,0.50897275,0.6107672999999999
CRDU,CRDO,1.993891,145,ols,0.11112999999999999,250000,0.11112999999999999,False,False,45.810001373291016,0.11112999999999999,1.0,False,,True,False,False,False,False,False,False,False,1.82428,1.015202,0.816169,0.66004,0.864399,0.904072,0.7532690000000001,0.49847275,0.5981673,0.5,0.5981673
CSEX,CLS,1.996767,103,ols,0.056907,10000,0.056907,False,False,24.229999542236328,0.056907,1.0,False,,True,False,False,False,False,False,False,False,1.524689,0.61646,0.673081,0.450843,0.518536,0.559553,0.461629,0.49919175,0.5990301,0.5,0.5990301
CWVX,CRWV,1.989437,191,ols,0.102285,200000,0.102285,False,False,43.880001068115234,0.102285,1.0,False,,True,False,False,False,False,False,False,False,1.941542,0.93305,1.080629,1.149322,0.985402,0.8307650000000001,0.883117,0.49735925,0.5968311,0.5,0.5968311
DOGD,DDOG,1.935438,169,ols,0.047464000000000006,3000,0.047464000000000006,False,False,13.819999694824219,0.047464000000000006,1.0,False,,True,False,False,False,False,False,False,False,1.176514,0.69386,0.54526,0.269136,0.553971,0.646396,0.506507,0.4838595,0.5806314,0.5,0.5806314
ENPX,ENPH,2.016372,145,ols,0.211112,2000,0.211112,False,False,11.119999885559082,0.211112,1.0,False,,True,False,False,False,False,False,False,False,1.616443,0.817754,0.814433,0.679679,0.759127,0.606642,0.548015,0.504093,0.6049116,0.504093,0.6049116
FLYT,FLY,1.990241,118,ols,0.214706,8000,0.214706,False,False,25.290000915527344,0.214706,1.0,False,,True,False,False,False,False,False,False,False,2.319466,1.468452,1.09018,1.171151,1.310363,1.253746,1.0956569999999999,0.49756025,0.5970723,0.5,0.5970723
GEVX,GEV,1.99757,191,ols,0.055583,10000,0.055583,False,False,65.5,0.055583,1.0,False,,True,False,False,False,False,False,False,False,0.998015,0.320664,0.466007,0.216372,0.295419,0.265081,0.239836,0.4993925,0.599271,0.5,0.599271
IREX,IREN,1.982189,118,ols,0.308643,35000,0.308643,False,False,34.279998779296875,0.308643,1.0,False,,True,False,False,False,False,False,False,False,2.154204,1.355409,0.968168,0.912455,1.11987,1.046766,0.8112269999999999,0.49554725,0.5946566999999999,0.5,0.5946566999999999
JOBX,JOBY,1.97998,150,ols,0.244541,4000,0.244541,False,False,22.280000686645508,0.244541,1.0,False,,True,False,False,False,False,False,False,False,1.421543,0.688469,0.80195,0.62394,0.66235,0.443928,0.417809,0.494995,0.593994,0.5,0.593994
LABX,ALAB,1.99691,169,ols,0.038925,150000,0.038925,False,False,35.150001525878906,0.038925,1.0,False,,True,False,False,False,False,False,False,False,1.819458,0.992207,0.903974,0.813385,0.933309,0.953282,0.8943840000000001,0.4992275,0.599073,0.5,0.599073
LRCU,LRCX,2.037252,164,ols,0.08182700000000001,20000,0.08182700000000001,False,False,46.959999084472656,0.08182700000000001,1.0,False,,True,False,False,False,False,False,False,False,1.107408,0.442433,0.488424,0.252054,0.375951,0.360606,0.29412399999999994,0.509313,0.6111756,0.509313,0.6111756
MDBX,MDB,1.981037,164,ols,0.09088900000000001,400,0.09088900000000001,False,False,18.020000457763672,0.09088900000000001,1.0,False,,True,False,False,False,False,False,True,False,1.531583,0.714721,0.681586,0.451429,0.622778,0.623832,0.5318890000000001,0.49525925,0.5943111,0.5,0.5943111
NEBX,NBIS,1.998192,150,ols,0.071709,35000,0.071709,False,False,80.43000030517578,0.071709,1.0,False,,True,False,False,False,False,False,False,False,1.874528,0.970299,1.014165,1.025743,0.992741,0.89859,0.921032,0.499548,0.5994575999999999,0.5,0.5994575999999999
NNEX,NNE,1.942997,103,ols,0.16651,100,0.16651,False,False,6.239999771118164,0.16651,1.0,False,,True,False,False,False,False,False,True,False,1.663272,1.354274,0.967508,0.857554,1.060578,1.187764,0.8940680000000001,0.48574925,0.5828991,0.5,0.5828991
NVTX,NVTS,1.996065,150,ols,0.22578800000000002,3000,0.22578800000000002,False,False,27.959999084472656,0.22578800000000002,1.0,False,,True,False,False,False,False,False,False,False,2.411371,1.597754,2.0346,4.115195,2.616718,1.3719659999999998,2.39093,0.49901625,0.5988195,0.5,0.5988195
