symbol,underlying,description,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
NBIZ,NBIS,TRADR 2X SHRT NBIS DAILY ETF,0.0,7384.035473,0.0,0.0,0.0,-129.65,25.75950191195087,0.0,0.0,7280.144974911951
QBTZ,QBTS,DEF DAILY T2X SHORT QBTS,0.0,6812.588242,0.0,0.0,0.0,-468.73,43.40376535593235,0.0,0.0,6387.262007355933
BEZ,BE,TRADR 2X SHORT BE DAILY ETF,0.0,2647.755288,0.0,0.0,0.0,-792.99,20.291514321382515,0.0,0.0,1875.0568023213823
IREZ,IREN,TRDR 2X SH IREN DLY ETF,0.0,2140.559789,0.0,0.0,0.0,-829.64,34.44793508115843,0.0,0.0,1345.3677240811585
CORD,CRWV,T-REX 2X INV CRWV DA TAR ETF,0.0,1419.304627,0.0,0.0,0.0,-329.71,32.502713916559884,0.0,0.0,1122.09734091656
DAMD,AMD,DEFIANCE DT 2X SHT AMD ETF,0.0,344.71789,0.0,0.0,0.0,-7.65,5.514279127470641,0.0,0.0,342.58216912747065
WEBS,XLK,DIREXION DAILY DOW JONES INT,313.26477971,0.0,0.0,0.0,0.0,-1.06,0.0,0.0,0.0,312.20477971
QID,QQQ,PROSHARES ULTRASHORT QQQ,72.44317078,0.0,0.0,0.0,0.0,-0.79,0.0,0.0,0.0,71.65317078
MUZ,MU,DEFNC DT 2X SHT MU ETF,4.4114826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4114826
XLK,XLK,SS TECHNOLOGY SELECT SECTOR,0.0,0.0,0.0,0.0,0.0,-0.51,0.0,0.0,0.0,-0.51
DIA,DIA,SS SPDR DOW JONES INDUS AVG,0.0,0.0,0.0,0.0,0.0,-0.525,0.0,0.0,0.0,-0.525
COIN,COIN,COINBASE GLOBAL INC -CLASS A,-2.0011415639317165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0011415639317165
DXD,DIA,PROSHARES ULTRASHORT DOW30,-24.50723037,0.0,0.0,0.0,0.0,-1.6,0.0,0.0,0.0,-26.10723037
SDOW,DIA,PROSHARES ULTPRO SHRT DOW30,-26.86841554,0.0,0.0,0.0,0.0,-0.9299999999999999,0.0,0.0,0.0,-27.79841554
CONI,COIN,GRANITESHARES 2X SHORT COIN,0.0,-24.950742,0.0,0.0,0.0,-14.85,1.214361785775885,0.0,0.0,-38.586380214224114
BKNU,BKNG,T-REX 2X LONG BKNG D TAR ETF,-42.80836925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.80836925
LITZ,LITE,TRADR 2X SHT LITE DLY ETF,0.0,-169.245974,0.0,0.0,0.0,-31.240000000000002,29.004753504035598,0.0,0.0,-171.4812204959644
RGTZ,RGTI,DEFIANCE D TRG 2X S RGTI ETF,0.0,-581.084775,0.0,0.0,0.0,-102.33,20.63860318667939,0.0,0.0,-662.7761718133207
MSTZ,MSTR,T-REX 2X INVERSE MSTR DT ETF,0.0,-1955.248754,0.0,0.0,0.0,-39.14,13.73932815259811,0.0,0.0,-1980.649425847402
RKLZ,RKLB,DEF DAILY T2X SHORT RKLB ETF,0.0,-1773.404851,0.0,0.0,0.0,-296.46,23.724783776007914,0.0,0.0,-2046.140067223992
SSPC,SPCX,LEVERAGE SHARE 2X SHORT SPCX,0.0,-2462.513783,0.0,0.0,0.0,0.0,50.041737360191355,0.0,0.0,-2412.4720456398086
QBTS,QBTS,D-WAVE QUANTUM INC,-2536.5656834648016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2536.5656834648016
CRCD,CRCL,T-REX 2X INV CRCL DA TAR ETF,0.0,-2424.773394,0.0,0.0,0.0,-469.75,19.043478860661676,0.0,0.0,-2875.479915139338
ASTN,ASTS,DFNCE DT 2X SHORT ASTS,0.0,-2481.208031,0.0,0.0,0.0,-781.14,69.78044869532557,0.0,0.0,-3192.5675823046745
