underlying,symbol,leg_class,net_notional_usd,gross_notional_usd,_ratio_b1,_ratio_b2,_ratio_b4
AAOI,AAOI,spot,60272.96,60272.96,1.0,0.0,0.0
AAOI,AAOX,core_levered_etf,-50817.796084999994,50817.796084999994,1.0,0.0,0.0
AAPL,AAPL,spot,594.02,594.02,1.0,0.0,0.0
AAPL,AAPB,core_levered_etf,-724.949591382,724.949591382,1.0,0.0,0.0
ACHR,ACHR,spot,4539.48,4539.48,1.0,0.0,0.0
ACHR,ARCX,core_levered_etf,-4448.5745859204,4448.5745859204,1.0,0.0,0.0
ADBE,ADBE,spot,1169.4,1169.4,1.0,0.0,0.0
ADBE,ADBG,core_levered_etf,-1167.642253,1167.642253,1.0,0.0,0.0
AFRM,AFRM,spot,2454.8,2454.8,1.0,0.0,0.0
AFRM,AFRU,core_levered_etf,-2346.06884334,2346.06884334,1.0,0.0,0.0
ALAB,ALAB,spot,14948.44,14948.44,1.0,0.0,0.0
ALAB,LABX,core_levered_etf,-17784.016175359997,17784.016175359997,1.0,0.0,0.0
ALB,ALB,spot,2193.66,2193.66,1.0,0.0,0.0
ALB,ALBG,core_levered_etf,-2200.3463014632002,2200.3463014632002,1.0,0.0,0.0
AMD,AMD,spot,34201.06,34201.06,0.2663584877976511,0.733641512202349,0.0
AMD,DAMD,inverse_b4_etf,2862.69270948,2862.69270948,0.0,0.0,1.0
AMD,AMDG,core_levered_etf,-3063.7627682400002,3063.7627682400002,1.0,0.0,0.0
AMD,AMDL,core_levered_etf,-3166.48864224,3166.48864224,1.0,0.0,0.0
AMD,AMUU,core_levered_etf,-3176.7864048000006,3176.7864048000006,1.0,0.0,0.0
AMD,AMYY,yieldboost_etf,-25910.169055283102,25910.169055283102,0.0,1.0,0.0
AMZN,AMZN,spot,1396.74,1396.74,1.0,0.0,0.0
AMZN,AMZU,core_levered_etf,-320.5346984,320.5346984,1.0,0.0,0.0
AMZN,AMZZ,core_levered_etf,-1005.0063192158,1005.0063192158,1.0,0.0,0.0
ANET,ANET,spot,1920.16,1920.16,1.0,0.0,0.0
ANET,ANEL,core_levered_etf,-2056.5239922,2056.5239922,1.0,0.0,0.0
APH,APH,spot,1659.6000000000001,1659.6000000000001,1.0,0.0,0.0
APH,APHU,core_levered_etf,-1826.7799416900002,1826.7799416900002,1.0,0.0,0.0
APP,APP,spot,4693.9,4693.9,1.0,0.0,0.0
APP,APPX,core_levered_etf,-3989.3910053000004,3989.3910053000004,1.0,0.0,0.0
ARKK,ARKK,spot,941.1600000000001,941.1600000000001,1.0,0.0,0.0
ARKK,TARK,core_levered_etf,-1173.7945648000002,1173.7945648000002,1.0,0.0,0.0
ARM,ARM,spot,4077.2000000000003,4077.2000000000003,1.0,0.0,0.0
ARM,ARMG,core_levered_etf,-4468.1097762,4468.1097762,1.0,0.0,0.0
ASML,ASML,spot,1929.25,1929.25,1.0,0.0,0.0
ASML,ASMU,core_levered_etf,-1879.5484875799998,1879.5484875799998,1.0,0.0,0.0
ASTS,ASTN,inverse_b4_etf,35842.538699280005,35842.538699280005,0.0,0.0,1.0
ASTS,ASTS,spot,16394.559999999998,16394.559999999998,1.0,0.0,0.0
ASTS,ASTX,core_levered_etf,-33399.26416092001,33399.26416092001,1.0,0.0,0.0
AVAV,AVAV,spot,4993.89,4993.89,1.0,0.0,0.0
AVAV,AVXX,core_levered_etf,-4130.5113076,4130.5113076,1.0,0.0,0.0
AVGO,AVGO,spot,2352.7799999999997,2352.7799999999997,1.0,0.0,0.0
AVGO,AVGG,core_levered_etf,-1004.6575523600001,1004.6575523600001,1.0,0.0,0.0
AVGO,AVL,core_levered_etf,-1060.79386666,1060.79386666,1.0,0.0,0.0
BA,BA,spot,1766.64,1766.64,1.0,0.0,0.0
BA,BOEG,core_levered_etf,-869.260068842,869.260068842,1.0,0.0,0.0
BA,BOEU,core_levered_etf,-922.073213906,922.073213906,1.0,0.0,0.0
BABA,BABA,spot,25297.77,25297.77,0.05708790987566204,0.9429120901243381,0.0
BABA,BABU,core_levered_etf,-365.21183879999995,365.21183879999995,1.0,0.0,0.0
BABA,BABX,core_levered_etf,-1098.5069063099997,1098.5069063099997,1.0,0.0,0.0
BABA,BBYY,yieldboost_etf,-24176.013876,24176.013876,0.0,1.0,0.0
BBAI,BBAI,spot,7755.75,7755.75,1.0,0.0,0.0
BBAI,BAIG,core_levered_etf,-6595.774077204,6595.774077204,1.0,0.0,0.0
BE,BE,spot,36660.100000000006,36660.100000000006,1.0,0.0,0.0
BE,BEZ,inverse_b4_etf,10431.916991999999,10431.916991999999,0.0,0.0,1.0
BE,BEG,core_levered_etf,-17250.362354260003,17250.362354260003,1.0,0.0,0.0
BE,BEX,core_levered_etf,-55952.82572687999,55952.82572687999,1.0,0.0,0.0
BIDU,BIDU,spot,1005.66,1005.66,1.0,0.0,0.0
BIDU,BIDG,core_levered_etf,-1006.1380211512001,1006.1380211512001,1.0,0.0,0.0
BLSH,BLSH,spot,3738.41,3738.41,1.0,0.0,0.0
BLSH,BLSG,core_levered_etf,-3077.0442239999998,3077.0442239999998,1.0,0.0,0.0
BMNR,BMNR,spot,17366.7,17366.7,1.0,0.0,0.0
BMNR,BMNG,core_levered_etf,-6961.818190800001,6961.818190800001,1.0,0.0,0.0
BMNR,BMNU,core_levered_etf,-8785.6754976,8785.6754976,1.0,0.0,0.0
BULL,BULL,spot,2387.28,2387.28,1.0,0.0,0.0
BULL,BULG,core_levered_etf,-1014.330772224,1014.330772224,1.0,0.0,0.0
CEG,CEG,spot,1380.8461479999999,1380.8461479999999,1.0,0.0,0.0
CEG,CEGX,core_levered_etf,-1473.2339813099998,1473.2339813099998,1.0,0.0,0.0
CHNL,CHNL,spot,1250.17916296,1250.17916296,1.0,0.0,0.0
CHNL,CHNU,core_levered_etf,-1235.0320018596,1235.0320018596,1.0,0.0,0.0
CIFR,CIFR,spot,15702.12,15702.12,1.0,0.0,0.0
CIFR,CIFU,core_levered_etf,-4808.238138000001,4808.238138000001,1.0,0.0,0.0
CIFR,CIFG,core_levered_etf,-11257.6655833488,11257.6655833488,1.0,0.0,0.0
CLS,CLS,spot,7913.639999999999,7913.639999999999,1.0,0.0,0.0
CLS,CSEX,core_levered_etf,-7663.345206000002,7663.345206000002,1.0,0.0,0.0
CLSK,CLSK,spot,11621.699999999999,11621.699999999999,1.0,0.0,0.0
CLSK,CLSX,core_levered_etf,-11168.055432,11168.055432,1.0,0.0,0.0
CMG,CMG,spot,855.12,855.12,1.0,0.0,0.0
CMG,CMGG,core_levered_etf,-903.5298280710001,903.5298280710001,1.0,0.0,0.0
CNC,CNC,spot,1146.24,1146.24,1.0,0.0,0.0
CNC,CNCG,core_levered_etf,-1307.6871989019999,1307.6871989019999,1.0,0.0,0.0
COHR,COHR,spot,4254.8,4254.8,1.0,0.0,0.0
COHR,COHX,core_levered_etf,-4435.0357550399995,4435.0357550399995,1.0,0.0,0.0
COIN,COIN,spot,43352.92,43352.92,0.20391890984708208,0.796081090152918,0.0
COIN,CONI,inverse_b4_etf,598.602538539,598.602538539,0.0,0.0,1.0
