symbol,description,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
SOXS,DIREXION DAILY SEMI BEAR 3X,0.0,3103.435888,0.0,0.0,-25.53,-56.14,1.5856316311086394,0.0,0.0,3023.3515196311087
AMZO,TRADR 2X SHORT AMZN DAILY ET,0.0,2657.096608,0.0,0.0,0.0,-311.85,37.53188898896506,0.0,0.0,2382.778496988965
SQQQ,PROSHARES ULTRAPRO SHORT QQQ,0.0,1878.627687,0.0,0.0,-29.37,-36.78,10.09858667055665,0.0,0.0,1822.5762736705567
LABD,DRX DLY S&P BIOTECH BEAR 3X,0.0,1628.925835,0.0,0.0,-15.54,-134.67,8.828596911321817,0.0,0.0,1487.5444319113217
NVDQ,T-REX 2X INVERSE NVIDIA DLY,0.0,1481.434204,0.0,0.0,0.0,-230.05,11.795083602702153,0.0,0.0,1263.179287602702
SDS,PROSHARES ULTRASHORT S&P500,0.0,838.71656,0.0,0.0,-26.99,-77.98,21.198867509255397,0.0,0.0,754.9454275092553
TSLQ,TRADR 2X SHORT TSLA DAILY ET,0.0,666.571913,0.0,0.0,0.0,-75.49,15.746232301811595,0.0,0.0,606.8281453018116
FAZ,DIREXION DAILY FIN BEAR 3X,0.0,513.451216,0.0,0.0,-26.13,-91.15,12.611377235706493,0.0,0.0,408.78259323570654
AZYY,GRANITE YIELDBOOST AMZN ETF,149.34178575,0.0,0.0,0.0,-43.59,-6.33,0.0,0.0,0.0,99.42178575000001
TSYY,GRANITE YIELDBOOST TSLA ETF,0.49581973,21.192349,0.0,0.0,-17.95,-1.96,0.5543265051843211,0.0,0.0,2.332495235184323
TQQY,GRANITE YIELDBOOST QQQ,159.88451495,11.002055,0.0,0.0,-151.44,-55.04,2.612913104458329,0.0,0.0,-32.980516945541645
NVYY,GRANITE YIELDBOOST NVDA,104.42386226,17.189339,0.0,0.0,-168.01000000000002,-8.73,0.7696895793972289,0.0,0.0,-54.35710916060278
EWV,PROSHARES ULTSHRT MSCI JAPAN,-379.67922922,287.397545,0.0,0.0,-1.46,-21.09,5.860860153122177,0.0,0.0,-108.97082406687787
DUST,DIREXION DAILY GOLD MINERS I,-3.4059583,-2448.575048,0.0,0.0,-90.65,-327.06,27.726482052122886,0.0,0.0,-2841.9645242478773
ZSL,PROSHARES ULTRASHORT SILVER,0.0,-2380.317632,0.0,0.0,0.0,-539.14,23.702907606670124,0.0,0.0,-2895.7547243933295
