underlying,pnl_total,pnl_share_b1,pnl_share_b2,pnl_share_b4,exp_net_total,exp_share_b1,exp_share_b2,exp_share_b4,ratio_spot_b1,ratio_spot_b2,ratio_spot_b4,diff_exp_b1,diff_exp_b2,diff_exp_b4,diff_pnl_b1,diff_pnl_b2,diff_pnl_b4,max_diff
BULL,399.622362,1.0,0.0,0.0,2387.28,0.42488973736805064,0.0,0.0,0.42488973736805064,0.0,0.0,0.0,0.0,0.0,0.5751102626319493,0.0,0.0,0.5751102626319493
HIMS,4070.92432917,0.01920786239632412,0.9807921376036758,0.0,19151.34,0.5050161141476263,0.4585383458076563,0.0,0.5050161141476263,0.4585383458076563,0.0,0.0,0.0,0.0,0.48580825175130216,0.5222537917960195,0.0,0.5222537917960195
AMD,46180.623112999994,0.697720210174162,0.3022797898258381,0.0,34201.06,0.2663584877976511,0.733641512202349,0.0,0.2663584877976511,0.733641512202349,0.0,0.0,0.0,0.0,0.4313617223765109,0.4313617223765109,0.0,0.4313617223765109
ASML,1563.8311250000002,0.7004405293442411,0.29955947065575894,0.0,1929.25,0.9742379098509782,0.0,0.0,0.9742379098509782,0.0,0.0,0.0,0.0,0.0,0.2737973805067372,0.29955947065575894,0.0,0.29955947065575894
HOOD,7509.0286202199995,0.09542942863580461,0.9045705713641954,0.0,45983.85,0.3429961254209467,0.6150682439987082,0.0,0.3429961254209467,0.6150682439987082,0.0,0.0,0.0,0.0,0.2475666967851421,0.2895023273654872,0.0,0.2895023273654872
NOW,-424.396735,1.0,0.0,0.0,1209.13,0.7560070540802064,0.0,0.0,0.7560070540802064,0.0,0.0,0.0,0.0,0.0,0.2439929459197936,0.0,0.0,0.2439929459197936
SMCI,9235.10115606,0.48313592551884177,0.5168640744811582,0.0,37764.9,0.24399587425466499,0.6478056063487525,0.0,0.24399587425466499,0.6478056063487525,0.0,0.0,0.0,0.0,0.23914005126417678,0.13094153186759427,0.0,0.23914005126417678
SNAP,-493.843246,1.0,0.0,0.0,2208.5099999999998,0.7714161226021166,0.0,0.0,0.7714161226021166,0.0,0.0,0.0,0.0,0.0,0.22858387739788344,0.0,0.0,0.22858387739788344
LUNR,-10638.618366,1.0,0.0,0.0,18537.57,0.7772064039607134,0.0,0.0,0.7772064039607134,0.0,0.0,0.0,0.0,0.0,0.2227935960392866,0.0,0.0,0.2227935960392866
XPEV,-237.21666399999998,1.0,0.0,0.0,1068.0,0.7866078040580524,0.0,0.0,0.7866078040580524,0.0,0.0,0.0,0.0,0.0,0.21339219594194758,0.0,0.0,0.21339219594194758
FLY,-7497.07147,1.0,0.0,0.0,23486.56,0.7882291122156672,0.0,0.0,0.7882291122156672,0.0,0.0,0.0,0.0,0.0,0.21177088778433284,0.0,0.0,0.21177088778433284
SOUN,-292.195967,1.0,0.0,0.0,1788.8,0.7900139611914133,0.0,0.0,0.7900139611914133,0.0,0.0,0.0,0.0,0.0,0.20998603880858668,0.0,0.0,0.20998603880858668
QBTS,7094.15923666,0.42659380955444365,0.3649320308231617,0.20847415962239466,7512.29,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.07340619044555635,0.13506796917683828,0.20847415962239466,0.20847415962239466
COIN,-13257.255099549999,0.0018155299385249036,0.9980340712583957,0.00015039880307940267,43352.92,0.20391890984708208,0.7960810901529178,0.0,0.20391890984708208,0.796081090152918,0.0,0.0,1.1102230246251565e-16,0.0,0.20210337990855717,0.20195298110547777,0.00015039880307940267,0.20210337990855717
BLSH,-271.28650741,1.0,0.0,0.0,3738.41,0.8230890201984266,0.0,0.0,0.8230890201984266,0.0,0.0,0.0,0.0,0.0,0.17691097980157344,0.0,0.0,0.17691097980157344
AVAV,-1282.072985,1.0,0.0,0.0,4993.89,0.8271129935981769,0.0,0.0,0.8271129935981769,0.0,0.0,0.0,0.0,0.0,0.17288700640182308,0.0,0.0,0.17288700640182308
ONDS,-4053.812151,1.0,0.0,0.0,23354.030000000002,0.839062656535082,0.0,0.0,0.839062656535082,0.0,0.0,0.0,0.0,0.0,0.16093734346491795,0.0,0.0,0.16093734346491795
GDXJ,-706.29983734,1.0,0.0,0.0,1697.92,0.8391150461741426,0.0,0.0,0.8391150461741426,0.0,0.0,0.0,0.0,0.0,0.16088495382585744,0.0,0.0,0.16088495382585744
AAOI,10885.781547999999,1.0,0.0,0.0,60272.96,0.843127599590264,0.0,0.0,0.843127599590264,0.0,0.0,0.0,0.0,0.0,0.15687240040973605,0.0,0.0,0.15687240040973605
APP,-716.5736870000001,1.0,0.0,0.0,4693.9,0.8499096711263556,0.0,0.0,0.8499096711263556,0.0,0.0,0.0,0.0,0.0,0.15009032887364437,0.0,0.0,0.15009032887364437
BBAI,1305.6568020000002,1.0,0.0,0.0,7755.75,0.8504366537348419,0.0,0.0,0.8504366537348419,0.0,0.0,0.0,0.0,0.0,0.1495633462651581,0.0,0.0,0.1495633462651581
GEMI,-1116.82752,1.0,0.0,0.0,7343.990000000001,0.8522919487651807,0.0,0.0,0.8522919487651807,0.0,0.0,0.0,0.0,0.0,0.14770805123481934,0.0,0.0,0.14770805123481934
RCAT,523.1130619999998,1.0,0.0,0.0,23417.890000000003,0.8544808488296768,0.0,0.0,0.8544808488296768,0.0,0.0,0.0,0.0,0.0,0.1455191511703232,0.0,0.0,0.1455191511703232
NU,-2533.66073992,1.0,0.0,0.0,191.85,0.8628741258274695,0.0,0.0,0.8628741258274695,0.0,0.0,0.0,0.0,0.0,0.13712587417253053,0.0,0.0,0.13712587417253053
NIO,-398.28371899999996,1.0,0.0,0.0,1252.3999999999999,0.8658310012258066,0.0,0.0,0.8658310012258066,0.0,0.0,0.0,0.0,0.0,0.13416899877419342,0.0,0.0,0.13416899877419342
RDW,5794.624992,1.0,0.0,0.0,5221.0199999999995,0.8704315684578876,0.0,0.0,0.8704315684578876,0.0,0.0,0.0,0.0,0.0,0.1295684315421124,0.0,0.0,0.1295684315421124
NVTS,39696.411621,1.0,0.0,0.0,31781.7,0.8706163920211947,0.0,0.0,0.8706163920211947,0.0,0.0,0.0,0.0,0.0,0.12938360797880533,0.0,0.0,0.12938360797880533
TDOG,-1426.290736,1.0,0.0,0.0,3395.58,0.870737427756083,0.0,0.0,0.870737427756083,0.0,0.0,0.0,0.0,0.0,0.12926257224391702,0.0,0.0,0.12926257224391702
ORCL,711.6867139999999,1.0,0.0,0.0,3501.3999999999996,0.8711864385560062,0.0,0.0,0.8711864385560062,0.0,0.0,0.0,0.0,0.0,0.1288135614439938,0.0,0.0,0.1288135614439938
MP,72.56568397000001,1.0,0.0,0.0,1868.99,0.8719776172959727,0.0,0.0,0.8719776172959727,0.0,0.0,0.0,0.0,0.0,0.12802238270402733,0.0,0.0,0.12802238270402733
ZETA,-128.94439500000001,1.0,0.0,0.0,2696.62,0.8730236067855314,0.0,0.0,0.8730236067855314,0.0,0.0,0.0,0.0,0.0,0.12697639321446863,0.0,0.0,0.12697639321446863
AVGO,6460.5494167199995,1.0,0.0,0.0,2352.7799999999997,0.8778769876571547,0.0,0.0,0.8778769876571547,0.0,0.0,0.0,0.0,0.0,0.12212301234284528,0.0,0.0,0.12212301234284528
MU,23310.56880092,0.3073637612964916,0.6926362387035084,0.0,38764.16,0.2996936073514814,0.5710328440089453,0.0,0.2996936073514814,0.5710328440089453,0.0,0.0,0.0,0.0,0.00767015394501025,0.12160339469456316,0.0,0.12160339469456316
OKLO,-1057.427635,1.0,0.0,0.0,14249.6,0.8802023650769144,0.0,0.0,0.8802023650769144,0.0,0.0,0.0,0.0,0.0,0.1197976349230856,0.0,0.0,0.1197976349230856
CRWV,1445.02550577,0.6974876082984508,0.3025123917015492,0.0,26041.86,0.8067927489817623,0.19320725101823777,0.0,0.8067927489817623,0.19320725101823777,0.0,0.0,0.0,0.0,0.10930514068331154,0.10930514068331143,0.0,0.10930514068331154
RKT,-2210.2128599999996,1.0,0.0,0.0,3681.84,0.8910626751841471,0.0,0.0,0.8910626751841471,0.0,0.0,0.0,0.0,0.0,0.10893732481585294,0.0,0.0,0.10893732481585294
SBET,-1448.14242141,1.0,0.0,0.0,5671.08,0.8933230932203389,0.0,0.0,0.8933230932203389,0.0,0.0,0.0,0.0,0.0,0.10667690677966113,0.0,0.0,0.10667690677966113
PLTR,-4411.73663008,1.0,0.0,0.0,4421.5,0.8940514723464889,0.0,0.0,0.8940514723464889,0.0,0.0,0.0,0.0,0.0,0.10594852765351115,0.0,0.0,0.10594852765351115
CRWD,213.6267810000002,1.0,0.0,0.0,675.44,0.8980756488691815,0.0,0.0,0.8980756488691815,0.0,0.0,0.0,0.0,0.0,0.10192435113081855,0.0,0.0,0.10192435113081855
TSUI,-4762.564214999999,1.0,0.0,0.0,7266.950000000001,0.8986008536930211,0.0,0.0,0.8986008536930211,0.0,0.0,0.0,0.0,0.0,0.10139914630697888,0.0,0.0,0.10139914630697888
OPEN,-4824.980385,1.0,0.0,0.0,7605.56,0.8998682720569687,0.0,0.0,0.8998682720569687,0.0,0.0,0.0,0.0,0.0,0.10013172794303127,0.0,0.0,0.10013172794303127
IBIT,-10537.69103233,0.1631376080909219,0.8368623919090781,0.0,37266.5,0.06719569379522695,0.9328043062047732,0.0,0.06719569379522695,0.9328043062047732,0.0,0.0,0.0,0.0,0.09594191429569494,0.0959419142956951,0.0,0.0959419142956951
NFLX,532.37184722,1.0,0.0,0.0,1238.96,0.9053533995528509,0.0,0.0,0.9053533995528509,0.0,0.0,0.0,0.0,0.0,0.09464660044714912,0.0,0.0,0.09464660044714912
BMNR,-4886.994058030001,1.0,0.0,0.0,17366.7,0.9067637310715334,0.0,0.0,0.9067637310715334,0.0,0.0,0.0,0.0,0.0,0.09323626892846659,0.0,0.0,0.09323626892846659
SHOP,-448.806239,1.0,0.0,0.0,2591.52,0.9071346459220845,0.0,0.0,0.9071346459220845,0.0,0.0,0.0,0.0,0.0,0.09286535407791552,0.0,0.0,0.09286535407791552
GDX,167.44223700000003,1.0,0.0,0.0,3583.3599999999997,0.9074839782271388,0.0,0.0,0.9074839782271388,0.0,0.0,0.0,0.0,0.0,0.09251602177286122,0.0,0.0,0.09251602177286122
CRML,3320.15024268,1.0,0.0,0.0,89525.15,0.9079440762356724,0.0,0.0,0.9079440762356724,0.0,0.0,0.0,0.0,0.0,0.09205592376432759,0.0,0.0,0.09205592376432759
FXI,-165.996813,1.0,0.0,0.0,1446.185143,0.9081738007593402,0.0,0.0,0.9081738007593402,0.0,0.0,0.0,0.0,0.0,0.09182619924065982,0.0,0.0,0.09182619924065982
MRVL,12506.217653,1.0,0.0,0.0,2462.88,0.9143979939582927,0.0,0.0,0.9143979939582927,0.0,0.0,0.0,0.0,0.0,0.08560200604170731,0.0,0.0,0.08560200604170731
PAAS,-546.02573063,1.0,0.0,0.0,2599.6789929999995,0.9159396839213912,0.0,0.0,0.9159396839213912,0.0,0.0,0.0,0.0,0.0,0.08406031607860875,0.0,0.0,0.08406031607860875
SPOT,-134.950718,1.0,0.0,0.0,1378.02,0.9159421233665693,0.0,0.0,0.9159421233665693,0.0,0.0,0.0,0.0,0.0,0.08405787663343067,0.0,0.0,0.08405787663343067
PL,-3478.872994,1.0,0.0,0.0,8717.31,0.9161595257023096,0.0,0.0,0.9161595257023096,0.0,0.0,0.0,0.0,0.0,0.08384047429769037,0.0,0.0,0.08384047429769037
SATS,532.5234320000001,1.0,0.0,0.0,1702.4,0.919910810855263,0.0,0.0,0.919910810855263,0.0,0.0,0.0,0.0,0.0,0.08008918914473695,0.0,0.0,0.08008918914473695
RDDT,-71.35966975999997,1.0,0.0,0.0,3408.8,0.9219823348099037,0.0,0.0,0.9219823348099037,0.0,0.0,0.0,0.0,0.0,0.07801766519009634,0.0,0.0,0.07801766519009634
DKNG,-465.71254586,0.9725607539630438,0.027439246036956206,0.0,1898.1,0.8952030861581581,0.0,0.0,0.8952030861581581,0.0,0.0,0.0,0.0,0.0,0.07735766780488562,0.027439246036956206,0.0,0.07735766780488562
IONQ,16387.03797469,0.40049669675062183,0.5995033032493782,0.0,47297.52,0.3234691607568177,0.6447635702266673,0.0,0.3234691607568177,0.6447635702266673,0.0,0.0,0.0,0.0,0.07702753599380413,0.04526026697728913,0.0,0.07702753599380413
TTD,-339.207213,1.0,0.0,0.0,1027.1399999999999,0.9239370136982302,0.0,0.0,0.9239370136982302,0.0,0.0,0.0,0.0,0.0,0.07606298630176977,0.0,0.0,0.07606298630176977
LAC,-33.729472999999956,1.0,0.0,0.0,2403.7,0.9248417962774059,0.0,0.0,0.9248417962774059,0.0,0.0,0.0,0.0,0.0,0.07515820372259407,0.0,0.0,0.07515820372259407
JOBY,107.79398599999999,1.0,0.0,0.0,1429.6999999999998,0.9306301447856196,0.0,0.0,0.9306301447856196,0.0,0.0,0.0,0.0,0.0,0.06936985521438044,0.0,0.0,0.06936985521438044
PONY,-1760.082073,1.0,0.0,0.0,3615.6000000000004,0.9324924843677396,0.0,0.0,0.9324924843677396,0.0,0.0,0.0,0.0,0.0,0.06750751563226043,0.0,0.0,0.06750751563226043
UEC,-1265.0076241,1.0,0.0,0.0,7260.51,0.9332602215855359,0.0,0.0,0.9332602215855359,0.0,0.0,0.0,0.0,0.0,0.0667397784144641,0.0,0.0,0.0667397784144641
SNOW,-1627.59541056,1.0,0.0,0.0,2945.67,0.9336522730448422,0.0,0.0,0.9336522730448422,0.0,0.0,0.0,0.0,0.0,0.06634772695515778,0.0,0.0,0.06634772695515778
FIGR,1178.1007935000002,1.0,0.0,0.0,4130.78,0.9348887307917634,0.0,0.0,0.9348887307917634,0.0,0.0,0.0,0.0,0.0,0.06511126920823662,0.0,0.0,0.06511126920823662
META,-3696.3867401999996,0.011086065604846713,0.9889139343951533,0.0,31011.75,0.04181078312542826,0.925902033062952,0.0,0.04181078312542826,0.925902033062952,0.0,0.0,0.0,0.0,0.03072471752058155,0.06301190133220125,0.0,0.06301190133220125
KWEB,-690.8923199999999,1.0,0.0,0.0,1402.8,0.9393106073567151,0.0,0.0,0.9393106073567151,0.0,0.0,0.0,0.0,0.0,0.06068939264328488,0.0,0.0,0.06068939264328488
U,1901.5846140000003,1.0,0.0,0.0,4179.56,0.939936043583535,0.0,0.0,0.939936043583535,0.0,0.0,0.0,0.0,0.0,0.060063956416465,0.0,0.0,0.060063956416465
QUBT,8137.018313,1.0,0.0,0.0,8484.699999999999,0.9399901211781208,0.0,0.0,0.9399901211781208,0.0,0.0,0.0,0.0,0.0,0.06000987882187925,0.0,0.0,0.06000987882187925
