underlying,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
NBIS,-91.91076811000039,7000.395039715429,0.0,0.0,0.0,-221.76000000000002,71.14693024179033,0.0,0.0,6757.8712018472215
MSTR,2327.83361007,16374.782369779932,-0.37,0.0,-11333.92,-1307.1899999999998,285.93520493864304,0.0,0.0,6347.071184788578
MARA,4702.7011076,10364.142012,-9.29,0.0,-9186.75,-858.41,183.79768780350307,0.0,0.0,5196.190807403503
GDX,1884.3082676200002,2490.9140939999997,0.0,0.0,-10.84,-44.29,6.167944726311386,0.0,0.0,4326.260306346311
IREN,0.0,3797.246924003536,0.0,0.0,0.0,-348.44,67.56143857968436,0.0,0.0,3516.368362583221
COIN,1724.9862399999997,3293.050923224173,0.0,0.0,-1843.4299999999998,-264.39,419.5275642846251,0.0,0.0,3329.744727508799
CRML,0.0,3355.780064,0.0,0.0,0.0,-358.73,93.91262692087874,0.0,0.0,3090.9626909208796
CRCL,951.4158941199998,1789.5364504620225,0.0,0.0,0.0,-245.14000000000001,45.91375992629277,0.0,0.0,2541.726104508315
NVTS,-2141.056726319999,5249.889588,0.0,0.0,0.0,-742.53,50.69166613439585,0.0,0.0,2416.994527814397
BLSH,1934.89888415,396.09738,0.0,0.0,0.0,-63.44,9.139927981170493,0.0,0.0,2276.6961921311704
CLSK,1781.03567141,368.80296364021297,0.0,0.0,0.0,-92.6104593820627,29.85830734388503,0.0,0.0,2087.086483012035
CRWV,181.83652973,2044.1330933459808,0.0,0.0,0.0,-246.12,59.47338012802496,0.0,0.0,2039.323003204006
XRPZ,-1250.7390597200001,2418.205613,0.0,0.0,-11.16,-119.71000000000001,22.19724022826018,0.0,0.0,1058.7937935082605
TSLA,1090.2451066800002,620.697863,0.0,0.0,-402.9,-264.18,7.3397556423490204,0.0,0.0,1051.2027253223491
FLY,0.0,1094.0566279999998,0.0,0.0,0.0,-130.27,38.75684096192561,0.0,0.0,1002.5434689619256
BA,794.51349182,341.114756,0.0,0.0,-16.68,-143.0,2.1642026620930626,0.0,0.0,978.112450482093
SLV,950.869985,0.0,0.0,0.0,0.0,-0.5800000000000001,0.0,0.0,0.0,950.289985
RIOT,469.46077574000003,990.4305639999998,0.0,0.0,-738.18,-71.58,290.9989659745255,0.0,0.0,941.1303057145251
BE,0.0,972.8350540000001,0.0,0.0,0.0,-97.19,55.67705451086299,0.0,0.0,931.3221085108632
ETHA,-3353.95285572,4365.760959,-0.81,0.0,-15.36,-143.3,21.96455393839864,0.0,0.0,874.3026572183985
QUBT,374.08693120000044,817.825186,0.0,0.0,0.0,-338.12,11.525874335395411,0.0,0.0,865.3179915353958
AVGO,704.4294864200001,245.74072699999994,34.45,0.0,-30.49,-111.35999999999999,4.73607459576108,0.0,0.0,847.5062880157602
GOOGL,5339.02554615,-4277.101146999999,11.34,0.0,-145.61,-145.57999999999998,45.1999608035174,0.0,0.0,827.274359953517
RKLB,441.3289275500001,405.78170032250864,0.0,0.0,0.0,-45.88,11.729380364644458,0.0,0.0,812.960008237153
LEU,646.1409648700001,352.80248800000004,0.0,0.0,0.0,-222.58,3.036324415083495,0.0,0.0,779.3997772850837
PLUG,0.0,1016.5369719999999,0.0,0.0,0.0,-299.31,31.2762116965521,0.0,0.0,748.5031836965518
KLAC,667.74825323,129.57256800000002,11.4,0.0,0.0,-70.23,3.1087821568070786,0.0,0.0,741.5996033868075
HUT,-924.9057141400001,1814.574301,0.0,0.0,0.0,-170.55,20.79836219416814,0.0,0.0,739.9169490541681
RDW,0.0,878.3772150000002,0.0,0.0,0.0,-173.38,14.814897178530767,0.0,0.0,719.8121121785312
LITE,0.0,726.104656,0.0,0.0,0.0,-39.94,30.084848691477948,0.0,0.0,716.2495046914779
CIFR,0.0,888.5100659999999,0.0,0.0,0.0,-202.54999999999998,27.484223685697394,0.0,0.0,713.4442896856973
TER,428.76302413999997,400.847833,3.12,0.0,0.0,-210.45,2.932484748939947,0.0,0.0,625.2133418889402
BBAI,490.8857574000001,230.34128500000003,0.0,0.0,0.0,-137.05,10.031766126466662,0.0,0.0,594.2088085264668
WULF,-440.79826813,1208.022591,0.0,0.0,0.0,-194.93,18.928952457699687,0.0,0.0,591.2232753276999
ASML,620.09321273,34.630014999999986,19.01,-2.85,-9.29,-113.10000000000001,14.840035578720585,0.0,0.0,563.3332633087206
ONDS,-38.48707996,722.652595,0.0,0.0,0.0,-167.15,26.62018565355232,0.0,0.0,543.6357006935523
COPX,149.10582126999998,421.17653500000006,0.0,0.0,0.0,-44.43,3.548457705225013,0.0,0.0,529.400813975225
UEC,-124.39586995999997,705.1185559999999,0.0,0.0,0.0,-63.96,5.275186482707615,0.0,0.0,522.0378725227079
PLTR,-1084.83776012,2291.960698,0.0,0.0,-454.58,-240.61,8.236194279183195,0.0,0.0,520.1691321591829
MRNA,293.20716896,268.524214,0.0,0.0,0.0,-86.71,4.974807245929712,0.0,0.0,479.99619020592957
HOOD,4204.73018042,-2672.37346,0.0,0.0,-978.19,-202.49999999999997,99.81959233436987,0.0,0.0,451.4863127543704
TSM,620.23001731,66.523982,37.56,-7.89,-138.64,-131.32999999999998,2.577195359590567,0.0,0.0,449.0311946695906
SOXX,199.52119375999973,248.64607799999987,0.0,0.0,4.16,-11.64,3.992963769757853,0.0,0.0,444.6802355297573
URA,214.32924505000005,260.573756,0.0,0.0,-42.69,-26.11,3.2292821744489744,0.0,0.0,409.33228322444916
BMNR,1535.1911147,-831.0744239999999,0.0,0.0,0.0,-321.99,25.95097843804176,0.0,0.0,408.077669138042
SRPT,-704.58631079,1240.046087,0.0,0.0,0.0,-139.22,6.817534131477733,0.0,0.0,403.05731034147766
EWJ,388.675936,0.0,0.0,0.0,0.0,-0.4,0.0,0.0,0.0,388.275936
NVDA,2179.3411122999996,-1303.791251,1.44,0.0,-167.34,-351.71999999999997,21.920027752441516,0.0,0.0,379.8498890524405
KEEL,-1130.32482466,1546.6720960000002,0.0,0.0,0.0,-79.18,29.61428412844769,0.0,0.0,366.78155546844755
BABA,1888.03965545,-1407.295518,0.0,0.0,-209.62,-41.34,132.4889314505915,-1.12,0.0,361.1530689005919
CRDO,-699.8493711000001,1151.9185350000002,0.0,0.0,0.0,-109.79,18.386554505368867,0.0,0.0,360.6657184053688
VRT,372.37511748999987,73.13464399999998,2.06,0.0,0.0,-96.17,2.0675923397949516,0.0,0.0,353.4673538297948
RKT,-531.4937821499999,918.8287699999998,0.0,0.0,0.0,-42.32,6.21329242861458,0.0,0.0,351.2282802786144
SNOW,-284.67454178000025,783.717535,0.0,0.0,-114.75,-43.3,6.394026024750502,0.0,0.0,347.38701924475026
FXI,294.27518714,64.766903,0.0,0.0,-5.57,-10.84,1.839572262779103,0.0,0.0,344.47166240277915
CEG,-90.95311575000005,542.587538,14.93,0.0,0.0,-133.73,3.209631503450923,0.0,0.0,336.04405375345084
SOEZ,-1971.27993785,2356.844013,32.44,0.0,-21.98,-69.62,8.207112600532234,0.0,0.0,334.61118775053205
KWEB,307.88388891,62.42314600000009,0.0,0.0,-29.95,-11.7,1.6145753659168012,0.0,0.0,330.2716102759168
GEV,-13.228109809999978,393.969703,5.0,0.0,0.0,-63.26,3.7746375856256593,0.0,0.0,326.2562307756257
GLXY,-896.60757463,1299.136368,0.0,0.0,0.0,-120.43,20.694325364101537,0.0,0.0,302.79311873410165
AMZN,2683.9073711900005,-2046.8321779999999,0.0,0.0,-222.44,-161.75,42.003440700949795,0.0,0.0,294.8886338909497
RGTI,0.0,381.06464099999994,0.0,0.0,0.0,-105.88000000000001,15.179223247686943,0.0,0.0,290.36386424768693
META,1151.14379598,1090.3590319999998,12.6,0.0,-1898.69,-198.07,113.28227360726548,0.0,0.0,270.62510158726536
LAC,115.14513464000001,273.15602,0.0,0.0,0.0,-128.71,4.483934798824547,0.0,0.0,264.07508943882453
OKLO,0.0,395.872026,0.0,0.0,0.0,-167.15,24.511418914492214,0.0,0.0,253.23344491449234
HIMS,-318.1235374,1053.304599,0.0,0.0,-458.67,-90.43,55.34384748089602,0.0,0.0,241.42490908089576
USAR,894.5765658299999,-379.70845799999984,0.0,0.0,0.0,-309.4,15.664147916446547,0.0,0.0,221.13225574644707
U,524.53518838,-315.08228799999995,0.0,0.0,0.0,-31.78,9.439288537679266,0.0,0.0,187.1121889176793
MU,-675.2640442000011,957.7778589999998,3.0,0.0,-14.21,-98.83000000000001,10.118419670650376,0.0,0.0,182.59223447065233
XPEV,19.559829000000022,171.31858200000002,0.0,0.0,0.0,-15.22,2.406845730068999,0.0,0.0,178.065256730069
CORZ,130.92261594000001,135.34471000000002,0.0,0.0,0.0,-97.86,3.723572129553801,0.0,0.0,172.13089806955395
SMCI,-491.77189563,464.15171999999995,0.0,0.0,0.0,-78.67999999999999,276.5427756933438,0.0,0.0,170.24260006334373
CLS,-52.838314,232.353189,0.0,0.0,0.0,-29.63,9.150377669092533,0.0,0.0,159.03525266909253
ACHR,-111.85543102,293.068832,0.0,0.0,0.0,-33.03,7.87121099695016,0.0,0.0,156.05461197695016
RCAT,0.0,243.1164489999992,0.0,0.0,0.0,-126.01,35.506429387055654,0.0,0.0,152.6128783870554
CMG,171.88826576999986,34.927627,0.0,0.0,0.0,-57.14,1.1030007068906127,0.0,0.0,150.7788934768905
APP,-362.91065095,524.2126690000001,0.0,0.0,0.0,-32.03,8.81809073743318,0.0,0.0,138.09010878743334
FCX,76.56465,60.178270000000005,6.15,0.0,0.0,-10.74,3.600508980912159,0.0,0.0,135.75342898091216
UUUU,0.0,180.71991799999978,0.0,0.0,0.0,-63.57,15.42150484847061,0.0,0.0,132.57142284847032
LRCX,46.812180350000006,86.41802799999999,0.0,0.0,0.0,-19.62,3.8028977479305492,0.0,0.0,117.41310609793061
LLY,183.24061543,-29.428032,8.65,0.0,-2.23,-44.27,0.0,0.0,0.0,115.96258343
PL,4.636404099999998,97.04719600000001,0.0,0.0,0.0,-11.469999999999999,18.689956922300315,0.0,0.0,108.90355702230028
SPOT,80.29736471000001,47.923480999999995,0.0,0.0,0.0,-23.47,1.6956097382933806,0.0,0.0,106.44645544829336
QS,44.73677106999999,90.13227599999999,0.0,0.0,0.0,-35.94,4.432902203406531,0.0,0.0,103.36194927340652
CSCO,146.5041246300001,0.0,49.05,0.0,-25.45,-70.69,0.0,0.0,0.0,99.41412463000006
APH,-155.921231,275.82734800000003,4.0,0.0,0.0,-34.68,2.925912618171368,0.0,0.0,92.15202961817135
SOUN,31.220369,84.691316,0.0,0.0,0.0,-32.74,4.786417117448395,0.0,0.0,87.9581021174484
ETOR,91.12662712999997,31.209441999999996,0.0,0.0,0.0,-39.9,1.7535102103645615,0.0,0.0,84.1895793403645
UBER,-160.96630548,252.833626,0.0,0.0,0.0,-13.77,1.816241198550648,0.0,0.0,79.91356171855068
XBI,96.87486328000003,0.0,0.0,0.0,0.0,-17.64,0.0,0.0,0.0,79.23486328000001
ABNB,196.6515405,0.0,0.0,0.0,-99.24000000000001,-19.52,0.0,0.0,0.0,77.89154050000002
DNN,-45.789544,143.244553,0.0,0.0,0.0,-23.82,2.825556181335167,0.0,0.0,76.4605651813352
ISRG,98.83789711999998,0.0,0.0,0.0,0.0,-22.73,0.0,0.0,0.0,76.10789711999996
SOFI,68.32906402999993,82.31333799999993,0.0,0.0,-13.16,-67.27,5.1507760472584145,0.0,0.0,75.363178077258
ARKK,67.48145743,15.457045,0.0,0.0,0.0,-10.17,2.0209302113380407,0.0,0.0,74.78943264133805
ARM,164.01680928000007,85.04707299999995,0.0,0.0,-140.34,-43.58,4.675150943536353,0.0,0.0,69.81903322353651
DIA,65.076929,0.0,0.0,0.0,0.0,-0.105,0.0,0.0,0.0,64.971929
EWW,35.435009,37.079311,0.0,0.0,-0.71,-10.95,3.641223331023505,0.0,0.0,64.4955433310235
ORCL,-82.82154725999993,179.933008,7.5,0.0,-6.92,-40.06,5.6297529376724516,0.0,0.0,63.26121367767246
SATS,138.16110347999995,-13.013053999999983,0.0,0.0,0.0,-67.01,1.6255179636464856,0.0,0.0,59.76356744364648
BULL,-11.836058199999997,108.357954,0.0,0.0,0.0,-46.59,3.0731612080413804,0.0,0.0,53.005057008041376
ZETA,-1.364807,78.216894,0.0,0.0,0.0,-31.63,4.0549389629055534,0.0,0.0,49.27702596290555
NET,0.0,49.350153999999996,0.0,0.0,0.0,-12.81,2.496095265906302,0.0,0.0,39.0362492659063
EWY,3.552713678800501e-15,45.35453599999994,0.0,0.0,-0.23,-11.19,4.533784410704219,0.0,0.0,38.46832041070411
NIO,-6.787629030000005,61.09941699999999,0.0,0.0,0.0,-20.16,1.9483081663452426,0.0,0.0,36.10009613634526
AVAV,0.0,47.51988200000005,0.0,0.0,0.0,-16.44,4.91201053643594,0.0,0.0,35.9918925364359
JOBY,0.0,53.53870499999999,0.0,0.0,0.0,-20.05,2.4123005986069197,0.0,0.0,35.9010055986069
XOM,243.60277527000005,0.0,38.11,0.0,-178.78,-69.99,0.0,0.0,0.0,32.942775270000084
