underlying,symbols,net_notional_usd,gross_notional_usd,n_legs
IREN,"IREN, IREZ",7998.1520470800115,7998.1520470800115,2
NBIS,"NBIS, NBIZ",7586.657755560005,7586.657755560005,2
CRWV,"CORD, CRWV",6759.251290238521,6759.251290238521,2
QBTS,"QBTS, QBTZ",3951.74876100001,3951.74876100001,2
CLSK,"CLSK, CLSZ",3449.455595982001,3449.455595982001,2
CRCL,"CRCD, CRCL",1480.4625360697719,1480.4625360697719,2
MSTR,"MSDD, MSTR, MSTZ",1052.9037807114178,1052.9037807114178,3
RKLB,"RKLB, RKLZ",247.36896551915152,247.36896551915152,2
COIN,COIN,-803.0669830539553,-803.0669830539553,1
ASTS,"ASTN, ASTS",-2634.9223565999964,-2634.9223565999964,2
