underlying,symbols,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
GDX,"GDX, GDXU, NUGT",1884.3082676200002,2490.9140939999997,0.0,0.0,-10.84,-44.29,6.222936573587507,0.0,0.0,4326.315298193587
IREN,"IRE, IREG, IREN, IREX",0.0,4279.318976,0.0,0.0,0.0,-348.44,68.16379941088314,0.0,0.0,3999.042775410883
CRML,"CRML, CRMU",0.0,3355.780064,0.0,0.0,0.0,-358.73,94.74992833424935,0.0,0.0,3091.79999233425
CRWV,"CRWG, CRWU, CRWV, CWVX",181.83652973,2800.810846,0.0,0.0,0.0,-246.12,60.003629859842974,0.0,0.0,2796.5310055898426
NVTS,"NVTS, NVTX",-2141.056726319999,5249.889588,0.0,0.0,0.0,-742.53,51.1436203081003,0.0,0.0,2417.4464819880995
HOOD,"HODU, HOOD, HOOG, HOOX, ROBN",499.54529634534344,1907.101303,0.0,0.0,0.0,-72.44999999999999,17.288391979076515,0.0,0.0,2351.48499132442
BLSH,"BLSG, BLSH",1934.89888415,396.09738,0.0,0.0,0.0,-63.44,9.22141728529982,0.0,0.0,2276.7776814353
CRCL,"CCUP, CRCA, CRCG, CRCL",951.4158941199998,1447.306934,0.0,0.0,0.0,-245.14000000000001,46.32311548730622,0.0,0.0,2199.9059436073057
HIMS,"HIMS, HIMZ",-161.11201576901664,1855.830301,0.0,0.0,0.0,-58.730000000000004,9.845865928685653,0.0,0.0,1645.8341511596689
NBIS,"NBIG, NBIL, NBIS, NEBX",-91.91076811000039,1645.8669499999996,0.0,0.0,0.0,-221.76000000000002,71.78125841683561,0.0,0.0,1403.9774403068368
MARA,"MARA, MRAL",1279.528769701435,-31.813648,0.0,0.0,0.0,-0.59,2.2468547390974902,0.0,0.0,1249.3719764405325
XRPZ,"GXRP, UXRP, XRPT, XXRP",-1250.7390597200001,2418.205613,0.0,0.0,-11.16,-119.71000000000001,22.39514525152939,0.0,0.0,1058.9916985315294
FLY,"FLY, FLYT",0.0,1094.0566279999998,0.0,0.0,0.0,-130.27,39.10238722954881,0.0,0.0,1002.8890152295487
BA,"BA, BOEG, BOEU",794.51349182,341.114756,0.0,0.0,-16.68,-143.0,2.183498149901296,0.0,0.0,978.1317459699012
SLV,SLV,950.869985,0.0,0.0,0.0,0.0,-0.5800000000000001,0.0,0.0,0.0,950.289985
BE,"BE, BEG, BEX",0.0,972.8350540000001,0.0,0.0,0.0,-97.19,56.17345715620196,0.0,0.0,931.8185111562022
ETHA,"ETHA, ETHT, ETHU, ETU",-3353.95285572,4365.760959,-0.81,0.0,-15.36,-143.3,22.16038438910225,0.0,0.0,874.4984876691019
QUBT,"QUBT, QUBX",374.08693120000044,817.825186,0.0,0.0,0.0,-338.12,11.628636138443355,0.0,0.0,865.4207533384442
AVGO,"AVGG, AVGO, AVL",704.4294864200001,245.74072699999994,34.45,0.0,-30.49,-111.35999999999999,4.7783002482944745,0.0,0.0,847.5485136682946
TSM,"TSM, TSMG, TSMU",865.8420644399998,66.523982,37.56,-7.89,0.0,-120.69,2.60017298664529,0.0,0.0,843.946219426645
LEU,"LEU, LEUX",646.1409648700001,352.80248800000004,0.0,0.0,0.0,-222.58,3.0633955215742437,0.0,0.0,779.4268483915744
PLUG,"PLUG, PLUL",0.0,1016.5369719999999,0.0,0.0,0.0,-299.31,31.55506255097942,0.0,0.0,748.782034550979
KLAC,"KLAC, KLAG",667.74825323,129.57256800000002,11.4,0.0,0.0,-70.23,3.136499278339084,0.0,0.0,741.6273205083394
HUT,"HUT, HUTG",-924.9057141400001,1814.574301,0.0,0.0,0.0,-170.55,20.98379517194697,0.0,0.0,740.102382031947
RDW,"RDW, RDWU",0.0,878.3772150000002,0.0,0.0,0.0,-173.38,14.946983083836926,0.0,0.0,719.9441980838374
RIOT,"RIOT, RIOX",469.37662139443484,261.413862,0.0,0.0,0.0,-17.03,4.659543941386694,0.0,0.0,718.4200273358215
LITE,"LITE, LITX",0.0,726.104656,0.0,0.0,0.0,-39.94,30.353077652335767,0.0,0.0,716.5177336523357
CIFR,"CIFG, CIFR, CIFU",0.0,888.5100659999999,0.0,0.0,0.0,-202.54999999999998,27.72926612665495,0.0,0.0,713.689332126655
BABA,"BABA, BABU, BABX",1582.0053328888982,-848.2033731440441,0.0,0.0,0.0,-26.34,3.03823191550417,-0.7862100540399627,0.0,709.7139816063186
META,"FBL, META, METU",584.093529744212,161.509005,0.0,0.0,0.0,-49.08,1.7175901708462864,0.0,0.0,698.2401249150582
GOOGL,"GGLL, GOOGL, GOOX",5068.59940193,-4277.101146999999,11.34,0.0,-26.67,-132.55,45.60295231068679,0.0,0.0,689.2212072406865
TER,"TER, TERG",428.76302413999997,400.847833,3.12,0.0,0.0,-210.45,2.9586300470268996,0.0,0.0,625.239487187027
BBAI,"BAIG, BBAI",490.8857574000001,230.34128500000003,0.0,0.0,0.0,-137.05,10.121206835684289,0.0,0.0,594.2982492356844
WULF,"WULF, WULX",-440.79826813,1208.022591,0.0,0.0,0.0,-194.93,19.0977182474141,0.0,0.0,591.392041117414
ASML,"ASMG, ASML, ASMU",620.09321273,52.139591,0.0,0.0,-9.29,-113.10000000000001,14.972345611694118,0.0,0.0,564.8151493416941
ONDS,"ONDG, ONDL, ONDS",-38.48707996,722.652595,0.0,0.0,0.0,-167.15,26.85752454825372,0.0,0.0,543.873039588254
COPX,"COPX, COPZ",149.10582126999998,421.17653500000006,0.0,0.0,0.0,-44.43,3.5800948636060035,0.0,0.0,529.432451133606
UEC,"UEC, UECG",-124.39586995999997,705.1185559999999,0.0,0.0,0.0,-63.96,5.322218721529833,0.0,0.0,522.0849047615297
MRNA,"MRNA, MRNX",293.20716896,268.524214,0.0,0.0,0.0,-86.71,5.01916137885981,0.0,0.0,480.0405443388597
TSLA,"TSLA, TSLI, TSLL, TSLR, TSLT",114.97637337000006,620.697863,0.0,0.0,-55.230000000000004,-218.47,7.405195061675575,0.0,0.0,469.37943143167575
ARM,"ARM, ARMG",401.88498401000004,85.04707299999995,0.0,0.0,0.0,-27.77,4.716833416075875,0.0,0.0,463.87889042607605
SOXX,"SOXL, SOXX",199.52119375999973,248.64607799999987,0.0,0.0,4.16,-11.64,4.028564032657245,0.0,0.0,444.7158357926569
COIN,"COIA, COIG, COIN, CONL, CONX",-452.6242277699097,1007.155717,0.0,0.0,-14.54,-131.8,21.40865895559387,0.0,0.0,429.6001481856842
NVDA,"NVDA, NVDB, NVDG, NVDL, NVDU",2078.5594368599996,-1303.791251,1.44,0.0,-44.92,-335.12,22.1154612188454,0.0,0.0,418.2836470788461
URA,"URA, URAA",214.32924505000005,260.573756,0.0,0.0,-42.69,-26.11,3.2580736438976636,0.0,0.0,409.36107469389776
BMNR,"BMNG, BMNR, BMNU",1535.1911147,-831.0744239999999,0.0,0.0,0.0,-321.99,26.182350849153515,0.0,0.0,408.3090415491538
EWJ,EWJ,388.675936,0.0,0.0,0.0,0.0,-0.4,0.0,0.0,0.0,388.275936
KEEL,"BTFL, KEEX",-1130.32482466,1546.6720960000002,0.0,0.0,0.0,-79.18,29.878317653754124,0.0,0.0,367.0455889937548
CRDO,"CRDO, CRDU",-699.8493711000001,1151.9185350000002,0.0,0.0,0.0,-109.79,18.550484411060154,0.0,0.0,360.8296483110598
NFLX,"NFLU, NFLX, NFXL",290.8861059899998,232.958437,0.0,0.0,0.0,-171.13,1.232784622015332,0.0,0.0,353.9473276120151
VRT,"VRT, VRTL",372.37511748999987,73.13464399999998,2.06,0.0,0.0,-96.17,2.0860264742148424,0.0,0.0,353.485787964215
RKT,"RKT, RKTL",-531.4937821499999,918.8287699999998,0.0,0.0,0.0,-42.32,6.268688584624004,0.0,0.0,351.2836764346239
FXI,"FXI, YINN",294.27518714,64.766903,0.0,0.0,-5.57,-10.84,1.8559734274161008,0.0,0.0,344.48806356741613
ASTS,"ASTS, ASTX",-117.54829525,541.5938565493607,0.0,0.0,0.0,-118.21,35.45681394435072,0.0,0.0,341.2923752437116
CEG,"CEG, CEGX",-90.95311575000005,542.587538,14.93,0.0,0.0,-133.73,3.238247772448514,0.0,0.0,336.0726700224483
SOEZ,"SOEZ, SOLT",-1971.27993785,2356.844013,32.44,0.0,-21.98,-69.62,8.280285156826574,0.0,0.0,334.6843603068264
KWEB,"CWEB, KWEB",307.88388891,62.42314600000009,0.0,0.0,-29.95,-11.7,1.62897051468646,0.0,0.0,330.28600542468644
GEV,"GEV, GEVG, GEVX",-13.228109809999978,393.969703,5.0,0.0,0.0,-63.26,3.808291307058336,0.0,0.0,326.2898844970582
GLXY,"GLGG, GLXU, GLXY",-896.60757463,1299.136368,0.0,0.0,0.0,-120.43,20.878830775612506,0.0,0.0,302.9776241456127
RGTI,"RGTI, RGTU, RGTX",0.0,381.06464099999994,0.0,0.0,0.0,-105.88000000000001,15.31455739279465,0.0,0.0,290.4991983927946
LAC,"LAC, LACG",115.14513464000001,273.15602,0.0,0.0,0.0,-128.71,4.523912436205307,0.0,0.0,264.1150670762053
OKLO,"OKLL, OKLO",0.0,395.872026,0.0,0.0,0.0,-167.15,24.729956574162987,0.0,0.0,253.45198257416268
RKLB,"RKLB, RKLX",441.3289275500001,-163.86999100000003,0.0,0.0,0.0,-45.88,11.833956576377439,0.0,0.0,243.41289312637764
CMG,"CMG, CMGG",171.88826576999986,108.771356,0.0,0.0,0.0,-57.14,1.1128347843848603,0.0,0.0,224.6324565543846
USAR,"USAR, USGG",894.5765658299999,-379.70845799999984,0.0,0.0,0.0,-309.4,15.803805528204512,0.0,0.0,221.27191335820498
U,"U, UNX",524.53518838,-315.08228799999995,0.0,0.0,0.0,-31.78,9.523446865403082,0.0,0.0,187.1963472454031
MU,"MU, MULL, MUU",-675.2640442000011,957.7778589999998,3.0,0.0,-14.21,-98.83000000000001,10.208632961121424,0.0,0.0,182.6824477611226
XPEV,"XPEG, XPEV",19.559829000000022,171.31858200000002,0.0,0.0,0.0,-15.22,2.428304562577748,0.0,0.0,178.08671556257775
CORZ,"CORZ, COZX",130.92261594000001,135.34471000000002,0.0,0.0,0.0,-97.86,3.756770564195497,0.0,0.0,172.16409650419564
CLS,"CLS, CSEX",-52.838314,232.353189,0.0,0.0,0.0,-29.63,9.231960140016925,0.0,0.0,159.11683514001686
ACHR,"ACHR, ARCX",-111.85543102,293.068832,0.0,0.0,0.0,-33.03,7.9413887388446245,0.0,0.0,156.12478971884462
RCAT,"RCAT, RCAX",0.0,243.1164489999992,0.0,0.0,0.0,-126.01,35.82299580079864,0.0,0.0,152.92944480079677
APP,"APP, APPX",-362.91065095,524.2126690000001,0.0,0.0,0.0,-32.03,8.896710621465425,0.0,0.0,138.1687286714656
FCX,"FCX, FCXG",76.56465,60.178270000000005,6.15,0.0,0.0,-10.74,3.6326102154044193,0.0,0.0,135.78553021540444
UUUU,"UUUG, UUUU",0.0,180.71991799999978,0.0,0.0,0.0,-63.57,15.558999115528058,0.0,0.0,132.70891711552758
LRCX,"LRCU, LRCX",46.812180350000006,86.41802799999999,0.0,0.0,0.0,-19.62,3.836803429878183,0.0,0.0,117.44701177987821
LLY,"ELIL, LLY",183.24061543,-29.428032,8.65,0.0,-2.23,-44.27,0.0,0.0,0.0,115.96258343
PL,"PL, PLU",4.636404099999998,97.04719600000001,0.0,0.0,0.0,-11.469999999999999,18.85659188779928,0.0,0.0,109.0701919877992
SPOT,"SPOG, SPOT",80.29736471000001,47.923480999999995,0.0,0.0,0.0,-23.47,1.7107273691908116,0.0,0.0,106.4615730791908
QS,"QS, QSU",44.73677106999999,90.13227599999999,0.0,0.0,0.0,-35.94,4.472424846973652,0.0,0.0,103.40147191697365
CSCO,"CSCL, CSCO",146.5041246300001,0.0,49.05,0.0,-25.45,-70.69,0.0,0.0,0.0,99.41412463000006
APH,"APH, APHU",-155.921231,275.82734800000003,4.0,0.0,0.0,-34.68,2.9519993207897257,0.0,0.0,92.17811632078974
SOUN,"SOUN, SOUX",31.220369,84.691316,0.0,0.0,0.0,-32.74,4.829091611271226,0.0,0.0,88.00077661127123
XOM,"XOM, XOMX",132.53903344004553,0.0,17.383508771929826,0.0,-15.55,-46.91,0.0,0.0,0.0,87.46254221197535
UBER,"UBER, UBRL",-160.96630548,252.833626,0.0,0.0,0.0,-13.77,1.8324343492741346,0.0,0.0,79.92975486927418
XBI,"LABU, XBI",96.87486328000003,0.0,0.0,0.0,0.0,-17.64,0.0,0.0,0.0,79.23486328000001
DNN,"DNN, DNNG",-45.789544,143.244553,0.0,0.0,0.0,-23.82,2.850748131148084,0.0,0.0,76.48575713114809
ISRG,"ISRG, ISUL",98.83789711999998,0.0,0.0,0.0,0.0,-22.73,0.0,0.0,0.0,76.10789711999996
SOFI,"SOFA, SOFI, SOFX",68.32906403000015,82.31333799999993,0.0,0.0,-13.16,-67.27,5.196699073860135,0.0,0.0,75.4091011038604
ARKK,"ARKK, TARK",67.48145743,15.457045,0.0,0.0,0.0,-10.17,2.038948317930909,0.0,0.0,74.80745074793091
SMCI,"SMCI, SMCL",-491.77189563,636.6856263734503,0.0,0.0,0.0,-78.33,3.9649753680427504,0.0,0.0,70.54870611149312
DIA,DIA,65.076929,0.0,0.0,0.0,0.0,-0.105,0.0,0.0,0.0,64.971929
EWW,"EWW, MEXX",35.435009,37.079311,0.0,0.0,-0.71,-10.95,3.67368756444371,0.0,0.0,64.52800756444371
ORCL,"ORCL, ORCU, ORCX",-82.82154725999993,179.933008,7.5,0.0,-6.92,-40.06,5.679946402025353,0.0,0.0,63.311407142025246
SATS,"SATG, SATS",138.16110347999995,-13.013053999999983,0.0,0.0,0.0,-67.01,1.640010673871354,0.0,0.0,59.77806015387125
BULL,"BULG, BULL",-11.836058199999997,113.796923,0.0,0.0,0.0,-46.39,1.9143569719344156,0.0,0.0,57.48522177193439
ZETA,"ZETA, ZETX",-1.364807,78.216894,0.0,0.0,0.0,-31.63,4.091091781073795,0.0,0.0,49.313178781073795
NET,"NET, NETG",0.0,49.350153999999996,0.0,0.0,0.0,-12.81,2.518349824878567,0.0,0.0,39.058503824878564
EWY,"EWY, KORU",3.552713678800501e-15,45.35453599999994,0.0,0.0,-0.23,-11.19,4.574206494714269,0.0,0.0,38.50874249471417
NIO,"NIO, NIOG",-6.787629030000005,61.09941699999999,0.0,0.0,0.0,-20.16,1.9656787930101398,0.0,0.0,36.1174667630101
AVAV,"AVAV, AVXX",0.0,47.51988200000005,0.0,0.0,0.0,-16.44,4.955804789663614,0.0,0.0,36.0356867896636
JOBY,"JOBX, JOBY",0.0,53.53870499999999,0.0,0.0,0.0,-20.05,2.433808065354602,0.0,0.0,35.92251306535459
OKTA,"OKTA, OKTG",13.68393309999999,49.21296799999999,0.0,0.0,0.0,-33.28,2.9088996002480974,0.0,0.0,32.525800700248055
TSUI,"TSUI, TXXS",0.0,25.488943000000063,0.0,0.0,0.0,-10.440000000000001,15.543715291551376,0.0,0.0,30.592658291551288
NOW,"NOW, NOWL",-196.488979,244.99211899999997,0.0,0.0,0.0,-21.09,2.9957621139550725,0.0,0.0,30.408902113955094
IWM,"IWM, URTY",31.392123,-1.4906780000000008,0.0,0.0,0.0,-1.9200000000000002,1.555137378035531,0.0,0.0,29.536582378035533
COST,"COST, COTG",109.99453740999999,0.0,7.8,0.0,0.0,-89.69,0.0,0.0,0.0,28.104537409999992
WDC,"WDC, WDCX",0.0,56.043390000000045,1.0,0.0,0.0,-44.18,11.618623741825223,0.0,0.0,24.482013741825313
FIG,"FIG, FIGG",-831.73161871,868.5613149999999,0.0,0.0,0.0,-23.47,9.159486302244618,0.0,0.0,22.51918259224476
ANET,"ANEL, ANET",-118.237588,144.29747100000003,0.0,0.0,0.0,-8.25,3.1166402532587485,0.0,0.0,20.92652325325878
AFRM,"AFRM, AFRU",57.17887668999998,4.917663000000005,0.0,0.0,0.0,-48.42,3.9552613541052906,0.0,0.0,17.631801044105373
CELH,CELH,41.48727030000009,0.0,0.0,0.0,0.0,-24.38,0.0,0.0,0.0,17.107270300000092
MRVL,"MRVL, MRVU, MVLL",223.2743088899988,13.941759000000005,8.76,0.0,-9.19,-222.72,2.7690907375372897,0.0,0.0,16.835158627534838
SPY,"SPXL, SPY",48.59444186,-32.705763000000005,0.0,0.0,0.0,-2.0,1.7286303300311805,0.0,0.0,15.617309190031179
GME,"GME, GMEU",0.0,26.738132000000007,0.0,0.0,0.0,-14.620000000000001,1.1812307255213066,0.0,0.0,13.299362725521313
