run_date,underlying,plan_b4_usd,plan_b4_qty,etf_implied_short_usd,etf_implied_short_qty,b4_source,ledger_qty_b4,ibkr_qty,orphan_qty,orphan_frac,ledger_missing_b4,plan_exposure_active
2026-05-20,AMD,0.0,0.0,0.0,0.0,none,0.0,132.0,3.0,0.022727272727272728,False,False
2026-05-20,ASTS,-14852.212649999994,-168.58357150964807,-9867.199999999999,-112.0,plan,0.0,112.0,9.0,0.08035714285714286,True,True
2026-05-20,AUR,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,False,False
2026-05-20,AXON,0.0,0.0,0.0,0.0,none,0.0,1.0,0.0,0.0,False,False
2026-05-20,BE,0.0,0.0,0.0,0.0,none,0.0,135.0,0.0,0.0,False,False
2026-05-20,BKNG,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,False,False
2026-05-20,BLSH,0.0,0.0,0.0,0.0,none,0.0,129.0,18.0,0.13953488372093023,False,False
2026-05-20,BMNR,0.0,0.0,0.0,0.0,none,0.0,914.0,0.0,0.0,False,False
2026-05-20,CELH,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,False,False
2026-05-20,COIN,-803.0669830539553,-4.151289651351539,0.0,0.0,plan,0.0,306.0,2.0,0.006535947712418301,True,True
2026-05-20,CRCL,-4547.443267850228,-40.95688793884741,-5946.661090370001,-53.55904791831038,plan,0.0,245.0,0.0,0.0,True,True
2026-05-20,CRWV,-11661.008069901476,-116.83206161608533,-18402.4080405,-184.3743917493237,plan,0.0,301.0,9.0,0.029900332225913623,True,True
2026-05-20,DASH,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,False,False
2026-05-20,DIA,0.0,0.0,0.0,0.0,none,-52.94117647058823,0.0,0.0,0.0,False,False
2026-05-20,DKNG,0.0,0.0,0.0,0.0,none,0.0,49.0,15.0,0.30612244897959184,False,False
2026-05-20,HOOD,0.0,0.0,0.0,0.0,none,0.0,255.0,4.0,0.01568627450980392,False,False
2026-05-20,IBIT,0.0,0.0,0.0,0.0,none,0.0,1250.0,14.0,0.0112,False,False
2026-05-20,IONQ,0.0,0.0,0.0,0.0,none,0.0,782.0,0.0,0.0,False,False
2026-05-20,IREN,-14907.937274999997,-312.273508064516,-22844.288971680002,-478.5146412165899,plan,0.0,736.0,18.0,0.024456521739130436,True,True
2026-05-20,IWM,0.0,0.0,0.0,0.0,none,0.0,4.0,0.0,0.0,False,False
2026-05-20,KEEL,0.0,0.0,0.0,0.0,none,0.0,4528.0,0.0,0.0,False,False
2026-05-20,LITE,0.0,0.0,0.0,0.0,none,0.0,22.0,0.0,0.0,False,False
2026-05-20,LYFT,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,False,False
