underlying,symbol,leg_class,net_notional_usd,gross_notional_usd,_ratio_b1,_ratio_b2,_ratio_b4
AAL,AAL,spot,2544.6600000000003,2544.6600000000003,1.0,0.0,0.0
AAPL,AAPL,spot,597.94,597.94,1.0,0.0,0.0
AAPL,AAPB,core_levered_etf,-593.9623556496001,593.9623556496001,1.0,0.0,0.0
ACHR,ACHR,spot,4385.22,4385.22,1.0,0.0,0.0
ACHR,ARCX,core_levered_etf,-4781.79009301,4781.79009301,1.0,0.0,0.0
ADBE,ADBE,spot,1019.96,1019.96,1.0,0.0,0.0
ADBE,ADBG,core_levered_etf,-1344.0561336000003,1344.0561336000003,1.0,0.0,0.0
AFRM,AFRM,spot,2154.9,2154.9,1.0,0.0,0.0
AFRM,AFRU,core_levered_etf,-2386.21207461,2386.21207461,1.0,0.0,0.0
AI,AI,spot,803.53,803.53,1.0,0.0,0.0
ALAB,ALAB,spot,14899.859999999999,14899.859999999999,1.0,0.0,0.0
ALAB,LABX,core_levered_etf,-14561.9041792,14561.9041792,1.0,0.0,0.0
ALB,ALB,spot,1352.0,1352.0,1.0,0.0,0.0
ALB,ALBG,core_levered_etf,-1205.24683433,1205.24683433,1.0,0.0,0.0
AMD,AMD,spot,54654.6,54654.6,0.6338160191672796,0.36618398083272036,0.0
AMD,AMDG,core_levered_etf,-1079.6417666300001,1079.6417666300001,1.0,0.0,0.0
AMD,AMDL,core_levered_etf,-2280.595878,2280.595878,1.0,0.0,0.0
AMD,AMUU,core_levered_etf,-2553.1861728,2553.1861728,1.0,0.0,0.0
AMD,AMYY,yieldboost_etf,-20013.63899882,20013.63899882,0.0,1.0,0.0
AMZN,AMZN,spot,778.02,778.02,1.0,0.0,0.0
AMZN,AMZU,core_levered_etf,-81.27273182,81.27273182,1.0,0.0,0.0
AMZN,AMZZ,core_levered_etf,-25465.071249309603,25465.071249309603,1.0,0.0,0.0
ANET,ANET,spot,1840.5400000000002,1840.5400000000002,1.0,0.0,0.0
ANET,ANEL,core_levered_etf,-1880.957110344,1880.957110344,1.0,0.0,0.0
APH,APH,spot,357.6,357.6,1.0,0.0,0.0
APH,APHU,core_levered_etf,-1774.9313736,1774.9313736,1.0,0.0,0.0
APP,APP,spot,5722.799999999999,5722.799999999999,1.0,0.0,0.0
APP,APPX,core_levered_etf,-5360.364006159999,5360.364006159999,1.0,0.0,0.0
ARKK,ARKK,spot,959.9200000000001,959.9200000000001,1.0,0.0,0.0
