underlying,symbols,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
COIN,"COIA, COIG, COIN, COIW, CONI, CONL, CONX, CONY, COYY",4304.73683759,19887.939248,-14.11,0.0,-12474.09,-2413.87,554.9499793990578,0.0,0.0,9845.556064989054
SMCI,"SMCI, SMCL, SMCX, SMYY",15395.28553291,10305.459402,0.0,0.0,-15499.619999999999,-2801.08,654.0515091274297,0.0,0.0,8054.096444037434
QBTS,"QBTS, QBTX, QBTZ, QBY",5878.057476339999,12539.816117999999,0.0,0.0,-8675.44,-3132.9,882.6334769597763,0.0,0.0,7492.167071299776
MSTR,"MSTP, MSTR, MSTU, MSTW, MSTX, MSTY, MSTZ, MTYY",-2209.4826322100052,36287.634374,-0.37,0.0,-24888.54,-2739.13,661.3998718319415,0.0,0.0,7111.511613621937
NBIS,"NBIG, NBIL, NBIS, NBIZ, NEBX",5881.8041290300025,884.2868230000016,0.0,0.0,0.0,-763.47,397.67646847899806,0.0,0.0,6400.297420509002
BE,"BE, BEG, BEX, BEZ",6541.74997017,268.05463299999974,0.0,0.0,0.0,-1314.77,103.45808259233766,0.0,0.0,5598.492685762338
ASTS,"ASTN, ASTS, ASTX",-380.3626699900001,6737.366752,0.0,0.0,0.0,-1675.0100000000002,258.1087993323554,0.0,0.0,4940.102881342355
GDX,"GDX, GDXU, NUGT",2121.63620452,2404.961351,0.0,0.0,-12.04,-55.68,10.44610368553219,0.0,0.0,4469.323659205532
HOOD,"HODU, HOOD, HOOG, HOOW, HOOX, HOOY, HOYY, ROBN",10882.819748310001,4106.197073,0.0,0.0,-8632.310000000001,-2715.61,533.6173748808503,0.0,0.0,4174.714196190852
IREN,"IRE, IREG, IREN, IREX, IREZ",924.49809132,4487.336352999999,0.0,0.0,0.0,-2407.69,375.722921099661,0.0,0.0,3379.867365419661
META,"FBL, FBY, FBYY, META, METU, METW",1789.3829127600002,5479.228643,35.489999999999995,0.0,-4005.1099999999997,-609.81,316.4577761818558,0.0,0.0,3005.639331941856
CRML,"CRML, CRMU, CRMX",820.96557118,3804.174248000001,0.0,0.0,0.0,-2059.02,269.91977282902786,0.0,0.0,2836.0395920090286
MU,"MU, MULL, MUU, MUYY, MUZ",8491.73145463,10006.983289999998,3.0,0.0,-14405.92,-2166.4300000000003,790.1841819565324,0.0,0.0,2719.5489265865326
MARA,"MAAY, MARA, MARO, MRAL",6302.73756489,17541.159862,-9.29,0.0,-20330.09,-1682.0,571.6103296292644,0.0,0.0,2394.127756519265
BLSH,"BLSG, BLSH",1470.0320419299999,842.1050969999999,0.0,0.0,0.0,-89.83,11.431180879926474,0.0,0.0,2233.738319809926
SOXX,"SEMY, SOXL, SOXX",1303.85460281,710.91145,5.37,0.0,-415.75,-109.81,273.4106825313066,0.0,0.0,1767.9867353413063
QUBT,"QUBT, QUBX",1421.8201059699995,423.382844,0.0,0.0,0.0,-495.77,42.24693634649845,0.0,0.0,1391.6798863164986
NVTS,"NVTS, NVTX",13432.731733089999,-10870.538136,0.0,0.0,0.0,-1320.74,107.73368149676668,0.0,0.0,1349.1872785867636
RKLB,"RKLB, RKLX, RKLZ",3467.92534762,-1530.975198,0.0,0.0,0.0,-743.0600000000001,148.6133390654354,0.0,0.0,1342.5034886854355
XRPZ,"GXRP, UXRP, XRPT, XXRP",-1942.0709046099998,3391.663304,0.0,0.0,-15.370000000000001,-167.5,39.17138321656482,0.0,0.0,1305.8937826065649
AAOI,"AAOI, AAOX",8640.65151543,-6824.476991000003,0.0,0.0,0.0,-881.02,253.55008344805861,0.0,0.0,1188.704607878055
TSLA,"TSLA, TSLI, TSLL, TSLR, TSLT, TSLW, TSLY",1265.30413323,510.69242899999995,0.0,0.0,-410.53,-284.36,14.123074367638974,0.0,0.0,1095.229636597639
SLV,SLV,950.869985,0.0,0.0,0.0,0.0,-0.5800000000000001,0.0,0.0,0.0,950.289985
BA,"BA, BOEG, BOEU",919.3860985800001,157.273578,0.0,0.0,-18.61,-149.59,6.246894382702056,0.0,0.0,914.7065709627021
AVGO,"AVGG, AVGO, AVL",844.7090617100002,156.533826,38.35,0.0,-32.69,-117.41999999999999,10.320774023821816,0.0,0.0,899.8036617338221
ETHA,"ETHA, ETHT, ETHU, ETU",-4045.6881845900007,5081.811132,-0.81,0.0,-22.09,-183.56,30.441161146366312,0.0,0.0,860.1041085563666
LEU,"LEU, LEUX",698.2516780300002,357.481951,0.0,0.0,0.0,-276.87,13.934857996562544,0.0,0.0,792.7984870265627
KLAC,"KLAC, KLAG",435.59878144000027,408.76562500000006,13.7,0.0,0.0,-79.95,11.46845646975232,0.0,0.0,789.5828629097525
CRDO,"CRDO, CRDU",-287.6277686500007,1201.1379969999998,0.0,0.0,0.0,-176.39000000000001,21.666436586273687,0.0,0.0,758.7866649362732
RCAT,"RCAT, RCAX",-6824.118643330001,7950.613784000001,0.0,0.0,0.0,-451.91,78.2148376231491,0.0,0.0,752.7999782931493
CIFR,"CIFG, CIFR, CIFU",548.9988956899997,675.645313,0.0,0.0,0.0,-539.83,29.841391834559612,0.0,0.0,714.6556005245593
HUT,"HUT, HUTG",177.83552772000075,802.6735349999999,0.0,0.0,0.0,-323.17,30.32521377597265,0.0,0.0,687.6642764959734
UEC,"UEC, UECG",490.23184974,258.06737599999997,0.0,0.0,0.0,-109.58,24.207769655897092,0.0,0.0,662.9269953958969
WULF,"WULF, WULX",-91.30486111999971,966.5229729999999,0.0,0.0,0.0,-297.79,36.09836584104111,0.0,0.0,613.5264777210409
AXTI,"AXTI, AXTU, AXTX",0.0,308.3967650000013,0.0,0.0,0.0,-250.66,546.9977901756836,0.0,0.0,604.7345551756844
TER,"TER, TERG",908.0702667100002,-106.10255000000001,3.9000000000000004,0.0,0.0,-243.3,18.855552822875612,0.0,0.0,581.4232695328758
GOOGL,"GGLL, GOOGL, GOOX, GOOY, GOU",861.5952200400006,-16.327495999999996,12.0,0.0,-146.76999999999998,-155.71,3.8563753066087356,0.0,0.0,558.6440993466094
KEEL,"BTFL, KEEX",-266.30199899999934,1019.4714299999998,0.0,0.0,0.0,-223.04999999999998,23.80851512405494,0.0,0.0,553.9279461240567
COPX,"COPX, COPZ",223.8243875400001,356.53025400000007,6.71,0.0,0.0,-51.86,5.808462445226615,0.0,0.0,541.0131039852272
OKLO,"OKLL, OKLO",-7.5e-07,799.9133350000002,0.0,0.0,0.0,-323.73,60.309431977671096,0.0,0.0,536.4927662276714
PLTR,"PLTA, PLTG, PLTR, PLTU, PLTW, PTIR",447.9927694400003,769.1792820000001,0.0,0.0,-460.91999999999996,-259.40999999999997,32.11767517448597,0.0,0.0,528.959726614486
BBAI,"BAIG, BBAI",745.8166729800001,-53.938128000000006,0.0,0.0,0.0,-211.04,30.98907428049012,0.0,0.0,511.8276192604902
RKT,"RKT, RKTL",-382.23542872999985,940.907239,0.0,0.0,0.0,-62.94,15.285527583007271,0.0,0.0,511.0173378530076
PLUG,"PLUG, PLUL",1393.9307455599992,-483.421206,0.0,0.0,0.0,-427.58,14.075465578592697,0.0,0.0,497.0050051385924
EWY,"EWY, KORU",-53.04365636,526.0903940000001,0.0,0.0,-0.23,-25.1,17.26943843946967,0.0,0.0,464.9861760794697
NVDA,"NVDA, NVDB, NVDG, NVDL, NVDU, NVDY",1044.8469794399998,-56.017877999999996,4.1899999999999995,0.0,-170.73000000000002,-370.94,6.349529042443632,0.0,0.0,457.69863048244315
CLS,"CLS, CSEX",-52.838314,521.442426,0.0,0.0,0.0,-50.37,34.36822060715161,0.0,0.0,452.60233260715154
USAR,"USAR, USGG",2267.32661109,-1217.3542750000001,0.0,0.0,0.0,-624.96,26.6148979233754,0.0,0.0,451.6272340133753
URA,"URA, URAA",214.4498620500001,287.851312,0.0,0.0,-43.519999999999996,-29.0,6.126509442091028,0.0,0.0,435.9076834920911
MRNA,"MRNA, MRNX",369.13775903,177.05142,0.0,0.0,0.0,-120.53,7.617659822845414,0.0,0.0,433.27683885284523
