symbol,description,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
AMZO,TRADR 2X SHORT AMZN DAILY ET,0.0,3632.256611,0.0,0.0,0.0,-470.39,54.72468646525981,0.0,0.0,3216.5912974652597
SOXS,DIREXION DAILY SEMI BEAR 3X,0.0,2918.935888,0.0,0.0,-30.14,-56.42,3.742773509044249,0.0,0.0,2836.118661509044
LABD,DIRE DLY SP BT BE 3X ETF-USD,0.0,2325.005835,0.0,0.0,-32.54,-147.11,9.914292591911387,0.0,0.0,2155.270127591911
SQQQ,PROSHARES ULTRAPRO SHORT QQQ,0.0,1637.127687,0.0,0.0,-74.0,-42.59,17.91890853771083,0.0,0.0,1538.4565955377109
NVDQ,T-REX 2X INVERSE NVIDIA DLY,0.0,1151.104204,0.0,0.0,0.0,-314.21999999999997,21.235104761146026,0.0,0.0,858.1193087611459
TSLQ,TRADR 2X SHORT TSLA DAILY ET,0.0,893.291913,0.0,0.0,0.0,-82.73,24.115658376956688,0.0,0.0,834.6775713769567
FAZ,DIREX DLY FIN BEA 3X ETF-USD,0.0,922.631216,0.0,0.0,-46.84,-101.02,17.87174350568629,0.0,0.0,792.6429595056862
SDS,PROSHARES ULTRASHORT S&P500,0.0,927.07656,0.0,0.0,-84.78999999999999,-89.49,33.841290840769915,0.0,0.0,786.6378508407699
AZYY,GRANITE YIELDBOOST AMZN ETF,149.34178575,0.0,0.0,0.0,-43.59,-6.33,0.0,0.0,0.0,99.42178575000001
TSYY,GRANITE YIELDBOOST TSLA ETF,0.49581973,25.572349,0.0,0.0,-21.88,-2.36,0.8717923661310386,0.0,0.0,2.6999610961310396
TQQY,GRANITE YIELDBOOST QQQ,159.88451495,28.732054,0.0,0.0,-166.57,-68.28,4.127827816190841,0.0,0.0,-42.105603233809134
NVYY,GRANITE YIELDBOOST NVDA,104.42386226,24.11934,0.0,0.0,-173.48000000000002,-9.18,1.20511728331523,0.0,0.0,-52.91168045668477
EWV,PROSHARES ULTSHRT MSCI JAPAN,-379.67922922,183.897545,0.0,0.0,-18.34,-28.77,10.167107306580567,0.0,0.0,-232.72457691341947
ZSL,PROSHARES ULTRASHORT SILVER,0.0,-3255.477632,0.0,0.0,0.0,-612.04,44.012962505288336,0.0,0.0,-3823.504669494712
DUST,DIREXION DAILY GOLD MINERS I,-3.4059583,-3340.735048,0.0,0.0,-131.54000000000002,-412.44,50.65017288553757,0.0,0.0,-3837.4708334144625
