underlying,sector,sector_source,sector_confidence,instrument_class,beta_to_spy,beta_source,net_notional_usd,gross_notional_usd
CRWV,software,override,1.0,letf,2.9560371998397836,computed,44749.85466773,136422.96455219
AXTI,semis,vendor,0.75,letf,3.789125072995785,computed,5677.313280189992,352526.68671981
IREN,crypto-equity,override,1.0,letf,3.5251292514125123,computed,4996.052153429999,180046.70274519
NBIS,software,override,1.0,letf,3.116523136638282,computed,4139.856681530006,150290.23370201
ASTS,space,override,1.0,letf,3.1275964903685827,computed,3333.936408399997,113255.47280016
SPCX,industrials,vendor,0.75,letf,4.5820325777305735,computed,2186.85,4877.31
MSTR,crypto-equity,override,1.0,letf,2.9876593375766234,computed,1196.0386369387998,66753.3545003412
MU,semis,override,1.0,letf,3.1326068479669513,computed,1153.7185169349978,49518.801483065
RKLB,space,override,1.0,letf,3.291945060230445,computed,982.8868090600008,55132.15491082
FLY,evtol,override,1.0,letf,3.1095764040281897,computed,696.0305440000011,52625.449456
SMCI,semis,override,1.0,letf,3.6746002687213046,computed,659.2786131840003,62393.221386816
HIMS,healthcare,override,1.0,letf,2.74231787188433,computed,630.2957722259998,32573.764227774005
CRCL,software,override,1.0,letf,3.1689468075806984,computed,602.4716364600035,54644.72836354
OPEN,consumer,override,1.0,letf,2.9726837514339124,computed,593.8991642760006,16333.960835724
RGTI,quantum,override,1.0,letf,3.8017364135334883,computed,584.6617313200004,60577.41480604
COIN,crypto-equity,override,1.0,letf,3.2022024296955967,computed,571.5032463543976,82128.8089204056
BMNR,crypto-equity,override,1.0,letf,5.124062379147417,computed,496.6846269905009,26054.5153730095
EWY,intl,override,1.0,letf,2.595726617518874,computed,390.0365647499984,16651.22343525
ARM,semis,override,1.0,letf,3.0903499817184947,computed,377.65275084,5030.08724916
FIGR,software,override,1.0,letf,2.8547577216941775,computed,358.50435265439955,9700.0756473456
RKT,fintech,override,1.0,letf,2.0389880047764795,computed,331.56920649600033,9997.210793504
PL,space,override,1.0,letf,2.607056917553911,computed,319.03712834999897,33041.20287165
QUBT,quantum,override,1.0,letf,3.6723794829956464,computed,297.114301399999,26833.0656986
GEMI,crypto-equity,override,1.0,letf,3.350969530904265,computed,286.0706271622012,13180.5893728378
AMPX,industrials,vendor,0.75,letf,3.4326860102162144,computed,280.3328230400002,30988.627176960003
USAR,industrials,override,1.0,letf,3.0329699708844555,computed,278.18386611799906,17039.536133882
LRCX,semis,override,1.0,letf,2.8750344479982823,computed,239.34816107999984,1717.4318389200002
AMD,semis,override,1.0,letf,2.884790799259512,computed,236.3674893292009,66105.7875646708
NET,software,override,1.0,letf,1.5654468563563504,computed,226.61433522000016,6762.96566478
PONY,china,override,1.0,letf,3.3259036275205207,computed,221.20847440000037,5832.3915256
HUT,crypto-equity,override,1.0,letf,4.742663552719157,computed,220.39573793919956,19321.0842620608
QS,clean,override,1.0,letf,3.2075387246474953,computed,219.8257189799988,9435.55428102
KEEL,industrials,override,1.0,letf,4.119483136289245,computed,218.6168972050009,15223.703102795
FIG,software,override,1.0,letf,1.3166408469109596,computed,208.85170058550105,13726.4682994145
PAAS,metals,override,1.0,letf,1.8619315080545118,computed,182.44671015299969,3982.044425847
VRT,hardware,override,1.0,letf,2.5087496019268025,computed,174.26738724999996,4104.40265675
GEV,industrials,override,1.0,letf,1.9912511752461606,computed,160.61310299999946,6301.866897
CORZ,crypto-equity,override,1.0,letf,2.6395395732659717,computed,143.81287544999986,4638.06712455
CLSK,crypto-equity,override,1.0,letf,3.4853579807188027,computed,137.49543258000085,16286.18456742
ASML,semis,override,1.0,letf,2.13761303047082,computed,129.9548554999999,3364.6051445000003
COHR,semis,override,1.0,letf,3.093619157727639,computed,127.87641600000096,16835.143583999998
RCAT,drones,override,1.0,letf,3.4209458550412677,computed,124.92447743999946,49495.55552256
PLUG,clean,override,1.0,letf,2.6831853344489143,computed,121.20786693539958,8965.5121330646
AMKR,semis,vendor,0.75,letf,3.1066311466891703,computed,118.99308102000032,12424.36691898
SOUN,software,override,1.0,letf,3.1065285825535303,computed,116.13125317090044,5474.7487468291
COPX,metals,override,1.0,letf,2.3101926935604196,computed,110.03829881289994,3770.7217011871
DNN,nuclear,override,1.0,letf,2.0220152723853597,computed,106.80163899499983,3257.398361005
GLW,semis,override,1.0,letf,2.4432302024099632,computed,104.50698919999924,11393.5392068
CEG,nuclear,override,1.0,letf,1.4727674007247673,computed,99.40132491999998,2303.25994708
STX,software,vendor,0.75,letf,2.3030577699499504,computed,96.2964037200004,9835.38359628
AVGO,semis,override,1.0,letf,2.127498725892479,computed,88.0275778199998,6593.798802179999
GDXJ,metals,override,1.0,letf,2.0197009036449134,computed,76.62181563000013,3484.8581843700003
LLY,healthcare,override,1.0,letf,0.5577746231489521,computed,70.6947904000001,2404.1318896
XNDU,software,vendor,0.75,letf,4.999685768679001,computed,70.68938766000065,38168.51061234
ANET,semis,override,1.0,letf,2.027044838808204,computed,66.68807079999988,4261.2719292
QCOM,semis,override,1.0,letf,2.021157631487724,computed,58.23539656000003,2515.09127744
LMND,insurtech,override,1.0,letf,2.5569308560513138,computed,55.20834508839994,3824.2916549116
DUOL,software,override,1.0,letf,0.9733422960605281,computed,49.146286478799766,3909.3537135212
UPST,fintech,override,1.0,letf,2.7976576598394787,computed,47.862187200000335,8283.2578128
XRPZ,crypto,override,1.0,letf,2.773600442876195,computed,42.32660603600107,24721.623393964
FCX,metals,override,1.0,letf,2.205159161706813,computed,42.23417612720005,2924.2658238728
SPOT,software,override,1.0,letf,0.6717418831670934,computed,41.1373650659998,2922.562634934
NOK,industrials,override,1.0,letf,1.148874308685016,computed,32.00080074000002,441.99919926
INTC,semis,override,1.0,letf,2.495091460358597,computed,28.81122112999992,9906.28877887
OSCR,healthcare,override,1.0,letf,1.6179884762466092,computed,27.942955600000005,4328.8570444
CHNL,other,default,0.1,letf,2.4002989389096583,computed,27.698932626800115,2475.5078747732005
JOBY,evtol,override,1.0,letf,3.2526204922534467,computed,25.093727259999923,3612.66627274
CMG,consumer,override,1.0,letf,0.9369278815874312,computed,24.31589124000004,1555.78410876
SOFI,fintech,override,1.0,letf,2.6261159778241643,computed,23.95593118239958,8034.5440688176
WDC,semis,override,1.0,letf,2.775480122489122,computed,20.66044936000071,9559.58721064
MRVL,semis,override,1.0,letf,2.8148452837657327,computed,18.6605465599996,4133.93945344
GDX,metals,override,1.0,letf,1.7589066474038633,computed,15.729409990000477,7408.75059001
VALE,metals,vendor,0.75,letf,1.15066368002213,computed,12.98057504749977,2425.5594249525
XPEV,china,override,1.0,letf,1.5419026312311497,computed,10.712993850000204,3071.06700615
SNAP,software,override,1.0,letf,2.010176282409002,computed,8.201874516000316,5953.098125484
TTD,software,override,1.0,letf,0.7506561578075984,computed,0.7672476000000188,2530.9927523999995
NVO,healthcare,override,1.0,letf,1.388775009538146,computed,0.1254616000002215,1786.9145384
TSUI,industrials,override,1.0,letf,2.459438646234142,computed,-0.9529220483998416,3982.0489220484
KWEB,china,override,1.0,letf,1.1854703962077258,computed,-1.929727999999841,1634.569728
ETHA,crypto,override,1.0,letf,3.01391714102627,computed,-3.5163280899987512,19187.71632809
WULF,crypto-equity,override,1.0,letf,3.258859939078608,computed,-8.534950500001287,22717.8149505
VST,nuclear,override,1.0,letf,1.6073301073079351,computed,-9.138872411999955,2193.906188412
CRWD,software,override,1.0,letf,1.4398694583853375,computed,-9.353592761599884,1566.3135927616
CRM,mega-cap-tech,override,1.0,letf,0.5761940883656645,computed,-14.2408647499999,2734.76563275
UBER,consumer,override,1.0,letf,0.9928401307646585,computed,-20.415753600000016,2250.3157536
ACHR,evtol,override,1.0,letf,3.0826030417105574,computed,-22.06323512000017,7436.783235119999
U,software,override,1.0,letf,2.3469049124462336,computed,-25.51286755000001,5957.51286755
UPS,industrials,override,1.0,letf,0.8083130812698714,computed,-26.5015131488,474.3415131488
SOEZ,broad,override,1.0,letf,2.764135750511124,computed,-31.99588236,10148.93303814
NFLX,mega-cap-tech,override,1.0,letf,0.3779544314079975,computed,-41.43174867999983,3088.63174868
EWW,intl,override,1.0,letf,0.9279122421089407,computed,-41.53490638210019,3822.4703303821007
CNC,healthcare,override,1.0,letf,0.280196704711255,computed,-42.53866021919998,1629.4186602192
BULL,crypto-equity,override,1.0,letf,2.62108734905858,computed,-42.98361169040027,3285.4036116904
SBET,crypto-equity,override,1.0,letf,3.6045455070038894,computed,-47.58407119200001,9105.484071192
FXI,china,override,1.0,letf,0.8633410705385501,computed,-50.45387100000016,2731.535169
MP,metals,override,1.0,letf,1.8644123002666035,computed,-50.65264621560004,3382.9926462156
ALB,metals,override,1.0,letf,1.581150360382598,computed,-54.42593583959979,2903.7294198396
POET,semis,vendor,0.75,letf,4.200969038246995,computed,-59.52523327999916,26043.86523328
