symbol,underlying,description,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
QBTS,QBTS,D-WAVE QUANTUM INC,0.0,4618.59773115278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4618.59773115278
LITE,LITE,LUMENTUM HOLDINGS INC,0.0,3598.2885743435572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3598.2885743435572
QBTZ,QBTS,DEF DAILY T2X SHORT QBTS,0.0,3233.222825,0.0,0.0,0.0,-731.83,176.46885483386495,0.0,0.0,2677.861679833865
MSTR,MSTR,STRATEGY INC,0.0,2460.352425004378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2460.352425004378
SNDK,SNDK,SANDISK CORP,0.0,2277.9401003324188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2277.9401003324188
CONI,COIN,GRANITESHARES 2X SHORT COIN,0.0,2135.200682,0.0,0.0,0.0,-156.19,41.29691595682134,0.0,0.0,2020.3075979568214
ASTN,ASTS,DFNCE DT 2X SHORT ASTS,0.0,2186.341969,0.0,0.0,0.0,-1317.66,83.65003701923526,0.0,0.0,952.3320060192352
MSTZ,MSTR,T-REX 2X INVERSE MSTR DT ETF,0.0,793.836131,0.0,0.0,0.0,-110.08,67.77767247191187,0.0,0.0,751.5338034719118
BEZ,BE,TRADR 2X SHORT BE DAILY ETF,1562.93144603,0.0,0.0,0.0,0.0,-854.81,0.0,0.0,0.0,708.12144603
NBIS,NBIS,NEBIUS GROUP NV,0.0,621.8682718918602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,621.8682718918602
ASTS,ASTS,AST SPACEMOBILE INC,0.0,437.2897160519913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,437.2897160519913
DAMD,AMD,DEFIANCE DT 2X SHT AMD ETF,0.0,389.620755,0.0,0.0,0.0,-17.54,18.213056049261738,0.0,0.0,390.2938110492617
WEBS,XLK,DIREXION DAILY DOW JONES INT,313.26477971,0.0,0.0,0.0,0.0,-1.06,0.0,0.0,0.0,312.20477971
RKLB,RKLB,ROCKET LAB CORP,0.0,211.4191815727873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.4191815727873
QID,QQQ,PROSHARES ULTRASHORT QQQ,72.44317078,0.0,0.0,0.0,0.0,-0.79,0.0,0.0,0.0,71.65317078
SPCX,SPCX,SPACE EXPLORATION TECHN-CL A,-39.446652,82.63190789557473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.18525589557473
SPCG,SPCX,TRADR 2X SHORT SPCX DLY ETF,0.0,21.636425,0.0,0.0,0.0,-16.06,4.9660214363904185,0.0,0.0,10.542446436390419
MUZ,MU,DEFNC DT 2X SHT MU ETF,4.4114826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4114826
XLK,XLK,SS TECHNOLOGY SELECT SECTOR,0.0,0.0,0.0,0.0,0.0,-0.51,0.0,0.0,0.0,-0.51
DIA,DIA,SS SPDR DOW JONES INDUS AVG,0.0,0.0,0.0,0.0,0.0,-0.525,0.0,0.0,0.0,-0.525
DXD,DIA,PROSHARES ULTRASHORT DOW30,-24.50723037,0.0,0.0,0.0,0.0,-1.6,0.0,0.0,0.0,-26.10723037
SDOW,DIA,PROSHARES ULTPRO SHRT DOW30,-26.86841554,0.0,0.0,0.0,0.0,-0.9299999999999999,0.0,0.0,0.0,-27.79841554
BKNU,BKNG,T-REX 2X LONG BKNG D TAR ETF,-42.80836925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.80836925
CRWV,CRWV,COREWEAVE INC-CL A,-78.41530594046915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-78.41530594046915
NBIZ,NBIS,TRADR 2X SHRT NBIS DAILY ETF,0.0,-2478.999039,0.0,0.0,0.0,-279.12,165.58951750739766,0.0,0.0,-2592.529521492602
SSPC,SPCX,LEVERAGE SHARE 2X SHORT SPCX,-2638.55703788,-181.370218,0.0,0.0,0.0,-84.19,6.229587858854341,0.0,0.0,-2897.8876680211456
RGTZ,RGTI,DEFIANCE D TRG 2X S RGTI ETF,0.0,-3321.744775,0.0,0.0,0.0,-378.33,50.86634594898338,0.0,0.0,-3649.2084290510165
RKLZ,RKLB,DEF DAILY T2X SHORT RKLB ETF,0.0,-3311.586055,0.0,0.0,0.0,-536.34,62.63402143910645,0.0,0.0,-3785.2920335608937
CRCD,CRCL,T-REX 2X INV CRCL DA TAR ETF,-3737.19007207,0.0,0.0,0.0,0.0,-544.23,0.0,0.0,0.0,-4281.42007207
IREZ,IREN,TRDR 2X SH IREN DLY ETF,0.0,-4505.750211,0.0,0.0,0.0,-1342.25,98.03549857444087,0.0,0.0,-5749.964712425559
CORD,CRWV,T-REX 2X INV CRWV DA TAR ETF,0.0,-11298.16663,0.0,0.0,0.0,-811.51,287.27029201575476,0.0,0.0,-11822.406337984245
SNDQ,SNDK,TRADR 2X SHRT SNDK DLY ETF,0.0,-12233.071087,0.0,0.0,0.0,-302.23,195.52213310685417,0.0,0.0,-12339.778953893147
LITZ,LITE,TRADR 2X SHT LITE DLY ETF,0.0,-12954.260177,0.0,0.0,0.0,-409.52,264.0378368997737,0.0,0.0,-13099.742340100227
