underlying,etf,delta,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
QBTS,QBTZ,-1.992723,0.0,7851.82055615278,0.0,0.0,0.0,-731.83,176.46885483386495,0.0,0.0,7296.459410986645
COIN,CONI,-1.929957,0.0,2135.200682,0.0,0.0,0.0,-156.19,41.29691595682134,0.0,0.0,2020.3075979568214
MSTR,MSTZ,-1.993907,0.0,2024.012343502189,0.0,0.0,0.0,-110.08,67.77767247191187,0.0,0.0,1981.7100159741008
ASTS,ASTN,-1.999532,0.0,2623.6316850519916,0.0,0.0,0.0,-1317.66,83.65003701923526,0.0,0.0,1389.6217220712265
MSTR,SMST,-1.969766,0.0,1230.176212502189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1230.176212502189
BE,BEZ,-2.00526,1562.93144603,0.0,0.0,0.0,0.0,-854.81,0.0,0.0,0.0,708.12144603
AMD,DAMD,-2.024799,0.0,389.620755,0.0,0.0,0.0,-17.54,18.213056049261738,0.0,0.0,390.2938110492617
XLK,WEBS,-2.722843,313.26477971,0.0,0.0,0.0,0.0,-1.1875,0.0,0.0,0.0,312.07727971
QQQ,QID,-1.994421,72.44317078,0.0,0.0,0.0,0.0,-0.79,0.0,0.0,0.0,71.65317078
SPCX,SPCG,-2.0,-13.148884,49.18039429852491,0.0,0.0,0.0,-16.06,4.9660214363904185,0.0,0.0,24.93753173491533
SPCX,SNK,-2.0,-13.148884,27.54396929852491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.39508529852491
MU,MUZ,-2.0,4.4114826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4114826
DKNG,DKUP,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CELH,CELT,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DASH,DASX,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AXON,AXUP,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEM,NWMX,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NET,NETX,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IWM,TZA,-2.998068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LYFT,LYFX,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NVDA,NVD,-2.000976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IBIT,BTCZ,-1.998044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IONQ,IONZ,-2.01166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IWM,TWM,-2.002689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QS,QSX,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OKLO,OKLS,-1.996585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OKTA,OKTX,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KEEL,BTFL,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HOOD,HOOZ,-2.012422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BLSH,BLSX,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BMNR,BMNZ,-1.990987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AUR,AURU,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLE,DUG,-1.991567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLF,SKF,-1.998594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XOP,DRIP,-1.996199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XRPZ,GXRP,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TSM,STSM,-1.998369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UPXI,PXIU,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USO,SCO,-1.750255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TSLA,TSDD,-2.006989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPY,SPXU,-2.991301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPY,SPXS,-2.9945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMCI,SMCZ,-2.00452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPHB,HIBS,-3.004321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TLT,TBX,-1.369992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TLT,TMV,-2.99052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TLT,TBT,-1.99792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NVDA,NVDS,-1.497315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XRPZ,XRP,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLK,TECS,-2.997784,0.0,0.0,0.0,0.0,0.0,-0.1275,0.0,0.0,0.0,-0.1275
XLK,FNGD,-2.880742,0.0,0.0,0.0,0.0,0.0,-0.1275,0.0,0.0,0.0,-0.1275
XLK,REW,-2.007917,0.0,0.0,0.0,0.0,0.0,-0.1275,0.0,0.0,0.0,-0.1275
DIA,DXD,-2.001503,-24.50723037,0.0,0.0,0.0,0.0,-1.8625,0.0,0.0,0.0,-26.36973037
DIA,SDOW,-2.998652,-26.86841554,0.0,0.0,0.0,0.0,-1.1925,0.0,0.0,0.0,-28.06091554
BKNG,BKNU,-1.0,-42.80836925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.80836925
NBIS,NBIZ,-2.022005,0.0,-1857.1307671081395,0.0,0.0,0.0,-279.12,165.58951750739766,0.0,0.0,-1970.6612496007415
SPCX,SSPC,-2.0,-2651.70592188,-153.8262487014751,0.0,0.0,0.0,-84.19,6.229587858854341,0.0,0.0,-2883.4925827226207
RKLB,RKLZ,-1.995571,0.0,-3100.166873427213,0.0,0.0,0.0,-536.34,62.63402143910645,0.0,0.0,-3573.8728519881065
RGTI,RGTZ,-1.981738,0.0,-3321.744775,0.0,0.0,0.0,-378.33,50.86634594898338,0.0,0.0,-3649.2084290510165
CRCL,CRCD,-1.988849,-3737.19007207,0.0,0.0,0.0,0.0,-544.23,0.0,0.0,0.0,-4281.42007207
IREN,IREZ,-2.002481,0.0,-4505.750211,0.0,0.0,0.0,-1342.25,98.03549857444087,0.0,0.0,-5749.964712425559
LITE,LITZ,-1.994952,0.0,-9355.971602656442,0.0,0.0,0.0,-409.52,264.0378368997737,0.0,0.0,-9501.453765756669
SNDK,SNDQ,-2.017229,0.0,-9955.130986667582,0.0,0.0,0.0,-302.23,195.52213310685417,0.0,0.0,-10061.838853560728
CRWV,CORD,-1.999031,-78.41530594046915,-11298.16663,0.0,0.0,0.0,-811.51,287.27029201575476,0.0,0.0,-11900.821643924713
