underlying,sector,sector_source,sector_confidence,instrument_class,beta_to_spy,beta_source,net_notional_usd,gross_notional_usd
SOEZ,broad,override,1.0,,2.631536513449184,computed,23433.595733,23433.595733
NU,fintech,override,1.0,,1.3188592137241013,computed,1116.0023885712008,15118.6776114288
PANW,software,override,1.0,,1.1526167992652903,computed,914.0227872600008,31953.97721274
AVGO,semis,override,1.0,,2.125126388326301,computed,813.0698102200004,35217.33018978
MDB,software,vendor,0.75,,1.7467372933604193,computed,780.9188336000007,16722.8011664
XRPZ,crypto,override,1.0,,2.694504240973505,computed,780.7161632000007,36149.0438368
BABA,china,override,1.0,,1.2643809075586798,computed,677.8952100000024,26267.20479
TEM,software,override,1.0,,2.5124072101626433,computed,625.9295263499989,16994.45047365
MARA,crypto-equity,override,1.0,,3.148174695598902,computed,620.7549605787999,21636.5450394212
BA,industrials,override,1.0,,1.1028058191120538,computed,564.6736393375977,36140.9263606624
ALAB,semis,override,1.0,,3.3936247720585353,computed,540.7570307600008,16913.04296924
CRWD,software,override,1.0,,1.4590454641404604,computed,526.4558924983999,7857.744107501601
IBIT,crypto,override,1.0,,1.802702866980832,computed,453.2554209892014,65966.1045790108
COST,consumer,vendor,0.75,,-0.08036906773493596,computed,424.0672620153982,19310.732737984603
AMD,semis,override,1.0,,2.9068621008108337,computed,399.5097039825014,56630.890296017504
SNOW,software,override,1.0,,1.27175792323306,computed,349.15191968,17649.08808032
RKT,fintech,override,1.0,,2.0327659224857544,computed,282.9674880599996,18162.29251194
LLY,healthcare,override,1.0,,0.45616521652183495,computed,273.9141303200004,9946.28586968
UEC,nuclear,override,1.0,,2.793883792120053,computed,264.9804453384004,17668.099554661603
BLSH,crypto-equity,override,1.0,,2.676300106053648,computed,244.9818589999977,19327.558141
CLS,semis,override,1.0,,3.072008109074454,computed,238.90534456000023,3669.33465544
MU,semis,override,1.0,,3.1302690070030694,computed,190.79056952000064,18093.84943048
SOFI,fintech,override,1.0,,2.546608447289008,computed,190.30328930820176,19062.4967106918
MSTR,crypto-equity,override,1.0,,3.0464572926156737,computed,162.6612048900024,37989.73879511
CSCO,software,vendor,0.75,,1.0585488217057617,computed,141.08275383440014,18446.7172461656
SOXX,semis,override,1.0,,2.4145157352168836,computed,97.77589244000046,20596.62410756
UNH,healthcare,override,1.0,,0.5505108305170892,computed,96.6911424000009,18822.8688576
CORZ,crypto-equity,override,1.0,,2.407325400671569,computed,40.967655039999954,19233.59234496
DASH,consumer,vendor,0.75,,1.4207924665490073,computed,-8.322798420000254,19492.60279842
UBER,consumer,override,1.0,,0.9567289692023898,computed,-13.52547943999889,19012.72547944
HOOD,fintech,override,1.0,,3.050341544698058,computed,-17.11223513999994,10504.51223514
NBIS,software,override,1.0,,3.1657766037233936,computed,-36.65576039999905,19124.8157604
APP,software,override,1.0,,2.14443573866243,computed,-38.267110559999765,6267.287110560001
TER,semis,override,1.0,,3.0718000181193097,computed,-38.85391943280047,21997.0539194328
IREN,crypto-equity,override,1.0,,3.374373396812159,computed,-42.17115060479773,20215.6111506048
TSM,semis,override,1.0,,2.105903438152244,computed,-47.72770059999948,13612.8877006
PLUG,clean,override,1.0,,2.640700478240554,computed,-63.75186712999994,3704.21186713
QQQ,broad,override,1.0,,1.3621400598707503,computed,-75.6903692142,75.6903692142
QCOM,semis,override,1.0,,2.0044471744887926,computed,-75.70104806819836,19293.5810480682
NVDA,semis,override,1.0,,1.859143477550067,computed,-91.06007101000505,72198.16007101
DKNG,software,override,1.0,,0.7963342571321939,computed,-103.8312930906004,6164.2512930906
OPEN,consumer,override,1.0,,2.9277202223031993,computed,-131.45479083279952,8235.634790832799
XOM,energy,vendor,0.75,,-0.3854947411951652,computed,-132.0439786800016,18848.08397868
PLTR,software,override,1.0,,1.7903566787716079,computed,-140.575590440003,64032.37559044
ASML,semis,override,1.0,,2.1928656735021144,computed,-185.3238882000005,17750.9238882
MRNA,healthcare,override,1.0,,1.6404492750442818,computed,-288.5595019568009,20352.0395019568
ETHA,crypto,override,1.0,,2.96948281034266,computed,-309.70576514999993,43733.30576515
INTC,semis,override,1.0,,2.508783582010509,computed,-404.4638149300008,19952.26381493
TSLA,mega-cap-tech,override,1.0,,2.0978772580424696,computed,-446.3524395699986,55196.07243957
GEV,industrials,override,1.0,,2.0438635571208805,computed,-569.2969823999993,19851.4169824
CRM,mega-cap-tech,override,1.0,,0.5247909608106887,computed,-578.763199680001,20525.76319968
VRT,hardware,override,1.0,,2.5303054599786376,computed,-595.9278729999987,20297.407873000004
GOOGL,mega-cap-tech,override,1.0,,1.3251196939600194,computed,-676.5173864300014,36332.59738643
KLAC,semis,override,1.0,,2.627630424042466,computed,-733.6661039331993,19025.3861039332
CEG,nuclear,override,1.0,,1.4093676811675167,computed,-869.5934156799995,21577.43341568
CRWV,software,override,1.0,,2.920453197830077,computed,-911.3092102400004,21608.86921024
AMZN,mega-cap-tech,override,1.0,,1.4251419620857801,computed,-1062.6874350400012,37656.60743504
CELH,consumer,vendor,0.75,,0.9726303313429725,computed,-1263.2583448960013,22478.298344896
MSFT,mega-cap-tech,override,1.0,,0.8003185269488805,computed,-1386.3260396799942,61644.32603968
META,mega-cap-tech,override,1.0,,1.4465829767171845,computed,-1387.5570242924996,32924.0370242925
NFLX,mega-cap-tech,override,1.0,,0.3217623315790996,computed,-1642.1850802399968,55610.60508024
AAPL,mega-cap-tech,override,1.0,,0.8754933344397672,computed,-2237.8272851500005,40450.82728515
GDX,metals,override,1.0,,1.7025260061014063,computed,-2421.4194640000005,25427.199464
