underlying,symbols,net_notional_usd,gross_notional_usd,n_legs
MSTR,"MSTR, MSTW, MTYY",5585.496769500853,43412.57435972085,3
MARA,"MAAY, MARA, MARO",9.094947017729282e-13,21015.7900788424,3
IBIT,"IBIT, XBTY",0.0,9866.535700521601,2
NVDA,"NVDA, NVYY",-0.013522654229102926,44.16060398577089,2
PLTR,"PLTR, PLTW",-14.827501751044565,6753.947525448955,2
HOOD,"HOOD, HOOW",-17.11223513999994,10504.512235139999,2
TSLA,"TSLA, TSLW, TSYY",-68.09533287817612,8420.688660201824,3
QQQ,TQQY,-75.6903692142,75.6903692142,1
MSFT,"MSFT, MSFW",-169.9659419855493,7557.699735494451,2
NFLX,"NFLW, NFLX",-385.08421725079006,13040.409747869213,2
META,"FBYY, META",-589.0699116502938,13977.486504354707,2
