symbol,underlying,description,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
IREN,IREN,IREN LTD,0.0,1801.229705248809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1801.229705248809
CRWV,CRWV,COREWEAVE INC-CL A,0.0,1701.5847864139678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1701.5847864139678
NBIS,NBIS,NEBIUS GROUP NV,0.0,524.2806764501679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,524.2806764501679
CLSZ,CLSK,TRADR 2X SHRT CLSK DAILY ETF,0.0,428.904555,0.0,0.0,0.0,0.0,1.1491227796520282,0.0,0.0,430.05367777965205
MSTR,MSTR,STRATEGY INC,0.0,187.107010811614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.107010811614
TTXD,XLK,DX D TECH TOP 5 BEAR 2X ETF,0.0,92.641316,0.0,0.0,0.0,0.0,1.8735206488935765,0.0,0.0,94.51483664889358
WEBS,XLK,DIREXION DAILY DOW JONES INT,0.0,79.193745,0.0,0.0,0.0,0.0,1.646468511798683,0.0,0.0,80.8402135117987
DIA,DIA,SS SPDR DOW JONES INDUS AVG,0.0,13.68288723384866,0.0,0.0,0.0,0.0,5.7577917963745255,0.0,0.0,19.440679030223187
QID,QQQ,PROSHARES ULTRASHORT QQQ,0.0,9.764793,0.0,0.0,0.0,0.0,1.8103782926724683,0.0,0.0,11.575171292672467
QQQ,QQQ,INVESCO QQQ TRUST SERIES 1,0.0,-7.202148818982522,0.0,0.0,0.0,0.0,2.7065463239763154,0.0,0.0,-4.495602495006207
DXD,DIA,PROSHARES ULTRASHORT DOW30,0.0,-12.062285,0.0,0.0,0.0,0.0,1.8166239936871718,0.0,0.0,-10.245661006312828
SDOW,DIA,PROSHARES ULTPRO SHRT DOW30,0.0,-12.157348,0.0,0.0,0.0,0.0,1.360519715859826,0.0,0.0,-10.796828284140174
XLK,XLK,SS TECHNOLOGY SELECT SECTOR,0.0,-27.843284108825507,0.0,0.0,0.0,0.0,5.369328694541689,0.0,0.0,-22.473955414283818
CLSK,CLSK,CLEANSPARK INC,0.0,-1031.491011274402,0.0,0.0,0.0,0.0,6.482273621699806,0.0,0.0,-1025.0087376527022
