underlying,symbols,net_notional_usd,gross_notional_usd,n_legs
BLSH,BLSH,9263.94,9263.94,1
DKNG,DKNG,3120.42,3120.42,1
FXI,"FXI, YINN",2036.8674059899995,16486.93259401,2
META,"FBL, META",658.6428442064134,17967.936737806413,2
ASML,"ASML, ASMU",576.0565124960995,16506.4234875039,2
KLAC,"KLAC, KLAG",561.646859054501,17857.7531409455,2
NBIS,"NBIS, NEBX",505.4295085600006,14602.230491440001,2
AMD,"AMD, AMDG, AMDL, AMUU",334.3818691100005,49717.858130889996,4
RBLX,"RBLU, RBLX",262.96512450000137,16057.514875499997,2
MU,"MU, MUU",244.52981067999917,16262.27018932,2
OPEN,"OPEG, OPEN",236.89098536000074,7388.609014639999,2
SOEZ,"SOEZ, SOLT",235.67744960000164,17366.082550400002,2
CORZ,"CORZ, COZX",225.0921328000004,16363.847867199998,2
CRWV,"CRWV, CWVX",198.74029463999977,16191.75970536,2
GEV,"GEV, GEVX",181.99481279999964,17441.6051872,2
RKT,"RKT, RKTL",179.6249208599993,15334.33507914,2
QCOM,"QCMU, QCOM",118.78612027920099,16522.7538797208,2
BABA,"BABA, BABX",113.68779999999879,16423.2722,2
ALAB,"ALAB, LABX",78.29670184000133,16798.70329816,2
TSM,"TSM, TSMG, TSMU",70.61212874800276,29458.187871252,3
KWEB,"CWEB, KWEB",60.95771566000167,16428.742284339998,2
MSFT,"MSFL, MSFT, MSFU, MSFX",55.62213076854823,51585.08602466855,4
CLS,"CLS, CSEX",46.131690960000014,3157.62830904,2
AAPL,"AAPB, AAPL, AAPU",29.4200546700049,32795.85994533,3
APP,"APP, APPX",28.826958079999713,6032.8930419200005,2
GOOGL,"GGLL, GOOGL, GOOX",20.771316079997632,33083.38868392,3
INTC,"INTC, INTW",5.197033200000078,16647.8029668,2
VRT,"VRT, VRTL",-20.37188355860053,17031.8718835586,2
AVGO,"AVGG, AVGO, AVL",-41.241406380000626,33836.16140638,3
CEG,"CEG, CEGX",-49.98398719999932,22951.1839872,2
IREN,"IREG, IREN",-59.114048639999965,17691.25404864,2
AMZN,"AMZN, AMZU, AMZZ",-72.1458826900016,33414.54588269,3
TER,"TER, TERG",-78.36171959999956,20931.4817196,2
ASHR,"ASHR, CHAU",-79.17195952000111,16719.97195952,2
CMG,"CMG, CMGG",-84.03296506000152,15053.55296506,2
CSCO,"CSCL, CSCO",-87.22093206419959,17241.9409320642,2
TEM,"TEM, TEMT",-88.85738370000036,15122.2773837,2
MRNA,"MRNA, MRNX",-89.86973109350038,17423.0297310935,2
CRM,"CRM, CRMG",-97.23565338000117,19778.13565338,2
PLUG,"PLUG, PLUL",-101.34959600000002,13593.089596,2
UBER,"UBER, UBRL",-112.15714079999998,16973.057140800003,2
UNH,"UNH, UNHG",-115.03402200000164,17220.974022000002,2
BA,"BA, BOEG, BOEU",-145.71097453259972,34147.230974532606,3
COPX,"COPX, COPZ",-173.58567770699938,16272.785677706997,2
NFLX,"NFLU, NFLX, NFXL",-189.43263442007992,46645.57077727992,3
NU,"NU, NUG",-191.37485063040003,17234.5548506304,2
SNOW,"SNOU, SNOW",-284.0787479999999,17657.738748,2
XOM,"XOM, XOMX",-322.0524031999994,17594.6924032,2
XLE,"ERX, XLE",-328.8219200000003,17554.901919999997,2
XRPZ,"UXRP, XRPZ, XXRP",-392.89007383999706,34972.65007384,3
XOP,"GUSH, XOP",-471.80174950999935,18342.52174951,2
SOFI,"SOFA, SOFI",-474.51283500799946,18055.352835008,2
URA,"URA, URAA",-499.5432960899998,17547.44329609,2
PANW,"PALU, PANG, PANW",-505.1948026099981,30835.494802610003,3
UEC,"UEC, UECG",-545.498912523899,17896.7789125239,2
IBIT,"BITU, BITX, BTCL, IBIT",-578.0022658257203,54229.35271997428,4
COST,"COST, COTG",-680.4054617719994,16724.725461772,2
MRVL,"MRVL, MRVU",-839.9738664960005,17335.413866495997,2
ETHA,"ETHA, ETHT, ETHU, ETU",-880.3896219300004,40381.28962193,4
PLTR,"PLTA, PLTR, PLTU, PTIR",-1154.1594289415316,55635.23489021846,4
SPY,SPY,-3243.9124353105453,3243.9124353105453,1
GDX,"GDX, GDXU, NUGT",-6607.744871880002,23216.70487188,3
SOXX,SOXL,-7487.845392,7487.845392,1
EWJ,EWJ,-8118.0,8118.0,1
QQQ,QQQ,-8238.885052610975,8238.885052610975,1
TSLA,"TSLA, TSLI, TSLL, TSLR",-8359.611400480002,34172.09140048,4
SLV,SLV,-8564.849999999999,8564.849999999999,1
NVDA,"NVDA, NVDB, NVDG, NVDL, NVDU",-8694.356804070003,60153.716804070005,5
XBI,XBI,-9364.699999999999,9364.699999999999,1
XLF,XLF,-9387.9,9387.9,1
CLSK,CLSK,-10128.0,10128.0,1
XLK,XLK,-16884.34,16884.34,1
DIA,DIA,-17610.48,17610.48,1
