underlying,pnl_total,pnl_share_b1,pnl_share_b2,pnl_share_b4,exp_net_total,exp_share_b1,exp_share_b2,exp_share_b4,ratio_spot_b1,ratio_spot_b2,ratio_spot_b4,diff_exp_b1,diff_exp_b2,diff_exp_b4,diff_pnl_b1,diff_pnl_b2,diff_pnl_b4,max_diff
CLSK,-690.2981448187086,1.0,0.0,0.0,-10128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
SLV,373.1575074041256,1.0,0.0,0.0,-8564.849999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
SPY,-156.00389933358431,1.0,0.0,0.0,-8236.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
XLF,32.61325998039553,1.0,0.0,0.0,-9387.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
XLK,-30.46186000479005,1.0,0.0,0.0,-16884.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
XBI,32.51702896220774,1.0,0.0,0.0,-9364.699999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
EWJ,227.3933372951939,1.0,0.0,0.0,-8118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
DIA,25.62946094378252,1.0,0.0,0.0,-17610.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
QQQ,-678.4750673452317,1.0,0.0,0.0,-17634.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
NFLX,4097.76555738,0.14429755105487868,0.8557024489451214,0.0,28544.460000000003,0.7909043093679059,0.20909569063209407,0.0,0.7909043093679059,0.20909569063209407,0.0,0.0,0.0,0.0,0.6466067583130273,0.6466067583130273,0.0,0.6466067583130273
IBIT,-5556.181369880001,0.32346654445744577,0.6765334555425542,0.0,31395.195,0.8496016497058648,0.1503983502941352,0.0,0.8496016497058648,0.1503983502941352,0.0,0.0,0.0,0.0,0.5261351052484191,0.526135105248419,0.0,0.5261351052484191
MSFT,-3272.756837,0.3657299073216998,0.6342700926783003,0.0,29094.15,0.870696036341813,0.1293039636581871,0.0,0.870696036341813,0.1293039636581871,0.0,0.0,0.0,0.0,0.5049661290201133,0.5049661290201132,0.0,0.5049661290201133
PLTR,-1178.35584246,0.5604233287535278,0.4395766712464721,0.0,30195.359999999997,0.8913450936458026,0.10865490635419742,0.0,0.8913450936458026,0.10865490635419742,0.0,0.0,0.0,0.0,0.33092176489227476,0.33092176489227465,0.0,0.33092176489227476
MSTR,-221.72755800000004,0.27243304721264927,0.7275669527873507,0.0,19271.0,0.0,0.9554428913310155,0.0,0.0,0.9554428913310155,0.0,0.0,0.0,0.0,0.27243304721264927,0.22787593854366472,0.0,0.27243304721264927
META,474.95154775,0.6741008352899697,0.3258991647100303,0.0,15685.439999999999,0.5514391086893322,0.43390668333760485,0.0,0.5514391086893322,0.43390668333760485,0.0,0.0,0.0,0.0,0.12266172660063746,0.10800751862757457,0.0,0.12266172660063746
CELH,94.061012,1.0,0.0,0.0,7781.5,0.9185241159159546,0.0,0.0,0.9185241159159546,0.0,0.0,0.0,0.0,0.0,0.08147588408404538,0.0,0.0,0.08147588408404538
F,-536.594897,1.0,0.0,0.0,7792.9800000000005,0.9234619205427961,0.0,0.0,0.9234619205427961,0.0,0.0,0.0,0.0,0.0,0.07653807945720392,0.0,0.0,0.07653807945720392
AMD,-4116.150495669999,0.9274847562965504,0.0,0.07251524370344954,25026.12,0.9919307070820409,0.0,0.0,0.9919307070820409,0.0,0.0,0.0,0.0,0.0,0.06444595078549054,0.0,0.07251524370344954,0.07251524370344954
NBIS,-214.05710600000003,1.0,0.0,0.0,7553.830000000001,0.9355539130269014,0.0,0.0,0.9355539130269014,0.0,0.0,0.0,0.0,0.0,0.06444608697309862,0.0,0.0,0.06444608697309862
OPEN,-1115.16869594,1.0,0.0,0.0,3812.75,0.9392025582097959,0.0,0.0,0.9392025582097959,0.0,0.0,0.0,0.0,0.0,0.060797441790204076,0.0,0.0,0.060797441790204076
RKT,-559.223407,1.0,0.0,0.0,7756.98,0.9417139064919596,0.0,0.0,0.9417139064919596,0.0,0.0,0.0,0.0,0.0,0.05828609350804037,0.0,0.0,0.05828609350804037
ASML,202.72079600000006,1.0,0.0,0.0,8541.24,0.9421004669181057,0.0,0.0,0.9421004669181057,0.0,0.0,0.0,0.0,0.0,0.05789953308189433,0.0,0.0,0.05789953308189433
