run_date,underlying,qty_b1,qty_b2,qty_b4,ledger_total,ibkr_position,diff_ledger_minus_ibkr
2026-04-18,CC,-14523.0,0.0,0.0,-14523.0,0.0,-14523.0
2026-04-18,INV,-1000.0,0.0,0.0,-1000.0,9000.0,-10000.0
2026-04-18,QDEL,9000.0,0.0,0.0,9000.0,17000.0,-8000.0
2026-04-18,JPM,36.0,0.0,0.0,36.0,7612.0,-7576.0
2026-04-18,JILL,-6800.0,0.0,0.0,-6800.0,0.0,-6800.0
2026-04-18,MCHB,186.0,0.0,0.0,186.0,6883.0,-6697.0
2026-04-18,BJRI,-5000.0,0.0,0.0,-5000.0,0.0,-5000.0
2026-04-18,BFF,-4000.0,0.0,0.0,-4000.0,0.0,-4000.0
2026-04-18,HEI.A,1.0,0.0,0.0,1.0,3356.0,-3355.0
2026-04-18,3905,3000.0,0.0,0.0,3000.0,0.0,3000.0
2026-04-18,LBRDK,-2272.0,0.0,0.0,-2272.0,-30.0,-2242.0
2026-04-18,FTRE,500.0,0.0,0.0,500.0,2500.0,-2000.0
2026-04-18,ASO,5.0,0.0,0.0,5.0,1297.0,-1292.0
2026-04-18,LBRDP,-1245.0,0.0,0.0,-1245.0,0.0,-1245.0
2026-04-18,SPHR,-1000.0,0.0,0.0,-1000.0,0.0,-1000.0
2026-04-18,VSTS,-1000.0,0.0,0.0,-1000.0,0.0,-1000.0
2026-04-18,GLIBK,-637.0,0.0,0.0,-637.0,0.0,-637.0
2026-04-18,MCO,1.0,0.0,0.0,1.0,622.0,-621.0
2026-04-18,BLSX,-575.0,0.0,0.0,-575.0,0.0,-575.0
2026-04-18,STRZ,-513.0,0.0,0.0,-513.0,0.0,-513.0
2026-04-18,DASX,-387.0,0.0,0.0,-387.0,0.0,-387.0
2026-04-18,CELT,-338.0,0.0,0.0,-338.0,0.0,-338.0
2026-04-18,DKUP,-277.0,0.0,0.0,-277.0,0.0,-277.0
2026-04-18,GSX,-141.0,0.0,0.0,-141.0,0.0,-141.0
2026-04-18,OPEN,633.0,0.0,0.0,633.0,755.0,-122.0
2026-04-18,FRDU,-113.0,0.0,0.0,-113.0,0.0,-113.0
2026-04-18,AXUP,-101.0,0.0,0.0,-101.0,0.0,-101.0
2026-04-18,MARA,0.0,1007.0,0.0,1007.0,1066.0,-59.0
2026-04-18,AI,0.0,-40.0,0.0,-40.0,0.0,-40.0
2026-04-18,ETHA,1644.0,0.0,0.0,1644.0,1676.0,-32.0
2026-04-18,GLXY,343.0,0.0,0.0,343.0,375.0,-32.0
2026-04-18,GXRP,-20.0,0.0,0.0,-20.0,0.0,-20.0
2026-04-18,NVDO,19.0,0.0,0.0,19.0,0.0,19.0
2026-04-18,CMG,192.0,0.0,0.0,192.0,211.0,-19.0
2026-04-18,BRK.B,15.0,4.0,0.0,19.0,0.0,19.0
2026-04-18,IREN,252.0,0.0,0.0,252.0,270.0,-18.0
2026-04-18,BLSH,204.0,0.0,0.0,204.0,222.0,-18.0
2026-04-18,UPST,166.0,0.0,0.0,166.0,182.0,-16.0
2026-04-18,DKNG,0.0,28.0,0.0,28.0,43.0,-15.0
2026-04-18,IBIT,103.21311475409836,772.7868852459017,0.0,876.0,890.0,-14.0
2026-04-18,TEM,153.0,0.0,0.0,153.0,165.0,-12.0
2026-04-18,ABNY,11.0,0.0,0.0,11.0,0.0,11.0
2026-04-18,ASTS,114.0,0.0,0.0,114.0,123.0,-9.0
2026-04-18,PYPL,0.0,41.0,0.0,41.0,50.0,-9.0
2026-04-18,CRWV,142.0,0.0,0.0,142.0,151.0,-9.0
2026-04-18,CSCO,103.0,0.0,0.0,103.0,112.0,-9.0
2026-04-18,XYZ,0.0,33.0,0.0,33.0,41.0,-8.0
2026-04-18,XOM,27.80701754385965,27.19298245614035,0.0,55.0,61.0,-6.0
2026-04-18,RBLX,60.23203901647546,65.76796098352455,0.0,126.0,132.0,-6.0
2026-04-18,NFLX,45.13516442717332,270.8648355728267,0.0,316.0,321.0,-5.0
