ETF,Underlying,Beta,Beta_n_obs,Beta_source,borrow_fee_annual,borrow_rebate_annual,borrow_net_annual,shares_available,borrow_current,borrow_spiking,borrow_missing_from_ftp,protected,cagr_positive,borrow_leq_low,borrow_gt_low,protected_ok,protected_bad,include_for_algo,purgatory,exclude_borrow_gt_low,exclude_no_shares,exclude_borrow_spike,vol_underlying_annual,vol_etf_annual,gross_decay_annual,net_decay_annual
MSTY,MSTR,0.750265,499,ols,0.105202,-0.068902,0.174104,150000,0.174104,False,False,False,,False,True,False,False,False,False,True,False,False,0.936298,0.725053,0.004917,-0.169187
NFLY,NFLX,0.782037,499,ols,0.018079,0.018221,0.0,350000,0.0,False,False,False,,True,False,False,False,True,False,False,False,False,0.329864,0.273863,-0.020598,-0.020598
NVDY,NVDA,0.784688,499,ols,0.056481,-0.020181,0.07666200000000001,200000,0.07666200000000001,False,False,False,,True,False,False,False,True,False,False,False,False,0.498218,0.403558,0.009103,-0.06755900000000001
PLTY,PLTR,0.793291,348,ols,0.077349,-0.041048999999999995,0.118398,150000,0.118398,False,False,False,,False,True,False,False,False,True,True,False,False,0.629186,0.542052,0.155745,0.03734699999999999
PYPY,PYPL,0.805855,499,ols,0.065002,-0.028702000000000002,0.09370400000000001,150000,0.09370400000000001,False,False,False,,False,True,False,False,False,True,True,False,False,0.37714,0.318164,0.001653,-0.09205100000000001
RBLY,RBLX,0.837085,148,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,0.520542,0.514244,-0.028223,
RDYY,RDDT,0.823302,119,ols,0.083066,-0.046765999999999995,0.129832,900,0.129832,False,False,False,,False,True,False,False,False,False,True,True,False,0.832065,0.558266,0.178482,0.04865
SMCY,SMCI,0.742106,366,ols,0.073066,-0.036766,0.10983200000000001,7000,0.10983200000000001,False,False,False,,False,True,False,False,False,True,True,False,False,0.955829,0.746399,0.240412,0.13057999999999997
SNOY,SNOW,0.793448,430,ols,0.072117,-0.035817,0.107934,500000,0.107934,False,False,False,,False,True,False,False,False,True,True,False,False,0.518317,0.43752,0.013502,-0.094432
TSLY,TSLA,0.75218,499,ols,0.043968,-0.007668,0.051636,450000,0.051636,False,False,False,,True,False,False,False,True,False,False,False,False,0.628014,0.486435,0.054112,0.002475999999999999
TSMY,TSM,0.791516,381,ols,0.046356,-0.010056,0.056412000000000004,6000,0.056412000000000004,False,False,False,,True,False,False,False,True,False,False,False,False,0.406026,0.327573,0.041794,-0.014618000000000006
XOMO,XOM,0.799228,499,ols,0.055685000000000005,-0.019385,0.07507,300,0.07507,False,False,False,,True,False,False,False,True,False,False,True,False,0.224068,0.186277,0.052404,-0.022666
XYZY,XYZ,0.805104,499,ols,0.040670000000000005,-0.00437,0.045040000000000004,200000,0.045040000000000004,False,False,False,,True,False,False,False,True,False,False,False,False,0.511121,0.422648,0.03562,-0.009420000000000005
AAPW,AAPL,1.095123,257,ols,0.148522,-0.112222,0.260744,15000,0.260744,False,False,False,,False,True,False,False,False,False,True,False,False,0.285389,0.365753,0.040764,-0.21997999999999998
AMDW,AMD,1.193946,151,ols,0.038249,-0.001949,0.040198,20000,0.040198,False,False,False,,True,False,False,False,True,False,False,False,False,0.555154,0.777495,0.088873,0.048674999999999996
AMZW,AMZN,1.216944,175,ols,0.040736999999999995,-0.004437,0.04517399999999999,40000,0.04517399999999999,False,False,False,,True,False,False,False,True,False,False,False,False,0.315861,0.373604,0.054446,0.00927200000000001
ARMW,ARM,1.192088,87,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,0.627375,0.523707,0.071599,
AVGW,AVGO,1.199332,151,ols,0.104027,-0.06772700000000001,0.17175400000000002,10000,0.17175400000000002,False,False,False,,False,True,False,False,False,False,True,False,False,0.53692,0.545723,0.079088,-0.09266600000000001
BABW,BABA,1.223544,87,ols,0.041205,-0.004905,0.04611,100,0.04611,False,False,False,,True,False,False,False,True,False,False,True,False,0.439242,0.480171,0.071909,0.025799000000000002
BRKW,BRK-B,1.169469,175,ols,0.006842,0.029458,0.0,7000,0.0,False,False,False,,True,False,False,False,True,False,False,False,False,0.171159,0.176761,0.037444,0.037444
COIW,COIN,1.213819,258,ols,0.08010099999999999,-0.043801,0.12390199999999998,100000,0.12390199999999998,False,False,False,,False,True,False,False,False,False,True,False,False,0.795909,0.927682,0.048279,-0.07562299999999998
COSW,COST,1.242823,87,ols,0.088244,-0.051944,0.140188,1000,0.140188,False,False,False,,False,True,False,False,False,False,True,False,False,0.209527,0.265852,0.031221,-0.10896700000000001
GOOW,GOOGL,1.227326,151,ols,0.153087,-0.11678699999999999,0.269874,35000,0.269874,False,False,False,,False,True,False,False,False,False,True,False,False,0.298219,0.345787,0.103278,-0.16659600000000002
HOOW,HOOD,1.200161,175,ols,0.010853999999999999,0.025446,0.0,10000,0.0,False,False,True,,True,False,True,False,True,False,False,False,False,0.705006,0.826347,0.073785,0.073785
METW,META,1.181313,175,ols,0.24645299999999998,-0.210153,0.45660599999999996,20000,0.45660599999999996,False,False,False,,False,True,False,False,False,False,True,False,False,0.35365,0.399229,0.056794,-0.39981199999999995
MSFW,MSFT,1.212925,151,ols,0.007201,0.029099,0.0,10000,0.0,False,False,True,,True,False,True,False,True,False,False,False,False,0.241441,0.304636,0.048001,0.048001
MSTW,MSTR,1.215193,151,ols,0.045509,-0.009209,0.054718,50000,0.054718,False,False,True,,True,False,True,False,True,False,False,False,False,0.936298,0.910089,0.084786,0.030067999999999998
NFLW,NFLX,1.190237,175,ols,0.029674999999999997,0.006625,0.023049999999999998,25000,0.023049999999999998,False,False,True,,True,False,True,False,True,False,False,False,False,0.329864,0.415091,0.041833,0.018783000000000005
NVDW,NVDA,1.197535,258,ols,0.09112999999999999,-0.05483,0.14595999999999998,35000,0.14595999999999998,False,False,False,,False,True,False,False,False,False,True,False,False,0.498218,0.535144,0.061061,-0.08489899999999997
PLTW,PLTR,1.186946,258,ols,0.006661,0.029639000000000002,0.0,70000,0.0,False,False,True,,True,False,True,False,True,False,False,False,False,0.629186,0.739389,0.072304,0.072304
TSLW,TSLA,1.19444,258,ols,0.064886,-0.028586,0.093472,95000,0.093472,False,False,False,,False,True,False,False,False,True,True,False,False,0.628014,0.729922,0.049285,-0.044187
UBEW,UBER,1.21813,87,ols,0.10494300000000001,-0.068643,0.17358600000000002,1000,0.17358600000000002,False,False,False,,False,True,False,False,False,False,True,False,False,0.379979,0.414437,0.053275,-0.12031100000000002
UNHW,UNH,1.203916,59,ols,0.316707,-0.280407,0.597114,1000,0.597114,False,False,False,,False,True,False,False,False,False,True,False,False,0.41597,0.596481,0.092332,-0.5047820000000001
TSYW,TLT,1.157215,72,ols,0.14035,-0.10404999999999999,0.2444,1000,0.2444,False,False,False,,False,True,False,False,False,False,True,False,False,0.126749,0.100467,0.030657,-0.21374300000000002
GLDW,GOLD,0.307992,82,ols,1.015028,-0.9787279999999999,1.9937559999999999,10000,1.9937559999999999,False,False,False,,False,True,False,False,False,False,True,False,False,0.497138,0.391723,-0.277226,-2.270982
GDXW,GDX,1.196415,82,ols,0.707339,-0.6710389999999999,1.378378,60000,1.378378,False,False,False,,False,True,False,False,False,False,True,False,False,0.373158,0.592493,0.095398,-1.28298
SDS,SPY,-1.932755,499,ols,0.050142,-0.013842,0.063984,90000,0.063984,False,False,True,,True,False,True,False,True,False,False,False,False,0.163956,0.317509,-0.041229,-0.105213
QID,QQQ,-1.993107,499,ols,0.019265,0.017035,0.0022299999999999993,350000,0.0022299999999999993,False,False,False,,True,False,False,False,True,False,False,False,False,0.209642,0.41798,0.010175,0.007945
DXD,DIA,-1.988162,499,ols,0.042023000000000005,-0.005723000000000001,0.047746000000000004,150000,0.047746000000000004,False,False,False,,True,False,False,False,True,False,False,False,False,0.145647,0.289773,-0.062914,-0.11066000000000001
TWM,IWM,-2.002396,499,ols,0.07373199999999999,-0.037432,0.11116399999999999,200000,0.11116399999999999,False,False,False,,False,True,False,False,False,True,True,False,False,0.215122,0.431095,0.021128,-0.09003599999999998
SCO,USO,-1.605432,499,ols,0.131921,-0.095621,0.22754200000000002,350000,0.22754200000000002,False,False,False,,False,True,False,False,False,False,True,False,False,0.296817,0.485306,0.030441,-0.19710100000000003
MSTZ,MSTR,-1.982596,362,ols,0.35501,-0.31871,0.67372,250000,0.67372,False,False,False,,False,True,False,False,False,False,True,False,False,0.936298,1.755688,2.567525,1.893805
NVDQ,NVDA,-1.992056,499,ols,0.087999,-0.051699,0.139698,250000,0.139698,False,False,True,,False,True,True,False,True,False,False,False,False,0.498218,0.994029,0.713044,0.573346
BTCZ,IBIT,-1.992019,411,ols,0.249803,-0.213503,0.463306,85000,0.463306,False,False,False,,False,True,False,False,False,False,True,False,False,0.514077,1.002925,0.714216,0.25090999999999997
ETHD,ETHA,-1.980846,402,ols,0.136044,-0.099744,0.235788,15000,0.235788,False,False,False,,False,True,False,False,False,False,True,False,False,0.755929,1.476422,1.582962,1.3471739999999999
CRCD,CRCL,-2.011571,106,ols,0.585746,-0.549446,1.135192,10000,1.135192,False,False,False,,False,True,False,False,False,False,True,False,False,1.212339,2.033975,3.734882,2.59969
CORD,CRWV,-1.999262,106,ols,1.342668,-1.306368,2.6490359999999997,30000,2.6490359999999997,False,False,False,,False,True,False,False,False,False,True,False,False,1.219196,1.958697,3.048509,0.3994730000000004
TSLQ,TSLA,-1.840048,499,ols,0.023875999999999998,0.012424,0.011451999999999999,40000,0.011451999999999999,False,False,True,,True,False,True,False,True,False,False,False,False,0.628014,1.178393,0.925246,0.913794
ZSL,SLV,-2.024604,499,ols,0.092089,-0.055789,0.147878,45000,0.147878,False,False,True,,False,True,True,False,True,False,False,False,False,0.441422,0.90343,0.535584,0.38770599999999994
SQQQ,QQQ,-2.974975,499,ols,0.034215,0.002085,0.032130000000000006,200000,0.032130000000000006,False,False,True,,True,False,True,False,True,False,False,False,False,0.209642,0.623972,0.10591,0.07378
SPXS,SPY,-2.898337,499,ols,0.128202,-0.09190200000000001,0.22010400000000002,15000,0.22010400000000002,False,False,False,,False,True,False,False,False,False,True,False,False,0.163956,0.476545,-0.009884,-0.22998800000000003
TZA,IWM,-2.990833,499,ols,0.122365,-0.086065,0.20843,200000,0.20843,False,False,False,,False,True,False,False,False,False,True,False,False,0.215122,0.643694,0.110014,-0.098416
SOXS,SOXX,-2.987634,499,ols,0.018163,0.018137,2.5999999999998247e-05,0,2.5999999999998247e-05,False,False,True,,True,False,True,False,True,False,False,True,False,0.375113,1.121509,0.74303,0.743004
FAZ,XLF,-3.001277,499,ols,0.123928,-0.087628,0.211556,25000,0.211556,False,False,True,,False,True,True,False,True,False,False,False,False,0.174548,0.525073,0.000414,-0.211142
TECS,XLK,-2.962273,499,ols,0.152187,-0.11588699999999999,0.268074,250000,0.268074,False,False,False,,False,True,False,False,False,False,True,False,False,0.253346,0.751181,0.227859,-0.04021499999999997
SDOW,DIA,-2.98806,499,ols,0.029820000000000003,0.0064800000000000005,0.023340000000000003,50000,0.023340000000000003,False,False,False,,True,False,False,False,True,False,False,False,False,0.145647,0.435363,-0.045066,-0.06840600000000001
DUST,GDX,-1.985361,499,ols,0.053381,-0.017081,0.070462,350000,0.070462,False,False,True,,True,False,True,False,True,False,False,False,False,0.373158,0.742009,0.301246,0.23078400000000002
TTXD,XLK,-1.887493,102,ols,0.051603,-0.015303,0.06690600000000001,600,0.06690600000000001,False,False,False,,True,False,False,False,True,False,False,True,False,0.253346,0.508214,-0.721868,-0.788774
TSXD,SOXX,-1.938655,102,ols,0.06508,-0.02878,0.09386,100,0.09386,False,False,False,,False,True,False,False,False,True,True,True,False,0.375113,0.753984,-0.07554,-0.1694
WEBS,XLK,-2.241072,499,ols,0.029255,0.007045,0.02221,15000,0.02221,False,False,False,,True,False,False,False,True,False,False,False,False,0.253346,0.670964,0.068962,0.046751999999999995
FNGD,XLK,-2.855771,499,ols,0.120734,-0.08443400000000001,0.20516800000000002,7000,0.20516800000000002,False,False,False,,False,True,False,False,False,False,True,False,False,0.253346,0.780141,0.462802,0.257634
REW,XLK,-1.999762,499,ols,0.072452,-0.036152000000000004,0.108604,4000,0.108604,False,False,False,,False,True,False,False,False,True,True,False,False,0.253346,0.508391,0.076839,-0.031765
SKF,XLF,-2.000975,499,ols,0.073468,-0.037168,0.11063600000000001,40000,0.11063600000000001,False,False,False,,False,True,False,False,False,True,True,False,False,0.174548,0.350272,-0.032011,-0.14264700000000002
SPXU,SPY,-2.89035,499,ols,0.086568,-0.050268,0.136836,200000,0.136836,False,False,False,,False,True,False,False,False,False,True,False,False,0.163956,0.474968,-0.002311,-0.13914700000000002
DUG,XLE,-1.973687,499,ols,0.162559,-0.126259,0.288818,5000,0.288818,False,False,False,,False,True,False,False,False,False,True,False,False,0.219811,0.434568,0.018698,-0.27012
DRIP,XOP,-1.998616,499,ols,0.115823,-0.079523,0.195346,45000,0.195346,False,False,False,,False,True,False,False,False,False,True,False,False,0.286277,0.572838,0.121012,-0.074334
TMV,TLT,-2.962799,499,ols,0.368313,-0.33201300000000006,0.700326,100000,0.700326,False,False,False,,False,True,False,False,False,False,True,False,False,0.126749,0.376385,-0.082135,-0.782461
TBT,TLT,-1.979632,499,ols,0.152231,-0.11593099999999999,0.268162,60000,0.268162,False,False,False,,False,True,False,False,False,False,True,False,False,0.126749,0.252545,-0.066332,-0.334494
TBX,TLT,-0.426621,499,ols,0.046191,-0.009891,0.05608200000000001,1000,0.05608200000000001,False,False,False,,True,False,False,False,True,False,False,False,False,0.126749,0.078014,-0.024139,-0.08022100000000001
NVDS,NVDA,-1.444058,499,ols,0.10071,-0.06441,0.16512,15000,0.16512,False,False,False,,False,True,False,False,False,False,True,False,False,0.498218,0.721547,0.31992,0.1548
EWV,EWJ,-1.962238,499,ols,0.050442,-0.014141999999999998,0.064584,8000,0.064584,False,False,True,,True,False,True,False,True,False,False,False,False,0.193207,0.383264,0.00834,-0.056244
APLZ,APLD,-1.98059,26,ols_short_history,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,1.322394,2.634052,5.951133,
