etf,underlying,pair_frac_merged
SMZ,SMR,0.09999999999977069
CRMU,CRML,0.09999999999093845
FBYY,META,0.09881926571562309
SNXX,SNDK,0.09594744045586497
RCAX,RCAT,0.0917141441164037
XBTY,IBIT,0.08833812648379591
OPEG,OPEN,0.05411289604403671
TXXS,TSUI,0.05127216241567672
NVTX,NVTS,0.02611403241002851
RDWU,RDW,0.025243588767783254
LACG,LAC,0.0187104933625871
CLSZ,CLSK,0.01338174273574731
ONDG,ONDS,0.009541215962350202
SMYY,SMCI,0.0073046544762545304
ONDL,ONDS,0.005987782869569354
ASTX,ASTS,0.005273583164740222
USGG,USAR,0.005091344052048262
SMU,SMR,0.005013052396341063
OPEX,OPEN,0.0047088463258694235
CRCG,CRCL,0.004622894487656053
BMNG,BMNR,0.004058520294442554
BEX,BE,0.0021178685748981557
IOYY,IONQ,0.0013885757275019014
OSCX,OSCR,0.0011547813121420235
CLSX,CLSK,0.0008298757357103875
LEUX,LEU,0.000829875527889208
PLUL,PLUG,0.0008298755222349222
FGRU,FIGR,0.0008298755218732282
GLXU,GLXY,0.0008298755216669314
BMNU,BMNR,0.0008298755215504669
OKLL,OKLO,0.0008298755213687265
LITX,LITE,0.0008298755209105391
CIFG,CIFR,0.0008298755204013874
CRCA,CRCL,0.0008298755203652001
COYY,COIN,0.0008298755200373263
QBTZ,QBTS,0.0008298755199238509
SATG,SATS,0.0008298755198604256
UECG,UEC,0.0008298755197418123
UUUG,UUUU,0.0008298755195438564
BAIG,BBAI,0.0008298755194684511
QBTX,QBTS,0.0008298755194552938
MAAY,MARA,0.0008298755194174398
KEEX,KEEL,0.0008298755194032027
ZETX,ZETA,0.0008298755194026445
ETHU,ETHA,0.0008298755193790984
CCUP,CRCL,0.0008298755193692757
WDCX,WDC,0.0008298755193469311
MRNX,MRNA,0.0008298755193261132
NEBX,NBIS,0.0008298755193125798
FBL,META,0.000829875519252571
ETU,ETHA,0.0008298755192304901
WULX,WULF,0.0008298755192255054
PONX,PONY,0.0008298755192066778
BITX,IBIT,0.0008298755192044033
QSU,QS,0.000829875519193373
BTCL,IBIT,0.0008298755191802467
MPL,MP,0.0008298755191789832
MTYY,MSTR,0.0008298755191740201
SOFA,SOFI,0.0008298755191675442
BITU,IBIT,0.0008298755191542591
IREG,IREN,0.0008298755191477356
CWVX,CRWV,0.0008298755191433277
ASTN,ASTS,0.0008298755191420313
HMYY,HIMS,0.0008298755191410395
METU,META,0.0008298755191284379
URAA,URA,0.0008298755191121087
SOLX,GSOL,0.0008298755191028858
CIFU,CIFR,0.0008298755190891872
ETHT,ETHA,0.0008298755190885854
BABU,BABA,0.0008298755190706165
CRWG,CRWV,0.0008298755190628737
MPG,MP,0.0008298755190598616
QBY,QBTS,0.0008298755190547674
NBIL,NBIS,0.0008298755190543341
QUBX,QUBT,0.0008298755190506959
XXRP,XRPZ,0.000829875519039831
NBIG,NBIS,0.0008298755190262948
ASMU,ASML,0.0008298755190150705
DNNG,DNN,0.0008298755190095194
UXRP,XRPZ,0.0008298755190089414
FLYT,FLY,0.0008298755190069904
RGTX,RGTI,0.000829875519006062
SBTU,SBET,0.0008298755189965294
BULX,BULL,0.000829875518988942
SRPU,SRPT,0.0008298755189879357
FCXG,FCX,0.0008298755189873382
YINN,FXI,0.0008298755189824966
BABX,BABA,0.0008298755189771988
COPZ,COPX,0.0008298755189705407
