symbol,target_net_usd,actual_net_usd,discrepancy_usd,abs_discrepancy_usd,target_gross_usd,actual_gross_usd,gross_gap_usd,under_exposed
MTYY,0.0,-159189.80550000002,-159189.80550000002,159189.80550000002,0.0,159189.80550000002,159189.80550000002,False
MUYY,-298236.980859326,-171029.3479,127207.63295932603,127207.63295932603,298236.980859326,171029.3479,-127207.63295932603,True
SMYY,-239266.1693555278,-120525.29999999999,118740.8693555278,118740.8693555278,239266.1693555278,120525.29999999999,-118740.8693555278,True
IOYY,-248429.2487569567,-130271.9118,118157.33695695669,118157.33695695669,248429.2487569567,130271.9118,-118157.33695695669,True
MAAY,0.0,-113446.72350000001,-113446.72350000001,113446.72350000001,0.0,113446.72350000001,113446.72350000001,False
QBY,0.0,-71376.8594,-71376.8594,71376.8594,0.0,71376.8594,71376.8594,False
AMYY,-173068.6367782309,-106584.88,66483.75677823089,66483.75677823089,173068.6367782309,106584.88,-66483.75677823089,True
TMYY,0.0,-62197.47,-62197.47,62197.47,0.0,62197.47,62197.47,False
FBYY,0.0,-60097.2,-60097.2,60097.2,0.0,60097.2,60097.2,False
RTYY,-72312.2554961773,-121819.13999999998,-49506.88450382269,49506.88450382269,72312.2554961773,121819.13999999998,49506.88450382269,False
BBYY,0.0,-48461.533500000005,-48461.533500000005,48461.533500000005,0.0,48461.533500000005,48461.533500000005,False
HMYY,0.0,-37773.9,-37773.9,37773.9,0.0,37773.9,37773.9,False
XBTY,-102542.0151397257,-70281.76,32260.255139725705,32260.255139725705,102542.0151397257,70281.76,-32260.255139725705,True
CRY,0.0,-29575.8645,-29575.8645,29575.8645,0.0,29575.8645,29575.8645,False
CWY,0.0,-28890.3,-28890.3,28890.3,0.0,28890.3,28890.3,False
COYY,-120763.13447784004,-93029.19,27733.944477840036,27733.944477840036,120763.13447784004,93029.19,-27733.944477840036,True
HOYY,-101539.84546999112,-83023.38,18516.46546999112,18516.46546999112,101539.84546999112,83023.38,-18516.46546999112,True
BEX,-9352.856445496993,-25577.72,-16224.863554503008,16224.863554503008,9352.856445496993,25577.72,16224.863554503008,False
CRMU,-38990.83169853912,-23885.0304,15105.801298539121,15105.801298539121,38990.83169853912,23885.0304,-15105.801298539121,True
NBIG,-4414.31985106652,-17904.7,-13490.38014893348,13490.38014893348,4414.31985106652,17904.7,13490.38014893348,False
ASTN,-3372.8243354784204,-15087.54,-11714.71566452158,11714.71566452158,3372.8243354784204,15087.54,11714.71566452158,False
ASTX,-10188.236785676056,-20649.515,-10461.278214323944,10461.278214323944,10188.236785676056,20649.515,10461.278214323944,False
SSPC,0.0,-9660.0,-9660.0,9660.0,0.0,9660.0,9660.0,False
AAOX,-32547.99179451224,-22994.25,9553.74179451224,9553.74179451224,32547.99179451224,22994.25,-9553.74179451224,True
AMZO,0.0,-8862.36,-8862.36,8862.36,0.0,8862.36,8862.36,False
IREG,-6188.15809389158,-14805.3965,-8617.23840610842,8617.23840610842,6188.15809389158,14805.3965,8617.23840610842,False
EOSU,-7812.703727718853,-16368.759999999998,-8556.056272281145,8556.056272281145,7812.703727718853,16368.759999999998,8556.056272281145,False
QBTZ,-2828.798367938116,-10967.22,-8138.421632061883,8138.421632061883,2828.798367938116,10967.22,8138.421632061883,False
CRMX,-22360.148036011084,-14730.69,7629.458036011083,7629.458036011083,22360.148036011084,14730.69,-7629.458036011083,True
DUST,0.0,-6917.12,-6917.12,6917.12,0.0,6917.12,6917.12,False
IREZ,-1923.087570892655,-8001.700000000001,-6078.612429107346,6078.612429107346,1923.087570892655,8001.700000000001,6078.612429107346,False
ZSL,0.0,-5950.62,-5950.62,5950.62,0.0,5950.62,5950.62,False
FLYT,-16437.707038413762,-10549.66,5888.0470384137625,5888.0470384137625,16437.707038413762,10549.66,-5888.0470384137625,True
CLSZ,0.0,-5469.099999999999,-5469.099999999999,5469.099999999999,0.0,5469.099999999999,5469.099999999999,False
SDS,0.0,-5390.900000000001,-5390.900000000001,5390.900000000001,0.0,5390.900000000001,5390.900000000001,False
NBIL,-3800.5865013920975,-9148.050000000001,-5347.463498607904,5347.463498607904,3800.5865013920975,9148.050000000001,5347.463498607904,False
NEBX,-4466.774559154284,-9577.08,-5110.305440845716,5110.305440845716,4466.774559154284,9577.08,5110.305440845716,False
CRCD,0.0,-4854.849999999999,-4854.849999999999,4854.849999999999,0.0,4854.849999999999,4854.849999999999,False
CRWU,-2604.9754195448427,-7378.719999999999,-4773.744580455157,4773.744580455157,2604.9754195448427,7378.719999999999,4773.744580455157,False
KEEX,-4226.183656594512,-8954.074999999999,-4727.891343405487,4727.891343405487,4226.183656594512,8954.074999999999,4727.891343405487,False
SNDQ,-4524.51708607232,0.0,4524.51708607232,4524.51708607232,4524.51708607232,0.0,-4524.51708607232,True
RKLX,-3769.899595607398,-8024.85,-4254.950404392603,4254.950404392603,3769.899595607398,8024.85,4254.950404392603,False
RKLZ,-1165.984812358714,-5369.37,-4203.385187641286,4203.385187641286,1165.984812358714,5369.37,4203.385187641286,False
BEZ,-1650.3737776191813,-5819.1,-4168.726222380819,4168.726222380819,1650.3737776191813,5819.1,4168.726222380819,False
BEG,-3688.490251010382,-7845.302699999999,-4156.812448989617,4156.812448989617,3688.490251010382,7845.302699999999,4156.812448989617,False
TSLQ,0.0,-4122.38,-4122.38,4122.38,0.0,4122.38,4122.38,False
HUTG,-3700.88770466205,-7684.102800000001,-3983.2150953379505,3983.2150953379505,3700.88770466205,7684.102800000001,3983.2150953379505,False
CRWG,-3822.979232382344,-7794.179999999999,-3971.2007676176554,3971.2007676176554,3822.979232382344,7794.179999999999,3971.2007676176554,False
CWVX,-3509.859912287768,-7014.37,-3504.510087712232,3504.510087712232,3509.859912287768,7014.37,3504.510087712232,False
NBIZ,-2942.214435474658,-6428.0019999999995,-3485.7875645253416,3485.7875645253416,2942.214435474658,6428.0019999999995,3485.7875645253416,False
UVIX,-6288.376864932944,-2943.6,3344.776864932944,3344.776864932944,6288.376864932944,2943.6,-3344.776864932944,True
IREX,-5255.164008636056,-8557.12,-3301.955991363945,3301.955991363945,5255.164008636056,8557.12,3301.955991363945,False
FAZ,0.0,-3280.8199999999997,-3280.8199999999997,3280.8199999999997,0.0,3280.8199999999997,3280.8199999999997,False
CORD,-4222.746005242797,-7478.04,-3255.293994757203,3255.293994757203,4222.746005242797,7478.04,3255.293994757203,False
CRDU,-3546.825709510668,-6561.0599999999995,-3014.2342904893317,3014.2342904893317,3546.825709510668,6561.0599999999995,3014.2342904893317,False
NVDQ,0.0,-2975.7000000000003,-2975.7000000000003,2975.7000000000003,0.0,2975.7000000000003,2975.7000000000003,False
WULX,-3307.2216623662853,-6282.29,-2975.0683376337147,2975.0683376337147,3307.2216623662853,6282.29,2975.0683376337147,False
RGTZ,-2375.6311063803746,-5340.985,-2965.353893619625,2965.353893619625,2375.6311063803746,5340.985,2965.353893619625,False
RDWU,0.0,-2795.43,-2795.43,2795.43,0.0,2795.43,2795.43,False
SQQQ,0.0,-2572.5,-2572.5,2572.5,0.0,2572.5,2572.5,False
LABD,0.0,-2551.54,-2551.54,2551.54,0.0,2551.54,2551.54,False
WDCX,-1783.543285543287,-4314.67,-2531.1267144567128,2531.1267144567128,1783.543285543287,4314.67,2531.1267144567128,False
SNDU,-7201.237756506444,-4915.44,2285.797756506445,2285.797756506445,7201.237756506444,4915.44,-2285.797756506445,True
CLSX,-3280.237598863624,-5463.05,-2182.812401136376,2182.812401136376,3280.237598863624,5463.05,2182.812401136376,False
CIFG,-3955.145287330147,-6062.056,-2106.9107126698527,2106.9107126698527,3955.145287330147,6062.056,2106.9107126698527,False
BMNG,-5729.342507589588,-3630.0,2099.3425075895884,2099.3425075895884,5729.342507589588,3630.0,-2099.3425075895884,True
SMCL,0.0,-2007.3600000000001,-2007.3600000000001,2007.3600000000001,0.0,2007.3600000000001,2007.3600000000001,False
USGG,-3735.920905846802,-5636.400000000001,-1900.4790941531987,1900.4790941531987,3735.920905846802,5636.400000000001,1900.4790941531987,False
